
Spine Volume
 ==================== 
Spine Volume,Unit,Category,Depth,Level,Time,FilamentID,ID,
0.0678865,µm^3,Spine,13,2,1,100000003,610000007322,
0.0975914,µm^3,Spine,7,3,1,100000001,610000007339,
0.046442,µm^3,Spine,13,2,1,100000003,610000007347,
0.0832564,µm^3,Spine,5,3,1,100000003,610000007363,
0.0857612,µm^3,Spine,3,1,1,100000001,610000007375,
0.0454684,µm^3,Spine,13,2,1,100000003,610000007382,
0.0802521,µm^3,Spine,3,1,1,100000001,610000007393,
0.0776217,µm^3,Spine,7,3,1,100000001,610000007404,
0.0622643,µm^3,Spine,14,4,1,100000001,610000007415,
0.0724572,µm^3,Spine,5,3,1,100000003,610000007427,
0.0272908,µm^3,Spine,10,5,1,100000001,610000007431,
0.0405057,µm^3,Spine,6,3,1,100000001,610000007440,
0.0829513,µm^3,Spine,3,1,1,100000001,610000007448,
0.0258329,µm^3,Spine,9,2,1,100000003,610000007452,
0.0187006,µm^3,Spine,15,4,1,100000001,610000007457,
0.0257929,µm^3,Spine,2,1,1,100000002,610000007464,
0.0348847,µm^3,Spine,10,3,1,100000000,610000007466,
0.0296672,µm^3,Spine,11,2,1,100000003,610000007472,
0.0657677,µm^3,Spine,5,3,1,100000001,610000007476,
0.0220533,µm^3,Spine,9,4,1,100000000,610000007478,
0.175621,µm^3,Spine,11,4,1,100000003,610000007480,
0.0702113,µm^3,Spine,3,1,1,100000001,610000007487,
0.0613724,µm^3,Spine,5,3,1,100000003,610000007494,
0.0730492,µm^3,Spine,2,2,1,100000002,610000007499,
0.0149292,µm^3,Spine,7,3,1,100000001,610000007501,
0.026715,µm^3,Spine,14,4,1,100000001,610000007506,
0.0240024,µm^3,Spine,11,2,1,100000003,610000007510,
0.0142016,µm^3,Spine,7,6,1,100000002,610000007513,
0.0820315,µm^3,Spine,9,2,1,100000003,610000007518,
0.00815339,µm^3,Spine,6,4,1,100000001,610000007520,
0.0100152,µm^3,Spine,11,3,1,100000001,610000007524,
0.0284581,µm^3,Spine,14,4,1,100000001,610000007531,
0.0169109,µm^3,Spine,12,3,1,100000003,610000007534,
0.0231196,µm^3,Spine,13,4,1,100000000,610000007538,
0.046479,µm^3,Spine,5,3,1,100000003,610000007543,
0.0368348,µm^3,Spine,3,1,1,100000003,610000007546,
0.043733,µm^3,Spine,2,1,1,100000001,610000007549,
0.0303102,µm^3,Spine,14,4,1,100000001,610000007555,
0.0258543,µm^3,Spine,3,3,1,100000002,610000007558,
0.0655493,µm^3,Spine,8,2,1,100000000,610000007561,
0.0312379,µm^3,Spine,14,4,1,100000001,610000007565,
0.0158496,µm^3,Spine,3,2,1,100000000,610000007567,
