
Segment Area
 ==================== 
Segment Area,Unit,Category,Depth,Level,Time,FilamentID,ID,
1.12648,µm^2,Segment,7,3,1,100000001,510000000787,
1.13682,µm^2,Segment,6,2,1,100000001,510000000797,
1.06538,µm^2,Segment,5,2,1,100000001,510000000807,
2.24447,µm^2,Segment,4,2,1,100000001,510000000829,
1.32027,µm^2,Segment,3,2,1,100000001,510000000839,
0.79358,µm^2,Segment,2,1,1,100000001,510000000845,
0.628179,µm^2,Segment,1,1,1,100000001,510000000848,
0.262196,µm^2,Segment,0,1,1,100000001,510000000854,
0.624626,µm^2,Segment,9,4,1,100000001,510000000875,
0.395258,µm^2,Segment,8,3,1,100000001,510000000877,
0.512542,µm^2,Segment,6,4,1,100000002,510000000881,
4.5204,µm^2,Segment,5,3,1,100000002,510000000937,
0.557635,µm^2,Segment,4,3,1,100000002,510000000941,
0.744513,µm^2,Segment,3,3,1,100000002,510000000949,
1.59109,µm^2,Segment,2,3,1,100000002,510000000969,
1.5329,µm^2,Segment,1,2,1,100000002,510000000983,
5.52108,µm^2,Segment,0,1,1,100000002,510000001037,
0.484819,µm^2,Segment,8,2,1,100000001,510000001057,
0.982503,µm^2,Segment,7,2,1,100000001,510000001062,
2.71835,µm^2,Segment,6,2,1,100000001,510000001080,
1.32514,µm^2,Segment,7,3,1,100000001,510000001090,
0.796452,µm^2,Segment,16,5,1,100000000,510000001099,
2.54702,µm^2,Segment,15,4,1,100000000,510000001128,
0.491761,µm^2,Segment,14,3,1,100000000,510000001132,
0.510921,µm^2,Segment,13,3,1,100000000,510000001135,
2.30832,µm^2,Segment,11,2,1,100000000,510000001148,
0.38069,µm^2,Segment,10,2,1,100000000,510000001151,
0.70243,µm^2,Segment,9,2,1,100000000,510000001154,
0.608036,µm^2,Segment,8,2,1,100000000,510000001156,
0.722616,µm^2,Segment,7,2,1,100000000,510000001159,
0.756853,µm^2,Segment,6,2,1,100000000,510000001163,
1.15148,µm^2,Segment,5,1,1,100000000,510000001169,
0.897085,µm^2,Segment,18,7,1,100000001,510000001183,
0.429698,µm^2,Segment,17,6,1,100000001,510000001186,
0.597724,µm^2,Segment,16,5,1,100000001,510000001191,
1.52509,µm^2,Segment,15,4,1,100000001,510000001208,
1.09095,µm^2,Segment,14,3,1,100000001,510000001214,
1.67801,µm^2,Segment,13,4,1,100000003,510000001232,
0.772664,µm^2,Segment,12,3,1,100000003,510000001238,
1.13197,µm^2,Segment,11,3,1,100000003,510000001250,
0.883202,µm^2,Segment,10,3,1,100000003,510000001259,
1.51765,µm^2,Segment,9,2,1,100000003,510000001275,
0.997564,µm^2,Segment,8,2,1,100000003,510000001284,
2.66764,µm^2,Segment,7,2,1,100000003,510000001311,
0.777687,µm^2,Segment,6,2,1,100000003,510000001318,
2.71768,µm^2,Segment,5,1,1,100000003,510000001339,
0.706916,µm^2,Segment,4,1,1,100000003,510000001343,
1.57948,µm^2,Segment,3,1,1,100000003,510000001351,
0.232153,µm^2,Segment,2,1,1,100000003,510000001353,
2.76156,µm^2,Segment,1,1,1,100000003,510000001374,
2.42938,µm^2,Segment,0,1,1,100000003,510000001402,
1.69899,µm^2,Segment,18,6,1,100000001,510000001423,
0.466075,µm^2,Segment,5,3,1,100000001,510000001426,
5.41229,µm^2,Segment,13,4,1,100000000,510000001477,
3.36345,µm^2,Segment,12,3,1,100000000,510000001497,
4.05587,µm^2,Segment,10,3,1,100000000,510000001536,
0.730909,µm^2,Segment,16,4,1,100000001,510000001541,
0.933004,µm^2,Segment,15,3,1,100000001,510000001545,
1.68207,µm^2,Segment,17,6,1,100000003,510000001561,
0.732732,µm^2,Segment,16,5,1,100000003,510000001567,
1.07049,µm^2,Segment,14,4,1,100000003,510000001575,
0.415573,µm^2,Segment,13,3,1,100000003,510000001577,
0.465457,µm^2,Segment,12,3,1,100000003,510000001579,
2.05683,µm^2,Segment,10,2,1,100000003,510000001600,
2.6837,µm^2,Segment,9,2,1,100000003,510000001631,
1.03904,µm^2,Segment,7,2,1,100000003,510000001642,
3.81141,µm^2,Segment,6,1,1,100000003,510000001676,
1.32472,µm^2,Segment,17,4,1,100000000,510000001692,
0.679912,µm^2,Segment,16,3,1,100000000,510000001698,
2.17304,µm^2,Segment,15,3,1,100000000,510000001711,
1.80786,µm^2,Segment,13,4,1,100000001,510000001728,
0.535055,µm^2,Segment,13,3,1,100000003,510000001731,
0.642753,µm^2,Segment,12,4,1,100000003,510000001737,
2.06416,µm^2,Segment,12,4,1,100000001,510000001761,
0.714991,µm^2,Segment,11,4,1,100000001,510000001769,
0.888856,µm^2,Segment,10,4,1,100000001,510000001778,
0.627784,µm^2,Segment,9,4,1,100000001,510000001783,
1.51775,µm^2,Segment,8,4,1,100000001,510000001800,
2.06037,µm^2,Segment,7,3,1,100000001,510000001822,
1.32788,µm^2,Segment,6,2,1,100000001,510000001834,
1.0133,µm^2,Segment,5,2,1,100000001,510000001845,
0.391535,µm^2,Segment,4,2,1,100000001,510000001848,
0.763289,µm^2,Segment,3,2,1,100000001,510000001853,
2.55735,µm^2,Segment,2,2,1,100000001,510000001869,
0.34297,µm^2,Segment,17,8,1,100000000,510000001872,
1.06692,µm^2,Segment,16,8,1,100000000,510000001883,
0.72067,µm^2,Segment,15,7,1,100000000,510000001890,
0.207632,µm^2,Segment,14,6,1,100000000,510000001892,
1.01313,µm^2,Segment,13,5,1,100000000,510000001901,
1.23432,µm^2,Segment,12,4,1,100000000,510000001908,
0.633974,µm^2,Segment,11,4,1,100000000,510000001914,
0.828974,µm^2,Segment,10,4,1,100000000,510000001923,
1.64599,µm^2,Segment,9,4,1,100000000,510000001942,
0.184243,µm^2,Segment,8,3,1,100000000,510000001944,
0.663494,µm^2,Segment,7,2,1,100000000,510000001950,
0.384698,µm^2,Segment,6,2,1,100000000,510000001952,
1.2035,µm^2,Segment,5,1,1,100000000,510000001959,
1.10934,µm^2,Segment,3,1,1,100000000,510000001968,
2.09474,µm^2,Segment,2,1,1,100000000,510000001979,
1.1645,µm^2,Segment,0,1,1,100000000,510000001998,
2.13168,µm^2,Segment,10,5,1,100000001,510000002027,
3.88454,µm^2,Segment,16,6,1,100000000,510000002057,
0.914478,µm^2,Segment,15,5,1,100000000,510000002063,
1.08549,µm^2,Segment,13,5,1,100000000,510000002070,
1.95332,µm^2,Segment,12,4,1,100000000,510000002086,
3.2464,µm^2,Segment,11,3,1,100000000,510000002114,
0.885169,µm^2,Segment,10,3,1,100000000,510000002124,
1.2497,µm^2,Segment,9,3,1,100000000,510000002131,
0.520111,µm^2,Segment,12,4,1,100000003,510000002139,
2.87809,µm^2,Segment,11,4,1,100000003,510000002170,
0.873138,µm^2,Segment,10,3,1,100000003,510000002176,
0.740597,µm^2,Segment,16,4,1,100000000,510000002182,
1.22391,µm^2,Segment,6,3,1,100000002,510000002193,
2.9962,µm^2,Segment,9,5,1,100000001,510000002225,
1.17376,µm^2,Segment,12,4,1,100000000,510000002236,
1.3751,µm^2,Segment,11,4,1,100000000,510000002245,
0.571429,µm^2,Segment,11,5,1,100000001,510000002250,
0.494844,µm^2,Segment,16,7,1,100000000,510000002256,
4.42244,µm^2,Segment,15,6,1,100000000,510000002295,
0.492185,µm^2,Segment,12,5,1,100000003,510000002300,
0.363954,µm^2,Segment,15,4,1,100000003,510000002302,
1.62271,µm^2,Segment,13,3,1,100000000,510000002307,
1.75367,µm^2,Segment,11,2,1,100000001,510000002316,
0.493575,µm^2,Segment,16,6,1,100000000,510000002320,
0.457415,µm^2,Segment,12,5,1,100000000,510000002326,
0.456492,µm^2,Segment,11,4,1,100000001,510000002329,
1.18665,µm^2,Segment,6,6,1,100000002,510000002344,
0.540798,µm^2,Segment,8,4,1,100000001,510000002350,
3.45069,µm^2,Segment,7,4,1,100000001,510000002377,
0.98674,µm^2,Segment,6,3,1,100000001,510000002381,
0.478093,µm^2,Segment,5,3,1,100000001,510000002384,
4.36612,µm^2,Segment,4,3,1,100000001,510000002429,
4.59808,µm^2,Segment,4,2,1,100000002,510000002473,
6.5234,µm^2,Segment,3,2,1,100000002,510000002542,
0.448617,µm^2,Segment,2,2,1,100000002,510000002544,
1.8496,µm^2,Segment,11,3,1,100000003,510000002567,
0.308903,µm^2,Segment,17,7,1,100000000,510000002570,
0.630621,µm^2,Segment,16,7,1,100000000,510000002574,
1.49397,µm^2,Segment,15,6,1,100000000,510000002583,
0.334369,µm^2,Segment,17,8,1,100000000,510000002585,
0.668081,µm^2,Segment,14,3,1,100000003,510000002588,
0.636022,µm^2,Segment,14,4,1,100000000,510000002595,
0.574768,µm^2,Segment,11,3,1,100000001,510000002597,
1.60007,µm^2,Segment,17,6,1,100000000,510000002609,
0.426476,µm^2,Segment,13,3,1,100000003,510000002617,
0.931462,µm^2,Segment,12,2,1,100000003,510000002626,
2.35989,µm^2,Segment,11,2,1,100000003,510000002650,
0.786093,µm^2,Segment,10,2,1,100000003,510000002655,
0.273958,µm^2,Segment,12,3,1,100000000,510000002657,
1.13523,µm^2,Segment,11,3,1,100000000,510000002670,
0.657056,µm^2,Segment,10,2,1,100000000,510000002674,
1.63611,µm^2,Segment,9,2,1,100000000,510000002689,
0.288566,µm^2,Segment,12,4,1,100000000,510000002692,
1.12743,µm^2,Segment,14,5,1,100000000,510000002704,
0.567364,µm^2,Segment,13,5,1,100000000,510000002708,
0.384272,µm^2,Segment,12,5,1,100000000,510000002711,
1.63431,µm^2,Segment,11,4,1,100000000,510000002723,
1.5048,µm^2,Segment,13,2,1,100000003,510000002735,
1.14555,µm^2,Segment,12,3,1,100000003,510000002745,
0.496832,µm^2,Segment,13,4,1,100000003,510000002747,
2.05819,µm^2,Segment,11,6,1,100000002,510000002767,
1.23061,µm^2,Segment,10,6,1,100000002,510000002777,
0.66556,µm^2,Segment,9,5,1,100000002,510000002783,
0.393517,µm^2,Segment,8,4,1,100000002,510000002786,
2.65248,µm^2,Segment,7,4,1,100000002,510000002806,
0.476366,µm^2,Segment,5,3,1,100000002,510000002810,
1.06858,µm^2,Segment,4,3,1,100000002,510000002817,
1.68225,µm^2,Segment,12,5,1,100000000,510000002835,
0.604637,µm^2,Segment,12,4,1,100000000,510000002838,
2.37654,µm^2,Segment,6,4,1,100000001,510000002863,
1.34366,µm^2,Segment,14,6,1,100000000,510000002875,
0.606949,µm^2,Segment,12,2,1,100000003,510000002877,
0.972799,µm^2,Segment,17,5,1,100000000,510000002883,
1.14474,µm^2,Segment,13,4,1,100000003,510000002893,
1.08792,µm^2,Segment,12,4,1,100000003,510000002901,
1.65768,µm^2,Segment,11,3,1,100000003,510000002915,
1.99454,µm^2,Segment,10,3,1,100000003,510000002938,
1.46935,µm^2,Segment,9,3,1,100000003,510000002949,
0.638375,µm^2,Segment,8,5,1,100000001,510000002955,
1.84327,µm^2,Segment,14,5,1,100000000,510000002972,
1.32563,µm^2,Segment,12,2,1,100000000,510000002977,
1.15634,µm^2,Segment,7,3,1,100000001,510000002991,
3.62709,µm^2,Segment,6,2,1,100000001,510000003026,
0.573706,µm^2,Segment,5,1,1,100000001,510000003030,
4.12209,µm^2,Segment,4,1,1,100000001,510000003056,
0.427767,µm^2,Segment,3,1,1,100000001,510000003058,
1.92391,µm^2,Segment,2,1,1,100000001,510000003069,
1.46784,µm^2,Segment,1,1,1,100000001,510000003079,
1.62992,µm^2,Segment,0,1,1,100000001,510000003094,
0.769724,µm^2,Segment,13,4,1,100000000,510000003102,
0.775266,µm^2,Segment,12,4,1,100000000,510000003108,
0.950647,µm^2,Segment,10,4,1,100000002,510000003116,
0.62831,µm^2,Segment,9,4,1,100000002,510000003119,
0.539151,µm^2,Segment,13,5,1,100000003,510000003122,
0.649295,µm^2,Segment,11,7,1,100000002,510000003126,
0.633921,µm^2,Segment,14,5,1,100000000,510000003132,
0.56049,µm^2,Segment,13,5,1,100000000,510000003137,
1.02944,µm^2,Segment,11,2,1,100000000,510000003143,
0.82387,µm^2,Segment,13,4,1,100000000,510000003150,
1.8412,µm^2,Segment,12,3,1,100000000,510000003163,
1.38648,µm^2,Segment,12,3,1,100000003,510000003172,
0.363707,µm^2,Segment,11,3,1,100000003,510000003175,
0.70541,µm^2,Segment,10,5,1,100000002,510000003179,
0.566112,µm^2,Segment,12,4,1,100000003,510000003184,
0.9417,µm^2,Segment,11,4,1,100000003,510000003191,
0.369597,µm^2,Segment,10,3,1,100000003,510000003194,
0.859219,µm^2,Segment,9,3,1,100000003,510000003202,
2.36242,µm^2,Segment,8,3,1,100000003,510000003223,
0.531403,µm^2,Segment,12,5,1,100000003,510000003227,
0.667042,µm^2,Segment,13,4,1,100000000,510000003233,
1.09393,µm^2,Segment,14,6,1,100000000,510000003239,
1.20321,µm^2,Segment,11,3,1,100000003,510000003247,
1.57462,µm^2,Segment,13,4,1,100000000,510000003255,
1.00826,µm^2,Segment,13,4,1,100000000,510000003261,
0.427177,µm^2,Segment,13,5,1,100000003,510000003266,
0.541122,µm^2,Segment,12,4,1,100000003,510000003273,
0.563331,µm^2,Segment,11,4,1,100000003,510000003277,
0.314949,µm^2,Segment,12,3,1,100000003,510000003279,
1.01574,µm^2,Segment,9,3,1,100000001,510000003287,
4.254,µm^2,Segment,3,2,1,100000001,510000003324,
4.45531,µm^2,Segment,2,2,1,100000001,510000003364,
0.450883,µm^2,Segment,0,1,1,100000001,510000003369,
1.04192,µm^2,Segment,13,4,1,100000003,510000003381,
3.37253,µm^2,Segment,5,2,1,100000000,510000003414,
2.34879,µm^2,Segment,3,2,1,100000000,510000003426,
0.391473,µm^2,Segment,8,1,1,100000003,510000003431,
0.791088,µm^2,Segment,7,1,1,100000003,510000003436,
0.566679,µm^2,Segment,11,6,1,100000001,510000003441,
0.512582,µm^2,Segment,10,6,1,100000001,510000003445,
0.42537,µm^2,Segment,9,6,1,100000001,510000003448,
1.01422,µm^2,Segment,8,6,1,100000001,510000003459,
1.3515,µm^2,Segment,7,5,1,100000001,510000003470,
2.59445,µm^2,Segment,5,3,1,100000001,510000003494,
1.3755,µm^2,Segment,4,3,1,100000001,510000003506,
0.816972,µm^2,Segment,13,3,1,100000000,510000003509,
1.01073,µm^2,Segment,7,2,1,100000001,510000003518,
1.34436,µm^2,Segment,5,4,1,100000001,510000003528,
1.68861,µm^2,Segment,9,3,1,100000000,510000003549,
0.786552,µm^2,Segment,11,7,1,100000001,510000003556,
1.93732,µm^2,Segment,11,4,1,100000003,510000003576,
5.38753,µm^2,Segment,8,2,1,100000001,510000003626,
0.476723,µm^2,Segment,7,2,1,100000001,510000003629,
0.698773,µm^2,Segment,6,2,1,100000001,510000003633,
1.28612,µm^2,Segment,5,2,1,100000001,510000003643,
0.941542,µm^2,Segment,10,3,1,100000000,510000003649,
0.894013,µm^2,Segment,10,7,1,100000001,510000003659,
0.739066,µm^2,Segment,9,7,1,100000001,510000003665,
0.470751,µm^2,Segment,8,2,1,100000001,510000003669,
2.44942,µm^2,Segment,7,2,1,100000001,510000003695,
0.624705,µm^2,Segment,4,3,1,100000002,510000003698,
0.675563,µm^2,Segment,6,4,1,100000003,510000003706,
1.55777,µm^2,Segment,5,3,1,100000003,510000003725,
1.36427,µm^2,Segment,4,2,1,100000003,510000003739,
0.788273,µm^2,Segment,3,1,1,100000003,510000003742,
6.34732,µm^2,Segment,2,1,1,100000003,510000003787,
1.96864,µm^2,Segment,1,1,1,100000003,510000003797,
2.62639,µm^2,Segment,0,1,1,100000003,510000003818,
0.734364,µm^2,Segment,12,4,1,100000003,510000003840,
1.03842,µm^2,Segment,11,3,1,100000003,510000003845,
1.09156,µm^2,Segment,9,4,1,100000000,510000003849,
0.385766,µm^2,Segment,8,4,1,100000000,510000003851,
1.30928,µm^2,Segment,7,4,1,100000000,510000003866,
0.650182,µm^2,Segment,6,3,1,100000000,510000003868,
2.34078,µm^2,Segment,4,1,1,100000003,510000003890,
1.50246,µm^2,Segment,8,5,1,100000002,510000003903,
0.638451,µm^2,Segment,10,5,1,100000002,510000003908,
0.517997,µm^2,Segment,4,4,1,100000002,510000003912,
0.471496,µm^2,Segment,13,3,1,100000003,510000003916,
0.476496,µm^2,Segment,12,3,1,100000003,510000003918,
0.338661,µm^2,Segment,14,6,1,100000000,510000003920,
0.800321,µm^2,Segment,8,5,1,100000000,510000003927,
2.07165,µm^2,Segment,9,4,1,100000003,510000003951,
0.337788,µm^2,Segment,13,4,1,100000003,510000003953,
0.84802,µm^2,Segment,14,3,1,100000000,510000003958,
0.552778,µm^2,Segment,12,3,1,100000000,510000003964,
1.46838,µm^2,Segment,11,3,1,100000000,510000003973,
1.47481,µm^2,Segment,7,4,1,100000001,510000003985,
0.528457,µm^2,Segment,12,5,1,100000003,510000003991,
0.501911,µm^2,Segment,14,5,1,100000000,510000003995,
0.378072,µm^2,Segment,13,4,1,100000000,510000003997,
1.86794,µm^2,Segment,8,3,1,100000001,510000004016,
0.400835,µm^2,Segment,14,4,1,100000000,510000004018,
0.891149,µm^2,Segment,8,5,1,100000001,510000004025,
1.18097,µm^2,Segment,6,3,1,100000003,510000004037,
0.807353,µm^2,Segment,14,4,1,100000000,510000004042,
0.671989,µm^2,Segment,8,4,1,100000002,510000004049,
2.9357,µm^2,Segment,7,3,1,100000002,510000004068,
1.50029,µm^2,Segment,5,2,1,100000002,510000004078,
5.12025,µm^2,Segment,4,2,1,100000002,510000004115,
3.41901,µm^2,Segment,3,2,1,100000002,510000004138,
0.337594,µm^2,Segment,2,1,1,100000002,510000004140,
2.22892,µm^2,Segment,1,1,1,100000002,510000004151,
2.108,µm^2,Segment,0,1,1,100000002,510000004163,
0.792156,µm^2,Segment,8,3,1,100000001,510000004170,
0.962925,µm^2,Segment,8,3,1,100000002,510000004175,
0.996795,µm^2,Segment,7,3,1,100000001,510000004187,
1.1325,µm^2,Segment,6,3,1,100000001,510000004196,
2.80729,µm^2,Segment,5,2,1,100000001,510000004217,
0.647325,µm^2,Segment,7,4,1,100000001,510000004222,
1.87108,µm^2,Segment,9,3,1,100000003,510000004238,
0.524514,µm^2,Segment,11,5,1,100000003,510000004241,
0.566272,µm^2,Segment,5,4,1,100000002,510000004248,
0.577615,µm^2,Segment,9,5,1,100000000,510000004251,
0.842921,µm^2,Segment,11,4,1,100000003,510000004257,
1.69822,µm^2,Segment,7,3,1,100000001,510000004266,
0.392364,µm^2,Segment,13,6,1,100000000,510000004268,
1.59205,µm^2,Segment,4,3,1,100000002,510000004281,
1.87412,µm^2,Segment,3,2,1,100000002,510000004298,
0.44393,µm^2,Segment,2,1,1,100000002,510000004302,
1.05357,µm^2,Segment,1,1,1,100000002,510000004310,
1.05698,µm^2,Segment,5,3,1,100000002,510000004316,
0.892891,µm^2,Segment,9,4,1,100000000,510000004321,
0.725443,µm^2,Segment,10,4,1,100000003,510000004329,
0.641203,µm^2,Segment,7,5,1,100000002,510000004335,
0.876387,µm^2,Segment,6,4,1,100000002,510000004343,
0.531936,µm^2,Segment,8,3,1,100000003,510000004346,
0.459068,µm^2,Segment,11,5,1,100000000,510000004349,
0.881158,µm^2,Segment,7,3,1,100000001,510000004354,
0.81393,µm^2,Segment,6,2,1,100000001,510000004357,
0.46877,µm^2,Segment,7,4,1,100000002,510000004359,
0.556923,µm^2,Segment,6,3,1,100000001,510000004361,
1.87005,µm^2,Segment,7,5,1,100000001,510000004375,
0.447062,µm^2,Segment,6,4,1,100000001,510000004378,
2.34897,µm^2,Segment,5,3,1,100000001,510000004400,
1.40178,µm^2,Segment,4,2,1,100000001,510000004409,
0.588322,µm^2,Segment,12,4,1,100000000,510000004414,
2.00822,µm^2,Segment,9,3,1,100000000,510000004429,
1.06369,µm^2,Segment,5,3,1,100000002,510000004440,
3.59248,µm^2,Segment,4,2,1,100000002,510000004466,
0.981663,µm^2,Segment,3,2,1,100000002,510000004473,
2.26969,µm^2,Segment,2,2,1,100000002,510000004486,
4.4719,µm^2,Segment,1,2,1,100000002,510000004520,
2.35033,µm^2,Segment,0,1,1,100000002,510000004552,
1.38135,µm^2,Segment,3,3,1,100000002,510000004572,
1.53284,µm^2,Segment,8,3,1,100000001,510000004589,
0.824955,µm^2,Segment,5,2,1,100000003,510000004596,
0.469259,µm^2,Segment,5,4,1,100000002,510000004598,
2.5151,µm^2,Segment,5,3,1,100000001,510000004617,
0.586104,µm^2,Segment,4,3,1,100000001,510000004622,
1.29451,µm^2,Segment,3,3,1,100000001,510000004638,
5.45077,µm^2,Segment,2,2,1,100000001,510000004685,
0.341625,µm^2,Segment,3,4,1,100000002,510000004688,
0.832906,µm^2,Segment,4,2,1,100000002,510000004693,
2.4936,µm^2,Segment,5,2,1,100000001,510000004719,
1.06883,µm^2,Segment,4,2,1,100000001,510000004727,
0.994098,µm^2,Segment,3,2,1,100000001,510000004735,
3.33853,µm^2,Segment,2,2,1,100000001,510000004770,
2.04409,µm^2,Segment,1,2,1,100000001,510000004787,
1.82809,µm^2,Segment,7,2,1,100000001,510000004799,
1.00891,µm^2,Segment,6,1,1,100000001,510000004803,
0.858487,µm^2,Segment,6,3,1,100000001,510000004809,
0.320713,µm^2,Segment,7,4,1,100000001,510000004813,
1.11061,µm^2,Segment,6,3,1,100000001,510000004823,
0.752088,µm^2,Segment,7,4,1,100000001,510000004825,
0.881859,µm^2,Segment,5,4,1,100000001,510000004832,
0.788449,µm^2,Segment,5,2,1,100000002,510000004834,
2.42083,µm^2,Segment,3,3,1,100000002,510000004859,
2.31027,µm^2,Segment,2,2,1,100000001,510000004887,
0.56614,µm^2,Segment,1,1,1,100000001,510000004893,
2.33058,µm^2,Segment,0,1,1,100000001,510000004933,
0.342937,µm^2,Segment,5,3,1,100000000,510000004935,
0.766679,µm^2,Segment,4,3,1,100000000,510000004939,
5.01531,µm^2,Segment,3,2,1,100000000,510000004985,
2.78965,µm^2,Segment,2,2,1,100000000,510000005005,
0.721389,µm^2,Segment,5,4,1,100000000,510000005008,
0.590677,µm^2,Segment,3,3,1,100000001,510000005011,
0.687703,µm^2,Segment,5,4,1,100000002,510000005014,
1.69578,µm^2,Segment,5,4,1,100000003,510000005036,
0.524361,µm^2,Segment,4,3,1,100000003,510000005041,
2.0782,µm^2,Segment,3,2,1,100000003,510000005056,
1.25589,µm^2,Segment,2,1,1,100000003,510000005066,
1.57836,µm^2,Segment,1,1,1,100000003,510000005076,
1.29942,µm^2,Segment,0,1,1,100000003,510000005092,
0.983848,µm^2,Segment,10,3,1,100000000,510000005097,
0.486597,µm^2,Segment,7,3,1,100000001,510000005102,
0.58913,µm^2,Segment,10,5,1,100000000,510000005106,
0.615763,µm^2,Segment,5,4,1,100000001,510000005109,
0.752331,µm^2,Segment,5,3,1,100000001,510000005116,
0.612081,µm^2,Segment,7,2,1,100000001,510000005119,
1.51094,µm^2,Segment,5,2,1,100000003,510000005132,
2.38414,µm^2,Segment,4,2,1,100000003,510000005149,
4.33325,µm^2,Segment,5,2,1,100000000,510000005172,
0.431533,µm^2,Segment,8,3,1,100000000,510000005174,
0.895043,µm^2,Segment,7,3,1,100000003,510000005185,
0.418756,µm^2,Segment,7,3,1,100000001,510000005187,
0.919137,µm^2,Segment,4,2,1,100000000,510000005190,
1.01187,µm^2,Segment,4,3,1,100000001,510000005196,
1.93092,µm^2,Segment,2,3,1,100000002,510000005215,
0.561657,µm^2,Segment,4,4,1,100000001,510000005219,
0.985395,µm^2,Segment,4,3,1,100000003,510000005227,
2.11349,µm^2,Segment,3,1,1,100000001,510000005242,
1.75616,µm^2,Segment,2,1,1,100000001,510000005253,
1.29023,µm^2,Segment,5,3,1,100000000,510000005263,
0.890444,µm^2,Segment,5,3,1,100000003,510000005269,
0.588343,µm^2,Segment,7,3,1,100000000,510000005274,
0.971872,µm^2,Segment,6,3,1,100000001,510000005280,
0.714523,µm^2,Segment,7,3,1,100000001,510000005284,
0.691824,µm^2,Segment,7,3,1,100000000,510000005287,
1.29257,µm^2,Segment,5,2,1,100000001,510000005293,
0.943729,µm^2,Segment,4,2,1,100000003,510000005297,
1.92059,µm^2,Segment,5,3,1,100000001,510000005315,
0.415278,µm^2,Segment,7,3,1,100000000,510000005317,
3.81373,µm^2,Segment,3,1,1,100000001,510000005350,
2.58828,µm^2,Segment,1,1,1,100000001,510000005362,
0.5713,µm^2,Segment,0,1,1,100000001,510000005372,
0.584522,µm^2,Segment,3,3,1,100000001,510000005377,
1.11873,µm^2,Segment,3,2,1,100000001,510000005385,
0.409518,µm^2,Segment,7,3,1,100000003,510000005388,
1.73684,µm^2,Segment,6,2,1,100000003,510000005403,
0.928804,µm^2,Segment,5,2,1,100000003,510000005408,
0.505424,µm^2,Segment,4,3,1,100000002,510000005410,
0.691129,µm^2,Segment,5,3,1,100000001,510000005419,
3.12089,µm^2,Segment,2,2,1,100000001,510000005442,
1.5784,µm^2,Segment,2,3,1,100000003,510000005460,
2.21413,µm^2,Segment,1,2,1,100000003,510000005476,
2.06685,µm^2,Segment,6,3,1,100000003,510000005491,
0.595389,µm^2,Segment,5,3,1,100000001,510000005499,
