
Spine Terminal Pt Diameter
 ==================== 
Spine Terminal Pt Diameter,Unit,Category,Depth,Level,Time,FilamentID,ID,
0.28851,µm,Spine,12,3,1,100000000,610000007851,
0.216223,µm,Spine,3,1,1,100000001,610000007854,
0.189582,µm,Spine,7,2,1,100000003,610000007858,
0.1625,µm,Spine,7,6,1,100000002,610000007860,
0.247901,µm,Spine,14,4,1,100000001,610000007863,
0.324083,µm,Spine,1,2,1,100000001,610000007865,
0.686191,µm,Spine,0,1,1,100000001,610000007868,
0.1625,µm,Spine,5,4,1,100000003,610000007871,
0.264062,µm,Spine,9,5,1,100000001,610000007873,
1.01965,µm,Spine,0,1,1,100000002,610000007876,
0.331153,µm,Spine,1,1,1,100000002,610000007879,
0.232497,µm,Spine,13,4,1,100000000,610000007882,
0.1625,µm,Spine,9,3,1,100000003,610000007884,
0.416959,µm,Spine,9,2,1,100000003,610000007887,
0.326386,µm,Spine,0,1,1,100000001,610000007889,
0.1625,µm,Spine,3,3,1,100000001,610000007891,
0.241211,µm,Spine,2,2,1,100000002,610000007893,
0.287125,µm,Spine,0,1,1,100000002,610000007896,
0.168519,µm,Spine,7,4,1,100000001,610000007899,
0.356611,µm,Spine,11,3,1,100000003,610000007901,
0.572529,µm,Spine,0,1,1,100000001,610000007904,
0.205142,µm,Spine,4,3,1,100000000,610000007906,
0.167944,µm,Spine,5,3,1,100000002,610000007910,
0.187835,µm,Spine,5,2,1,100000001,610000007913,
0.188411,µm,Spine,5,2,1,100000001,610000007916,
0.256445,µm,Spine,3,2,1,100000000,610000007918,
0.512142,µm,Spine,0,1,1,100000002,610000007923,
0.1625,µm,Spine,0,1,1,100000001,610000007928,
0.180113,µm,Spine,4,1,1,100000001,610000007932,
0.509697,µm,Spine,0,1,1,100000003,610000007935,
0.389746,µm,Spine,13,4,1,100000003,610000007938,
0.324483,µm,Spine,14,6,1,100000000,610000007942,
0.317735,µm,Spine,5,2,1,100000001,610000007945,
0.192969,µm,Spine,8,2,1,100000001,610000007947,
0.399296,µm,Spine,0,1,1,100000002,610000007951,
0.32627,µm,Spine,4,2,1,100000002,610000007953,
0.329588,µm,Spine,6,1,1,100000003,610000007956,
0.302094,µm,Spine,3,1,1,100000000,610000007958,
0.192969,µm,Spine,4,2,1,100000002,610000007961,
0.226097,µm,Spine,14,4,1,100000001,610000007963,
0.284375,µm,Spine,5,3,1,100000003,610000007966,
0.298437,µm,Spine,2,2,1,100000003,610000007969,
0.172374,µm,Spine,0,1,1,100000003,610000007972,
0.680598,µm,Spine,0,1,1,100000002,610000007974,
0.24375,µm,Spine,1,1,1,100000001,610000007979,
0.332521,µm,Spine,3,2,1,100000001,610000007981,
0.380542,µm,Spine,6,2,1,100000001,610000007985,
0.968143,µm,Spine,0,1,1,100000001,610000007988,
0.344365,µm,Spine,5,2,1,100000000,610000007991,
0.1625,µm,Spine,3,2,1,100000000,610000007993,
0.379026,µm,Spine,5,2,1,100000001,610000007995,
0.778197,µm,Spine,0,1,1,100000001,610000007997,
0.183326,µm,Spine,3,2,1,100000001,610000008000,
0.1625,µm,Spine,0,1,1,100000002,610000008003,
0.424795,µm,Spine,1,1,1,100000002,610000008006,
0.366442,µm,Spine,0,1,1,100000003,610000008012,
0.22908,µm,Spine,4,2,1,100000003,610000008015,
1.06088,µm,Spine,0,1,1,100000003,610000008020,
0.298175,µm,Spine,2,2,1,100000002,610000008024,
0.258106,µm,Spine,17,6,1,100000000,610000008029,
0.1625,µm,Spine,6,2,1,100000001,610000008031,
0.1625,µm,Spine,3,2,1,100000001,610000008034,
0.281394,µm,Spine,7,3,1,100000001,610000008038,
0.469025,µm,Spine,0,1,1,100000002,610000008040,
0.883138,µm,Spine,0,1,1,100000002,610000008046,
0.197768,µm,Spine,11,3,1,100000003,610000008049,
0.325763,µm,Spine,2,2,1,100000000,610000008051,
0.265473,µm,Spine,7,4,1,100000001,610000008054,
0.260232,µm,Spine,17,6,1,100000000,610000008058,
0.297125,µm,Spine,0,1,1,100000001,610000008060,
0.27766,µm,Spine,6,2,1,100000001,610000008064,
0.318118,µm,Spine,3,1,1,100000001,610000008066,
0.222401,µm,Spine,10,6,1,100000002,610000008068,
0.24375,µm,Spine,2,2,1,100000003,610000008072,
0.253317,µm,Spine,10,3,1,100000001,610000008076,
0.236447,µm,Spine,4,2,1,100000003,610000008078,
0.357809,µm,Spine,7,2,1,100000001,610000008080,
0.253906,µm,Spine,0,1,1,100000003,610000008086,
0.332416,µm,Spine,2,1,1,100000000,610000008089,
0.194182,µm,Spine,0,1,1,100000003,610000008092,
0.417273,µm,Spine,3,3,1,100000001,610000008094,
0.44265,µm,Spine,0,1,1,100000003,610000008096,
0.266345,µm,Spine,0,1,1,100000001,610000008100,
0.242392,µm,Spine,0,1,1,100000001,610000008102,
0.319501,µm,Spine,0,1,1,100000002,610000008105,
0.831636,µm,Spine,0,1,1,100000001,610000008110,
0.290424,µm,Spine,9,2,1,100000003,610000008113,
0.1625,µm,Spine,3,1,1,100000001,610000008115,
0.258253,µm,Spine,1,2,1,100000003,610000008117,
0.391794,µm,Spine,0,1,1,100000001,610000008120,
0.318124,µm,Spine,6,3,1,100000003,610000008123,
0.303847,µm,Spine,7,3,1,100000002,610000008128,
0.290458,µm,Spine,0,1,1,100000002,610000008130,
0.508752,µm,Spine,0,1,1,100000003,610000008132,
0.61381,µm,Spine,0,1,1,100000001,610000008137,
0.284797,µm,Spine,0,1,1,100000001,610000008141,
0.236215,µm,Spine,4,2,1,100000003,610000008143,
0.218652,µm,Spine,5,3,1,100000003,610000008145,
0.477197,µm,Spine,7,5,1,100000002,610000008147,
0.287973,µm,Spine,0,1,1,100000001,610000008149,
0.316603,µm,Spine,2,2,1,100000000,610000008152,
0.227246,µm,Spine,12,3,1,100000000,610000008155,
0.252853,µm,Spine,8,5,1,100000001,610000008157,
0.612496,µm,Spine,0,1,1,100000003,610000008161,
0.24375,µm,Spine,3,2,1,100000000,610000008164,
0.266367,µm,Spine,7,3,1,100000001,610000008166,
0.289742,µm,Spine,6,3,1,100000002,610000008168,
0.2855,µm,Spine,17,5,1,100000000,610000008172,
0.284526,µm,Spine,4,2,1,100000002,610000008175,
0.203877,µm,Spine,7,4,1,100000001,610000008177,
0.378046,µm,Spine,2,2,1,100000003,610000008179,
0.225922,µm,Spine,3,2,1,100000002,610000008181,
0.187449,µm,Spine,2,1,1,100000001,610000008188,
0.545898,µm,Spine,13,4,1,100000001,610000008194,
0.432168,µm,Spine,0,1,1,100000002,610000008197,
0.807731,µm,Spine,0,1,1,100000003,610000008199,
0.1625,µm,Spine,13,3,1,100000000,610000008203,
0.274219,µm,Spine,7,2,1,100000003,610000008205,
0.292434,µm,Spine,5,3,1,100000002,610000008207,
0.364961,µm,Spine,3,2,1,100000003,610000008209,
0.234012,µm,Spine,2,2,1,100000002,610000008211,
0.214638,µm,Spine,5,2,1,100000001,610000008214,
0.24375,µm,Spine,9,2,1,100000003,610000008218,
0.211719,µm,Spine,2,2,1,100000003,610000008221,
0.43246,µm,Spine,3,2,1,100000001,610000008223,
0.537734,µm,Spine,0,1,1,100000001,610000008226,
0.536779,µm,Spine,13,4,1,100000001,610000008228,
0.898122,µm,Spine,0,1,1,100000003,610000008231,
0.209747,µm,Spine,1,1,1,100000001,610000008238,
0.659664,µm,Spine,0,1,1,100000001,610000008242,
0.269141,µm,Spine,10,2,1,100000003,610000008245,
0.344239,µm,Spine,3,2,1,100000003,610000008248,
0.352068,µm,Spine,0,1,1,100000003,610000008250,
0.416698,µm,Spine,1,1,1,100000003,610000008256,
0.53943,µm,Spine,0,1,1,100000003,610000008259,
0.489255,µm,Spine,2,2,1,100000002,610000008261,
0.621118,µm,Spine,0,1,1,100000002,610000008267,
0.67372,µm,Spine,0,1,1,100000003,610000008277,
0.674294,µm,Spine,0,1,1,100000003,610000008285,
0.620001,µm,Spine,0,1,1,100000002,610000008308,
0.34272,µm,Spine,0,1,1,100000003,610000008311,
0.418945,µm,Spine,2,3,1,100000001,610000008314,
0.690956,µm,Spine,0,1,1,100000002,610000008325,
0.419345,µm,Spine,2,1,1,100000001,610000008369,
0.1625,µm,Spine,13,4,1,100000000,610000008412,
0.370092,µm,Spine,12,4,1,100000000,610000008413,
0.371442,µm,Spine,12,4,1,100000000,610000008414,
0.229456,µm,Spine,10,3,1,100000000,610000008415,
0.578006,µm,Spine,7,2,1,100000000,610000008416,
0.349251,µm,Spine,7,2,1,100000000,610000008417,
0.264497,µm,Spine,5,3,1,100000000,610000008418,
0.1984,µm,Spine,16,5,1,100000000,610000008419,
0.303073,µm,Spine,15,4,1,100000000,610000008420,
0.359087,µm,Spine,15,3,1,100000000,610000008421,
0.345313,µm,Spine,15,3,1,100000000,610000008422,
0.223438,µm,Spine,11,2,1,100000000,610000008423,
0.399396,µm,Spine,12,4,1,100000000,610000008425,
0.374217,µm,Spine,11,4,1,100000000,610000008426,
0.345778,µm,Spine,17,6,1,100000000,610000008427,
0.373877,µm,Spine,17,6,1,100000000,610000008428,
0.43856,µm,Spine,15,5,1,100000000,610000008429,
0.509499,µm,Spine,13,4,1,100000000,610000008430,
0.301082,µm,Spine,14,6,1,100000000,610000008431,
0.241422,µm,Spine,12,4,1,100000000,610000008432,
0.359265,µm,Spine,11,4,1,100000000,610000008433,
0.405046,µm,Spine,11,4,1,100000000,610000008434,
0.45924,µm,Spine,10,3,1,100000000,610000008435,
0.334462,µm,Spine,7,3,1,100000000,610000008436,
0.411391,µm,Spine,5,1,1,100000000,610000008437,
0.31302,µm,Spine,5,2,1,100000000,610000008438,
0.463461,µm,Spine,3,1,1,100000000,610000008439,
0.182264,µm,Spine,3,2,1,100000000,610000008440,
0.385728,µm,Spine,2,1,1,100000000,610000008441,
0.387971,µm,Spine,4,3,1,100000000,610000008442,
0.30458,µm,Spine,3,2,1,100000000,610000008443,
0.304688,µm,Spine,3,3,1,100000000,610000008444,
0.250236,µm,Spine,2,2,1,100000000,610000008445,
0.369112,µm,Spine,1,1,1,100000000,610000008446,
0.167371,µm,Spine,18,6,1,100000001,610000008447,
0.380016,µm,Spine,15,4,1,100000001,610000008448,
0.284941,µm,Spine,15,3,1,100000001,610000008449,
0.174941,µm,Spine,11,3,1,100000001,610000008450,
0.20369,µm,Spine,9,3,1,100000001,610000008451,
0.240043,µm,Spine,8,2,1,100000001,610000008452,
0.300612,µm,Spine,8,2,1,100000001,610000008453,
0.335191,µm,Spine,8,2,1,100000001,610000008454,
0.409022,µm,Spine,6,3,1,100000001,610000008455,
0.417708,µm,Spine,6,3,1,100000001,610000008456,
0.313266,µm,Spine,5,2,1,100000001,610000008457,
0.662716,µm,Spine,5,2,1,100000001,610000008458,
0.4852,µm,Spine,5,3,1,100000001,610000008459,
0.303454,µm,Spine,3,1,1,100000001,610000008460,
0.514355,µm,Spine,2,1,1,100000001,610000008461,
0.302148,µm,Spine,10,4,1,100000001,610000008462,
0.369574,µm,Spine,9,5,1,100000001,610000008463,
0.304688,µm,Spine,7,3,1,100000001,610000008464,
0.258116,µm,Spine,7,2,1,100000001,610000008465,
0.358739,µm,Spine,10,6,1,100000001,610000008466,
0.354594,µm,Spine,8,6,1,100000001,610000008467,
0.255752,µm,Spine,7,4,1,100000001,610000008468,
0.251351,µm,Spine,7,4,1,100000001,610000008469,
0.363174,µm,Spine,6,3,1,100000001,610000008470,
0.333079,µm,Spine,2,2,1,100000001,610000008471,
0.24375,µm,Spine,2,2,1,100000001,610000008472,
0.441652,µm,Spine,2,2,1,100000001,610000008473,
0.4875,µm,Spine,1,1,1,100000001,610000008474,
0.396094,µm,Spine,3,2,1,100000001,610000008475,
0.325624,µm,Spine,2,2,1,100000001,610000008476,
0.313597,µm,Spine,0,1,1,100000001,610000008477,
0.307697,µm,Spine,6,2,1,100000001,610000008478,
0.173926,µm,Spine,6,2,1,100000001,610000008479,
0.1625,µm,Spine,7,2,1,100000001,610000008480,
0.473728,µm,Spine,6,2,1,100000001,610000008481,
0.225954,µm,Spine,7,5,1,100000001,610000008482,
0.288239,µm,Spine,7,5,1,100000001,610000008483,
0.292631,µm,Spine,7,4,1,100000001,610000008484,
0.21484,µm,Spine,6,3,1,100000001,610000008485,
0.466157,µm,Spine,7,3,1,100000001,610000008486,
0.435025,µm,Spine,6,2,1,100000001,610000008487,
0.236133,µm,Spine,4,2,1,100000001,610000008488,
0.321967,µm,Spine,4,2,1,100000001,610000008489,
0.354325,µm,Spine,4,3,1,100000001,610000008490,
0.351394,µm,Spine,3,3,1,100000001,610000008491,
0.382965,µm,Spine,1,2,1,100000001,610000008492,
0.276344,µm,Spine,0,1,1,100000001,610000008493,
0.239203,µm,Spine,0,1,1,100000001,610000008494,
0.233846,µm,Spine,0,1,1,100000001,610000008495,
0.417253,µm,Spine,0,1,1,100000001,610000008496,
0.38562,µm,Spine,0,1,1,100000001,610000008497,
0.402445,µm,Spine,3,2,1,100000001,610000008498,
0.563458,µm,Spine,2,2,1,100000001,610000008499,
0.417372,µm,Spine,2,2,1,100000001,610000008500,
0.210037,µm,Spine,0,1,1,100000001,610000008501,
0.322143,µm,Spine,0,1,1,100000001,610000008502,
0.1625,µm,Spine,3,2,1,100000001,610000008505,
0.302675,µm,Spine,3,2,1,100000001,610000008506,
0.374003,µm,Spine,1,1,1,100000001,610000008507,
0.275488,µm,Spine,1,1,1,100000001,610000008508,
0.354393,µm,Spine,1,1,1,100000001,610000008509,
0.47546,µm,Spine,1,1,1,100000001,610000008510,
0.403711,µm,Spine,0,1,1,100000001,610000008511,
0.542935,µm,Spine,3,1,1,100000001,610000008512,
0.24375,µm,Spine,9,4,1,100000001,610000008513,
0.274583,µm,Spine,7,3,1,100000001,610000008514,
0.301785,µm,Spine,7,3,1,100000001,610000008515,
0.338231,µm,Spine,7,3,1,100000001,610000008516,
0.305264,µm,Spine,7,3,1,100000001,610000008517,
0.38175,µm,Spine,8,5,1,100000001,610000008518,
0.1625,µm,Spine,7,4,1,100000001,610000008519,
0.330812,µm,Spine,6,4,1,100000001,610000008520,
0.259603,µm,Spine,5,4,1,100000001,610000008521,
0.540705,µm,Spine,4,3,1,100000001,610000008522,
0.238146,µm,Spine,4,3,1,100000001,610000008523,
0.261888,µm,Spine,5,3,1,100000001,610000008524,
0.352039,µm,Spine,5,3,1,100000001,610000008525,
0.312948,µm,Spine,5,3,1,100000001,610000008526,
0.263791,µm,Spine,3,2,1,100000001,610000008527,
0.197075,µm,Spine,2,2,1,100000001,610000008528,
0.2798,µm,Spine,0,1,1,100000001,610000008529,
0.315742,µm,Spine,0,1,1,100000001,610000008530,
0.299609,µm,Spine,0,1,1,100000001,610000008534,
0.378428,µm,Spine,7,6,1,100000002,610000008535,
0.367263,µm,Spine,7,5,1,100000002,610000008536,
0.436007,µm,Spine,7,5,1,100000002,610000008537,
0.196698,µm,Spine,6,6,1,100000002,610000008538,
0.187506,µm,Spine,6,6,1,100000002,610000008539,
0.294531,µm,Spine,5,5,1,100000002,610000008540,
0.358251,µm,Spine,5,5,1,100000002,610000008541,
0.257292,µm,Spine,5,5,1,100000002,610000008542,
0.274178,µm,Spine,11,6,1,100000002,610000008543,
0.308386,µm,Spine,10,6,1,100000002,610000008544,
0.33649,µm,Spine,8,3,1,100000002,610000008545,
0.434108,µm,Spine,4,3,1,100000002,610000008546,
0.265855,µm,Spine,4,3,1,100000002,610000008547,
0.364107,µm,Spine,3,3,1,100000002,610000008548,
0.24375,µm,Spine,4,3,1,100000002,610000008549,
0.439901,µm,Spine,2,2,1,100000002,610000008550,
0.360371,µm,Spine,2,2,1,100000002,610000008551,
0.452722,µm,Spine,2,2,1,100000002,610000008552,
0.40625,µm,Spine,0,1,1,100000002,610000008553,
0.479235,µm,Spine,4,2,1,100000002,610000008554,
0.377298,µm,Spine,4,2,1,100000002,610000008555,
0.251507,µm,Spine,3,3,1,100000002,610000008556,
0.332225,µm,Spine,3,3,1,100000002,610000008557,
0.184128,µm,Spine,2,2,1,100000002,610000008558,
0.218578,µm,Spine,2,2,1,100000002,610000008559,
0.288614,µm,Spine,2,3,1,100000002,610000008560,
0.304698,µm,Spine,2,3,1,100000002,610000008561,
0.379025,µm,Spine,2,1,1,100000002,610000008562,
0.405688,µm,Spine,0,1,1,100000002,610000008563,
0.235092,µm,Spine,4,2,1,100000002,610000008565,
0.364828,µm,Spine,4,2,1,100000002,610000008566,
0.1625,µm,Spine,3,2,1,100000002,610000008567,
0.305513,µm,Spine,3,2,1,100000002,610000008568,
0.474353,µm,Spine,3,2,1,100000002,610000008569,
0.263441,µm,Spine,3,2,1,100000002,610000008570,
0.366503,µm,Spine,3,1,1,100000002,610000008571,
0.396671,µm,Spine,0,1,1,100000002,610000008573,
0.1625,µm,Spine,0,1,1,100000002,610000008574,
0.431641,µm,Spine,3,2,1,100000002,610000008576,
0.365092,µm,Spine,2,2,1,100000002,610000008577,
0.464089,µm,Spine,1,1,1,100000002,610000008578,
0.43418,µm,Spine,0,1,1,100000002,610000008579,
0.3068,µm,Spine,13,4,1,100000003,610000008586,
0.334983,µm,Spine,13,3,1,100000003,610000008587,
0.387454,µm,Spine,12,3,1,100000003,610000008588,
0.206997,µm,Spine,11,3,1,100000003,610000008589,
0.209034,µm,Spine,11,2,1,100000003,610000008590,
0.178436,µm,Spine,11,2,1,100000003,610000008591,
0.282751,µm,Spine,9,2,1,100000003,610000008592,
0.281016,µm,Spine,9,2,1,100000003,610000008593,
0.1625,µm,Spine,13,4,1,100000003,610000008594,
0.194,µm,Spine,12,3,1,100000003,610000008595,
0.199316,µm,Spine,11,4,1,100000003,610000008596,
0.1625,µm,Spine,11,4,1,100000003,610000008597,
0.382137,µm,Spine,11,3,1,100000003,610000008598,
0.539632,µm,Spine,10,3,1,100000003,610000008599,
0.441071,µm,Spine,9,3,1,100000003,610000008600,
0.385306,µm,Spine,8,3,1,100000003,610000008601,
0.341864,µm,Spine,8,3,1,100000003,610000008602,
0.346239,µm,Spine,17,6,1,100000003,610000008603,
0.39286,µm,Spine,10,2,1,100000003,610000008604,
0.269198,µm,Spine,11,3,1,100000003,610000008605,
0.325,µm,Spine,9,2,1,100000003,610000008606,
0.24375,µm,Spine,9,3,1,100000003,610000008607,
0.365625,µm,Spine,6,1,1,100000003,610000008608,
0.29277,µm,Spine,6,1,1,100000003,610000008609,
0.1625,µm,Spine,6,2,1,100000003,610000008610,
0.355197,µm,Spine,6,3,1,100000003,610000008611,
0.405978,µm,Spine,5,2,1,100000003,610000008612,
0.335773,µm,Spine,5,2,1,100000003,610000008613,
0.32968,µm,Spine,4,2,1,100000003,610000008614,
0.411745,µm,Spine,3,2,1,100000003,610000008615,
0.227161,µm,Spine,1,1,1,100000003,610000008616,
0.419662,µm,Spine,1,1,1,100000003,610000008617,
0.732837,µm,Spine,0,1,1,100000003,610000008618,
0.730512,µm,Spine,0,1,1,100000003,610000008619,
0.398155,µm,Spine,4,1,1,100000003,610000008621,
0.50049,µm,Spine,2,1,1,100000003,610000008622,
0.362179,µm,Spine,2,2,1,100000003,610000008623,
0.299237,µm,Spine,1,2,1,100000003,610000008624,
0.424759,µm,Spine,0,1,1,100000003,610000008625,
0.664764,µm,Spine,0,1,1,100000003,610000008626,
0.24375,µm,Spine,5,4,1,100000003,610000008628,
0.208501,µm,Spine,4,2,1,100000003,610000008629,
0.325,µm,Spine,4,2,1,100000003,610000008630,
0.291721,µm,Spine,1,2,1,100000003,610000008631,
0.24375,µm,Spine,0,1,1,100000003,610000008632,
