
Spine Intensity Mean Ch=2 Img=1
 ==================== 
Spine Intensity Mean,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
43.4279,,Spine,2,13,Image 1,2,1,100000003,610000007322,
76.5,,Spine,2,7,Image 1,3,1,100000001,610000007339,
46.3865,,Spine,2,13,Image 1,2,1,100000003,610000007347,
69.4292,,Spine,2,5,Image 1,3,1,100000003,610000007363,
59.1504,,Spine,2,3,Image 1,1,1,100000001,610000007375,
46.5686,,Spine,2,13,Image 1,2,1,100000003,610000007382,
79.3043,,Spine,2,3,Image 1,1,1,100000001,610000007393,
79.2733,,Spine,2,7,Image 1,3,1,100000001,610000007404,
48.7176,,Spine,2,14,Image 1,4,1,100000001,610000007415,
72.5534,,Spine,2,5,Image 1,3,1,100000003,610000007427,
43.5373,,Spine,2,10,Image 1,5,1,100000001,610000007431,
46.5,,Spine,2,6,Image 1,3,1,100000001,610000007440,
56.8467,,Spine,2,3,Image 1,1,1,100000001,610000007448,
39.1628,,Spine,2,9,Image 1,2,1,100000003,610000007452,
54.1468,,Spine,2,15,Image 1,4,1,100000001,610000007457,
78.543,,Spine,2,2,Image 1,1,1,100000002,610000007464,
35.4967,,Spine,2,10,Image 1,3,1,100000000,610000007466,
44.8581,,Spine,2,11,Image 1,2,1,100000003,610000007472,
28.9689,,Spine,2,5,Image 1,3,1,100000001,610000007476,
16.4966,,Spine,2,9,Image 1,4,1,100000000,610000007478,
23.327,,Spine,2,11,Image 1,4,1,100000003,610000007480,
63.3902,,Spine,2,3,Image 1,1,1,100000001,610000007487,
71.6291,,Spine,2,5,Image 1,3,1,100000003,610000007494,
53.2338,,Spine,2,2,Image 1,2,1,100000002,610000007499,
29.0857,,Spine,2,7,Image 1,3,1,100000001,610000007501,
43.2738,,Spine,2,14,Image 1,4,1,100000001,610000007506,
44.529,,Spine,2,11,Image 1,2,1,100000003,610000007510,
27.98,,Spine,2,7,Image 1,6,1,100000002,610000007513,
55.1406,,Spine,2,9,Image 1,2,1,100000003,610000007518,
48.4079,,Spine,2,6,Image 1,4,1,100000001,610000007520,
47.6909,,Spine,2,11,Image 1,3,1,100000001,610000007524,
50.9444,,Spine,2,14,Image 1,4,1,100000001,610000007531,
50.8073,,Spine,2,12,Image 1,3,1,100000003,610000007534,
39.88,,Spine,2,13,Image 1,4,1,100000000,610000007538,
73.9949,,Spine,2,5,Image 1,3,1,100000003,610000007543,
53.6804,,Spine,2,3,Image 1,1,1,100000003,610000007546,
39.4444,,Spine,2,2,Image 1,1,1,100000001,610000007549,
52.549,,Spine,2,14,Image 1,4,1,100000001,610000007555,
65.5842,,Spine,2,3,Image 1,3,1,100000002,610000007558,
29.8306,,Spine,2,8,Image 1,2,1,100000000,610000007561,
51.6415,,Spine,2,14,Image 1,4,1,100000001,610000007565,
38.5841,,Spine,2,3,Image 1,2,1,100000000,610000007567,
42.6299,,Spine,2,2,Image 1,2,1,100000002,610000007571,
40.726,,Spine,2,3,Image 1,2,1,100000001,610000007576,
42.25,,Spine,2,13,Image 1,4,1,100000001,610000007580,
74.4368,,Spine,2,0,Image 1,1,1,100000003,610000007592,
53.2298,,Spine,2,6,Image 1,1,1,100000003,610000007596,
42.0675,,Spine,2,9,Image 1,2,1,100000003,610000007600,
51.3366,,Spine,2,7,Image 1,2,1,100000001,610000007604,
31.5109,,Spine,2,16,Image 1,7,1,100000000,610000007607,
30.625,,Spine,2,3,Image 1,3,1,100000003,610000007609,
47.6282,,Spine,2,5,Image 1,3,1,100000003,610000007611,
61.4794,,Spine,2,0,Image 1,1,1,100000002,610000007614,
39.0293,,Spine,2,5,Image 1,2,1,100000000,610000007617,
50.0089,,Spine,2,5,Image 1,2,1,100000000,610000007622,
