
Spine Position Z
 ==================== 
Spine Position Z,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
1389.63,µm,Spine,Spine Position,13,4,1,100000000,610000007758,
1388.08,µm,Spine,Spine Position,3,3,1,100000002,610000007761,
1389.83,µm,Spine,Spine Position,7,3,1,100000001,610000007764,
1390.88,µm,Spine,Spine Position,3,1,1,100000001,610000007767,
1389.09,µm,Spine,Spine Position,12,3,1,100000003,610000007769,
1390.06,µm,Spine,Spine Position,17,5,1,100000000,610000007771,
1388.62,µm,Spine,Spine Position,9,2,1,100000001,610000007774,
1391.8,µm,Spine,Spine Position,0,1,1,100000003,610000007779,
1389.46,µm,Spine,Spine Position,4,3,1,100000002,610000007784,
1388.24,µm,Spine,Spine Position,7,5,1,100000002,610000007787,
1389.01,µm,Spine,Spine Position,4,2,1,100000002,610000007790,
1389.13,µm,Spine,Spine Position,8,2,1,100000001,610000007793,
1391.71,µm,Spine,Spine Position,0,1,1,100000003,610000007796,
1391.33,µm,Spine,Spine Position,5,4,1,100000001,610000007798,
1389.54,µm,Spine,Spine Position,7,3,1,100000002,610000007802,
1391.27,µm,Spine,Spine Position,0,1,1,100000002,610000007805,
1389.51,µm,Spine,Spine Position,1,2,1,100000002,610000007807,
1390.17,µm,Spine,Spine Position,3,3,1,100000002,610000007809,
1390.71,µm,Spine,Spine Position,0,1,1,100000002,610000007815,
1388.66,µm,Spine,Spine Position,2,1,1,100000002,610000007819,
1391.23,µm,Spine,Spine Position,2,2,1,100000000,610000007823,
1391.86,µm,Spine,Spine Position,0,1,1,100000003,610000007827,
1390.44,µm,Spine,Spine Position,2,2,1,100000000,610000007833,
1388.08,µm,Spine,Spine Position,7,3,1,100000001,610000007837,
1388.91,µm,Spine,Spine Position,9,5,1,100000001,610000007841,
1390.62,µm,Spine,Spine Position,15,3,1,100000000,610000007843,
1389.07,µm,Spine,Spine Position,8,2,1,100000001,610000007846,
1391.55,µm,Spine,Spine Position,1,1,1,100000002,610000007849,
1388.96,µm,Spine,Spine Position,12,3,1,100000000,610000007851,
1387.9,µm,Spine,Spine Position,3,1,1,100000001,610000007854,
1389.99,µm,Spine,Spine Position,7,2,1,100000003,610000007858,
1388.24,µm,Spine,Spine Position,7,6,1,100000002,610000007860,
1387.89,µm,Spine,Spine Position,14,4,1,100000001,610000007863,
1389.62,µm,Spine,Spine Position,1,2,1,100000001,610000007865,
1390.62,µm,Spine,Spine Position,0,1,1,100000001,610000007868,
1389.28,µm,Spine,Spine Position,5,4,1,100000003,610000007871,
1390.75,µm,Spine,Spine Position,9,5,1,100000001,610000007873,
1391.51,µm,Spine,Spine Position,0,1,1,100000002,610000007876,
1389.81,µm,Spine,Spine Position,1,1,1,100000002,610000007879,
1389.76,µm,Spine,Spine Position,13,4,1,100000000,610000007882,
1389.07,µm,Spine,Spine Position,9,3,1,100000003,610000007884,
1390.56,µm,Spine,Spine Position,9,2,1,100000003,610000007887,
1389.79,µm,Spine,Spine Position,0,1,1,100000001,610000007889,
1388.98,µm,Spine,Spine Position,3,3,1,100000001,610000007891,
1390.37,µm,Spine,Spine Position,2,2,1,100000002,610000007893,
1391.35,µm,Spine,Spine Position,0,1,1,100000002,610000007896,
1390.75,µm,Spine,Spine Position,7,4,1,100000001,610000007899,
1389.23,µm,Spine,Spine Position,11,3,1,100000003,610000007901,
1389.78,µm,Spine,Spine Position,0,1,1,100000001,610000007904,
1388.17,µm,Spine,Spine Position,4,3,1,100000000,610000007906,
1390.31,µm,Spine,Spine Position,5,3,1,100000002,610000007910,
1390.8,µm,Spine,Spine Position,5,2,1,100000001,610000007913,
1389.23,µm,Spine,Spine Position,5,2,1,100000001,610000007916,
1391.11,µm,Spine,Spine Position,3,2,1,100000000,610000007918,
1391.34,µm,Spine,Spine Position,0,1,1,100000002,610000007923,
1389.82,µm,Spine,Spine Position,0,1,1,100000001,610000007928,
1389.29,µm,Spine,Spine Position,4,1,1,100000001,610000007932,
1391.75,µm,Spine,Spine Position,0,1,1,100000003,610000007935,
1389.4,µm,Spine,Spine Position,13,4,1,100000003,610000007938,
1389.56,µm,Spine,Spine Position,14,6,1,100000000,610000007942,
1390.8,µm,Spine,Spine Position,5,2,1,100000001,610000007945,
1389.2,µm,Spine,Spine Position,8,2,1,100000001,610000007947,
1391.38,µm,Spine,Spine Position,0,1,1,100000002,610000007951,
1388.2,µm,Spine,Spine Position,4,2,1,100000002,610000007953,
1390.7,µm,Spine,Spine Position,6,1,1,100000003,610000007956,
1389.73,µm,Spine,Spine Position,3,1,1,100000000,610000007958,
1391.37,µm,Spine,Spine Position,4,2,1,100000002,610000007961,
1387.9,µm,Spine,Spine Position,14,4,1,100000001,610000007963,
1388.2,µm,Spine,Spine Position,5,3,1,100000003,610000007966,
1390.57,µm,Spine,Spine Position,2,2,1,100000003,610000007969,
1391.64,µm,Spine,Spine Position,0,1,1,100000003,610000007972,
1391.45,µm,Spine,Spine Position,0,1,1,100000002,610000007974,
1388.55,µm,Spine,Spine Position,1,1,1,100000001,610000007979,
1391.41,µm,Spine,Spine Position,3,2,1,100000001,610000007981,
1388.86,µm,Spine,Spine Position,6,2,1,100000001,610000007985,
1390.85,µm,Spine,Spine Position,0,1,1,100000001,610000007988,
1390.59,µm,Spine,Spine Position,5,2,1,100000000,610000007991,
1389,µm,Spine,Spine Position,3,2,1,100000000,610000007993,
1389.08,µm,Spine,Spine Position,5,2,1,100000001,610000007995,
1391.12,µm,Spine,Spine Position,0,1,1,100000001,610000007997,
1388.69,µm,Spine,Spine Position,3,2,1,100000001,610000008000,
1391.39,µm,Spine,Spine Position,0,1,1,100000002,610000008003,
1391.58,µm,Spine,Spine Position,1,1,1,100000002,610000008006,
1391.46,µm,Spine,Spine Position,0,1,1,100000003,610000008012,
1388.24,µm,Spine,Spine Position,4,2,1,100000003,610000008015,
1391.75,µm,Spine,Spine Position,0,1,1,100000003,610000008020,
1390.66,µm,Spine,Spine Position,2,2,1,100000002,610000008024,
1390.1,µm,Spine,Spine Position,17,6,1,100000000,610000008029,
1388.78,µm,Spine,Spine Position,6,2,1,100000001,610000008031,
1390.39,µm,Spine,Spine Position,3,2,1,100000001,610000008034,
1388.11,µm,Spine,Spine Position,7,3,1,100000001,610000008038,
1390.15,µm,Spine,Spine Position,0,1,1,100000002,610000008040,
1391.28,µm,Spine,Spine Position,0,1,1,100000002,610000008046,
1389.17,µm,Spine,Spine Position,11,3,1,100000003,610000008049,
1391.32,µm,Spine,Spine Position,2,2,1,100000000,610000008051,
1390.84,µm,Spine,Spine Position,7,4,1,100000001,610000008054,
1390.22,µm,Spine,Spine Position,17,6,1,100000000,610000008058,
1390.76,µm,Spine,Spine Position,0,1,1,100000001,610000008060,
1388.79,µm,Spine,Spine Position,6,2,1,100000001,610000008064,
1387.91,µm,Spine,Spine Position,3,1,1,100000001,610000008066,
1390.73,µm,Spine,Spine Position,10,6,1,100000002,610000008068,
1390.51,µm,Spine,Spine Position,2,2,1,100000003,610000008072,
1388.48,µm,Spine,Spine Position,10,3,1,100000001,610000008076,
1388.99,µm,Spine,Spine Position,4,2,1,100000003,610000008078,
1389.08,µm,Spine,Spine Position,7,2,1,100000001,610000008080,
1391.5,µm,Spine,Spine Position,0,1,1,100000003,610000008086,
1389.63,µm,Spine,Spine Position,2,1,1,100000000,610000008089,
1391.7,µm,Spine,Spine Position,0,1,1,100000003,610000008092,
1390.21,µm,Spine,Spine Position,3,3,1,100000001,610000008094,
1391.43,µm,Spine,Spine Position,0,1,1,100000003,610000008096,
1390.28,µm,Spine,Spine Position,0,1,1,100000001,610000008100,
1391,µm,Spine,Spine Position,0,1,1,100000001,610000008102,
1391.47,µm,Spine,Spine Position,0,1,1,100000002,610000008105,
1391.19,µm,Spine,Spine Position,0,1,1,100000001,610000008110,
1390.52,µm,Spine,Spine Position,9,2,1,100000003,610000008113,
1389.46,µm,Spine,Spine Position,3,1,1,100000001,610000008115,
1390.24,µm,Spine,Spine Position,1,2,1,100000003,610000008117,
1391.48,µm,Spine,Spine Position,0,1,1,100000001,610000008120,
1388.56,µm,Spine,Spine Position,6,3,1,100000003,610000008123,
1389.58,µm,Spine,Spine Position,7,3,1,100000002,610000008128,
1391.32,µm,Spine,Spine Position,0,1,1,100000002,610000008130,
1390.85,µm,Spine,Spine Position,0,1,1,100000003,610000008132,
1389.69,µm,Spine,Spine Position,0,1,1,100000001,610000008137,
1390.87,µm,Spine,Spine Position,0,1,1,100000001,610000008141,
1389,µm,Spine,Spine Position,4,2,1,100000003,610000008143,
1390.87,µm,Spine,Spine Position,5,3,1,100000003,610000008145,
1388.29,µm,Spine,Spine Position,7,5,1,100000002,610000008147,
1390.28,µm,Spine,Spine Position,0,1,1,100000001,610000008149,
1390.22,µm,Spine,Spine Position,2,2,1,100000000,610000008152,
1388.9,µm,Spine,Spine Position,12,3,1,100000000,610000008155,
1389.46,µm,Spine,Spine Position,8,5,1,100000001,610000008157,
1391.65,µm,Spine,Spine Position,0,1,1,100000003,610000008161,
1391.12,µm,Spine,Spine Position,3,2,1,100000000,610000008164,
1388.39,µm,Spine,Spine Position,7,3,1,100000001,610000008166,
1390.16,µm,Spine,Spine Position,6,3,1,100000002,610000008168,
1389.87,µm,Spine,Spine Position,17,5,1,100000000,610000008172,
1388.99,µm,Spine,Spine Position,4,2,1,100000002,610000008175,
1390.77,µm,Spine,Spine Position,7,4,1,100000001,610000008177,
1389.8,µm,Spine,Spine Position,2,2,1,100000003,610000008179,
1389.58,µm,Spine,Spine Position,3,2,1,100000002,610000008181,
1389.74,µm,Spine,Spine Position,2,1,1,100000001,610000008188,
1388.93,µm,Spine,Spine Position,13,4,1,100000001,610000008194,
1390.15,µm,Spine,Spine Position,0,1,1,100000002,610000008197,
1391.05,µm,Spine,Spine Position,0,1,1,100000003,610000008199,
1388.91,µm,Spine,Spine Position,13,3,1,100000000,610000008203,
1389.92,µm,Spine,Spine Position,7,2,1,100000003,610000008205,
1390.06,µm,Spine,Spine Position,5,3,1,100000002,610000008207,
1390.89,µm,Spine,Spine Position,3,2,1,100000003,610000008209,
1390.27,µm,Spine,Spine Position,2,2,1,100000002,610000008211,
1388.27,µm,Spine,Spine Position,5,2,1,100000001,610000008214,
1390.37,µm,Spine,Spine Position,9,2,1,100000003,610000008218,
1390.68,µm,Spine,Spine Position,2,2,1,100000003,610000008221,
1391.3,µm,Spine,Spine Position,3,2,1,100000001,610000008223,
1389.65,µm,Spine,Spine Position,0,1,1,100000001,610000008226,
1388.83,µm,Spine,Spine Position,13,4,1,100000001,610000008228,
1390.78,µm,Spine,Spine Position,0,1,1,100000003,610000008231,
1388.6,µm,Spine,Spine Position,1,1,1,100000001,610000008238,
1389.67,µm,Spine,Spine Position,0,1,1,100000001,610000008242,
1390.15,µm,Spine,Spine Position,10,2,1,100000003,610000008245,
1390.65,µm,Spine,Spine Position,3,2,1,100000003,610000008248,
1390.62,µm,Spine,Spine Position,0,1,1,100000003,610000008250,
1390.28,µm,Spine,Spine Position,1,1,1,100000003,610000008256,
1391.4,µm,Spine,Spine Position,0,1,1,100000003,610000008259,
1390.82,µm,Spine,Spine Position,2,2,1,100000002,610000008261,
1390.05,µm,Spine,Spine Position,0,1,1,100000002,610000008267,
1391.07,µm,Spine,Spine Position,0,1,1,100000003,610000008277,
1391.65,µm,Spine,Spine Position,0,1,1,100000003,610000008285,
1389.96,µm,Spine,Spine Position,0,1,1,100000002,610000008308,
1391.32,µm,Spine,Spine Position,0,1,1,100000003,610000008311,
1390.57,µm,Spine,Spine Position,2,3,1,100000001,610000008314,
1390.05,µm,Spine,Spine Position,0,1,1,100000002,610000008325,
1389.72,µm,Spine,Spine Position,2,1,1,100000001,610000008369,
1390.17,µm,Spine,Spine Position,13,4,1,100000000,610000008412,
1388.15,µm,Spine,Spine Position,12,4,1,100000000,610000008413,
1388.17,µm,Spine,Spine Position,12,4,1,100000000,610000008414,
1388.69,µm,Spine,Spine Position,10,3,1,100000000,610000008415,
1388.8,µm,Spine,Spine Position,7,2,1,100000000,610000008416,
1388.97,µm,Spine,Spine Position,7,2,1,100000000,610000008417,
1389.21,µm,Spine,Spine Position,5,3,1,100000000,610000008418,
1390.92,µm,Spine,Spine Position,16,5,1,100000000,610000008419,
1390.63,µm,Spine,Spine Position,15,4,1,100000000,610000008420,
1390.46,µm,Spine,Spine Position,15,3,1,100000000,610000008421,
1390.33,µm,Spine,Spine Position,15,3,1,100000000,610000008422,
1389.78,µm,Spine,Spine Position,11,2,1,100000000,610000008423,
1389.66,µm,Spine,Spine Position,12,4,1,100000000,610000008425,
1390.02,µm,Spine,Spine Position,11,4,1,100000000,610000008426,
1390.09,µm,Spine,Spine Position,17,6,1,100000000,610000008427,
1390.13,µm,Spine,Spine Position,17,6,1,100000000,610000008428,
1389.38,µm,Spine,Spine Position,15,5,1,100000000,610000008429,
1389.52,µm,Spine,Spine Position,13,4,1,100000000,610000008430,
1388.54,µm,Spine,Spine Position,14,6,1,100000000,610000008431,
1389.62,µm,Spine,Spine Position,12,4,1,100000000,610000008432,
1389.53,µm,Spine,Spine Position,11,4,1,100000000,610000008433,
1389.5,µm,Spine,Spine Position,11,4,1,100000000,610000008434,
1389.4,µm,Spine,Spine Position,10,3,1,100000000,610000008435,
1389.26,µm,Spine,Spine Position,7,3,1,100000000,610000008436,
1389.63,µm,Spine,Spine Position,5,1,1,100000000,610000008437,
1389.6,µm,Spine,Spine Position,5,2,1,100000000,610000008438,
1389.7,µm,Spine,Spine Position,3,1,1,100000000,610000008439,
1388.77,µm,Spine,Spine Position,3,2,1,100000000,610000008440,
1390.01,µm,Spine,Spine Position,2,1,1,100000000,610000008441,
1391.16,µm,Spine,Spine Position,4,3,1,100000000,610000008442,
1391.19,µm,Spine,Spine Position,3,2,1,100000000,610000008443,
1390.68,µm,Spine,Spine Position,3,3,1,100000000,610000008444,
1391.4,µm,Spine,Spine Position,2,2,1,100000000,610000008445,
1391.07,µm,Spine,Spine Position,1,1,1,100000000,610000008446,
1388.46,µm,Spine,Spine Position,18,6,1,100000001,610000008447,
1388.31,µm,Spine,Spine Position,15,4,1,100000001,610000008448,
1388.7,µm,Spine,Spine Position,15,3,1,100000001,610000008449,
1388.27,µm,Spine,Spine Position,11,3,1,100000001,610000008450,
1388.29,µm,Spine,Spine Position,9,3,1,100000001,610000008451,
1388.41,µm,Spine,Spine Position,8,2,1,100000001,610000008452,
1389.41,µm,Spine,Spine Position,8,2,1,100000001,610000008453,
1389.33,µm,Spine,Spine Position,8,2,1,100000001,610000008454,
1389.1,µm,Spine,Spine Position,6,3,1,100000001,610000008455,
1389.1,µm,Spine,Spine Position,6,3,1,100000001,610000008456,
1389.1,µm,Spine,Spine Position,5,2,1,100000001,610000008457,
1389.11,µm,Spine,Spine Position,5,2,1,100000001,610000008458,
1389.53,µm,Spine,Spine Position,5,3,1,100000001,610000008459,
1389.47,µm,Spine,Spine Position,3,1,1,100000001,610000008460,
1390.01,µm,Spine,Spine Position,2,1,1,100000001,610000008461,
1390.93,µm,Spine,Spine Position,10,4,1,100000001,610000008462,
1390.74,µm,Spine,Spine Position,9,5,1,100000001,610000008463,
1390.38,µm,Spine,Spine Position,7,3,1,100000001,610000008464,
1390.35,µm,Spine,Spine Position,7,2,1,100000001,610000008465,
1389.94,µm,Spine,Spine Position,10,6,1,100000001,610000008466,
1389.68,µm,Spine,Spine Position,8,6,1,100000001,610000008467,
1390.81,µm,Spine,Spine Position,7,4,1,100000001,610000008468,
1390.74,µm,Spine,Spine Position,7,4,1,100000001,610000008469,
1390.47,µm,Spine,Spine Position,6,3,1,100000001,610000008470,
1390.3,µm,Spine,Spine Position,2,2,1,100000001,610000008471,
1390.25,µm,Spine,Spine Position,2,2,1,100000001,610000008472,
1390.27,µm,Spine,Spine Position,2,2,1,100000001,610000008473,
1390.25,µm,Spine,Spine Position,1,1,1,100000001,610000008474,
1388.99,µm,Spine,Spine Position,3,2,1,100000001,610000008475,
1389.93,µm,Spine,Spine Position,2,2,1,100000001,610000008476,
1390.6,µm,Spine,Spine Position,0,1,1,100000001,610000008477,
1389.82,µm,Spine,Spine Position,6,2,1,100000001,610000008478,
1390.11,µm,Spine,Spine Position,6,2,1,100000001,610000008479,
1389.7,µm,Spine,Spine Position,7,2,1,100000001,610000008480,
1391.21,µm,Spine,Spine Position,6,2,1,100000001,610000008481,
1391.14,µm,Spine,Spine Position,7,5,1,100000001,610000008482,
1391.11,µm,Spine,Spine Position,7,5,1,100000001,610000008483,
1391.36,µm,Spine,Spine Position,7,4,1,100000001,610000008484,
1387.92,µm,Spine,Spine Position,6,3,1,100000001,610000008485,
1389.12,µm,Spine,Spine Position,7,3,1,100000001,610000008486,
1388.62,µm,Spine,Spine Position,6,2,1,100000001,610000008487,
1387.9,µm,Spine,Spine Position,4,2,1,100000001,610000008488,
1387.9,µm,Spine,Spine Position,4,2,1,100000001,610000008489,
1389.61,µm,Spine,Spine Position,4,3,1,100000001,610000008490,
1390.12,µm,Spine,Spine Position,3,3,1,100000001,610000008491,
1389.58,µm,Spine,Spine Position,1,2,1,100000001,610000008492,
1390.1,µm,Spine,Spine Position,0,1,1,100000001,610000008493,
1390.16,µm,Spine,Spine Position,0,1,1,100000001,610000008494,
1390.24,µm,Spine,Spine Position,0,1,1,100000001,610000008495,
1390.38,µm,Spine,Spine Position,0,1,1,100000001,610000008496,
1390.38,µm,Spine,Spine Position,0,1,1,100000001,610000008497,
1391.27,µm,Spine,Spine Position,3,2,1,100000001,610000008498,
1391.27,µm,Spine,Spine Position,2,2,1,100000001,610000008499,
1391.51,µm,Spine,Spine Position,2,2,1,100000001,610000008500,
1391.05,µm,Spine,Spine Position,0,1,1,100000001,610000008501,
1390.82,µm,Spine,Spine Position,0,1,1,100000001,610000008502,
1387.93,µm,Spine,Spine Position,3,2,1,100000001,610000008505,
1388.03,µm,Spine,Spine Position,3,2,1,100000001,610000008506,
1388.74,µm,Spine,Spine Position,1,1,1,100000001,610000008507,
1389.34,µm,Spine,Spine Position,1,1,1,100000001,610000008508,
1389.34,µm,Spine,Spine Position,1,1,1,100000001,610000008509,
1389.49,µm,Spine,Spine Position,1,1,1,100000001,610000008510,
1389.66,µm,Spine,Spine Position,0,1,1,100000001,610000008511,
1390.93,µm,Spine,Spine Position,3,1,1,100000001,610000008512,
1388.67,µm,Spine,Spine Position,9,4,1,100000001,610000008513,
1388.47,µm,Spine,Spine Position,7,3,1,100000001,610000008514,
1388.29,µm,Spine,Spine Position,7,3,1,100000001,610000008515,
1388.24,µm,Spine,Spine Position,7,3,1,100000001,610000008516,
1388.3,µm,Spine,Spine Position,7,3,1,100000001,610000008517,
1390.41,µm,Spine,Spine Position,8,5,1,100000001,610000008518,
1390.27,µm,Spine,Spine Position,7,4,1,100000001,610000008519,
1390.01,µm,Spine,Spine Position,6,4,1,100000001,610000008520,
1391.27,µm,Spine,Spine Position,5,4,1,100000001,610000008521,
1390.17,µm,Spine,Spine Position,4,3,1,100000001,610000008522,
1389.8,µm,Spine,Spine Position,4,3,1,100000001,610000008523,
1388.02,µm,Spine,Spine Position,5,3,1,100000001,610000008524,
1388.54,µm,Spine,Spine Position,5,3,1,100000001,610000008525,
1388.73,µm,Spine,Spine Position,5,3,1,100000001,610000008526,
1388.62,µm,Spine,Spine Position,3,2,1,100000001,610000008527,
1389.68,µm,Spine,Spine Position,2,2,1,100000001,610000008528,
1390.45,µm,Spine,Spine Position,0,1,1,100000001,610000008529,
1390.5,µm,Spine,Spine Position,0,1,1,100000001,610000008530,
1391.61,µm,Spine,Spine Position,0,1,1,100000001,610000008534,
1388.27,µm,Spine,Spine Position,7,6,1,100000002,610000008535,
1388.28,µm,Spine,Spine Position,7,5,1,100000002,610000008536,
1388.29,µm,Spine,Spine Position,7,5,1,100000002,610000008537,
1389.12,µm,Spine,Spine Position,6,6,1,100000002,610000008538,
1389.08,µm,Spine,Spine Position,6,6,1,100000002,610000008539,
1389.33,µm,Spine,Spine Position,5,5,1,100000002,610000008540,
1389.53,µm,Spine,Spine Position,5,5,1,100000002,610000008541,
1389.74,µm,Spine,Spine Position,5,5,1,100000002,610000008542,
1391.54,µm,Spine,Spine Position,11,6,1,100000002,610000008543,
1390.6,µm,Spine,Spine Position,10,6,1,100000002,610000008544,
1389.27,µm,Spine,Spine Position,8,3,1,100000002,610000008545,
1390.23,µm,Spine,Spine Position,4,3,1,100000002,610000008546,
1390.19,µm,Spine,Spine Position,4,3,1,100000002,610000008547,
1390.3,µm,Spine,Spine Position,3,3,1,100000002,610000008548,
1390.85,µm,Spine,Spine Position,4,3,1,100000002,610000008549,
1390.3,µm,Spine,Spine Position,2,2,1,100000002,610000008550,
1390.28,µm,Spine,Spine Position,2,2,1,100000002,610000008551,
