
Spine Intensity Min Ch=3 Img=1
 ==================== 
Spine Intensity Min,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
0,,Spine,3,1,Image 1,2,1,100000002,610000003165,
0,,Spine,3,1,Image 1,2,1,100000000,610000003178,
0,,Spine,3,0,Image 1,1,1,100000000,610000003189,
0,,Spine,3,5,Image 1,4,1,100000000,610000003198,
0,,Spine,3,5,Image 1,4,1,100000000,610000003206,
0,,Spine,3,3,Image 1,3,1,100000000,610000003211,
0,,Spine,3,2,Image 1,1,1,100000000,610000003217,
0,,Spine,3,4,Image 1,2,1,100000002,610000003225,
0,,Spine,3,0,Image 1,1,1,100000001,610000003230,
0,,Spine,3,1,Image 1,1,1,100000000,610000003240,
0,,Spine,3,1,Image 1,1,1,100000000,610000003249,
0,,Spine,3,1,Image 1,1,1,100000000,610000003255,
0,,Spine,3,1,Image 1,2,1,100000000,610000003258,
0,,Spine,3,2,Image 1,2,1,100000000,610000003261,
18,,Spine,3,0,Image 1,1,1,100000001,610000003264,
0,,Spine,3,2,Image 1,1,1,100000002,610000003268,
0,,Spine,3,0,Image 1,1,1,100000000,610000003270,
0,,Spine,3,2,Image 1,2,1,100000000,610000003272,
0,,Spine,3,0,Image 1,1,1,100000000,610000003275,
0,,Spine,3,2,Image 1,1,1,100000002,610000003278,
30,,Spine,3,0,Image 1,1,1,100000000,610000003282,
0,,Spine,3,2,Image 1,1,1,100000002,610000003285,
47,,Spine,3,0,Image 1,1,1,100000000,610000003290,
0,,Spine,3,3,Image 1,3,1,100000000,610000003292,
0,,Spine,3,1,Image 1,2,1,100000000,610000003297,
21,,Spine,3,0,Image 1,1,1,100000000,610000003299,
0,,Spine,3,0,Image 1,1,1,100000000,610000003302,
18,,Spine,3,0,Image 1,1,1,100000000,610000003306,
15,,Spine,3,0,Image 1,1,1,100000000,610000003309,
0,,Spine,3,0,Image 1,1,1,100000002,610000003312,
20,,Spine,3,3,Image 1,3,1,100000000,610000003327,
0,,Spine,3,1,Image 1,2,1,100000000,610000003328,
0,,Spine,3,0,Image 1,1,1,100000000,610000003332,
0,,Spine,3,3,Image 1,2,1,100000000,610000003333,
0,,Spine,3,1,Image 1,1,1,100000000,610000003334,
0,,Spine,3,1,Image 1,1,1,100000000,610000003335,
0,,Spine,3,2,Image 1,1,1,100000000,610000003337,
0,,Spine,3,0,Image 1,1,1,100000001,610000003339,
18,,Spine,3,2,Image 1,1,1,100000002,610000003341,
0,,Spine,3,0,Image 1,1,1,100000002,610000003342,
0,,Spine,3,0,Image 1,1,1,100000002,610000003343,
0,,Spine,3,0,Image 1,1,1,100000002,610000003344,
0,,Spine,3,0,Image 1,1,1,100000002,610000003345,
0,,Spine,3,0,Image 1,1,1,100000002,610000003346,
0,,Spine,3,0,Image 1,1,1,100000002,610000003347,
0,,Spine,3,0,Image 1,1,1,100000002,610000003348,
0,,Spine,3,1,Image 1,2,1,100000002,610000003349,
0,,Spine,3,1,Image 1,2,1,100000002,610000003350,
0,,Spine,3,0,Image 1,1,1,100000002,610000003351,
