
Segment Center Intensity Mean Ch=3 Img=1
 ==================== 
Segment Center Intensity Mean,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
27.875,,Segment,3,3,Image 1,1,1,100000002,510000000021,
38.3548,,Segment,3,2,Image 1,1,1,100000002,510000000051,
73.7895,,Segment,3,1,Image 1,1,1,100000002,510000000069,
50,,Segment,3,0,Image 1,1,1,100000002,510000000074,
74,,Segment,3,3,Image 1,2,1,100000002,510000000088,
13.5833,,Segment,3,3,Image 1,3,1,100000000,510000000100,
9.62121,,Segment,3,2,Image 1,2,1,100000000,510000000165,
37.1429,,Segment,3,1,Image 1,1,1,100000000,510000000171,
38.4304,,Segment,3,0,Image 1,1,1,100000000,510000000255,
22.2667,,Segment,3,2,Image 1,3,1,100000000,510000000285,
16.9722,,Segment,3,1,Image 1,2,1,100000000,510000000320,
66.5556,,Segment,3,6,Image 1,4,1,100000001,510000000346,
94.4167,,Segment,3,5,Image 1,3,1,100000001,510000000357,
7.56452,,Segment,3,4,Image 1,2,1,100000001,510000000418,
91.4,,Segment,3,3,Image 1,1,1,100000001,510000000422,
99.5556,,Segment,3,2,Image 1,1,1,100000001,510000000448,
138.125,,Segment,3,1,Image 1,1,1,100000001,510000000455,
99.3333,,Segment,3,0,Image 1,1,1,100000001,510000000465,
37.4483,,Segment,3,3,Image 1,2,1,100000000,510000000529,
51.3077,,Segment,3,2,Image 1,2,1,100000000,510000000541,
80.25,,Segment,3,1,Image 1,1,1,100000000,510000000560,
56.7619,,Segment,3,0,Image 1,1,1,100000000,510000000594,
49.1818,,Segment,3,4,Image 1,2,1,100000001,510000000615,
11.3,,Segment,3,3,Image 1,2,1,100000001,510000000674,
39.5,,Segment,3,2,Image 1,2,1,100000001,510000000703,
82.5,,Segment,3,4,Image 1,3,1,100000001,510000000718,
80.625,,Segment,3,4,Image 1,3,1,100000001,510000000733,
48.8636,,Segment,3,3,Image 1,3,1,100000000,510000000754,
