
Segment Intensity Median Ch=1 Img=1
 ==================== 
Segment Intensity Median,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
33.125,,Segment,1,3,Image 1,1,1,100000002,510000000021,
37.0625,,Segment,1,2,Image 1,1,1,100000002,510000000051,
53.625,,Segment,1,1,Image 1,1,1,100000002,510000000069,
57.0625,,Segment,1,0,Image 1,1,1,100000002,510000000074,
45.0625,,Segment,1,3,Image 1,2,1,100000002,510000000088,
22.0625,,Segment,1,3,Image 1,3,1,100000000,510000000100,
6.0625,,Segment,1,2,Image 1,2,1,100000000,510000000165,
32.0625,,Segment,1,1,Image 1,1,1,100000000,510000000171,
35.0625,,Segment,1,0,Image 1,1,1,100000000,510000000255,
31.0625,,Segment,1,2,Image 1,3,1,100000000,510000000285,
24.0625,,Segment,1,1,Image 1,2,1,100000000,510000000320,
54.125,,Segment,1,6,Image 1,4,1,100000001,510000000346,
68.125,,Segment,1,5,Image 1,3,1,100000001,510000000357,
6.125,,Segment,1,4,Image 1,2,1,100000001,510000000418,
75.125,,Segment,1,3,Image 1,1,1,100000001,510000000422,
65.125,,Segment,1,2,Image 1,1,1,100000001,510000000448,
82.125,,Segment,1,1,Image 1,1,1,100000001,510000000455,
60.125,,Segment,1,0,Image 1,1,1,100000001,510000000465,
32.0625,,Segment,1,3,Image 1,2,1,100000000,510000000529,
40.0625,,Segment,1,2,Image 1,2,1,100000000,510000000541,
64.125,,Segment,1,1,Image 1,1,1,100000000,510000000560,
41.125,,Segment,1,0,Image 1,1,1,100000000,510000000594,
41.625,,Segment,1,4,Image 1,2,1,100000001,510000000615,
5.125,,Segment,1,3,Image 1,2,1,100000001,510000000674,
34.125,,Segment,1,2,Image 1,2,1,100000001,510000000703,
46.125,,Segment,1,4,Image 1,3,1,100000001,510000000718,
57.125,,Segment,1,4,Image 1,3,1,100000001,510000000733,
40.125,,Segment,1,3,Image 1,3,1,100000000,510000000754,
29.0625,,Segment,1,2,Image 1,3,1,100000000,510000000761,
57.125,,Segment,1,1,Image 1,2,1,100000000,510000000898,
85.625,,Segment,1,0,Image 1,1,1,100000000,510000000909,
31.5625,,Segment,1,3,Image 1,2,1,100000000,510000000924,
26.5625,,Segment,1,4,Image 1,2,1,100000002,510000000958,
34.125,,Segment,1,3,Image 1,1,1,100000002,510000000982,
72.125,,Segment,1,2,Image 1,1,1,100000002,510000000990,
69.125,,Segment,1,1,Image 1,1,1,100000002,510000001000,
102.125,,Segment,1,0,Image 1,1,1,100000002,510000001065,
