
Segment Mean Diameter
 ==================== 
Segment Mean Diameter,Unit,Category,Depth,Level,Time,FilamentID,ID,
1.18411,µm,Segment,3,1,1,100000000,510000002779,
1.01312,µm,Segment,1,2,1,100000000,510000002803,
0.704984,µm,Segment,1,2,1,100000001,510000002811,
0.943496,µm,Segment,0,1,1,100000001,510000002847,
0.845903,µm,Segment,3,1,1,100000000,510000002855,
1.0686,µm,Segment,0,1,1,100000001,510000002883,
0.770888,µm,Segment,2,2,1,100000000,510000002885,
1.34436,µm,Segment,1,2,1,100000000,510000002891,
1.08407,µm,Segment,0,1,1,100000000,510000002897,
0.850967,µm,Segment,1,2,1,100000000,510000002899,
0.978108,µm,Segment,1,2,1,100000000,510000002951,
0.906632,µm,Segment,2,2,1,100000000,510000002955,
1.02342,µm,Segment,4,1,1,100000001,510000002958,
0.971056,µm,Segment,3,2,1,100000000,510000002975,
1.37547,µm,Segment,1,1,1,100000000,510000002976,
0.661226,µm,Segment,4,4,1,100000000,510000002977,
0.800856,µm,Segment,2,1,1,100000000,510000002979,
0.828058,µm,Segment,3,2,1,100000001,510000002981,
0.668515,µm,Segment,1,2,1,100000002,510000002982,
1.21909,µm,Segment,4,2,1,100000002,510000002983,
0.673942,µm,Segment,7,4,1,100000002,510000002984,
