
Segment Number of Voxel Ch=3 Img=1
 ==================== 
Segment Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
283,,Segment,3,3,Image 1,1,1,100000002,510000000021,
261,,Segment,3,2,Image 1,1,1,100000002,510000000051,
212,,Segment,3,1,Image 1,1,1,100000002,510000000069,
19,,Segment,3,0,Image 1,1,1,100000002,510000000074,
96,,Segment,3,3,Image 1,2,1,100000002,510000000088,
21,,Segment,3,3,Image 1,3,1,100000000,510000000100,
290,,Segment,3,2,Image 1,2,1,100000000,510000000165,
107,,Segment,3,1,Image 1,1,1,100000000,510000000171,
848,,Segment,3,0,Image 1,1,1,100000000,510000000255,
184,,Segment,3,2,Image 1,3,1,100000000,510000000285,
404,,Segment,3,1,Image 1,2,1,100000000,510000000320,
328,,Segment,3,6,Image 1,4,1,100000001,510000000346,
397,,Segment,3,5,Image 1,3,1,100000001,510000000357,
336,,Segment,3,4,Image 1,2,1,100000001,510000000418,
102,,Segment,3,3,Image 1,1,1,100000001,510000000422,
611,,Segment,3,2,Image 1,1,1,100000001,510000000448,
315,,Segment,3,1,Image 1,1,1,100000001,510000000455,
549,,Segment,3,0,Image 1,1,1,100000001,510000000465,
1016,,Segment,3,3,Image 1,2,1,100000000,510000000529,
223,,Segment,3,2,Image 1,2,1,100000000,510000000541,
1261,,Segment,3,1,Image 1,1,1,100000000,510000000560,
1070,,Segment,3,0,Image 1,1,1,100000000,510000000594,
162,,Segment,3,4,Image 1,2,1,100000001,510000000615,
375,,Segment,3,3,Image 1,2,1,100000001,510000000674,
297,,Segment,3,2,Image 1,2,1,100000001,510000000703,
143,,Segment,3,4,Image 1,3,1,100000001,510000000718,
267,,Segment,3,4,Image 1,3,1,100000001,510000000733,
422,,Segment,3,3,Image 1,3,1,100000000,510000000754,
90,,Segment,3,2,Image 1,3,1,100000000,510000000761,
1657,,Segment,3,1,Image 1,2,1,100000000,510000000898,
362,,Segment,3,0,Image 1,1,1,100000000,510000000909,
122,,Segment,3,3,Image 1,2,1,100000000,510000000924,
396,,Segment,3,4,Image 1,2,1,100000002,510000000958,
455,,Segment,3,3,Image 1,1,1,100000002,510000000982,
227,,Segment,3,2,Image 1,1,1,100000002,510000000990,
383,,Segment,3,1,Image 1,1,1,100000002,510000001000,
529,,Segment,3,0,Image 1,1,1,100000002,510000001065,
465,,Segment,3,6,Image 1,3,1,100000001,510000001092,
607,,Segment,3,6,Image 1,2,1,100000001,510000001103,
364,,Segment,3,5,Image 1,2,1,100000001,510000001112,
139,,Segment,3,6,Image 1,3,1,100000001,510000001114,
364,,Segment,3,2,Image 1,1,1,100000000,510000001152,
180,,Segment,3,6,Image 1,3,1,100000002,510000001178,
467,,Segment,3,5,Image 1,2,1,100000002,510000001210,
552,,Segment,3,3,Image 1,2,1,100000002,510000001246,
267,,Segment,3,2,Image 1,2,1,100000002,510000001259,
409,,Segment,3,1,Image 1,2,1,100000002,510000001273,
465,,Segment,3,0,Image 1,1,1,100000002,510000001337,
81,,Segment,3,2,Image 1,2,1,100000000,510000001339,
189,,Segment,3,5,Image 1,4,1,100000002,510000001346,
479,,Segment,3,4,Image 1,3,1,100000002,510000001407,
53,,Segment,3,7,Image 1,5,1,100000002,510000001416,
221,,Segment,3,6,Image 1,4,1,100000002,510000001436,
222,,Segment,3,5,Image 1,3,1,100000002,510000001443,
319,,Segment,3,6,Image 1,3,1,100000002,510000001463,
1256,,Segment,3,1,Image 1,2,1,100000002,510000001566,
272,,Segment,3,3,Image 1,3,1,100000002,510000001612,
203,,Segment,3,2,Image 1,2,1,100000002,510000001636,
579,,Segment,3,2,Image 1,1,1,100000002,510000001681,
533,,Segment,3,1,Image 1,1,1,100000002,510000001711,
188,,Segment,3,2,Image 1,2,1,100000002,510000001719,
118,,Segment,3,3,Image 1,3,1,100000001,510000001755,
493,,Segment,3,1,Image 1,2,1,100000000,510000001817,
304,,Segment,3,0,Image 1,1,1,100000000,510000001830,
607,,Segment,3,5,Image 1,2,1,100000000,510000001888,
72,,Segment,3,4,Image 1,2,1,100000000,510000001890,
193,,Segment,3,3,Image 1,2,1,100000000,510000001900,
171,,Segment,3,2,Image 1,2,1,100000000,510000001919,
418,,Segment,3,0,Image 1,1,1,100000000,510000001929,
170,,Segment,3,3,Image 1,3,1,100000000,510000001965,
355,,Segment,3,2,Image 1,2,1,100000000,510000001980,
270,,Segment,3,3,Image 1,2,1,100000002,510000002005,
94,,Segment,3,3,Image 1,4,1,100000000,510000002020,
200,,Segment,3,5,Image 1,3,1,100000002,510000002030,
126,,Segment,3,5,Image 1,1,1,100000002,510000002033,
237,,Segment,3,4,Image 1,1,1,100000002,510000002040,
136,,Segment,3,5,Image 1,2,1,100000002,510000002042,
179,,Segment,3,3,Image 1,3,1,100000000,510000002063,
292,,Segment,3,2,Image 1,2,1,100000000,510000002108,
228,,Segment,3,1,Image 1,1,1,100000000,510000002113,
83,,Segment,3,6,Image 1,4,1,100000000,510000002123,
297,,Segment,3,5,Image 1,3,1,100000000,510000002151,
200,,Segment,3,4,Image 1,3,1,100000000,510000002165,
103,,Segment,3,3,Image 1,2,1,100000000,510000002186,
518,,Segment,3,2,Image 1,1,1,100000000,510000002220,
337,,Segment,3,1,Image 1,1,1,100000000,510000002237,
258,,Segment,3,0,Image 1,1,1,100000000,510000002252,
224,,Segment,3,4,Image 1,2,1,100000000,510000002256,
58,,Segment,3,6,Image 1,3,1,100000000,510000002258,
323,,Segment,3,6,Image 1,2,1,100000002,510000002278,
172,,Segment,3,3,Image 1,2,1,100000002,510000002283,
121,,Segment,3,3,Image 1,3,1,100000002,510000002285,
167,,Segment,3,5,Image 1,4,1,100000000,510000002300,
419,,Segment,3,4,Image 1,3,1,100000000,510000002334,
180,,Segment,3,3,Image 1,3,1,100000000,510000002342,
152,,Segment,3,5,Image 1,3,1,100000000,510000002345,
503,,Segment,3,0,Image 1,1,1,100000000,510000002405,
271,,Segment,3,2,Image 1,1,1,100000000,510000002417,
357,,Segment,3,2,Image 1,2,1,100000002,510000002435,
585,,Segment,3,1,Image 1,1,1,100000002,510000002445,
1640,,Segment,3,0,Image 1,1,1,100000002,510000002506,
198,,Segment,3,3,Image 1,2,1,100000000,510000002515,
120,,Segment,3,4,Image 1,3,1,100000000,510000002521,
261,,Segment,3,3,Image 1,1,1,100000000,510000002527,
331,,Segment,3,2,Image 1,1,1,100000000,510000002553,
414,,Segment,3,1,Image 1,1,1,100000000,510000002583,
544,,Segment,3,0,Image 1,1,1,100000000,510000002603,
182,,Segment,3,3,Image 1,2,1,100000000,510000002606,
699,,Segment,3,2,Image 1,1,1,100000002,510000002623,
148,,Segment,3,1,Image 1,2,1,100000002,510000002627,
555,,Segment,3,3,Image 1,3,1,100000000,510000002676,
736,,Segment,3,1,Image 1,1,1,100000000,510000002727,
659,,Segment,3,3,Image 1,2,1,100000000,510000002763,
346,,Segment,3,2,Image 1,1,1,100000000,510000002772,
365,,Segment,3,3,Image 1,1,1,100000000,510000002779,
514,,Segment,3,1,Image 1,2,1,100000000,510000002803,
143,,Segment,3,1,Image 1,2,1,100000001,510000002811,
