
Segment Intensity Max Ch=3 Img=1
 ==================== 
Segment Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
128,,Segment,3,3,Image 1,1,1,100000002,510000000021,
124,,Segment,3,2,Image 1,1,1,100000002,510000000051,
158,,Segment,3,1,Image 1,1,1,100000002,510000000069,
98,,Segment,3,0,Image 1,1,1,100000002,510000000074,
116,,Segment,3,3,Image 1,2,1,100000002,510000000088,
90,,Segment,3,3,Image 1,3,1,100000000,510000000100,
96,,Segment,3,2,Image 1,2,1,100000000,510000000165,
85,,Segment,3,1,Image 1,1,1,100000000,510000000171,
116,,Segment,3,0,Image 1,1,1,100000000,510000000255,
115,,Segment,3,2,Image 1,3,1,100000000,510000000285,
123,,Segment,3,1,Image 1,2,1,100000000,510000000320,
164,,Segment,3,6,Image 1,4,1,100000001,510000000346,
179,,Segment,3,5,Image 1,3,1,100000001,510000000357,
170,,Segment,3,4,Image 1,2,1,100000001,510000000418,
170,,Segment,3,3,Image 1,1,1,100000001,510000000422,
158,,Segment,3,2,Image 1,1,1,100000001,510000000448,
168,,Segment,3,1,Image 1,1,1,100000001,510000000455,
158,,Segment,3,0,Image 1,1,1,100000001,510000000465,
100,,Segment,3,3,Image 1,2,1,100000000,510000000529,
105,,Segment,3,2,Image 1,2,1,100000000,510000000541,
153,,Segment,3,1,Image 1,1,1,100000000,510000000560,
146,,Segment,3,0,Image 1,1,1,100000000,510000000594,
137,,Segment,3,4,Image 1,2,1,100000001,510000000615,
189,,Segment,3,3,Image 1,2,1,100000001,510000000674,
162,,Segment,3,2,Image 1,2,1,100000001,510000000703,
139,,Segment,3,4,Image 1,3,1,100000001,510000000718,
139,,Segment,3,4,Image 1,3,1,100000001,510000000733,
163,,Segment,3,3,Image 1,3,1,100000000,510000000754,
103,,Segment,3,2,Image 1,3,1,100000000,510000000761,
176,,Segment,3,1,Image 1,2,1,100000000,510000000898,
167,,Segment,3,0,Image 1,1,1,100000000,510000000909,
111,,Segment,3,3,Image 1,2,1,100000000,510000000924,
113,,Segment,3,4,Image 1,2,1,100000002,510000000958,
138,,Segment,3,3,Image 1,1,1,100000002,510000000982,
146,,Segment,3,2,Image 1,1,1,100000002,510000000990,
153,,Segment,3,1,Image 1,1,1,100000002,510000001000,
192,,Segment,3,0,Image 1,1,1,100000002,510000001065,
165,,Segment,3,6,Image 1,3,1,100000001,510000001092,
130,,Segment,3,6,Image 1,2,1,100000001,510000001103,
153,,Segment,3,5,Image 1,2,1,100000001,510000001112,
121,,Segment,3,6,Image 1,3,1,100000001,510000001114,
129,,Segment,3,2,Image 1,1,1,100000000,510000001152,
106,,Segment,3,6,Image 1,3,1,100000002,510000001178,
175,,Segment,3,5,Image 1,2,1,100000002,510000001210,
175,,Segment,3,3,Image 1,2,1,100000002,510000001246,
151,,Segment,3,2,Image 1,2,1,100000002,510000001259,
200,,Segment,3,1,Image 1,2,1,100000002,510000001273,
162,,Segment,3,0,Image 1,1,1,100000002,510000001337,
112,,Segment,3,2,Image 1,2,1,100000000,510000001339,
136,,Segment,3,5,Image 1,4,1,100000002,510000001346,
175,,Segment,3,4,Image 1,3,1,100000002,510000001407,
69,,Segment,3,7,Image 1,5,1,100000002,510000001416,
104,,Segment,3,6,Image 1,4,1,100000002,510000001436,
136,,Segment,3,5,Image 1,3,1,100000002,510000001443,
135,,Segment,3,6,Image 1,3,1,100000002,510000001463,
199,,Segment,3,1,Image 1,2,1,100000002,510000001566,
112,,Segment,3,3,Image 1,3,1,100000002,510000001612,
109,,Segment,3,2,Image 1,2,1,100000002,510000001636,
174,,Segment,3,2,Image 1,1,1,100000002,510000001681,
144,,Segment,3,1,Image 1,1,1,100000002,510000001711,
117,,Segment,3,2,Image 1,2,1,100000002,510000001719,
162,,Segment,3,3,Image 1,3,1,100000001,510000001755,
