
Segment Center Intensity Sum Ch=3 Img=1
 ==================== 
Segment Center Intensity Sum,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
223,,Segment,3,3,Image 1,1,1,100000002,510000000021,
1189,,Segment,3,2,Image 1,1,1,100000002,510000000051,
1402,,Segment,3,1,Image 1,1,1,100000002,510000000069,
100,,Segment,3,0,Image 1,1,1,100000002,510000000074,
222,,Segment,3,3,Image 1,2,1,100000002,510000000088,
163,,Segment,3,3,Image 1,3,1,100000000,510000000100,
635,,Segment,3,2,Image 1,2,1,100000000,510000000165,
260,,Segment,3,1,Image 1,1,1,100000000,510000000171,
3036,,Segment,3,0,Image 1,1,1,100000000,510000000255,
334,,Segment,3,2,Image 1,3,1,100000000,510000000285,
611,,Segment,3,1,Image 1,2,1,100000000,510000000320,
1797,,Segment,3,6,Image 1,4,1,100000001,510000000346,
1133,,Segment,3,5,Image 1,3,1,100000001,510000000357,
469,,Segment,3,4,Image 1,2,1,100000001,510000000418,
457,,Segment,3,3,Image 1,1,1,100000001,510000000422,
2688,,Segment,3,2,Image 1,1,1,100000001,510000000448,
1105,,Segment,3,1,Image 1,1,1,100000001,510000000455,
894,,Segment,3,0,Image 1,1,1,100000001,510000000465,
2172,,Segment,3,3,Image 1,2,1,100000000,510000000529,
667,,Segment,3,2,Image 1,2,1,100000000,510000000541,
1605,,Segment,3,1,Image 1,1,1,100000000,510000000560,
1192,,Segment,3,0,Image 1,1,1,100000000,510000000594,
541,,Segment,3,4,Image 1,2,1,100000001,510000000615,
678,,Segment,3,3,Image 1,2,1,100000001,510000000674,
1185,,Segment,3,2,Image 1,2,1,100000001,510000000703,
660,,Segment,3,4,Image 1,3,1,100000001,510000000718,
1290,,Segment,3,4,Image 1,3,1,100000001,510000000733,
1075,,Segment,3,3,Image 1,3,1,100000000,510000000754,
285,,Segment,3,2,Image 1,3,1,100000000,510000000761,
9608,,Segment,3,1,Image 1,2,1,100000000,510000000898,
920,,Segment,3,0,Image 1,1,1,100000000,510000000909,
391,,Segment,3,3,Image 1,2,1,100000000,510000000924,
789,,Segment,3,4,Image 1,2,1,100000002,510000000958,
1029,,Segment,3,3,Image 1,1,1,100000002,510000000982,
1067,,Segment,3,2,Image 1,1,1,100000002,510000000990,
1092,,Segment,3,1,Image 1,1,1,100000002,510000001000,
3036,,Segment,3,0,Image 1,1,1,100000002,510000001065,
2785,,Segment,3,6,Image 1,3,1,100000001,510000001092,
774,,Segment,3,6,Image 1,2,1,100000001,510000001103,
724,,Segment,3,5,Image 1,2,1,100000001,510000001112,
163,,Segment,3,6,Image 1,3,1,100000001,510000001114,
1218,,Segment,3,2,Image 1,1,1,100000000,510000001152,
828,,Segment,3,6,Image 1,3,1,100000002,510000001178,
3135,,Segment,3,5,Image 1,2,1,100000002,510000001210,
3334,,Segment,3,3,Image 1,2,1,100000002,510000001246,
1358,,Segment,3,2,Image 1,2,1,100000002,510000001259,
641,,Segment,3,1,Image 1,2,1,100000002,510000001273,
1155,,Segment,3,0,Image 1,1,1,100000002,510000001337,
105,,Segment,3,2,Image 1,2,1,100000000,510000001339,
302,,Segment,3,5,Image 1,4,1,100000002,510000001346,
1559,,Segment,3,4,Image 1,3,1,100000002,510000001407,
287,,Segment,3,7,Image 1,5,1,100000002,510000001416,
879,,Segment,3,6,Image 1,4,1,100000002,510000001436,
592,,Segment,3,5,Image 1,3,1,100000002,510000001443,
1202,,Segment,3,6,Image 1,3,1,100000002,510000001463,
5601,,Segment,3,1,Image 1,2,1,100000002,510000001566,
703,,Segment,3,3,Image 1,3,1,100000002,510000001612,
668,,Segment,3,2,Image 1,2,1,100000002,510000001636,
4883,,Segment,3,2,Image 1,1,1,100000002,510000001681,
2382,,Segment,3,1,Image 1,1,1,100000002,510000001711,
494,,Segment,3,2,Image 1,2,1,100000002,510000001719,
348,,Segment,3,3,Image 1,3,1,100000001,510000001755,
1104,,Segment,3,1,Image 1,2,1,100000000,510000001817,
1003,,Segment,3,0,Image 1,1,1,100000000,510000001830,
1503,,Segment,3,5,Image 1,2,1,100000000,510000001888,
126,,Segment,3,4,Image 1,2,1,100000000,510000001890,
425,,Segment,3,3,Image 1,2,1,100000000,510000001900,
923,,Segment,3,2,Image 1,2,1,100000000,510000001919,
348,,Segment,3,0,Image 1,1,1,100000000,510000001929,
1269,,Segment,3,3,Image 1,3,1,100000000,510000001965,
562,,Segment,3,2,Image 1,2,1,100000000,510000001980,
791,,Segment,3,3,Image 1,2,1,100000002,510000002005,
374,,Segment,3,3,Image 1,4,1,100000000,510000002020,
394,,Segment,3,5,Image 1,3,1,100000002,510000002030,
163,,Segment,3,5,Image 1,1,1,100000002,510000002033,
193,,Segment,3,4,Image 1,1,1,100000002,510000002040,
103,,Segment,3,5,Image 1,2,1,100000002,510000002042,
582,,Segment,3,3,Image 1,3,1,100000000,510000002063,
2399,,Segment,3,2,Image 1,2,1,100000000,510000002108,
630,,Segment,3,1,Image 1,1,1,100000000,510000002113,
292,,Segment,3,6,Image 1,4,1,100000000,510000002123,
923,,Segment,3,5,Image 1,3,1,100000000,510000002151,
804,,Segment,3,4,Image 1,3,1,100000000,510000002165,
419,,Segment,3,3,Image 1,2,1,100000000,510000002186,
3983,,Segment,3,2,Image 1,1,1,100000000,510000002220,
2339,,Segment,3,1,Image 1,1,1,100000000,510000002237,
1388,,Segment,3,0,Image 1,1,1,100000000,510000002252,
485,,Segment,3,4,Image 1,2,1,100000000,510000002256,
164,,Segment,3,6,Image 1,3,1,100000000,510000002258,
1648,,Segment,3,6,Image 1,2,1,100000002,510000002278,
267,,Segment,3,3,Image 1,2,1,100000002,510000002283,
266,,Segment,3,3,Image 1,3,1,100000002,510000002285,
731,,Segment,3,5,Image 1,4,1,100000000,510000002300,
1778,,Segment,3,4,Image 1,3,1,100000000,510000002334,
602,,Segment,3,3,Image 1,3,1,100000000,510000002342,
298,,Segment,3,5,Image 1,3,1,100000000,510000002345,
5164,,Segment,3,0,Image 1,1,1,100000000,510000002405,
299,,Segment,3,2,Image 1,1,1,100000000,510000002417,
759,,Segment,3,2,Image 1,2,1,100000002,510000002435,
1179,,Segment,3,1,Image 1,1,1,100000002,510000002445,
4951,,Segment,3,0,Image 1,1,1,100000002,510000002506,
822,,Segment,3,3,Image 1,2,1,100000000,510000002515,
195,,Segment,3,4,Image 1,3,1,100000000,510000002521,
197,,Segment,3,3,Image 1,1,1,100000000,510000002527,
1282,,Segment,3,2,Image 1,1,1,100000000,510000002553,
2656,,Segment,3,1,Image 1,1,1,100000000,510000002583,
1899,,Segment,3,0,Image 1,1,1,100000000,510000002603,
160,,Segment,3,3,Image 1,2,1,100000000,510000002606,
1416,,Segment,3,2,Image 1,1,1,100000002,510000002623,
419,,Segment,3,1,Image 1,2,1,100000002,510000002627,
2415,,Segment,3,3,Image 1,3,1,100000000,510000002676,
4405,,Segment,3,1,Image 1,1,1,100000000,510000002727,
2032,,Segment,3,3,Image 1,2,1,100000000,510000002763,
783,,Segment,3,2,Image 1,1,1,100000000,510000002772,
744,,Segment,3,3,Image 1,1,1,100000000,510000002779,
1369,,Segment,3,1,Image 1,2,1,100000000,510000002803,
479,,Segment,3,1,Image 1,2,1,100000001,510000002811,
300,,Segment,3,0,Image 1,1,1,100000001,510000002847,
583,,Segment,3,3,Image 1,1,1,100000000,510000002855,
352,,Segment,3,0,Image 1,1,1,100000001,510000002883,
149,,Segment,3,2,Image 1,2,1,100000000,510000002885,
430,,Segment,3,1,Image 1,2,1,100000000,510000002891,
79,,Segment,3,0,Image 1,1,1,100000000,510000002897,
179,,Segment,3,1,Image 1,2,1,100000000,510000002899,
2952,,Segment,3,1,Image 1,2,1,100000000,510000002951,
508,,Segment,3,2,Image 1,2,1,100000000,510000002955,
498,,Segment,3,4,Image 1,1,1,100000001,510000002958,
30,,Segment,3,3,Image 1,2,1,100000000,510000002975,
158,,Segment,3,1,Image 1,1,1,100000000,510000002976,
124,,Segment,3,4,Image 1,4,1,100000000,510000002977,
67,,Segment,3,2,Image 1,1,1,100000000,510000002979,
158,,Segment,3,3,Image 1,2,1,100000001,510000002981,
118,,Segment,3,1,Image 1,2,1,100000002,510000002982,
278,,Segment,3,4,Image 1,2,1,100000002,510000002983,
63,,Segment,3,7,Image 1,4,1,100000002,510000002984,
