
Spine Intensity Max Ch=2 Img=1
 ==================== 
Spine Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
3,,Spine,2,1,Image 1,2,1,100000002,610000003165,
5,,Spine,2,1,Image 1,2,1,100000000,610000003178,
6,,Spine,2,0,Image 1,1,1,100000000,610000003189,
133,,Spine,2,5,Image 1,4,1,100000000,610000003198,
115,,Spine,2,5,Image 1,4,1,100000000,610000003206,
5,,Spine,2,3,Image 1,3,1,100000000,610000003211,
4,,Spine,2,2,Image 1,1,1,100000000,610000003217,
4,,Spine,2,4,Image 1,2,1,100000002,610000003225,
4,,Spine,2,0,Image 1,1,1,100000001,610000003230,
4,,Spine,2,1,Image 1,1,1,100000000,610000003240,
4,,Spine,2,1,Image 1,1,1,100000000,610000003249,
4,,Spine,2,1,Image 1,1,1,100000000,610000003255,
98,,Spine,2,1,Image 1,2,1,100000000,610000003258,
4,,Spine,2,2,Image 1,2,1,100000000,610000003261,
2,,Spine,2,0,Image 1,1,1,100000001,610000003264,
4,,Spine,2,2,Image 1,1,1,100000002,610000003268,
3,,Spine,2,0,Image 1,1,1,100000000,610000003270,
4,,Spine,2,2,Image 1,2,1,100000000,610000003272,
3,,Spine,2,0,Image 1,1,1,100000000,610000003275,
9,,Spine,2,2,Image 1,1,1,100000002,610000003278,
2,,Spine,2,0,Image 1,1,1,100000000,610000003282,
9,,Spine,2,2,Image 1,1,1,100000002,610000003285,
1,,Spine,2,0,Image 1,1,1,100000000,610000003290,
4,,Spine,2,3,Image 1,3,1,100000000,610000003292,
4,,Spine,2,1,Image 1,2,1,100000000,610000003297,
1,,Spine,2,0,Image 1,1,1,100000000,610000003299,
17,,Spine,2,0,Image 1,1,1,100000000,610000003302,
2,,Spine,2,0,Image 1,1,1,100000000,610000003306,
13,,Spine,2,0,Image 1,1,1,100000000,610000003309,
4,,Spine,2,0,Image 1,1,1,100000002,610000003312,
5,,Spine,2,3,Image 1,3,1,100000000,610000003327,
5,,Spine,2,1,Image 1,2,1,100000000,610000003328,
4,,Spine,2,0,Image 1,1,1,100000000,610000003332,
2,,Spine,2,3,Image 1,2,1,100000000,610000003333,
3,,Spine,2,1,Image 1,1,1,100000000,610000003334,
3,,Spine,2,1,Image 1,1,1,100000000,610000003335,
3,,Spine,2,2,Image 1,1,1,100000000,610000003337,
3,,Spine,2,0,Image 1,1,1,100000001,610000003339,
4,,Spine,2,2,Image 1,1,1,100000002,610000003341,
3,,Spine,2,0,Image 1,1,1,100000002,610000003342,
4,,Spine,2,0,Image 1,1,1,100000002,610000003343,
4,,Spine,2,0,Image 1,1,1,100000002,610000003344,
3,,Spine,2,0,Image 1,1,1,100000002,610000003345,
3,,Spine,2,0,Image 1,1,1,100000002,610000003346,
3,,Spine,2,0,Image 1,1,1,100000002,610000003347,
3,,Spine,2,0,Image 1,1,1,100000002,610000003348,
1,,Spine,2,1,Image 1,2,1,100000002,610000003349,
1,,Spine,2,1,Image 1,2,1,100000002,610000003350,
5,,Spine,2,0,Image 1,1,1,100000002,610000003351,
