
Segment Position Y
 ==================== 
Segment Position Y,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
24159,µm,Segment,Segment Position,3,1,1,100000002,510000000021,
24161.2,µm,Segment,Segment Position,2,1,1,100000002,510000000051,
24166,µm,Segment,Segment Position,1,1,1,100000002,510000000069,
24167.7,µm,Segment,Segment Position,0,1,1,100000002,510000000074,
24158,µm,Segment,Segment Position,3,2,1,100000002,510000000088,
24071.5,µm,Segment,Segment Position,3,3,1,100000000,510000000100,
24078.9,µm,Segment,Segment Position,2,2,1,100000000,510000000165,
24085.1,µm,Segment,Segment Position,1,1,1,100000000,510000000171,
24093.1,µm,Segment,Segment Position,0,1,1,100000000,510000000255,
24076.3,µm,Segment,Segment Position,2,3,1,100000000,510000000285,
24082.4,µm,Segment,Segment Position,1,2,1,100000000,510000000320,
24144.4,µm,Segment,Segment Position,6,4,1,100000001,510000000346,
24143.7,µm,Segment,Segment Position,5,3,1,100000001,510000000357,
24138.6,µm,Segment,Segment Position,4,2,1,100000001,510000000418,
24135.3,µm,Segment,Segment Position,3,1,1,100000001,510000000422,
24132.6,µm,Segment,Segment Position,2,1,1,100000001,510000000448,
24132.3,µm,Segment,Segment Position,1,1,1,100000001,510000000455,
24132.9,µm,Segment,Segment Position,0,1,1,100000001,510000000465,
24122.1,µm,Segment,Segment Position,3,2,1,100000000,510000000529,
24116.5,µm,Segment,Segment Position,2,2,1,100000000,510000000541,
24113.8,µm,Segment,Segment Position,1,1,1,100000000,510000000560,
24109.1,µm,Segment,Segment Position,0,1,1,100000000,510000000594,
24126.5,µm,Segment,Segment Position,4,2,1,100000001,510000000615,
24124.3,µm,Segment,Segment Position,3,2,1,100000001,510000000674,
24128.3,µm,Segment,Segment Position,2,2,1,100000001,510000000703,
24125.3,µm,Segment,Segment Position,4,3,1,100000001,510000000718,
24128.4,µm,Segment,Segment Position,4,3,1,100000001,510000000733,
24073.8,µm,Segment,Segment Position,3,3,1,100000000,510000000754,
24075.4,µm,Segment,Segment Position,2,3,1,100000000,510000000761,
24088.3,µm,Segment,Segment Position,1,2,1,100000000,510000000898,
24096.9,µm,Segment,Segment Position,0,1,1,100000000,510000000909,
24071.8,µm,Segment,Segment Position,3,2,1,100000000,510000000924,
24173,µm,Segment,Segment Position,4,2,1,100000002,510000000958,
24176.4,µm,Segment,Segment Position,3,1,1,100000002,510000000982,
24175.1,µm,Segment,Segment Position,2,1,1,100000002,510000000990,
24174.2,µm,Segment,Segment Position,1,1,1,100000002,510000001000,
24170.6,µm,Segment,Segment Position,0,1,1,100000002,510000001065,
24147,µm,Segment,Segment Position,6,3,1,100000001,510000001092,
24141.1,µm,Segment,Segment Position,6,2,1,100000001,510000001103,
24142.7,µm,Segment,Segment Position,5,2,1,100000001,510000001112,
24141.8,µm,Segment,Segment Position,6,3,1,100000001,510000001114,
24083.3,µm,Segment,Segment Position,2,1,1,100000000,510000001152,
24186.2,µm,Segment,Segment Position,6,3,1,100000002,510000001178,
24181.2,µm,Segment,Segment Position,5,2,1,100000002,510000001210,
24176.2,µm,Segment,Segment Position,3,2,1,100000002,510000001246,
24174.7,µm,Segment,Segment Position,2,2,1,100000002,510000001259,
24183.1,µm,Segment,Segment Position,1,2,1,100000002,510000001273,
24176.2,µm,Segment,Segment Position,0,1,1,100000002,510000001337,
24078.5,µm,Segment,Segment Position,2,2,1,100000000,510000001339,
24167.7,µm,Segment,Segment Position,5,4,1,100000002,510000001346,
24172.8,µm,Segment,Segment Position,4,3,1,100000002,510000001407,
24166.8,µm,Segment,Segment Position,7,5,1,100000002,510000001416,
24165.7,µm,Segment,Segment Position,6,4,1,100000002,510000001436,
24167.1,µm,Segment,Segment Position,5,3,1,100000002,510000001443,
24166.1,µm,Segment,Segment Position,6,3,1,100000002,510000001463,
24174.9,µm,Segment,Segment Position,1,2,1,100000002,510000001566,
24161,µm,Segment,Segment Position,3,3,1,100000002,510000001612,
24162.5,µm,Segment,Segment Position,2,2,1,100000002,510000001636,
24191.7,µm,Segment,Segment Position,2,1,1,100000002,510000001681,
24184.7,µm,Segment,Segment Position,1,1,1,100000002,510000001711,
24187.6,µm,Segment,Segment Position,2,2,1,100000002,510000001719,
24122.3,µm,Segment,Segment Position,3,3,1,100000001,510000001755,
24111.8,µm,Segment,Segment Position,1,2,1,100000000,510000001817,
24104.9,µm,Segment,Segment Position,0,1,1,100000000,510000001830,
24101.8,µm,Segment,Segment Position,5,2,1,100000000,510000001888,
24106.3,µm,Segment,Segment Position,4,2,1,100000000,510000001890,
24106.9,µm,Segment,Segment Position,3,2,1,100000000,510000001900,
24106.5,µm,Segment,Segment Position,2,2,1,100000000,510000001919,
24105.4,µm,Segment,Segment Position,0,1,1,100000000,510000001929,
24071.5,µm,Segment,Segment Position,3,3,1,100000000,510000001965,
