
Segment Position
 ==================== 
Segment Position X,Segment Position Y,Segment Position Z,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
-14505.2,24106.7,1469.35,µm,Segment,Segment Position,5,3,1,100000000,510000002151,
-14505.1,24114.3,1469.79,µm,Segment,Segment Position,5,3,1,100000000,510000002345,
-14594,24167.7,1461.56,µm,Segment,Segment Position,5,4,1,100000002,510000001346,
-14503.9,24116.1,1469.78,µm,Segment,Segment Position,5,4,1,100000000,510000002300,
-14518.9,24141.1,1468.98,µm,Segment,Segment Position,6,2,1,100000001,510000001103,
-14595.4,24184.7,1456.92,µm,Segment,Segment Position,6,2,1,100000002,510000002278,
-14513.1,24147,1456.4,µm,Segment,Segment Position,6,3,1,100000001,510000001092,
-14518.4,24141.8,1467.54,µm,Segment,Segment Position,6,3,1,100000001,510000001114,
-14592.2,24186.2,1458.75,µm,Segment,Segment Position,6,3,1,100000002,510000001178,
-14594,24166.1,1456.25,µm,Segment,Segment Position,6,3,1,100000002,510000001463,
-14508.4,24108.7,1470.57,µm,Segment,Segment Position,6,3,1,100000000,510000002258,
-14512.9,24144.4,1455.55,µm,Segment,Segment Position,6,4,1,100000001,510000000346,
-14598,24165.7,1458.93,µm,Segment,Segment Position,6,4,1,100000002,510000001436,
-14508.7,24107.6,1470.8,µm,Segment,Segment Position,6,4,1,100000000,510000002123,
-14600.3,24166.1,1458.62,µm,Segment,Segment Position,7,4,1,100000002,510000002984,
-14600.7,24166.8,1459.39,µm,Segment,Segment Position,7,5,1,100000002,510000001416,
