
Segment Straightness
 ==================== 
Segment Straightness,Unit,Category,Depth,Level,Time,FilamentID,ID,
0.989655,,Segment,4,3,1,100000000,510000002521,
0.991739,,Segment,3,1,1,100000000,510000002527,
0.970944,,Segment,2,1,1,100000000,510000002553,
0.967435,,Segment,1,1,1,100000000,510000002583,
0.909212,,Segment,0,1,1,100000000,510000002603,
0.988529,,Segment,3,2,1,100000000,510000002606,
0.946395,,Segment,2,1,1,100000002,510000002623,
0.983516,,Segment,1,2,1,100000002,510000002627,
0.731095,,Segment,3,3,1,100000000,510000002676,
0.855984,,Segment,1,1,1,100000000,510000002727,
0.942363,,Segment,3,2,1,100000000,510000002763,
0.947933,,Segment,2,1,1,100000000,510000002772,
0.992324,,Segment,3,1,1,100000000,510000002779,
0.935953,,Segment,1,2,1,100000000,510000002803,
0.983507,,Segment,1,2,1,100000001,510000002811,
0.887204,,Segment,0,1,1,100000001,510000002847,
0.99289,,Segment,3,1,1,100000000,510000002855,
0.942505,,Segment,0,1,1,100000001,510000002883,
0.997956,,Segment,2,2,1,100000000,510000002885,
0.984105,,Segment,1,2,1,100000000,510000002891,
1,,Segment,0,1,1,100000000,510000002897,
0.994364,,Segment,1,2,1,100000000,510000002899,
0.915771,,Segment,1,2,1,100000000,510000002951,
0.988309,,Segment,2,2,1,100000000,510000002955,
0.991913,,Segment,4,1,1,100000001,510000002958,
1,,Segment,3,2,1,100000000,510000002975,
1,,Segment,1,1,1,100000000,510000002976,
1,,Segment,4,4,1,100000000,510000002977,
1,,Segment,2,1,1,100000000,510000002979,
1,,Segment,3,2,1,100000001,510000002981,
1,,Segment,1,2,1,100000002,510000002982,
1,,Segment,4,2,1,100000002,510000002983,
1,,Segment,7,4,1,100000002,510000002984,
