
Spine Center Intensity Median Ch=1 Img=1
 ==================== 
Spine Center Intensity Median,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
0.000976562,,Spine,1,3,Image 1,3,1,100000000,610000007614,
1,,Spine,1,2,Image 1,3,1,100000001,610000007616,
1.00195,,Spine,1,0,Image 1,1,1,100000004,610000007620,
1,,Spine,1,9,Image 1,6,1,100000001,610000007622,
3.50195,,Spine,1,9,Image 1,3,1,100000001,610000007626,
0.501953,,Spine,1,1,Image 1,2,1,100000001,610000007629,
1.00195,,Spine,1,0,Image 1,1,1,100000001,610000007632,
0.500977,,Spine,1,4,Image 1,2,1,100000000,610000007635,
6.0625,,Spine,1,3,Image 1,2,1,100000003,610000007638,
2.00098,,Spine,1,6,Image 1,3,1,100000003,610000007642,
1.00195,,Spine,1,0,Image 1,1,1,100000000,610000007647,
0.000976562,,Spine,1,5,Image 1,2,1,100000003,610000007650,
0.00195312,,Spine,1,18,Image 1,7,1,100000000,610000007656,
1.50195,,Spine,1,0,Image 1,1,1,100000004,610000007659,
1.00195,,Spine,1,6,Image 1,3,1,100000001,610000007661,
1.00195,,Spine,1,6,Image 1,4,1,100000001,610000007663,
2,,Spine,1,5,Image 1,4,1,100000001,610000007665,
2,,Spine,1,13,Image 1,6,1,100000001,610000007668,
0.00195312,,Spine,1,21,Image 1,8,1,100000001,610000007674,
1,,Spine,1,4,Image 1,2,1,100000000,610000007676,
1.50391,,Spine,1,12,Image 1,6,1,100000001,610000007681,
1,,Spine,1,0,Image 1,1,1,100000004,610000007683,
1.00195,,Spine,1,8,Image 1,2,1,100000001,610000007686,
2.00195,,Spine,1,2,Image 1,3,1,100000001,610000007688,
1.00195,,Spine,1,5,Image 1,4,1,100000001,610000007690,
1.00195,,Spine,1,0,Image 1,1,1,100000004,610000007692,
1.00195,,Spine,1,9,Image 1,5,1,100000000,610000007696,
1.00195,,Spine,1,5,Image 1,3,1,100000000,610000007699,
0.000976562,,Spine,1,5,Image 1,3,1,100000001,610000007701,
1,,Spine,1,4,Image 1,2,1,100000001,610000007703,
127.125,,Spine,1,4,Image 1,3,1,100000003,610000007705,
1.50391,,Spine,1,5,Image 1,2,1,100000003,610000007708,
0.000976562,,Spine,1,11,Image 1,3,1,100000003,610000007710,
1.00098,,Spine,1,3,Image 1,1,1,100000001,610000007712,
0.00195312,,Spine,1,4,Image 1,2,1,100000000,610000007716,
0,,Spine,1,0,Image 1,1,1,100000004,610000007718,
1.00098,,Spine,1,9,Image 1,3,1,100000000,610000007720,
1.00195,,Spine,1,0,Image 1,1,1,100000004,610000007723,
1.00195,,Spine,1,0,Image 1,1,1,100000005,610000007725,
0.000976562,,Spine,1,22,Image 1,8,1,100000001,610000007728,
1.00195,,Spine,1,9,Image 1,3,1,100000003,610000007730,
1.00195,,Spine,1,0,Image 1,1,1,100000000,610000007734,
1.00195,,Spine,1,12,Image 1,4,1,100000003,610000007736,
0.00195312,,Spine,1,0,Image 1,1,1,100000004,610000007740,
9.00781,,Spine,1,2,Image 1,1,1,100000001,610000007744,
2.50195,,Spine,1,8,Image 1,4,1,100000001,610000007748,
7.51562,,Spine,1,3,Image 1,2,1,100000003,610000007751,
2,,Spine,1,0,Image 1,1,1,100000006,610000007755,
0,,Spine,1,9,Image 1,2,1,100000000,610000007759,
1.00195,,Spine,1,0,Image 1,1,1,100000004,610000007763,
1.00098,,Spine,1,6,Image 1,3,1,100000001,610000007765,
0.501953,,Spine,1,17,Image 1,7,1,100000000,610000007768,
2,,Spine,1,5,Image 1,1,1,100000003,610000007771,
2,,Spine,1,0,Image 1,1,1,100000004,610000007774,
1.00391,,Spine,1,18,Image 1,7,1,100000001,610000007777,
3.01562,,Spine,1,0,Image 1,1,1,100000003,610000007780,
0.000976562,,Spine,1,9,Image 1,6,1,100000001,610000007783,
0.501953,,Spine,1,0,Image 1,1,1,100000004,610000007788,
1,,Spine,1,3,Image 1,3,1,100000000,610000007790,
2.50391,,Spine,1,0,Image 1,1,1,100000003,610000007793,
5.00781,,Spine,1,4,Image 1,2,1,100000003,610000007798,
1.00195,,Spine,1,4,Image 1,2,1,100000001,610000007800,
10.0078,,Spine,1,5,Image 1,2,1,100000003,610000007805,
0.000976562,,Spine,1,2,Image 1,1,1,100000000,610000007808,
2,,Spine,1,4,Image 1,2,1,100000001,610000007811,
1.00098,,Spine,1,0,Image 1,1,1,100000004,610000007813,
0.000976562,,Spine,1,9,Image 1,4,1,100000001,610000007815,
0.000976562,,Spine,1,1,Image 1,1,1,100000000,610000007818,
0.500977,,Spine,1,2,Image 1,2,1,100000003,610000007821,
3.00195,,Spine,1,10,Image 1,2,1,100000003,610000007824,
0.00195312,,Spine,1,4,Image 1,2,1,100000000,610000007826,
1,,Spine,1,6,Image 1,3,1,100000001,610000007829,
0.000976562,,Spine,1,2,Image 1,2,1,100000001,610000007835,
1,,Spine,1,0,Image 1,1,1,100000004,610000007838,
0.00390625,,Spine,1,13,Image 1,4,1,100000001,610000007842,
2.00195,,Spine,1,5,Image 1,1,1,100000003,610000007848,
0.000976562,,Spine,1,5,Image 1,3,1,100000000,610000007850,
1.00195,,Spine,1,5,Image 1,1,1,100000000,610000007852,
1.50195,,Spine,1,7,Image 1,1,1,100000000,610000007855,
0.00195312,,Spine,1,18,Image 1,7,1,100000000,610000007857,
0.000976562,,Spine,1,11,Image 1,2,1,100000001,610000007859,
1,,Spine,1,4,Image 1,3,1,100000003,610000007862,
2,,Spine,1,5,Image 1,4,1,100000003,610000007865,
1.00195,,Spine,1,9,Image 1,5,1,100000000,610000007868,
0.000976562,,Spine,1,0,Image 1,1,1,100000004,610000007870,
1,,Spine,1,3,Image 1,2,1,100000001,610000007875,
1.00195,,Spine,1,0,Image 1,1,1,100000003,610000007879,
2.00195,,Spine,1,0,Image 1,1,1,100000000,610000007886,
0.00195312,,Spine,1,1,Image 1,2,1,100000001,610000007888,
0.00195312,,Spine,1,0,Image 1,1,1,100000000,610000007896,
1.00098,,Spine,1,0,Image 1,1,1,100000000,610000007899,
1.00195,,Spine,1,0,Image 1,1,1,100000001,610000007903,
3.00391,,Spine,1,14,Image 1,6,1,100000001,610000007905,
3,,Spine,1,0,Image 1,1,1,100000004,610000007907,
0.00195312,,Spine,1,21,Image 1,9,1,100000001,610000007911,
1.00391,,Spine,1,0,Image 1,1,1,100000004,610000007913,
1.00195,,Spine,1,3,Image 1,1,1,100000001,610000007916,
0.00195312,,Spine,1,6,Image 1,3,1,100000003,610000007918,
0.500977,,Spine,1,2,Image 1,2,1,100000001,610000007926,
0.00195312,,Spine,1,7,Image 1,2,1,100000000,610000007929,
1.00195,,Spine,1,1,Image 1,1,1,100000001,610000007935,
2.00195,,Spine,1,0,Image 1,1,1,100000003,610000007940,
1.00195,,Spine,1,13,Image 1,6,1,100000001,610000007944,
4.00781,,Spine,1,12,Image 1,4,1,100000003,610000007946,
3,,Spine,1,0,Image 1,1,1,100000000,610000007948,
2.00195,,Spine,1,10,Image 1,5,1,100000001,610000007950,
1.00195,,Spine,1,5,Image 1,3,1,100000003,610000007954,
2.00195,,Spine,1,0,Image 1,1,1,100000004,610000007958,
1.00195,,Spine,1,2,Image 1,1,1,100000000,610000007960,
7.00781,,Spine,1,6,Image 1,2,1,100000003,610000007962,
1.50195,,Spine,1,7,Image 1,3,1,100000000,610000007965,
1.00195,,Spine,1,13,Image 1,3,1,100000001,610000007968,
2.50195,,Spine,1,6,Image 1,3,1,100000001,610000007972,
1.00195,,Spine,1,8,Image 1,4,1,100000000,610000007975,
1.00098,,Spine,1,0,Image 1,1,1,100000004,610000007977,
0.503906,,Spine,1,13,Image 1,4,1,100000001,610000007980,
1,,Spine,1,11,Image 1,6,1,100000000,610000007982,
0.000976562,,Spine,1,21,Image 1,8,1,100000001,610000007985,
1.00195,,Spine,1,5,Image 1,2,1,100000000,610000007991,
2.00195,,Spine,1,5,Image 1,1,1,100000001,610000007994,
3.00391,,Spine,1,0,Image 1,1,1,100000004,610000007997,
1,,Spine,1,10,Image 1,4,1,100000000,610000007999,
0,,Spine,1,2,Image 1,1,1,100000000,610000008001,
2.00195,,Spine,1,4,Image 1,2,1,100000000,610000008004,
1.00195,,Spine,1,3,Image 1,1,1,100000001,610000008006,
2,,Spine,1,2,Image 1,1,1,100000000,610000008009,
1.00098,,Spine,1,8,Image 1,3,1,100000000,610000008011,
1,,Spine,1,4,Image 1,1,1,100000000,610000008015,
0.00195312,,Spine,1,7,Image 1,1,1,100000000,610000008018,
6.01562,,Spine,1,0,Image 1,1,1,100000004,610000008020,
3.00391,,Spine,1,9,Image 1,7,1,100000001,610000008023,
5.00391,,Spine,1,1,Image 1,2,1,100000003,610000008025,
0.000976562,,Spine,1,18,Image 1,7,1,100000001,610000008027,
1.00391,,Spine,1,21,Image 1,8,1,100000001,610000008031,
1,,Spine,1,9,Image 1,3,1,100000000,610000008034,
1,,Spine,1,23,Image 1,8,1,100000001,610000008036,
1.00195,,Spine,1,4,Image 1,3,1,100000001,610000008038,
2.50391,,Spine,1,9,Image 1,2,1,100000001,610000008042,
1.00098,,Spine,1,0,Image 1,1,1,100000004,610000008045,
0.000976562,,Spine,1,1,Image 1,2,1,100000000,610000008047,
1,,Spine,1,4,Image 1,2,1,100000000,610000008049,
8.00391,,Spine,1,4,Image 1,3,1,100000003,610000008053,
1.00195,,Spine,1,4,Image 1,3,1,100000003,610000008056,
2.00195,,Spine,1,14,Image 1,6,1,100000001,610000008058,
1.00098,,Spine,1,15,Image 1,7,1,100000001,610000008060,
2,,Spine,1,18,Image 1,7,1,100000000,610000008063,
1.00098,,Spine,1,0,Image 1,1,1,100000004,610000008066,
1,,Spine,1,0,Image 1,1,1,100000004,610000008069,
4,,Spine,1,12,Image 1,4,1,100000003,610000008071,
2.50391,,Spine,1,11,Image 1,4,1,100000003,610000008074,
1.00195,,Spine,1,4,Image 1,2,1,100000001,610000008076,
1.00098,,Spine,1,12,Image 1,3,1,100000001,610000008079,
1.00195,,Spine,1,18,Image 1,7,1,100000001,610000008081,
4.01562,,Spine,1,3,Image 1,2,1,100000003,610000008083,
0.000976562,,Spine,1,28,Image 1,11,1,100000001,610000008085,
0.000976562,,Spine,1,1,Image 1,1,1,100000001,610000008088,
1.50391,,Spine,1,18,Image 1,8,1,100000001,610000008091,
1.00195,,Spine,1,0,Image 1,1,1,100000003,610000008094,
1.00195,,Spine,1,2,Image 1,1,1,100000001,610000008097,
0.000976562,,Spine,1,1,Image 1,1,1,100000001,610000008099,
2,,Spine,1,7,Image 1,3,1,100000000,610000008103,
1.00391,,Spine,1,16,Image 1,6,1,100000001,610000008105,
1.00098,,Spine,1,5,Image 1,4,1,100000001,610000008107,
0.00195312,,Spine,1,0,Image 1,1,1,100000004,610000008110,
0.00195312,,Spine,1,0,Image 1,1,1,100000000,610000008116,
3.01562,,Spine,1,1,Image 1,2,1,100000003,610000008118,
1.00195,,Spine,1,4,Image 1,2,1,100000001,610000008121,
2.00391,,Spine,1,6,Image 1,4,1,100000001,610000008123,
1,,Spine,1,9,Image 1,3,1,100000000,610000008125,
3.00098,,Spine,1,0,Image 1,1,1,100000004,610000008129,
0.000976562,,Spine,1,4,Image 1,2,1,100000000,610000008131,
0.00390625,,Spine,1,3,Image 1,2,1,100000000,610000008133,
2.00098,,Spine,1,0,Image 1,1,1,100000004,610000008135,
1.00098,,Spine,1,20,Image 1,7,1,100000001,610000008137,
1,,Spine,1,9,Image 1,6,1,100000001,610000008140,
1.00195,,Spine,1,3,Image 1,2,1,100000000,610000008142,
9.01562,,Spine,1,2,Image 1,2,1,100000003,610000008144,
2,,Spine,1,2,Image 1,1,1,100000000,610000008148,
1,,Spine,1,1,Image 1,1,1,100000000,610000008150,
15.0078,,Spine,1,0,Image 1,1,1,100000004,610000008155,
1.50391,,Spine,1,2,Image 1,2,1,100000003,610000008158,
0,,Spine,1,0,Image 1,1,1,100000001,610000008161,
2.00195,,Spine,1,21,Image 1,8,1,100000001,610000008164,
1.00195,,Spine,1,23,Image 1,8,1,100000001,610000008167,
0.00195312,,Spine,1,0,Image 1,1,1,100000000,610000008170,
1.00098,,Spine,1,0,Image 1,1,1,100000004,610000008173,
1.00195,,Spine,1,5,Image 1,2,1,100000001,610000008177,
4,,Spine,1,4,Image 1,1,1,100000003,610000008179,
0.000976562,,Spine,1,13,Image 1,2,1,100000001,610000008182,
4.50195,,Spine,1,0,Image 1,1,1,100000003,610000008185,
0.00195312,,Spine,1,22,Image 1,8,1,100000001,610000008189,
3.00391,,Spine,1,0,Image 1,1,1,100000003,610000008195,
1.00195,,Spine,1,5,Image 1,2,1,100000003,610000008197,
5.00391,,Spine,1,0,Image 1,1,1,100000001,610000008199,
1.00195,,Spine,1,4,Image 1,1,1,100000000,610000008204,
2,,Spine,1,1,Image 1,2,1,100000003,610000008210,
1.00195,,Spine,1,7,Image 1,1,1,100000000,610000008212,
0.501953,,Spine,1,8,Image 1,3,1,100000003,610000008215,
0.000976562,,Spine,1,0,Image 1,1,1,100000004,610000008218,
0.501953,,Spine,1,6,Image 1,3,1,100000001,610000008221,
1,,Spine,1,0,Image 1,1,1,100000004,610000008224,
1,,Spine,1,28,Image 1,11,1,100000001,610000008226,
0.00390625,,Spine,1,21,Image 1,8,1,100000001,610000008240,
0.00195312,,Spine,1,21,Image 1,8,1,100000001,610000008247,
1,,Spine,1,4,Image 1,3,1,100000003,610000008250,
1.00195,,Spine,1,11,Image 1,5,1,100000001,610000008258,
1.00195,,Spine,1,2,Image 1,2,1,100000000,610000008262,
15.0078,,Spine,1,3,Image 1,2,1,100000001,610000008268,
3.00195,,Spine,1,19,Image 1,7,1,100000001,610000008270,
1,,Spine,1,0,Image 1,1,1,100000003,610000008274,
1.00195,,Spine,1,0,Image 1,1,1,100000000,610000008279,
1.00195,,Spine,1,1,Image 1,1,1,100000001,610000008283,
2.00391,,Spine,1,0,Image 1,1,1,100000004,610000008286,
1,,Spine,1,16,Image 1,7,1,100000001,610000008288,
2.00098,,Spine,1,0,Image 1,1,1,100000004,610000008292,
1.00195,,Spine,1,0,Image 1,1,1,100000000,610000008296,
1.03125,,Spine,1,12,Image 1,4,1,100000003,610000008298,
2.00195,,Spine,1,21,Image 1,8,1,100000001,610000008300,
1.00195,,Spine,1,6,Image 1,2,1,100000001,610000008303,
1.00391,,Spine,1,0,Image 1,1,1,100000004,610000008308,
1.00098,,Spine,1,12,Image 1,3,1,100000001,610000008310,
0,,Spine,1,1,Image 1,1,1,100000000,610000008314,
1.00391,,Spine,1,9,Image 1,2,1,100000001,610000008316,
1,,Spine,1,3,Image 1,2,1,100000000,610000008320,
1,,Spine,1,4,Image 1,2,1,100000001,610000008324,
2.00195,,Spine,1,4,Image 1,3,1,100000000,610000008327,
3.00195,,Spine,1,6,Image 1,3,1,100000001,610000008330,
1.00195,,Spine,1,5,Image 1,2,1,100000003,610000008335,
2,,Spine,1,2,Image 1,1,1,100000000,610000008338,
22.5625,,Spine,1,0,Image 1,1,1,100000004,610000008341,
0.000976562,,Spine,1,4,Image 1,3,1,100000000,610000008343,
1,,Spine,1,0,Image 1,1,1,100000004,610000008347,
1,,Spine,1,7,Image 1,1,1,100000000,610000008349,
2,,Spine,1,1,Image 1,1,1,100000000,610000008358,
1.00098,,Spine,1,21,Image 1,8,1,100000001,610000008361,
0.00195312,,Spine,1,2,Image 1,1,1,100000000,610000008364,
2.00098,,Spine,1,1,Image 1,1,1,100000003,610000008367,
1.00098,,Spine,1,2,Image 1,3,1,100000001,610000008371,
2.00391,,Spine,1,2,Image 1,1,1,100000000,610000008373,
1.00195,,Spine,1,0,Image 1,1,1,100000004,610000008377,
2.50195,,Spine,1,2,Image 1,1,1,100000003,610000008380,
1,,Spine,1,13,Image 1,2,1,100000001,610000008383,
0.00195312,,Spine,1,0,Image 1,1,1,100000000,610000008386,
1,,Spine,1,21,Image 1,8,1,100000001,610000008388,
1,,Spine,1,0,Image 1,1,1,100000004,610000008390,
1.00195,,Spine,1,4,Image 1,2,1,100000000,610000008396,
1.00391,,Spine,1,0,Image 1,1,1,100000000,610000008400,
0.000976562,,Spine,1,0,Image 1,1,1,100000000,610000008402,
1.50098,,Spine,1,0,Image 1,1,1,100000000,610000008404,
1.00195,,Spine,1,9,Image 1,2,1,100000001,610000008408,
0,,Spine,1,13,Image 1,2,1,100000001,610000008410,
1.00391,,Spine,1,0,Image 1,1,1,100000003,610000008414,
1.00391,,Spine,1,5,Image 1,1,1,100000000,610000008425,
9.00781,,Spine,1,1,Image 1,2,1,100000003,610000008429,
2,,Spine,1,0,Image 1,1,1,100000003,610000008432,
1,,Spine,1,0,Image 1,1,1,100000004,610000008445,
1,,Spine,1,3,Image 1,1,1,100000000,610000008448,
0.000976562,,Spine,1,4,Image 1,2,1,100000000,610000008459,
2.00195,,Spine,1,0,Image 1,1,1,100000003,610000008463,
1,,Spine,1,1,Image 1,1,1,100000001,610000008470,
1,,Spine,1,9,Image 1,3,1,100000003,610000008472,
0.000976562,,Spine,1,5,Image 1,2,1,100000001,610000008474,
2.50391,,Spine,1,0,Image 1,1,1,100000003,610000008482,
1.00195,,Spine,1,5,Image 1,2,1,100000001,610000008486,
2.00195,,Spine,1,0,Image 1,1,1,100000000,610000008489,
1,,Spine,1,2,Image 1,2,1,100000003,610000008496,
2.00098,,Spine,1,0,Image 1,1,1,100000004,610000008500,
5.00781,,Spine,1,0,Image 1,1,1,100000004,610000008504,
0.501953,,Spine,1,12,Image 1,3,1,100000001,610000008508,
1.00195,,Spine,1,0,Image 1,1,1,100000000,610000008517,
8.00391,,Spine,1,5,Image 1,2,1,100000003,610000008520,
2.00098,,Spine,1,7,Image 1,2,1,100000000,610000008524,
1.00195,,Spine,1,0,Image 1,1,1,100000003,610000008527,
1,,Spine,1,0,Image 1,1,1,100000004,610000008529,
0.000976562,,Spine,1,6,Image 1,2,1,100000001,610000008534,
2,,Spine,1,4,Image 1,3,1,100000003,610000008538,
3.00391,,Spine,1,0,Image 1,1,1,100000003,610000008545,
2.00391,,Spine,1,12,Image 1,4,1,100000003,610000008558,
1.00098,,Spine,1,7,Image 1,4,1,100000001,610000008566,
7,,Spine,1,0,Image 1,1,1,100000001,610000008569,
1.50098,,Spine,1,0,Image 1,1,1,100000003,610000008571,
4.00391,,Spine,1,0,Image 1,1,1,100000003,610000008573,
0.000976562,,Spine,1,0,Image 1,1,1,100000004,610000008575,
0.00195312,,Spine,1,28,Image 1,10,1,100000001,610000008582,
3,,Spine,1,4,Image 1,2,1,100000000,610000008584,
3.00195,,Spine,1,0,Image 1,1,1,100000003,610000008588,
2,,Spine,1,2,Image 1,3,1,100000001,610000008594,
1,,Spine,1,12,Image 1,4,1,100000000,610000008596,
1.50098,,Spine,1,2,Image 1,2,1,100000001,610000008599,
1.00098,,Spine,1,0,Image 1,1,1,100000004,610000008607,
1.00195,,Spine,1,0,Image 1,1,1,100000000,610000008609,
1.00195,,Spine,1,0,Image 1,1,1,100000003,610000008611,
1.00391,,Spine,1,0,Image 1,1,1,100000003,610000008623,
1.00195,,Spine,1,0,Image 1,1,1,100000004,610000008637,
1,,Spine,1,0,Image 1,1,1,100000003,610000008641,
6.00391,,Spine,1,18,Image 1,7,1,100000001,610000008643,
1.00195,,Spine,1,21,Image 1,8,1,100000001,610000008645,
1.00781,,Spine,1,0,Image 1,1,1,100000003,610000008647,
2,,Spine,1,0,Image 1,1,1,100000003,610000008652,
2.00391,,Spine,1,6,Image 1,2,1,100000000,610000008658,
1,,Spine,1,28,Image 1,10,1,100000001,610000008663,
0.00195312,,Spine,1,9,Image 1,5,1,100000000,610000008666,
0.500977,,Spine,1,9,Image 1,4,1,100000000,610000008673,
1,,Spine,1,1,Image 1,1,1,100000001,610000008678,
2,,Spine,1,17,Image 1,7,1,100000001,610000008682,
9.00781,,Spine,1,4,Image 1,2,1,100000001,610000008687,
2.00195,,Spine,1,0,Image 1,1,1,100000003,610000008690,
0,,Spine,1,2,Image 1,2,1,100000001,610000008698,
0.00195312,,Spine,1,6,Image 1,2,1,100000000,610000008700,
1,,Spine,1,0,Image 1,1,1,100000003,610000008708,
1.00391,,Spine,1,0,Image 1,1,1,100000004,610000008710,
1.00195,,Spine,1,5,Image 1,2,1,100000001,610000008714,
1,,Spine,1,0,Image 1,1,1,100000003,610000008722,
1.00195,,Spine,1,2,Image 1,2,1,100000001,610000008729,
0.500977,,Spine,1,0,Image 1,1,1,100000000,610000008732,
1.00195,,Spine,1,2,Image 1,1,1,100000001,610000008741,
2.50098,,Spine,1,0,Image 1,1,1,100000003,610000008750,
1.00195,,Spine,1,7,Image 1,3,1,100000000,610000008773,
1,,Spine,1,0,Image 1,1,1,100000000,610000008796,
0.00195312,,Spine,1,0,Image 1,1,1,100000004,610000008799,
0.500977,,Spine,1,0,Image 1,1,1,100000000,610000008803,
0.00195312,,Spine,1,17,Image 1,7,1,100000001,610000008822,
2.00195,,Spine,1,13,Image 1,6,1,100000000,610000008869,
0.500977,,Spine,1,13,Image 1,6,1,100000000,610000008870,
0.500977,,Spine,1,11,Image 1,5,1,100000000,610000008871,
0.500977,,Spine,1,11,Image 1,5,1,100000000,610000008872,
2.00195,,Spine,1,11,Image 1,6,1,100000000,610000008873,
0.500977,,Spine,1,10,Image 1,5,1,100000000,610000008874,
2.00195,,Spine,1,10,Image 1,6,1,100000000,610000008875,
1,,Spine,1,18,Image 1,6,1,100000000,610000008876,
1,,Spine,1,18,Image 1,6,1,100000000,610000008877,
0,,Spine,1,17,Image 1,5,1,100000000,610000008878,
1.00195,,Spine,1,17,Image 1,7,1,100000000,610000008879,
0,,Spine,1,15,Image 1,5,1,100000000,610000008880,
3.50098,,Spine,1,14,Image 1,5,1,100000000,610000008881,
0.500977,,Spine,1,13,Image 1,5,1,100000000,610000008882,
1,,Spine,1,13,Image 1,4,1,100000000,610000008883,
2.00195,,Spine,1,9,Image 1,5,1,100000000,610000008884,
2.00195,,Spine,1,9,Image 1,5,1,100000000,610000008885,
0.500977,,Spine,1,7,Image 1,3,1,100000000,610000008886,
1.00195,,Spine,1,17,Image 1,7,1,100000000,610000008887,
0.500977,,Spine,1,17,Image 1,7,1,100000000,610000008888,
2,,Spine,1,15,Image 1,6,1,100000000,610000008889,
1.50098,,Spine,1,13,Image 1,4,1,100000000,610000008890,
1.50098,,Spine,1,12,Image 1,4,1,100000000,610000008891,
1,,Spine,1,10,Image 1,4,1,100000000,610000008892,
0.500977,,Spine,1,10,Image 1,5,1,100000000,610000008893,
