
Spine Center Intensity Mean Ch=1 Img=1
 ==================== 
Spine Center Intensity Mean,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
0.75,,Spine,1,0,Image 1,1,1,100000004,610000007740,
10.8,,Spine,1,2,Image 1,1,1,100000001,610000007744,
2.25,,Spine,1,8,Image 1,4,1,100000001,610000007748,
9.5,,Spine,1,3,Image 1,2,1,100000003,610000007751,
1.66667,,Spine,1,0,Image 1,1,1,100000006,610000007755,
0,,Spine,1,9,Image 1,2,1,100000000,610000007759,
1,,Spine,1,0,Image 1,1,1,100000004,610000007763,
1.33333,,Spine,1,6,Image 1,3,1,100000001,610000007765,
0.75,,Spine,1,17,Image 1,7,1,100000000,610000007768,
1.75,,Spine,1,5,Image 1,1,1,100000003,610000007771,
1.5,,Spine,1,0,Image 1,1,1,100000004,610000007774,
2,,Spine,1,18,Image 1,7,1,100000001,610000007777,
5.75,,Spine,1,0,Image 1,1,1,100000003,610000007780,
0.333333,,Spine,1,9,Image 1,6,1,100000001,610000007783,
1,,Spine,1,0,Image 1,1,1,100000004,610000007788,
0.666667,,Spine,1,3,Image 1,3,1,100000000,610000007790,
3.25,,Spine,1,0,Image 1,1,1,100000003,610000007793,
8.33333,,Spine,1,4,Image 1,2,1,100000003,610000007798,
2,,Spine,1,4,Image 1,2,1,100000001,610000007800,
10.3333,,Spine,1,5,Image 1,2,1,100000003,610000007805,
0.25,,Spine,1,2,Image 1,1,1,100000000,610000007808,
1.66667,,Spine,1,4,Image 1,2,1,100000001,610000007811,
1.33333,,Spine,1,0,Image 1,1,1,100000004,610000007813,
0.333333,,Spine,1,9,Image 1,4,1,100000001,610000007815,
0.333333,,Spine,1,1,Image 1,1,1,100000000,610000007818,
0.5,,Spine,1,2,Image 1,2,1,100000003,610000007821,
3,,Spine,1,10,Image 1,2,1,100000003,610000007824,
1,,Spine,1,4,Image 1,2,1,100000000,610000007826,
0.666667,,Spine,1,6,Image 1,3,1,100000001,610000007829,
0.333333,,Spine,1,2,Image 1,2,1,100000001,610000007835,
0.75,,Spine,1,0,Image 1,1,1,100000004,610000007838,
1.25,,Spine,1,13,Image 1,4,1,100000001,610000007842,
2,,Spine,1,5,Image 1,1,1,100000003,610000007848,
0.333333,,Spine,1,5,Image 1,3,1,100000000,610000007850,
1,,Spine,1,5,Image 1,1,1,100000000,610000007852,
1.5,,Spine,1,7,Image 1,1,1,100000000,610000007855,
1,,Spine,1,18,Image 1,7,1,100000000,610000007857,
0.333333,,Spine,1,11,Image 1,2,1,100000001,610000007859,
0.666667,,Spine,1,4,Image 1,3,1,100000003,610000007862,
1.66667,,Spine,1,5,Image 1,4,1,100000003,610000007865,
1,,Spine,1,9,Image 1,5,1,100000000,610000007868,
0.333333,,Spine,1,0,Image 1,1,1,100000004,610000007870,
1,,Spine,1,3,Image 1,2,1,100000001,610000007875,
1.25,,Spine,1,0,Image 1,1,1,100000003,610000007879,
1.4,,Spine,1,0,Image 1,1,1,100000000,610000007886,
0.666667,,Spine,1,1,Image 1,2,1,100000001,610000007888,
0.5,,Spine,1,0,Image 1,1,1,100000000,610000007896,
1.33333,,Spine,1,0,Image 1,1,1,100000000,610000007899,
1,,Spine,1,0,Image 1,1,1,100000001,610000007903,
2.33333,,Spine,1,14,Image 1,6,1,100000001,610000007905,
2.33333,,Spine,1,0,Image 1,1,1,100000004,610000007907,
1,,Spine,1,21,Image 1,9,1,100000001,610000007911,
1.66667,,Spine,1,0,Image 1,1,1,100000004,610000007913,
1,,Spine,1,3,Image 1,1,1,100000001,610000007916,
0.666667,,Spine,1,6,Image 1,3,1,100000003,610000007918,
0.5,,Spine,1,2,Image 1,2,1,100000001,610000007926,
0.666667,,Spine,1,7,Image 1,2,1,100000000,610000007929,
1,,Spine,1,1,Image 1,1,1,100000001,610000007935,
1.4,,Spine,1,0,Image 1,1,1,100000003,610000007940,
1,,Spine,1,13,Image 1,6,1,100000001,610000007944,
6.66667,,Spine,1,12,Image 1,4,1,100000003,610000007946,
2.33333,,Spine,1,0,Image 1,1,1,100000000,610000007948,
1.66667,,Spine,1,10,Image 1,5,1,100000001,610000007950,
1,,Spine,1,5,Image 1,3,1,100000003,610000007954,
1.66667,,Spine,1,0,Image 1,1,1,100000004,610000007958,
1,,Spine,1,2,Image 1,1,1,100000000,610000007960,
7.66667,,Spine,1,6,Image 1,2,1,100000003,610000007962,
1.5,,Spine,1,7,Image 1,3,1,100000000,610000007965,
1,,Spine,1,13,Image 1,3,1,100000001,610000007968,
2.5,,Spine,1,6,Image 1,3,1,100000001,610000007972,
1.25,,Spine,1,8,Image 1,4,1,100000000,610000007975,
1.33333,,Spine,1,0,Image 1,1,1,100000004,610000007977,
1.5,,Spine,1,13,Image 1,4,1,100000001,610000007980,
0.666667,,Spine,1,11,Image 1,6,1,100000000,610000007982,
0.333333,,Spine,1,21,Image 1,8,1,100000001,610000007985,
1.33333,,Spine,1,5,Image 1,2,1,100000000,610000007991,
1.66667,,Spine,1,5,Image 1,1,1,100000001,610000007994,
3,,Spine,1,0,Image 1,1,1,100000004,610000007997,
1,,Spine,1,10,Image 1,4,1,100000000,610000007999,
0,,Spine,1,2,Image 1,1,1,100000000,610000008001,
2.33333,,Spine,1,4,Image 1,2,1,100000000,610000008004,
1,,Spine,1,3,Image 1,1,1,100000001,610000008006,
1.5,,Spine,1,2,Image 1,1,1,100000000,610000008009,
1.33333,,Spine,1,8,Image 1,3,1,100000000,610000008011,
0.75,,Spine,1,4,Image 1,1,1,100000000,610000008015,
0.666667,,Spine,1,7,Image 1,1,1,100000000,610000008018,
12,,Spine,1,0,Image 1,1,1,100000004,610000008020,
4,,Spine,1,9,Image 1,7,1,100000001,610000008023,
4,,Spine,1,1,Image 1,2,1,100000003,610000008025,
0.333333,,Spine,1,18,Image 1,7,1,100000001,610000008027,
1.6,,Spine,1,21,Image 1,8,1,100000001,610000008031,
0.75,,Spine,1,9,Image 1,3,1,100000000,610000008034,
0.666667,,Spine,1,23,Image 1,8,1,100000001,610000008036,
1.33333,,Spine,1,4,Image 1,3,1,100000001,610000008038,
2.75,,Spine,1,9,Image 1,2,1,100000001,610000008042,
1.25,,Spine,1,0,Image 1,1,1,100000004,610000008045,
0.333333,,Spine,1,1,Image 1,2,1,100000000,610000008047,
0.666667,,Spine,1,4,Image 1,2,1,100000000,610000008049,
8,,Spine,1,4,Image 1,3,1,100000003,610000008053,
1.5,,Spine,1,4,Image 1,3,1,100000003,610000008056,
2.33333,,Spine,1,14,Image 1,6,1,100000001,610000008058,
1.33333,,Spine,1,15,Image 1,7,1,100000001,610000008060,
1.66667,,Spine,1,18,Image 1,7,1,100000000,610000008063,
1.33333,,Spine,1,0,Image 1,1,1,100000004,610000008066,
0.75,,Spine,1,0,Image 1,1,1,100000004,610000008069,
3.33333,,Spine,1,12,Image 1,4,1,100000003,610000008071,
3.25,,Spine,1,11,Image 1,4,1,100000003,610000008074,
1,,Spine,1,4,Image 1,2,1,100000001,610000008076,
1.25,,Spine,1,12,Image 1,3,1,100000001,610000008079,
1.66667,,Spine,1,18,Image 1,7,1,100000001,610000008081,
9.66667,,Spine,1,3,Image 1,2,1,100000003,610000008083,
0.333333,,Spine,1,28,Image 1,11,1,100000001,610000008085,
0.333333,,Spine,1,1,Image 1,1,1,100000001,610000008088,
2.25,,Spine,1,18,Image 1,8,1,100000001,610000008091,
1,,Spine,1,0,Image 1,1,1,100000003,610000008094,
1.33333,,Spine,1,2,Image 1,1,1,100000001,610000008097,
0.333333,,Spine,1,1,Image 1,1,1,100000001,610000008099,
1.33333,,Spine,1,7,Image 1,3,1,100000000,610000008103,
1.66667,,Spine,1,16,Image 1,6,1,100000001,610000008105,
1.33333,,Spine,1,5,Image 1,4,1,100000001,610000008107,
0.666667,,Spine,1,0,Image 1,1,1,100000004,610000008110,
0.571429,,Spine,1,0,Image 1,1,1,100000000,610000008116,
11.6667,,Spine,1,1,Image 1,2,1,100000003,610000008118,
1.25,,Spine,1,4,Image 1,2,1,100000001,610000008121,
2.66667,,Spine,1,6,Image 1,4,1,100000001,610000008123,
1,,Spine,1,9,Image 1,3,1,100000000,610000008125,
3.33333,,Spine,1,0,Image 1,1,1,100000004,610000008129,
0.333333,,Spine,1,4,Image 1,2,1,100000000,610000008131,
1.33333,,Spine,1,3,Image 1,2,1,100000000,610000008133,
2.33333,,Spine,1,0,Image 1,1,1,100000004,610000008135,
1.33333,,Spine,1,20,Image 1,7,1,100000001,610000008137,
1,,Spine,1,9,Image 1,6,1,100000001,610000008140,
1,,Spine,1,3,Image 1,2,1,100000000,610000008142,
12.3333,,Spine,1,2,Image 1,2,1,100000003,610000008144,
1.66667,,Spine,1,2,Image 1,1,1,100000000,610000008148,
0.666667,,Spine,1,1,Image 1,1,1,100000000,610000008150,
11.3333,,Spine,1,0,Image 1,1,1,100000004,610000008155,
1.75,,Spine,1,2,Image 1,2,1,100000003,610000008158,
0,,Spine,1,0,Image 1,1,1,100000001,610000008161,
1.66667,,Spine,1,21,Image 1,8,1,100000001,610000008164,
1.25,,Spine,1,23,Image 1,8,1,100000001,610000008167,
0.5,,Spine,1,0,Image 1,1,1,100000000,610000008170,
1.25,,Spine,1,0,Image 1,1,1,100000004,610000008173,
0.8,,Spine,1,5,Image 1,2,1,100000001,610000008177,
3.33333,,Spine,1,4,Image 1,1,1,100000003,610000008179,
0.25,,Spine,1,13,Image 1,2,1,100000001,610000008182,
4.25,,Spine,1,0,Image 1,1,1,100000003,610000008185,
0.666667,,Spine,1,22,Image 1,8,1,100000001,610000008189,
3.75,,Spine,1,0,Image 1,1,1,100000003,610000008195,
1.33333,,Spine,1,5,Image 1,2,1,100000003,610000008197,
5,,Spine,1,0,Image 1,1,1,100000001,610000008199,
1.2,,Spine,1,4,Image 1,1,1,100000000,610000008204,
1.66667,,Spine,1,1,Image 1,2,1,100000003,610000008210,
1.33333,,Spine,1,7,Image 1,1,1,100000000,610000008212,
1,,Spine,1,8,Image 1,3,1,100000003,610000008215,
0.333333,,Spine,1,0,Image 1,1,1,100000004,610000008218,
1,,Spine,1,6,Image 1,3,1,100000001,610000008221,
0.75,,Spine,1,0,Image 1,1,1,100000004,610000008224,
1,,Spine,1,28,Image 1,11,1,100000001,610000008226,
1.33333,,Spine,1,21,Image 1,8,1,100000001,610000008240,
0.6,,Spine,1,21,Image 1,8,1,100000001,610000008247,
0.666667,,Spine,1,4,Image 1,3,1,100000003,610000008250,
1,,Spine,1,11,Image 1,5,1,100000001,610000008258,
1,,Spine,1,2,Image 1,2,1,100000000,610000008262,
13,,Spine,1,3,Image 1,2,1,100000001,610000008268,
3,,Spine,1,19,Image 1,7,1,100000001,610000008270,
1,,Spine,1,0,Image 1,1,1,100000003,610000008274,
1,,Spine,1,0,Image 1,1,1,100000000,610000008279,
1,,Spine,1,1,Image 1,1,1,100000001,610000008283,
3.33333,,Spine,1,0,Image 1,1,1,100000004,610000008286,
1,,Spine,1,16,Image 1,7,1,100000001,610000008288,
2.33333,,Spine,1,0,Image 1,1,1,100000004,610000008292,
1,,Spine,1,0,Image 1,1,1,100000000,610000008296,
15.3333,,Spine,1,12,Image 1,4,1,100000003,610000008298,
2,,Spine,1,21,Image 1,8,1,100000001,610000008300,
1.33333,,Spine,1,6,Image 1,2,1,100000001,610000008303,
1.66667,,Spine,1,0,Image 1,1,1,100000004,610000008308,
1.33333,,Spine,1,12,Image 1,3,1,100000001,610000008310,
0,,Spine,1,1,Image 1,1,1,100000000,610000008314,
2,,Spine,1,9,Image 1,2,1,100000001,610000008316,
0.666667,,Spine,1,3,Image 1,2,1,100000000,610000008320,
0.6,,Spine,1,4,Image 1,2,1,100000001,610000008324,
2,,Spine,1,4,Image 1,3,1,100000000,610000008327,
2.66667,,Spine,1,6,Image 1,3,1,100000001,610000008330,
1.33333,,Spine,1,5,Image 1,2,1,100000003,610000008335,
1.33333,,Spine,1,2,Image 1,1,1,100000000,610000008338,
41.25,,Spine,1,0,Image 1,1,1,100000004,610000008341,
0.333333,,Spine,1,4,Image 1,3,1,100000000,610000008343,
0.75,,Spine,1,0,Image 1,1,1,100000004,610000008347,
0.666667,,Spine,1,7,Image 1,1,1,100000000,610000008349,
1.66667,,Spine,1,1,Image 1,1,1,100000000,610000008358,
1.33333,,Spine,1,21,Image 1,8,1,100000001,610000008361,
0.666667,,Spine,1,2,Image 1,1,1,100000000,610000008364,
2.33333,,Spine,1,1,Image 1,1,1,100000003,610000008367,
1.33333,,Spine,1,2,Image 1,3,1,100000001,610000008371,
2,,Spine,1,2,Image 1,1,1,100000000,610000008373,
1,,Spine,1,0,Image 1,1,1,100000004,610000008377,
2.5,,Spine,1,2,Image 1,1,1,100000003,610000008380,
0.666667,,Spine,1,13,Image 1,2,1,100000001,610000008383,
1,,Spine,1,0,Image 1,1,1,100000000,610000008386,
0.666667,,Spine,1,21,Image 1,8,1,100000001,610000008388,
0.666667,,Spine,1,0,Image 1,1,1,100000004,610000008390,
1.25,,Spine,1,4,Image 1,2,1,100000000,610000008396,
1.5,,Spine,1,0,Image 1,1,1,100000000,610000008400,
0.333333,,Spine,1,0,Image 1,1,1,100000000,610000008402,
1.5,,Spine,1,0,Image 1,1,1,100000000,610000008404,
1,,Spine,1,9,Image 1,2,1,100000001,610000008408,
0,,Spine,1,13,Image 1,2,1,100000001,610000008410,
1.66667,,Spine,1,0,Image 1,1,1,100000003,610000008414,
2.66667,,Spine,1,5,Image 1,1,1,100000000,610000008425,
8,,Spine,1,1,Image 1,2,1,100000003,610000008429,
1.66667,,Spine,1,0,Image 1,1,1,100000003,610000008432,
0.666667,,Spine,1,0,Image 1,1,1,100000004,610000008445,
1,,Spine,1,3,Image 1,1,1,100000000,610000008448,
0.333333,,Spine,1,4,Image 1,2,1,100000000,610000008459,
1.66667,,Spine,1,0,Image 1,1,1,100000003,610000008463,
0.666667,,Spine,1,1,Image 1,1,1,100000001,610000008470,
0.666667,,Spine,1,9,Image 1,3,1,100000003,610000008472,
0.333333,,Spine,1,5,Image 1,2,1,100000001,610000008474,
2.5,,Spine,1,0,Image 1,1,1,100000003,610000008482,
1.33333,,Spine,1,5,Image 1,2,1,100000001,610000008486,
1.66667,,Spine,1,0,Image 1,1,1,100000000,610000008489,
0.666667,,Spine,1,2,Image 1,2,1,100000003,610000008496,
2.33333,,Spine,1,0,Image 1,1,1,100000004,610000008500,
6.66667,,Spine,1,0,Image 1,1,1,100000004,610000008504,
1,,Spine,1,12,Image 1,3,1,100000001,610000008508,
1,,Spine,1,0,Image 1,1,1,100000000,610000008517,
7.66667,,Spine,1,5,Image 1,2,1,100000003,610000008520,
2.25,,Spine,1,7,Image 1,2,1,100000000,610000008524,
1,,Spine,1,0,Image 1,1,1,100000003,610000008527,
0.666667,,Spine,1,0,Image 1,1,1,100000004,610000008529,
0.333333,,Spine,1,6,Image 1,2,1,100000001,610000008534,
1.33333,,Spine,1,4,Image 1,3,1,100000003,610000008538,
3,,Spine,1,0,Image 1,1,1,100000003,610000008545,
2,,Spine,1,12,Image 1,4,1,100000003,610000008558,
1.33333,,Spine,1,7,Image 1,4,1,100000001,610000008566,
7,,Spine,1,0,Image 1,1,1,100000001,610000008569,
1.5,,Spine,1,0,Image 1,1,1,100000003,610000008571,
4,,Spine,1,0,Image 1,1,1,100000003,610000008573,
0.333333,,Spine,1,0,Image 1,1,1,100000004,610000008575,
0.666667,,Spine,1,28,Image 1,10,1,100000001,610000008582,
2.33333,,Spine,1,4,Image 1,2,1,100000000,610000008584,
3,,Spine,1,0,Image 1,1,1,100000003,610000008588,
1.33333,,Spine,1,2,Image 1,3,1,100000001,610000008594,
1,,Spine,1,12,Image 1,4,1,100000000,610000008596,
1.5,,Spine,1,2,Image 1,2,1,100000001,610000008599,
1.33333,,Spine,1,0,Image 1,1,1,100000004,610000008607,
1,,Spine,1,0,Image 1,1,1,100000000,610000008609,
1,,Spine,1,0,Image 1,1,1,100000003,610000008611,
2.33333,,Spine,1,0,Image 1,1,1,100000003,610000008623,
1,,Spine,1,0,Image 1,1,1,100000004,610000008637,
1,,Spine,1,0,Image 1,1,1,100000003,610000008641,
5,,Spine,1,18,Image 1,7,1,100000001,610000008643,
1,,Spine,1,21,Image 1,8,1,100000001,610000008645,
3.66667,,Spine,1,0,Image 1,1,1,100000003,610000008647,
1.33333,,Spine,1,0,Image 1,1,1,100000003,610000008652,
2,,Spine,1,6,Image 1,2,1,100000000,610000008658,
0.666667,,Spine,1,28,Image 1,10,1,100000001,610000008663,
0.666667,,Spine,1,9,Image 1,5,1,100000000,610000008666,
0.5,,Spine,1,9,Image 1,4,1,100000000,610000008673,
1,,Spine,1,1,Image 1,1,1,100000001,610000008678,
2,,Spine,1,17,Image 1,7,1,100000001,610000008682,
8,,Spine,1,4,Image 1,2,1,100000001,610000008687,
2,,Spine,1,0,Image 1,1,1,100000003,610000008690,
0,,Spine,1,2,Image 1,2,1,100000001,610000008698,
0.666667,,Spine,1,6,Image 1,2,1,100000000,610000008700,
1,,Spine,1,0,Image 1,1,1,100000003,610000008708,
2.33333,,Spine,1,0,Image 1,1,1,100000004,610000008710,
1,,Spine,1,5,Image 1,2,1,100000001,610000008714,
1,,Spine,1,0,Image 1,1,1,100000003,610000008722,
1,,Spine,1,2,Image 1,2,1,100000001,610000008729,
0.5,,Spine,1,0,Image 1,1,1,100000000,610000008732,
1,,Spine,1,2,Image 1,1,1,100000001,610000008741,
2.5,,Spine,1,0,Image 1,1,1,100000003,610000008750,
1,,Spine,1,7,Image 1,3,1,100000000,610000008773,
1,,Spine,1,0,Image 1,1,1,100000000,610000008796,
1,,Spine,1,0,Image 1,1,1,100000004,610000008799,
0.5,,Spine,1,0,Image 1,1,1,100000000,610000008803,
0.666667,,Spine,1,17,Image 1,7,1,100000001,610000008822,
2,,Spine,1,13,Image 1,6,1,100000000,610000008869,
0.5,,Spine,1,13,Image 1,6,1,100000000,610000008870,
0.5,,Spine,1,11,Image 1,5,1,100000000,610000008871,
0.5,,Spine,1,11,Image 1,5,1,100000000,610000008872,
2,,Spine,1,11,Image 1,6,1,100000000,610000008873,
0.5,,Spine,1,10,Image 1,5,1,100000000,610000008874,
2,,Spine,1,10,Image 1,6,1,100000000,610000008875,
1,,Spine,1,18,Image 1,6,1,100000000,610000008876,
1,,Spine,1,18,Image 1,6,1,100000000,610000008877,
0,,Spine,1,17,Image 1,5,1,100000000,610000008878,
1,,Spine,1,17,Image 1,7,1,100000000,610000008879,
0,,Spine,1,15,Image 1,5,1,100000000,610000008880,
3.5,,Spine,1,14,Image 1,5,1,100000000,610000008881,
0.5,,Spine,1,13,Image 1,5,1,100000000,610000008882,
1,,Spine,1,13,Image 1,4,1,100000000,610000008883,
2,,Spine,1,9,Image 1,5,1,100000000,610000008884,
2,,Spine,1,9,Image 1,5,1,100000000,610000008885,
0.5,,Spine,1,7,Image 1,3,1,100000000,610000008886,
1,,Spine,1,17,Image 1,7,1,100000000,610000008887,
0.5,,Spine,1,17,Image 1,7,1,100000000,610000008888,
2,,Spine,1,15,Image 1,6,1,100000000,610000008889,
1.5,,Spine,1,13,Image 1,4,1,100000000,610000008890,
1.5,,Spine,1,12,Image 1,4,1,100000000,610000008891,
1,,Spine,1,10,Image 1,4,1,100000000,610000008892,
0.5,,Spine,1,10,Image 1,5,1,100000000,610000008893,
2,,Spine,1,8,Image 1,3,1,100000000,610000008894,
0.5,,Spine,1,8,Image 1,3,1,100000000,610000008895,
3,,Spine,1,5,Image 1,2,1,100000000,610000008896,
4.5,,Spine,1,5,Image 1,2,1,100000000,610000008897,
1,,Spine,1,9,Image 1,2,1,100000000,610000008898,
2,,Spine,1,5,Image 1,1,1,100000000,610000008899,
1.5,,Spine,1,11,Image 1,6,1,100000000,610000008900,
1.5,,Spine,1,11,Image 1,6,1,100000000,610000008901,
0.5,,Spine,1,11,Image 1,6,1,100000000,610000008902,
