
Spine Length
 ==================== 
Spine Length,Unit,Category,Depth,Level,Time,FilamentID,ID,
0.284824,µm,Spine,9,3,1,100000003,610000007730,
0.410047,µm,Spine,0,1,1,100000000,610000007734,
0.336064,µm,Spine,12,4,1,100000003,610000007736,
0.49262,µm,Spine,,,1,100000004,610000007740,
0.377571,µm,Spine,2,1,1,100000001,610000007744,
0.591378,µm,Spine,8,4,1,100000001,610000007748,
0.440567,µm,Spine,3,2,1,100000003,610000007751,
0.380894,µm,Spine,,,1,100000006,610000007755,
0.34163,µm,Spine,9,2,1,100000000,610000007759,
0.417877,µm,Spine,,,1,100000004,610000007763,
0.371011,µm,Spine,6,3,1,100000001,610000007765,
0.452543,µm,Spine,17,7,1,100000000,610000007768,
0.428791,µm,Spine,5,1,1,100000003,610000007771,
0.490524,µm,Spine,,,1,100000004,610000007774,
0.677415,µm,Spine,18,7,1,100000001,610000007777,
0.656216,µm,Spine,0,1,1,100000003,610000007780,
0.374332,µm,Spine,9,6,1,100000001,610000007783,
0.398413,µm,Spine,,,1,100000004,610000007788,
0.37007,µm,Spine,3,3,1,100000000,610000007790,
0.370382,µm,Spine,0,1,1,100000003,610000007793,
0.357962,µm,Spine,4,2,1,100000003,610000007798,
0.480576,µm,Spine,4,2,1,100000001,610000007800,
0.368886,µm,Spine,5,2,1,100000003,610000007805,
0.58768,µm,Spine,2,1,1,100000000,610000007808,
0.422832,µm,Spine,4,2,1,100000001,610000007811,
0.395555,µm,Spine,,,1,100000004,610000007813,
0.455719,µm,Spine,9,4,1,100000001,610000007815,
0.444396,µm,Spine,1,1,1,100000000,610000007818,
0.316134,µm,Spine,2,2,1,100000003,610000007821,
0.358348,µm,Spine,10,2,1,100000003,610000007824,
0.339079,µm,Spine,4,2,1,100000000,610000007826,
0.445673,µm,Spine,6,3,1,100000001,610000007829,
0.69105,µm,Spine,2,2,1,100000001,610000007835,
0.477248,µm,Spine,,,1,100000004,610000007838,
0.481801,µm,Spine,13,4,1,100000001,610000007842,
0.51188,µm,Spine,5,1,1,100000003,610000007848,
0.367212,µm,Spine,5,3,1,100000000,610000007850,
0.391555,µm,Spine,5,1,1,100000000,610000007852,
0.497634,µm,Spine,7,1,1,100000000,610000007855,
0.376836,µm,Spine,18,7,1,100000000,610000007857,
0.324065,µm,Spine,11,2,1,100000001,610000007859,
0.477373,µm,Spine,4,3,1,100000003,610000007862,
0.379423,µm,Spine,5,4,1,100000003,610000007865,
0.70618,µm,Spine,9,5,1,100000000,610000007868,
0.430755,µm,Spine,,,1,100000004,610000007870,
0.39952,µm,Spine,3,2,1,100000001,610000007875,
0.583996,µm,Spine,0,1,1,100000003,610000007879,
0.761336,µm,Spine,0,1,1,100000000,610000007886,
0.331645,µm,Spine,1,2,1,100000001,610000007888,
0.916465,µm,Spine,0,1,1,100000000,610000007896,
0.582609,µm,Spine,0,1,1,100000000,610000007899,
0.51256,µm,Spine,0,1,1,100000001,610000007903,
0.340667,µm,Spine,14,6,1,100000001,610000007905,
0.418937,µm,Spine,,,1,100000004,610000007907,
0.343945,µm,Spine,21,9,1,100000001,610000007911,
0.336971,µm,Spine,,,1,100000004,610000007913,
0.472769,µm,Spine,3,1,1,100000001,610000007916,
0.410922,µm,Spine,6,3,1,100000003,610000007918,
0.677801,µm,Spine,2,2,1,100000001,610000007926,
0.408516,µm,Spine,7,2,1,100000000,610000007929,
0.448765,µm,Spine,1,1,1,100000001,610000007935,
0.860088,µm,Spine,0,1,1,100000003,610000007940,
0.501439,µm,Spine,13,6,1,100000001,610000007944,
0.30171,µm,Spine,12,4,1,100000003,610000007946,
0.3387,µm,Spine,0,1,1,100000000,610000007948,
0.290825,µm,Spine,10,5,1,100000001,610000007950,
0.446251,µm,Spine,5,3,1,100000003,610000007954,
0.328348,µm,Spine,,,1,100000004,610000007958,
0.487739,µm,Spine,2,1,1,100000000,610000007960,
0.340661,µm,Spine,6,2,1,100000003,610000007962,
0.416672,µm,Spine,7,3,1,100000000,610000007965,
0.432711,µm,Spine,13,3,1,100000001,610000007968,
0.368121,µm,Spine,6,3,1,100000001,610000007972,
0.469238,µm,Spine,8,4,1,100000000,610000007975,
0.344619,µm,Spine,,,1,100000004,610000007977,
0.420546,µm,Spine,13,4,1,100000001,610000007980,
0.319065,µm,Spine,11,6,1,100000000,610000007982,
0.388612,µm,Spine,21,8,1,100000001,610000007985,
0.395624,µm,Spine,5,2,1,100000000,610000007991,
0.422576,µm,Spine,5,1,1,100000001,610000007994,
0.440514,µm,Spine,,,1,100000004,610000007997,
0.325736,µm,Spine,10,4,1,100000000,610000007999,
0.301297,µm,Spine,2,1,1,100000000,610000008001,
0.357708,µm,Spine,4,2,1,100000000,610000008004,
0.345867,µm,Spine,3,1,1,100000001,610000008006,
0.396758,µm,Spine,2,1,1,100000000,610000008009,
0.375839,µm,Spine,8,3,1,100000000,610000008011,
0.47353,µm,Spine,4,1,1,100000000,610000008015,
0.363751,µm,Spine,7,1,1,100000000,610000008018,
0.425134,µm,Spine,,,1,100000004,610000008020,
0.434927,µm,Spine,9,7,1,100000001,610000008023,
0.349421,µm,Spine,1,2,1,100000003,610000008025,
0.443604,µm,Spine,18,7,1,100000001,610000008027,
0.47667,µm,Spine,21,8,1,100000001,610000008031,
0.536115,µm,Spine,9,3,1,100000000,610000008034,
0.48253,µm,Spine,23,8,1,100000001,610000008036,
0.383291,µm,Spine,4,3,1,100000001,610000008038,
0.425242,µm,Spine,9,2,1,100000001,610000008042,
0.381885,µm,Spine,,,1,100000004,610000008045,
0.278758,µm,Spine,1,2,1,100000000,610000008047,
0.387288,µm,Spine,4,2,1,100000000,610000008049,
0.288227,µm,Spine,4,3,1,100000003,610000008053,
0.309922,µm,Spine,4,3,1,100000003,610000008056,
0.301299,µm,Spine,14,6,1,100000001,610000008058,
0.378461,µm,Spine,15,7,1,100000001,610000008060,
0.310237,µm,Spine,18,7,1,100000000,610000008063,
0.358673,µm,Spine,,,1,100000004,610000008066,
0.336003,µm,Spine,,,1,100000004,610000008069,
0.274419,µm,Spine,12,4,1,100000003,610000008071,
0.441839,µm,Spine,11,4,1,100000003,610000008074,
0.364432,µm,Spine,4,2,1,100000001,610000008076,
0.546968,µm,Spine,12,3,1,100000001,610000008079,
0.332272,µm,Spine,18,7,1,100000001,610000008081,
0.303132,µm,Spine,3,2,1,100000003,610000008083,
0.374488,µm,Spine,28,11,1,100000001,610000008085,
0.330393,µm,Spine,1,1,1,100000001,610000008088,
0.380665,µm,Spine,18,8,1,100000001,610000008091,
0.226428,µm,Spine,0,1,1,100000003,610000008094,
0.445772,µm,Spine,2,1,1,100000001,610000008097,
0.27776,µm,Spine,1,1,1,100000001,610000008099,
0.278579,µm,Spine,7,3,1,100000000,610000008103,
0.293283,µm,Spine,16,6,1,100000001,610000008105,
0.371069,µm,Spine,5,4,1,100000001,610000008107,
0.286281,µm,Spine,,,1,100000004,610000008110,
0.882776,µm,Spine,0,1,1,100000000,610000008116,
0.279738,µm,Spine,1,2,1,100000003,610000008118,
0.382789,µm,Spine,4,2,1,100000001,610000008121,
0.390987,µm,Spine,6,4,1,100000001,610000008123,
0.267801,µm,Spine,9,3,1,100000000,610000008125,
0.320803,µm,Spine,,,1,100000004,610000008129,
0.28403,µm,Spine,4,2,1,100000000,610000008131,
0.329353,µm,Spine,3,2,1,100000000,610000008133,
0.419771,µm,Spine,,,1,100000004,610000008135,
0.292091,µm,Spine,20,7,1,100000001,610000008137,
0.299422,µm,Spine,9,6,1,100000001,610000008140,
0.348109,µm,Spine,3,2,1,100000000,610000008142,
0.166711,µm,Spine,2,2,1,100000003,610000008144,
0.357443,µm,Spine,2,1,1,100000000,610000008148,
0.354916,µm,Spine,1,1,1,100000000,610000008150,
0.346672,µm,Spine,,,1,100000004,610000008155,
0.524587,µm,Spine,2,2,1,100000003,610000008158,
0.351372,µm,Spine,0,1,1,100000001,610000008161,
0.289084,µm,Spine,21,8,1,100000001,610000008164,
0.354897,µm,Spine,23,8,1,100000001,610000008167,
0.395384,µm,Spine,0,1,1,100000000,610000008170,
0.509912,µm,Spine,,,1,100000004,610000008173,
0.382886,µm,Spine,5,2,1,100000001,610000008177,
0.492979,µm,Spine,4,1,1,100000003,610000008179,
0.68036,µm,Spine,13,2,1,100000001,610000008182,
0.591899,µm,Spine,0,1,1,100000003,610000008185,
0.366742,µm,Spine,22,8,1,100000001,610000008189,
0.435131,µm,Spine,0,1,1,100000003,610000008195,
0.240005,µm,Spine,5,2,1,100000003,610000008197,
0.389509,µm,Spine,0,1,1,100000001,610000008199,
0.29733,µm,Spine,4,1,1,100000000,610000008204,
0.337853,µm,Spine,1,2,1,100000003,610000008210,
0.445983,µm,Spine,7,1,1,100000000,610000008212,
0.289214,µm,Spine,8,3,1,100000003,610000008215,
0.494652,µm,Spine,,,1,100000004,610000008218,
0.326719,µm,Spine,6,3,1,100000001,610000008221,
0.558269,µm,Spine,,,1,100000004,610000008224,
0.365044,µm,Spine,28,11,1,100000001,610000008226,
0.308258,µm,Spine,21,8,1,100000001,610000008240,
0.577156,µm,Spine,21,8,1,100000001,610000008247,
0.403606,µm,Spine,4,3,1,100000003,610000008250,
0.335294,µm,Spine,11,5,1,100000001,610000008258,
0.285696,µm,Spine,2,2,1,100000000,610000008262,
0.316855,µm,Spine,3,2,1,100000001,610000008268,
0.234858,µm,Spine,19,7,1,100000001,610000008270,
0.352391,µm,Spine,0,1,1,100000003,610000008274,
0.336174,µm,Spine,0,1,1,100000000,610000008279,
0.262476,µm,Spine,1,1,1,100000001,610000008283,
0.409449,µm,Spine,,,1,100000004,610000008286,
0.447144,µm,Spine,16,7,1,100000001,610000008288,
0.245694,µm,Spine,,,1,100000004,610000008292,
0.252347,µm,Spine,0,1,1,100000000,610000008296,
0.41252,µm,Spine,12,4,1,100000003,610000008298,
0.345688,µm,Spine,21,8,1,100000001,610000008300,
0.427141,µm,Spine,6,2,1,100000001,610000008303,
0.335173,µm,Spine,,,1,100000004,610000008308,
0.409011,µm,Spine,12,3,1,100000001,610000008310,
0.351097,µm,Spine,1,1,1,100000000,610000008314,
0.370041,µm,Spine,9,2,1,100000001,610000008316,
0.295697,µm,Spine,3,2,1,100000000,610000008320,
0.43056,µm,Spine,4,2,1,100000001,610000008324,
0.402761,µm,Spine,4,3,1,100000000,610000008327,
0.356867,µm,Spine,6,3,1,100000001,610000008330,
0.255293,µm,Spine,5,2,1,100000003,610000008335,
0.480139,µm,Spine,2,1,1,100000000,610000008338,
0.374922,µm,Spine,,,1,100000004,610000008341,
0.316095,µm,Spine,4,3,1,100000000,610000008343,
0.418204,µm,Spine,,,1,100000004,610000008347,
0.312524,µm,Spine,7,1,1,100000000,610000008349,
0.330872,µm,Spine,1,1,1,100000000,610000008358,
0.36167,µm,Spine,21,8,1,100000001,610000008361,
0.292515,µm,Spine,2,1,1,100000000,610000008364,
0.343709,µm,Spine,1,1,1,100000003,610000008367,
0.52404,µm,Spine,2,3,1,100000001,610000008371,
0.353743,µm,Spine,2,1,1,100000000,610000008373,
0.325905,µm,Spine,,,1,100000004,610000008377,
0.440105,µm,Spine,2,1,1,100000003,610000008380,
0.385204,µm,Spine,13,2,1,100000001,610000008383,
0.318378,µm,Spine,0,1,1,100000000,610000008386,
0.324321,µm,Spine,21,8,1,100000001,610000008388,
0.374714,µm,Spine,,,1,100000004,610000008390,
0.381667,µm,Spine,4,2,1,100000000,610000008396,
0.543394,µm,Spine,0,1,1,100000000,610000008400,
0.235501,µm,Spine,0,1,1,100000000,610000008402,
0.299884,µm,Spine,0,1,1,100000000,610000008404,
0.340437,µm,Spine,9,2,1,100000001,610000008408,
0.58562,µm,Spine,13,2,1,100000001,610000008410,
0.240982,µm,Spine,0,1,1,100000003,610000008414,
0.34695,µm,Spine,5,1,1,100000000,610000008425,
0.359684,µm,Spine,1,2,1,100000003,610000008429,
0.479708,µm,Spine,0,1,1,100000003,610000008432,
0.329033,µm,Spine,,,1,100000004,610000008445,
0.219674,µm,Spine,3,1,1,100000000,610000008448,
0.243713,µm,Spine,4,2,1,100000000,610000008459,
0.525077,µm,Spine,0,1,1,100000003,610000008463,
0.274985,µm,Spine,1,1,1,100000001,610000008470,
0.392298,µm,Spine,9,3,1,100000003,610000008472,
0.257424,µm,Spine,5,2,1,100000001,610000008474,
0.306728,µm,Spine,0,1,1,100000003,610000008482,
0.271213,µm,Spine,5,2,1,100000001,610000008486,
0.328974,µm,Spine,0,1,1,100000000,610000008489,
0.326726,µm,Spine,2,2,1,100000003,610000008496,
0.406269,µm,Spine,,,1,100000004,610000008500,
0.353753,µm,Spine,,,1,100000004,610000008504,
0.512529,µm,Spine,12,3,1,100000001,610000008508,
0.428933,µm,Spine,0,1,1,100000000,610000008517,
0.321281,µm,Spine,5,2,1,100000003,610000008520,
0.417778,µm,Spine,7,2,1,100000000,610000008524,
0.117872,µm,Spine,0,1,1,100000003,610000008527,
0.338202,µm,Spine,,,1,100000004,610000008529,
0.306207,µm,Spine,6,2,1,100000001,610000008534,
0.368938,µm,Spine,4,3,1,100000003,610000008538,
0.216183,µm,Spine,0,1,1,100000003,610000008545,
0.289136,µm,Spine,12,4,1,100000003,610000008558,
0.365519,µm,Spine,7,4,1,100000001,610000008566,
0.386675,µm,Spine,0,1,1,100000001,610000008569,
0.325417,µm,Spine,0,1,1,100000003,610000008571,
0.117409,µm,Spine,0,1,1,100000003,610000008573,
0.270501,µm,Spine,,,1,100000004,610000008575,
0.366429,µm,Spine,28,10,1,100000001,610000008582,
0.283255,µm,Spine,4,2,1,100000000,610000008584,
0.305822,µm,Spine,0,1,1,100000003,610000008588,
0.270414,µm,Spine,2,3,1,100000001,610000008594,
0.386357,µm,Spine,12,4,1,100000000,610000008596,
0.34617,µm,Spine,2,2,1,100000001,610000008599,
0.407399,µm,Spine,,,1,100000004,610000008607,
0.242084,µm,Spine,0,1,1,100000000,610000008609,
0.275547,µm,Spine,0,1,1,100000003,610000008611,
0.543825,µm,Spine,0,1,1,100000003,610000008623,
0.395352,µm,Spine,,,1,100000004,610000008637,
0.162519,µm,Spine,0,1,1,100000003,610000008641,
0.33383,µm,Spine,18,7,1,100000001,610000008643,
0.383226,µm,Spine,21,8,1,100000001,610000008645,
0.368405,µm,Spine,0,1,1,100000003,610000008647,
0.380276,µm,Spine,0,1,1,100000003,610000008652,
0.361094,µm,Spine,6,2,1,100000000,610000008658,
0.290555,µm,Spine,28,10,1,100000001,610000008663,
0.463672,µm,Spine,9,5,1,100000000,610000008666,
0.386733,µm,Spine,9,4,1,100000000,610000008673,
0.383046,µm,Spine,1,1,1,100000001,610000008678,
0.314491,µm,Spine,17,7,1,100000001,610000008682,
0.379563,µm,Spine,4,2,1,100000001,610000008687,
0.241365,µm,Spine,0,1,1,100000003,610000008690,
0.0826044,µm,Spine,2,2,1,100000001,610000008698,
0.31697,µm,Spine,6,2,1,100000000,610000008700,
0.289574,µm,Spine,0,1,1,100000003,610000008708,
0.327668,µm,Spine,,,1,100000004,610000008710,
0.282844,µm,Spine,5,2,1,100000001,610000008714,
0.196934,µm,Spine,0,1,1,100000003,610000008722,
0.258465,µm,Spine,2,2,1,100000001,610000008729,
0.152927,µm,Spine,0,1,1,100000000,610000008732,
0.316447,µm,Spine,2,1,1,100000001,610000008741,
0.103699,µm,Spine,0,1,1,100000003,610000008750,
0.384111,µm,Spine,7,3,1,100000000,610000008773,
0.262586,µm,Spine,0,1,1,100000000,610000008796,
0.298676,µm,Spine,,,1,100000004,610000008799,
0.224572,µm,Spine,0,1,1,100000000,610000008803,
0.197605,µm,Spine,17,7,1,100000001,610000008822,
0.237775,µm,Spine,13,6,1,100000000,610000008869,
0.319433,µm,Spine,13,6,1,100000000,610000008870,
0.205226,µm,Spine,11,5,1,100000000,610000008871,
0.224739,µm,Spine,11,5,1,100000000,610000008872,
0.329042,µm,Spine,11,6,1,100000000,610000008873,
0.38657,µm,Spine,10,5,1,100000000,610000008874,
0.36988,µm,Spine,10,6,1,100000000,610000008875,
0.359027,µm,Spine,18,6,1,100000000,610000008876,
0.371573,µm,Spine,18,6,1,100000000,610000008877,
0.199187,µm,Spine,17,5,1,100000000,610000008878,
0.280227,µm,Spine,17,7,1,100000000,610000008879,
0.308202,µm,Spine,15,5,1,100000000,610000008880,
0.24933,µm,Spine,14,5,1,100000000,610000008881,
0.381068,µm,Spine,13,5,1,100000000,610000008882,
0.252907,µm,Spine,13,4,1,100000000,610000008883,
0.270941,µm,Spine,9,5,1,100000000,610000008884,
0.199185,µm,Spine,9,5,1,100000000,610000008885,
0.371279,µm,Spine,7,3,1,100000000,610000008886,
0.250565,µm,Spine,17,7,1,100000000,610000008887,
0.353886,µm,Spine,17,7,1,100000000,610000008888,
0.257444,µm,Spine,15,6,1,100000000,610000008889,
0.280667,µm,Spine,13,4,1,100000000,610000008890,
0.280742,µm,Spine,12,4,1,100000000,610000008891,
0.269822,µm,Spine,10,4,1,100000000,610000008892,
0.226172,µm,Spine,10,5,1,100000000,610000008893,
0.270561,µm,Spine,8,3,1,100000000,610000008894,
0.31451,µm,Spine,8,3,1,100000000,610000008895,
0.244766,µm,Spine,5,2,1,100000000,610000008896,
0.217817,µm,Spine,5,2,1,100000000,610000008897,
0.285088,µm,Spine,9,2,1,100000000,610000008898,
0.321966,µm,Spine,5,1,1,100000000,610000008899,
0.20783,µm,Spine,11,6,1,100000000,610000008900,
0.309957,µm,Spine,11,6,1,100000000,610000008901,
0.218644,µm,Spine,11,6,1,100000000,610000008902,
0.198723,µm,Spine,11,5,1,100000000,610000008903,
0.281197,µm,Spine,8,3,1,100000000,610000008904,
0.209996,µm,Spine,9,3,1,100000000,610000008905,
0.189766,µm,Spine,9,3,1,100000000,610000008906,
0.333193,µm,Spine,9,4,1,100000000,610000008907,
0.299486,µm,Spine,7,3,1,100000000,610000008908,
0.309417,µm,Spine,6,3,1,100000000,610000008909,
0.290753,µm,Spine,5,2,1,100000000,610000008910,
0.372185,µm,Spine,4,2,1,100000000,610000008911,
0.144131,µm,Spine,4,2,1,100000000,610000008912,
0.308293,µm,Spine,4,2,1,100000000,610000008913,
0.450664,µm,Spine,4,2,1,100000000,610000008914,
0.325365,µm,Spine,4,3,1,100000000,610000008915,
0.322384,µm,Spine,4,3,1,100000000,610000008916,
0.201694,µm,Spine,4,3,1,100000000,610000008917,
0.274901,µm,Spine,3,2,1,100000000,610000008918,
0.226699,µm,Spine,3,2,1,100000000,610000008919,
0.263995,µm,Spine,2,2,1,100000000,610000008920,
0.262256,µm,Spine,1,2,1,100000000,610000008921,
0.273151,µm,Spine,0,1,1,100000000,610000008922,
0.154165,µm,Spine,0,1,1,100000000,610000008923,
0.363367,µm,Spine,2,1,1,100000000,610000008924,
0.267447,µm,Spine,1,1,1,100000000,610000008925,
0.252885,µm,Spine,0,1,1,100000000,610000008926,
0.30868,µm,Spine,7,1,1,100000000,610000008929,
0.256558,µm,Spine,7,1,1,100000000,610000008930,
0.250826,µm,Spine,7,1,1,100000000,610000008931,
0.270106,µm,Spine,7,1,1,100000000,610000008932,
0.236624,µm,Spine,7,1,1,100000000,610000008933,
0.268303,µm,Spine,7,1,1,100000000,610000008934,
0.297682,µm,Spine,7,2,1,100000000,610000008935,
0.250353,µm,Spine,7,2,1,100000000,610000008936,
0.138192,µm,Spine,7,2,1,100000000,610000008937,
0.420873,µm,Spine,4,1,1,100000000,610000008938,
0.344495,µm,Spine,4,1,1,100000000,610000008939,
0.300531,µm,Spine,4,1,1,100000000,610000008940,
0.221423,µm,Spine,4,1,1,100000000,610000008941,
0.321539,µm,Spine,3,1,1,100000000,610000008942,
0.228178,µm,Spine,2,1,1,100000000,610000008943,
0.294117,µm,Spine,4,3,1,100000000,610000008944,
0.366177,µm,Spine,4,2,1,100000000,610000008945,
0.345122,µm,Spine,1,1,1,100000000,610000008946,
0.26423,µm,Spine,1,1,1,100000000,610000008947,
0.315879,µm,Spine,1,1,1,100000000,610000008948,
0.236468,µm,Spine,1,2,1,100000000,610000008949,
0.20092,µm,Spine,0,1,1,100000000,610000008950,
0.267156,µm,Spine,0,1,1,100000000,610000008951,
0.248486,µm,Spine,0,1,1,100000000,610000008952,
0.271355,µm,Spine,5,3,1,100000000,610000008953,
0.147666,µm,Spine,5,3,1,100000000,610000008954,
0.278465,µm,Spine,5,3,1,100000000,610000008955,
0.408708,µm,Spine,3,3,1,100000000,610000008956,
0.267068,µm,Spine,2,3,1,100000000,610000008957,
0.306118,µm,Spine,1,2,1,100000000,610000008958,
0.231941,µm,Spine,1,2,1,100000000,610000008959,
0.226623,µm,Spine,1,2,1,100000000,610000008960,
0.263716,µm,Spine,1,2,1,100000000,610000008961,
0.275614,µm,Spine,1,2,1,100000000,610000008962,
0.233262,µm,Spine,4,2,1,100000000,610000008963,
0.263983,µm,Spine,4,2,1,100000000,610000008964,
0.361374,µm,Spine,4,2,1,100000000,610000008965,
0.428684,µm,Spine,4,2,1,100000000,610000008966,
0.474669,µm,Spine,3,2,1,100000000,610000008967,
0.229483,µm,Spine,9,3,1,100000000,610000008968,
0.249745,µm,Spine,9,3,1,100000000,610000008969,
