
Spine Neck Mean Diameter
 ==================== 
Spine Neck Mean Diameter,Unit,Category,Depth,Level,Time,FilamentID,ID,
0,µm,Spine,3,3,1,100000000,610000007790,
0.320715,µm,Spine,0,1,1,100000003,610000007793,
0.233925,µm,Spine,4,2,1,100000003,610000007798,
0.475555,µm,Spine,4,2,1,100000001,610000007800,
0.333659,µm,Spine,5,2,1,100000003,610000007805,
0.394338,µm,Spine,2,1,1,100000000,610000007808,
0.44508,µm,Spine,4,2,1,100000001,610000007811,
0.248828,µm,Spine,,,1,100000004,610000007813,
0.289453,µm,Spine,9,4,1,100000001,610000007815,
0.44592,µm,Spine,1,1,1,100000000,610000007818,
0.259738,µm,Spine,2,2,1,100000003,610000007821,
0.301829,µm,Spine,10,2,1,100000003,610000007824,
0.393555,µm,Spine,4,2,1,100000000,610000007826,
0.270693,µm,Spine,6,3,1,100000001,610000007829,
0.206585,µm,Spine,2,2,1,100000001,610000007835,
0.246779,µm,Spine,,,1,100000004,610000007838,
0.319724,µm,Spine,13,4,1,100000001,610000007842,
0.260408,µm,Spine,5,1,1,100000003,610000007848,
0.278662,µm,Spine,5,3,1,100000000,610000007850,
0.40625,µm,Spine,5,1,1,100000000,610000007852,
0.260924,µm,Spine,7,1,1,100000000,610000007855,
0.348514,µm,Spine,18,7,1,100000000,610000007857,
0.1919,µm,Spine,11,2,1,100000001,610000007859,
0.259334,µm,Spine,4,3,1,100000003,610000007862,
0.335124,µm,Spine,5,4,1,100000003,610000007865,
0.395625,µm,Spine,9,5,1,100000000,610000007868,
0.294377,µm,Spine,,,1,100000004,610000007870,
0.358403,µm,Spine,3,2,1,100000001,610000007875,
0.1625,µm,Spine,0,1,1,100000003,610000007879,
0,µm,Spine,0,1,1,100000000,610000007886,
0.27168,µm,Spine,1,2,1,100000001,610000007888,
0.345494,µm,Spine,0,1,1,100000000,610000007896,
0,µm,Spine,0,1,1,100000000,610000007899,
0.198758,µm,Spine,0,1,1,100000001,610000007903,
0.39949,µm,Spine,14,6,1,100000001,610000007905,
0.426111,µm,Spine,,,1,100000004,610000007907,
0.2391,µm,Spine,21,9,1,100000001,610000007911,
0.278775,µm,Spine,,,1,100000004,610000007913,
0.408561,µm,Spine,3,1,1,100000001,610000007916,
0.394738,µm,Spine,6,3,1,100000003,610000007918,
0.273784,µm,Spine,2,2,1,100000001,610000007926,
0.285645,µm,Spine,7,2,1,100000000,610000007929,
0.218813,µm,Spine,1,1,1,100000001,610000007935,
0.417469,µm,Spine,0,1,1,100000003,610000007940,
0.229979,µm,Spine,13,6,1,100000001,610000007944,
0.182812,µm,Spine,12,4,1,100000003,610000007946,
0.1625,µm,Spine,0,1,1,100000000,610000007948,
0,µm,Spine,10,5,1,100000001,610000007950,
0.392112,µm,Spine,5,3,1,100000003,610000007954,
0.214403,µm,Spine,,,1,100000004,610000007958,
0,µm,Spine,2,1,1,100000000,610000007960,
0.273585,µm,Spine,6,2,1,100000003,610000007962,
0.26507,µm,Spine,7,3,1,100000000,610000007965,
0.371655,µm,Spine,13,3,1,100000001,610000007968,
0.247462,µm,Spine,6,3,1,100000001,610000007972,
0.242269,µm,Spine,8,4,1,100000000,610000007975,
0.249225,µm,Spine,,,1,100000004,610000007977,
0.426704,µm,Spine,13,4,1,100000001,610000007980,
0.174204,µm,Spine,11,6,1,100000000,610000007982,
0.278699,µm,Spine,21,8,1,100000001,610000007985,
0.288256,µm,Spine,5,2,1,100000000,610000007991,
0.405529,µm,Spine,5,1,1,100000001,610000007994,
0.325,µm,Spine,,,1,100000004,610000007997,
0.213998,µm,Spine,10,4,1,100000000,610000007999,
0.65,µm,Spine,2,1,1,100000000,610000008001,
0.267685,µm,Spine,4,2,1,100000000,610000008004,
0.272944,µm,Spine,3,1,1,100000001,610000008006,
0.386562,µm,Spine,2,1,1,100000000,610000008009,
0,µm,Spine,8,3,1,100000000,610000008011,
0.361633,µm,Spine,4,1,1,100000000,610000008015,
0.2369,µm,Spine,7,1,1,100000000,610000008018,
0.1714,µm,Spine,,,1,100000004,610000008020,
0.271828,µm,Spine,9,7,1,100000001,610000008023,
0.388242,µm,Spine,1,2,1,100000003,610000008025,
0.24375,µm,Spine,18,7,1,100000001,610000008027,
0.266677,µm,Spine,21,8,1,100000001,610000008031,
0.203125,µm,Spine,9,3,1,100000000,610000008034,
0.330113,µm,Spine,23,8,1,100000001,610000008036,
0.16377,µm,Spine,4,3,1,100000001,610000008038,
0.238467,µm,Spine,9,2,1,100000001,610000008042,
0.24375,µm,Spine,,,1,100000004,610000008045,
0.572792,µm,Spine,1,2,1,100000000,610000008047,
0.219909,µm,Spine,4,2,1,100000000,610000008049,
0.191892,µm,Spine,4,3,1,100000003,610000008053,
0.452933,µm,Spine,4,3,1,100000003,610000008056,
0.370982,µm,Spine,14,6,1,100000001,610000008058,
0.302858,µm,Spine,15,7,1,100000001,610000008060,
0,µm,Spine,18,7,1,100000000,610000008063,
0.480906,µm,Spine,,,1,100000004,610000008066,
0.201802,µm,Spine,,,1,100000004,610000008069,
0.237182,µm,Spine,12,4,1,100000003,610000008071,
0.219961,µm,Spine,11,4,1,100000003,610000008074,
0.277374,µm,Spine,4,2,1,100000001,610000008076,
0.277996,µm,Spine,12,3,1,100000001,610000008079,
0.227467,µm,Spine,18,7,1,100000001,610000008081,
0.356939,µm,Spine,3,2,1,100000003,610000008083,
0.304688,µm,Spine,28,11,1,100000001,610000008085,
0.387608,µm,Spine,1,1,1,100000001,610000008088,
0.247337,µm,Spine,18,8,1,100000001,610000008091,
0,µm,Spine,0,1,1,100000003,610000008094,
0.395658,µm,Spine,2,1,1,100000001,610000008097,
0,µm,Spine,1,1,1,100000001,610000008099,
0.341927,µm,Spine,7,3,1,100000000,610000008103,
0.422864,µm,Spine,16,6,1,100000001,610000008105,
0.240703,µm,Spine,5,4,1,100000001,610000008107,
0,µm,Spine,,,1,100000004,610000008110,
0.524069,µm,Spine,0,1,1,100000000,610000008116,
0.195508,µm,Spine,1,2,1,100000003,610000008118,
0.391487,µm,Spine,4,2,1,100000001,610000008121,
0.296438,µm,Spine,6,4,1,100000001,610000008123,
0.179624,µm,Spine,9,3,1,100000000,610000008125,
0.768746,µm,Spine,,,1,100000004,610000008129,
0.345313,µm,Spine,4,2,1,100000000,610000008131,
0.218359,µm,Spine,3,2,1,100000000,610000008133,
0.491316,µm,Spine,,,1,100000004,610000008135,
0.402569,µm,Spine,20,7,1,100000001,610000008137,
0.1625,µm,Spine,9,6,1,100000001,610000008140,
0.251213,µm,Spine,3,2,1,100000000,610000008142,
0,µm,Spine,2,2,1,100000003,610000008144,
0,µm,Spine,2,1,1,100000000,610000008148,
0.356738,µm,Spine,1,1,1,100000000,610000008150,
0,µm,Spine,,,1,100000004,610000008155,
0.284375,µm,Spine,2,2,1,100000003,610000008158,
0.284598,µm,Spine,0,1,1,100000001,610000008161,
0.365995,µm,Spine,21,8,1,100000001,610000008164,
0.368738,µm,Spine,23,8,1,100000001,610000008167,
0,µm,Spine,0,1,1,100000000,610000008170,
0.375331,µm,Spine,,,1,100000004,610000008173,
0.332486,µm,Spine,5,2,1,100000001,610000008177,
0,µm,Spine,4,1,1,100000003,610000008179,
0.254821,µm,Spine,13,2,1,100000001,610000008182,
0.315352,µm,Spine,0,1,1,100000003,610000008185,
0,µm,Spine,22,8,1,100000001,610000008189,
0.282173,µm,Spine,0,1,1,100000003,610000008195,
0,µm,Spine,5,2,1,100000003,610000008197,
0.190853,µm,Spine,0,1,1,100000001,610000008199,
0.3731,µm,Spine,4,1,1,100000000,610000008204,
0.254558,µm,Spine,1,2,1,100000003,610000008210,
0.297995,µm,Spine,7,1,1,100000000,610000008212,
0.237893,µm,Spine,8,3,1,100000003,610000008215,
0.1625,µm,Spine,,,1,100000004,610000008218,
0.259298,µm,Spine,6,3,1,100000001,610000008221,
0.521312,µm,Spine,,,1,100000004,610000008224,
0.273545,µm,Spine,28,11,1,100000001,610000008226,
0.17337,µm,Spine,21,8,1,100000001,610000008240,
0.29037,µm,Spine,21,8,1,100000001,610000008247,
0.31504,µm,Spine,4,3,1,100000003,610000008250,
0.346577,µm,Spine,11,5,1,100000001,610000008258,
0,µm,Spine,2,2,1,100000000,610000008262,
0,µm,Spine,3,2,1,100000001,610000008268,
0.271643,µm,Spine,19,7,1,100000001,610000008270,
0,µm,Spine,0,1,1,100000003,610000008274,
0.308472,µm,Spine,0,1,1,100000000,610000008279,
0,µm,Spine,1,1,1,100000001,610000008283,
0,µm,Spine,,,1,100000004,610000008286,
0.263839,µm,Spine,16,7,1,100000001,610000008288,
0,µm,Spine,,,1,100000004,610000008292,
0.269934,µm,Spine,0,1,1,100000000,610000008296,
0.233042,µm,Spine,12,4,1,100000003,610000008298,
0.288184,µm,Spine,21,8,1,100000001,610000008300,
0.404981,µm,Spine,6,2,1,100000001,610000008303,
0.358842,µm,Spine,,,1,100000004,610000008308,
0.297454,µm,Spine,12,3,1,100000001,610000008310,
0.252821,µm,Spine,1,1,1,100000000,610000008314,
0.258177,µm,Spine,9,2,1,100000001,610000008316,
0.24375,µm,Spine,3,2,1,100000000,610000008320,
0.391487,µm,Spine,4,2,1,100000001,610000008324,
0.362068,µm,Spine,4,3,1,100000000,610000008327,
0.295161,µm,Spine,6,3,1,100000001,610000008330,
0,µm,Spine,5,2,1,100000003,610000008335,
0.398376,µm,Spine,2,1,1,100000000,610000008338,
0.287553,µm,Spine,,,1,100000004,610000008341,
0.276758,µm,Spine,4,3,1,100000000,610000008343,
0.274456,µm,Spine,,,1,100000004,610000008347,
0.301169,µm,Spine,7,1,1,100000000,610000008349,
0.381477,µm,Spine,1,1,1,100000000,610000008358,
0.410562,µm,Spine,21,8,1,100000001,610000008361,
0.38581,µm,Spine,2,1,1,100000000,610000008364,
0.357138,µm,Spine,1,1,1,100000003,610000008367,
0.325,µm,Spine,2,3,1,100000001,610000008371,
0.485559,µm,Spine,2,1,1,100000000,610000008373,
0,µm,Spine,,,1,100000004,610000008377,
0.22606,µm,Spine,2,1,1,100000003,610000008380,
0.226301,µm,Spine,13,2,1,100000001,610000008383,
0.411671,µm,Spine,0,1,1,100000000,610000008386,
0.401971,µm,Spine,21,8,1,100000001,610000008388,
0.202789,µm,Spine,,,1,100000004,610000008390,
0.288778,µm,Spine,4,2,1,100000000,610000008396,
0.35166,µm,Spine,0,1,1,100000000,610000008400,
0.436084,µm,Spine,0,1,1,100000000,610000008402,
0,µm,Spine,0,1,1,100000000,610000008404,
0.170117,µm,Spine,9,2,1,100000001,610000008408,
0.226301,µm,Spine,13,2,1,100000001,610000008410,
0.399113,µm,Spine,0,1,1,100000003,610000008414,
0,µm,Spine,5,1,1,100000000,610000008425,
0.413908,µm,Spine,1,2,1,100000003,610000008429,
0.233594,µm,Spine,0,1,1,100000003,610000008432,
0,µm,Spine,,,1,100000004,610000008445,
0.21964,µm,Spine,3,1,1,100000000,610000008448,
0,µm,Spine,4,2,1,100000000,610000008459,
0,µm,Spine,0,1,1,100000003,610000008463,
0.256389,µm,Spine,1,1,1,100000001,610000008470,
0.24427,µm,Spine,9,3,1,100000003,610000008472,
0.368427,µm,Spine,5,2,1,100000001,610000008474,
0,µm,Spine,0,1,1,100000003,610000008482,
0,µm,Spine,5,2,1,100000001,610000008486,
0.399997,µm,Spine,0,1,1,100000000,610000008489,
0.379768,µm,Spine,2,2,1,100000003,610000008496,
0.377903,µm,Spine,,,1,100000004,610000008500,
0,µm,Spine,,,1,100000004,610000008504,
0.270866,µm,Spine,12,3,1,100000001,610000008508,
0,µm,Spine,0,1,1,100000000,610000008517,
0.316113,µm,Spine,5,2,1,100000003,610000008520,
0.311691,µm,Spine,7,2,1,100000000,610000008524,
0,µm,Spine,0,1,1,100000003,610000008527,
0,µm,Spine,,,1,100000004,610000008529,
0,µm,Spine,6,2,1,100000001,610000008534,
0.282418,µm,Spine,4,3,1,100000003,610000008538,
0,µm,Spine,0,1,1,100000003,610000008545,
0.209473,µm,Spine,12,4,1,100000003,610000008558,
0,µm,Spine,7,4,1,100000001,610000008566,
0,µm,Spine,0,1,1,100000001,610000008569,
0,µm,Spine,0,1,1,100000003,610000008571,
0,µm,Spine,0,1,1,100000003,610000008573,
0.261333,µm,Spine,,,1,100000004,610000008575,
0.365625,µm,Spine,28,10,1,100000001,610000008582,
0,µm,Spine,4,2,1,100000000,610000008584,
0,µm,Spine,0,1,1,100000003,610000008588,
0,µm,Spine,2,3,1,100000001,610000008594,
0.279382,µm,Spine,12,4,1,100000000,610000008596,
0,µm,Spine,2,2,1,100000001,610000008599,
0,µm,Spine,,,1,100000004,610000008607,
0.385937,µm,Spine,0,1,1,100000000,610000008609,
0,µm,Spine,0,1,1,100000003,610000008611,
0,µm,Spine,0,1,1,100000003,610000008623,
0.424023,µm,Spine,,,1,100000004,610000008637,
0,µm,Spine,0,1,1,100000003,610000008641,
0.567755,µm,Spine,18,7,1,100000001,610000008643,
0.327017,µm,Spine,21,8,1,100000001,610000008645,
0,µm,Spine,0,1,1,100000003,610000008647,
0.334657,µm,Spine,0,1,1,100000003,610000008652,
0,µm,Spine,6,2,1,100000000,610000008658,
0,µm,Spine,28,10,1,100000001,610000008663,
0,µm,Spine,9,5,1,100000000,610000008666,
0.224025,µm,Spine,9,4,1,100000000,610000008673,
0,µm,Spine,1,1,1,100000001,610000008678,
0,µm,Spine,17,7,1,100000001,610000008682,
0.324408,µm,Spine,4,2,1,100000001,610000008687,
0,µm,Spine,0,1,1,100000003,610000008690,
0,µm,Spine,2,2,1,100000001,610000008698,
0,µm,Spine,6,2,1,100000000,610000008700,
0,µm,Spine,0,1,1,100000003,610000008708,
0.229151,µm,Spine,,,1,100000004,610000008710,
0,µm,Spine,5,2,1,100000001,610000008714,
0,µm,Spine,0,1,1,100000003,610000008722,
0,µm,Spine,2,2,1,100000001,610000008729,
0,µm,Spine,0,1,1,100000000,610000008732,
0,µm,Spine,2,1,1,100000001,610000008741,
0,µm,Spine,0,1,1,100000003,610000008750,
0.400516,µm,Spine,7,3,1,100000000,610000008773,
0,µm,Spine,0,1,1,100000000,610000008796,
0,µm,Spine,,,1,100000004,610000008799,
0,µm,Spine,0,1,1,100000000,610000008803,
0,µm,Spine,17,7,1,100000001,610000008822,
0,µm,Spine,13,6,1,100000000,610000008869,
0,µm,Spine,13,6,1,100000000,610000008870,
0,µm,Spine,11,5,1,100000000,610000008871,
0,µm,Spine,11,5,1,100000000,610000008872,
0,µm,Spine,11,6,1,100000000,610000008873,
0,µm,Spine,10,5,1,100000000,610000008874,
0,µm,Spine,10,6,1,100000000,610000008875,
0,µm,Spine,18,6,1,100000000,610000008876,
0,µm,Spine,18,6,1,100000000,610000008877,
0,µm,Spine,17,5,1,100000000,610000008878,
0,µm,Spine,17,7,1,100000000,610000008879,
0,µm,Spine,15,5,1,100000000,610000008880,
0,µm,Spine,14,5,1,100000000,610000008881,
0,µm,Spine,13,5,1,100000000,610000008882,
0,µm,Spine,13,4,1,100000000,610000008883,
0,µm,Spine,9,5,1,100000000,610000008884,
0,µm,Spine,9,5,1,100000000,610000008885,
0,µm,Spine,7,3,1,100000000,610000008886,
0,µm,Spine,17,7,1,100000000,610000008887,
0,µm,Spine,17,7,1,100000000,610000008888,
0,µm,Spine,15,6,1,100000000,610000008889,
0,µm,Spine,13,4,1,100000000,610000008890,
0,µm,Spine,12,4,1,100000000,610000008891,
0,µm,Spine,10,4,1,100000000,610000008892,
0,µm,Spine,10,5,1,100000000,610000008893,
0,µm,Spine,8,3,1,100000000,610000008894,
0,µm,Spine,8,3,1,100000000,610000008895,
0,µm,Spine,5,2,1,100000000,610000008896,
0,µm,Spine,5,2,1,100000000,610000008897,
0,µm,Spine,9,2,1,100000000,610000008898,
0,µm,Spine,5,1,1,100000000,610000008899,
0,µm,Spine,11,6,1,100000000,610000008900,
0,µm,Spine,11,6,1,100000000,610000008901,
0,µm,Spine,11,6,1,100000000,610000008902,
0,µm,Spine,11,5,1,100000000,610000008903,
0,µm,Spine,8,3,1,100000000,610000008904,
0,µm,Spine,9,3,1,100000000,610000008905,
0,µm,Spine,9,3,1,100000000,610000008906,
0,µm,Spine,9,4,1,100000000,610000008907,
0,µm,Spine,7,3,1,100000000,610000008908,
0,µm,Spine,6,3,1,100000000,610000008909,
0,µm,Spine,5,2,1,100000000,610000008910,
0,µm,Spine,4,2,1,100000000,610000008911,
0,µm,Spine,4,2,1,100000000,610000008912,
0,µm,Spine,4,2,1,100000000,610000008913,
0,µm,Spine,4,2,1,100000000,610000008914,
0,µm,Spine,4,3,1,100000000,610000008915,
0,µm,Spine,4,3,1,100000000,610000008916,
0,µm,Spine,4,3,1,100000000,610000008917,
0,µm,Spine,3,2,1,100000000,610000008918,
0,µm,Spine,3,2,1,100000000,610000008919,
0,µm,Spine,2,2,1,100000000,610000008920,
0,µm,Spine,1,2,1,100000000,610000008921,
0,µm,Spine,0,1,1,100000000,610000008922,
0,µm,Spine,0,1,1,100000000,610000008923,
0,µm,Spine,2,1,1,100000000,610000008924,
0,µm,Spine,1,1,1,100000000,610000008925,
0,µm,Spine,0,1,1,100000000,610000008926,
0,µm,Spine,7,1,1,100000000,610000008929,
0,µm,Spine,7,1,1,100000000,610000008930,
0,µm,Spine,7,1,1,100000000,610000008931,
0,µm,Spine,7,1,1,100000000,610000008932,
0,µm,Spine,7,1,1,100000000,610000008933,
0,µm,Spine,7,1,1,100000000,610000008934,
0,µm,Spine,7,2,1,100000000,610000008935,
0,µm,Spine,7,2,1,100000000,610000008936,
0,µm,Spine,7,2,1,100000000,610000008937,
0,µm,Spine,4,1,1,100000000,610000008938,
0,µm,Spine,4,1,1,100000000,610000008939,
0,µm,Spine,4,1,1,100000000,610000008940,
0,µm,Spine,4,1,1,100000000,610000008941,
0,µm,Spine,3,1,1,100000000,610000008942,
0,µm,Spine,2,1,1,100000000,610000008943,
0,µm,Spine,4,3,1,100000000,610000008944,
0,µm,Spine,4,2,1,100000000,610000008945,
0,µm,Spine,1,1,1,100000000,610000008946,
0,µm,Spine,1,1,1,100000000,610000008947,
0,µm,Spine,1,1,1,100000000,610000008948,
0,µm,Spine,1,2,1,100000000,610000008949,
0,µm,Spine,0,1,1,100000000,610000008950,
0,µm,Spine,0,1,1,100000000,610000008951,
0,µm,Spine,0,1,1,100000000,610000008952,
0,µm,Spine,5,3,1,100000000,610000008953,
0,µm,Spine,5,3,1,100000000,610000008954,
0,µm,Spine,5,3,1,100000000,610000008955,
0,µm,Spine,3,3,1,100000000,610000008956,
0,µm,Spine,2,3,1,100000000,610000008957,
0,µm,Spine,1,2,1,100000000,610000008958,
0,µm,Spine,1,2,1,100000000,610000008959,
0,µm,Spine,1,2,1,100000000,610000008960,
0,µm,Spine,1,2,1,100000000,610000008961,
0,µm,Spine,1,2,1,100000000,610000008962,
0,µm,Spine,4,2,1,100000000,610000008963,
0,µm,Spine,4,2,1,100000000,610000008964,
0,µm,Spine,4,2,1,100000000,610000008965,
0,µm,Spine,4,2,1,100000000,610000008966,
0,µm,Spine,3,2,1,100000000,610000008967,
0,µm,Spine,9,3,1,100000000,610000008968,
0,µm,Spine,9,3,1,100000000,610000008969,
0,µm,Spine,8,4,1,100000000,610000008970,
0,µm,Spine,8,4,1,100000000,610000008971,
0,µm,Spine,8,4,1,100000000,610000008972,
0,µm,Spine,6,1,1,100000000,610000008973,
0,µm,Spine,6,1,1,100000000,610000008974,
0,µm,Spine,5,1,1,100000000,610000008975,
0,µm,Spine,5,2,1,100000000,610000008976,
0,µm,Spine,5,2,1,100000000,610000008977,
0,µm,Spine,4,1,1,100000000,610000008978,
0,µm,Spine,4,2,1,100000000,610000008979,
0,µm,Spine,3,1,1,100000000,610000008980,
0,µm,Spine,2,1,1,100000000,610000008981,
0,µm,Spine,2,1,1,100000000,610000008982,
0,µm,Spine,2,1,1,100000000,610000008983,
0,µm,Spine,2,1,1,100000000,610000008984,
0,µm,Spine,0,1,1,100000000,610000008985,
0,µm,Spine,2,2,1,100000000,610000008986,
0,µm,Spine,2,1,1,100000000,610000008987,
0,µm,Spine,0,1,1,100000000,610000008988,
0,µm,Spine,0,1,1,100000000,610000008989,
