
Spine Attachment Pt Position Z
 ==================== 
Spine Attachment Pt Position Z,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
1434.73,µm,Spine,Spine Attachment Pt Position,5,3,1,100000000,610000007699,
1431.63,µm,Spine,Spine Attachment Pt Position,4,3,1,100000003,610000007705,
1434.23,µm,Spine,Spine Attachment Pt Position,5,2,1,100000003,610000007708,
1434.59,µm,Spine,Spine Attachment Pt Position,3,1,1,100000001,610000007712,
1431.78,µm,Spine,Spine Attachment Pt Position,,,1,100000004,610000007718,
1431.07,µm,Spine,Spine Attachment Pt Position,,,1,100000004,610000007723,
1433.77,µm,Spine,Spine Attachment Pt Position,22,8,1,100000001,610000007728,
1433.96,µm,Spine,Spine Attachment Pt Position,9,3,1,100000003,610000007730,
1433.19,µm,Spine,Spine Attachment Pt Position,0,1,1,100000000,610000007734,
1434.22,µm,Spine,Spine Attachment Pt Position,12,4,1,100000003,610000007736,
1433.42,µm,Spine,Spine Attachment Pt Position,,,1,100000004,610000007740,
1434.59,µm,Spine,Spine Attachment Pt Position,2,1,1,100000001,610000007744,
1433.34,µm,Spine,Spine Attachment Pt Position,8,4,1,100000001,610000007748,
1433.5,µm,Spine,Spine Attachment Pt Position,3,2,1,100000003,610000007751,
1432.63,µm,Spine,Spine Attachment Pt Position,6,3,1,100000001,610000007765,
1431.25,µm,Spine,Spine Attachment Pt Position,,,1,100000004,610000007774,
1432.58,µm,Spine,Spine Attachment Pt Position,9,6,1,100000001,610000007783,
1433.81,µm,Spine,Spine Attachment Pt Position,3,3,1,100000000,610000007790,
1433.29,µm,Spine,Spine Attachment Pt Position,4,2,1,100000001,610000007800,
1431.36,µm,Spine,Spine Attachment Pt Position,5,2,1,100000003,610000007805,
1432.82,µm,Spine,Spine Attachment Pt Position,4,2,1,100000001,610000007811,
1431.43,µm,Spine,Spine Attachment Pt Position,1,1,1,100000000,610000007818,
1431.75,µm,Spine,Spine Attachment Pt Position,2,2,1,100000003,610000007821,
1433.32,µm,Spine,Spine Attachment Pt Position,10,2,1,100000003,610000007824,
1431.66,µm,Spine,Spine Attachment Pt Position,6,3,1,100000001,610000007829,
1434.26,µm,Spine,Spine Attachment Pt Position,5,1,1,100000000,610000007852,
1434.37,µm,Spine,Spine Attachment Pt Position,18,7,1,100000000,610000007857,
1431.28,µm,Spine,Spine Attachment Pt Position,5,4,1,100000003,610000007865,
1432.84,µm,Spine,Spine Attachment Pt Position,,,1,100000004,610000007870,
1434.24,µm,Spine,Spine Attachment Pt Position,3,2,1,100000001,610000007875,
1434.1,µm,Spine,Spine Attachment Pt Position,1,2,1,100000001,610000007888,
1433.29,µm,Spine,Spine Attachment Pt Position,14,6,1,100000001,610000007905,
1433.14,µm,Spine,Spine Attachment Pt Position,21,9,1,100000001,610000007911,
1431.66,µm,Spine,Spine Attachment Pt Position,,,1,100000004,610000007913,
1434.65,µm,Spine,Spine Attachment Pt Position,3,1,1,100000001,610000007916,
1432.9,µm,Spine,Spine Attachment Pt Position,6,3,1,100000003,610000007918,
1435.03,µm,Spine,Spine Attachment Pt Position,1,1,1,100000001,610000007935,
1434.36,µm,Spine,Spine Attachment Pt Position,12,4,1,100000003,610000007946,
1433.15,µm,Spine,Spine Attachment Pt Position,0,1,1,100000000,610000007948,
1433.3,µm,Spine,Spine Attachment Pt Position,10,5,1,100000001,610000007950,
1431.43,µm,Spine,Spine Attachment Pt Position,5,3,1,100000003,610000007954,
1434.06,µm,Spine,Spine Attachment Pt Position,2,1,1,100000000,610000007960,
1431.35,µm,Spine,Spine Attachment Pt Position,6,2,1,100000003,610000007962,
1432.76,µm,Spine,Spine Attachment Pt Position,,,1,100000004,610000007977,
1433.14,µm,Spine,Spine Attachment Pt Position,21,8,1,100000001,610000007985,
1432.9,µm,Spine,Spine Attachment Pt Position,5,2,1,100000000,610000007991,
1434.66,µm,Spine,Spine Attachment Pt Position,5,1,1,100000001,610000007994,
1434.07,µm,Spine,Spine Attachment Pt Position,,,1,100000004,610000007997,
1432.24,µm,Spine,Spine Attachment Pt Position,10,4,1,100000000,610000007999,
1433.88,µm,Spine,Spine Attachment Pt Position,2,1,1,100000000,610000008001,
1431.46,µm,Spine,Spine Attachment Pt Position,4,2,1,100000000,610000008004,
1434.67,µm,Spine,Spine Attachment Pt Position,3,1,1,100000001,610000008006,
1431.49,µm,Spine,Spine Attachment Pt Position,2,1,1,100000000,610000008009,
1432.29,µm,Spine,Spine Attachment Pt Position,8,3,1,100000000,610000008011,
1432.5,µm,Spine,Spine Attachment Pt Position,4,1,1,100000000,610000008015,
1431.56,µm,Spine,Spine Attachment Pt Position,1,2,1,100000003,610000008025,
1432.99,µm,Spine,Spine Attachment Pt Position,18,7,1,100000001,610000008027,
1434.7,µm,Spine,Spine Attachment Pt Position,4,3,1,100000001,610000008038,
1433.32,µm,Spine,Spine Attachment Pt Position,1,2,1,100000000,610000008047,
1431.47,µm,Spine,Spine Attachment Pt Position,4,2,1,100000000,610000008049,
1432.31,µm,Spine,Spine Attachment Pt Position,4,3,1,100000003,610000008053,
1431.9,µm,Spine,Spine Attachment Pt Position,4,3,1,100000003,610000008056,
1433.29,µm,Spine,Spine Attachment Pt Position,14,6,1,100000001,610000008058,
1431.92,µm,Spine,Spine Attachment Pt Position,18,7,1,100000000,610000008063,
1432.87,µm,Spine,Spine Attachment Pt Position,,,1,100000004,610000008066,
1432.36,µm,Spine,Spine Attachment Pt Position,,,1,100000004,610000008069,
1433.84,µm,Spine,Spine Attachment Pt Position,4,2,1,100000001,610000008076,
1432.92,µm,Spine,Spine Attachment Pt Position,18,7,1,100000001,610000008081,
1433.7,µm,Spine,Spine Attachment Pt Position,3,2,1,100000003,610000008083,
1433.12,µm,Spine,Spine Attachment Pt Position,28,11,1,100000001,610000008085,
1434.72,µm,Spine,Spine Attachment Pt Position,1,1,1,100000001,610000008088,
1434.47,µm,Spine,Spine Attachment Pt Position,2,1,1,100000001,610000008097,
1434.84,µm,Spine,Spine Attachment Pt Position,1,1,1,100000001,610000008099,
1434.7,µm,Spine,Spine Attachment Pt Position,7,3,1,100000000,610000008103,
1433.45,µm,Spine,Spine Attachment Pt Position,16,6,1,100000001,610000008105,
1434.58,µm,Spine,Spine Attachment Pt Position,5,4,1,100000001,610000008107,
1432.9,µm,Spine,Spine Attachment Pt Position,,,1,100000004,610000008110,
1432.11,µm,Spine,Spine Attachment Pt Position,1,2,1,100000003,610000008118,
1434.84,µm,Spine,Spine Attachment Pt Position,6,4,1,100000001,610000008123,
1434.18,µm,Spine,Spine Attachment Pt Position,9,3,1,100000000,610000008125,
1432.88,µm,Spine,Spine Attachment Pt Position,,,1,100000004,610000008129,
1432.94,µm,Spine,Spine Attachment Pt Position,4,2,1,100000000,610000008131,
1433.61,µm,Spine,Spine Attachment Pt Position,,,1,100000004,610000008135,
1432.12,µm,Spine,Spine Attachment Pt Position,20,7,1,100000001,610000008137,
1432.49,µm,Spine,Spine Attachment Pt Position,9,6,1,100000001,610000008140,
1431.64,µm,Spine,Spine Attachment Pt Position,3,2,1,100000000,610000008142,
1433.38,µm,Spine,Spine Attachment Pt Position,2,2,1,100000003,610000008144,
1432.8,µm,Spine,Spine Attachment Pt Position,2,1,1,100000000,610000008148,
1431.26,µm,Spine,Spine Attachment Pt Position,1,1,1,100000000,610000008150,
1434.36,µm,Spine,Spine Attachment Pt Position,0,1,1,100000001,610000008161,
1434.25,µm,Spine,Spine Attachment Pt Position,23,8,1,100000001,610000008167,
1432.79,µm,Spine,Spine Attachment Pt Position,,,1,100000004,610000008173,
1434.09,µm,Spine,Spine Attachment Pt Position,4,1,1,100000003,610000008179,
1434.11,µm,Spine,Spine Attachment Pt Position,5,2,1,100000003,610000008197,
1432.32,µm,Spine,Spine Attachment Pt Position,4,1,1,100000000,610000008204,
1432.22,µm,Spine,Spine Attachment Pt Position,8,3,1,100000003,610000008215,
1431.86,µm,Spine,Spine Attachment Pt Position,,,1,100000004,610000008218,
1432.6,µm,Spine,Spine Attachment Pt Position,6,3,1,100000001,610000008221,
1433.2,µm,Spine,Spine Attachment Pt Position,28,11,1,100000001,610000008226,
1431.23,µm,Spine,Spine Attachment Pt Position,21,8,1,100000001,610000008240,
1431.44,µm,Spine,Spine Attachment Pt Position,4,3,1,100000003,610000008250,
1433.36,µm,Spine,Spine Attachment Pt Position,11,5,1,100000001,610000008258,
1434.48,µm,Spine,Spine Attachment Pt Position,2,2,1,100000000,610000008262,
1434.15,µm,Spine,Spine Attachment Pt Position,3,2,1,100000001,610000008268,
1432.25,µm,Spine,Spine Attachment Pt Position,19,7,1,100000001,610000008270,
1434.66,µm,Spine,Spine Attachment Pt Position,1,1,1,100000001,610000008283,
1431.46,µm,Spine,Spine Attachment Pt Position,0,1,1,100000000,610000008296,
1432.65,µm,Spine,Spine Attachment Pt Position,21,8,1,100000001,610000008300,
1431.67,µm,Spine,Spine Attachment Pt Position,6,2,1,100000001,610000008303,
1431.29,µm,Spine,Spine Attachment Pt Position,1,1,1,100000000,610000008314,
1431.16,µm,Spine,Spine Attachment Pt Position,3,2,1,100000000,610000008320,
1434.71,µm,Spine,Spine Attachment Pt Position,4,2,1,100000001,610000008324,
1431.42,µm,Spine,Spine Attachment Pt Position,6,3,1,100000001,610000008330,
1432.11,µm,Spine,Spine Attachment Pt Position,5,2,1,100000003,610000008335,
1431.54,µm,Spine,Spine Attachment Pt Position,,,1,100000004,610000008341,
1432.56,µm,Spine,Spine Attachment Pt Position,7,1,1,100000000,610000008349,
1433.51,µm,Spine,Spine Attachment Pt Position,1,1,1,100000000,610000008358,
1431.66,µm,Spine,Spine Attachment Pt Position,2,1,1,100000000,610000008364,
1432.61,µm,Spine,Spine Attachment Pt Position,2,3,1,100000001,610000008371,
1431.61,µm,Spine,Spine Attachment Pt Position,2,1,1,100000000,610000008373,
1432.34,µm,Spine,Spine Attachment Pt Position,,,1,100000004,610000008377,
1431.52,µm,Spine,Spine Attachment Pt Position,2,1,1,100000003,610000008380,
1433.15,µm,Spine,Spine Attachment Pt Position,0,1,1,100000000,610000008386,
1433.33,µm,Spine,Spine Attachment Pt Position,21,8,1,100000001,610000008388,
1431.48,µm,Spine,Spine Attachment Pt Position,,,1,100000004,610000008390,
1432.61,µm,Spine,Spine Attachment Pt Position,4,2,1,100000000,610000008396,
1432.3,µm,Spine,Spine Attachment Pt Position,5,1,1,100000000,610000008425,
1431.48,µm,Spine,Spine Attachment Pt Position,1,2,1,100000003,610000008429,
1432.99,µm,Spine,Spine Attachment Pt Position,,,1,100000004,610000008445,
1432.61,µm,Spine,Spine Attachment Pt Position,3,1,1,100000000,610000008448,
1431.16,µm,Spine,Spine Attachment Pt Position,4,2,1,100000000,610000008459,
1434.72,µm,Spine,Spine Attachment Pt Position,1,1,1,100000001,610000008470,
1431.05,µm,Spine,Spine Attachment Pt Position,9,3,1,100000003,610000008472,
1434.18,µm,Spine,Spine Attachment Pt Position,5,2,1,100000001,610000008474,
1433.21,µm,Spine,Spine Attachment Pt Position,5,2,1,100000001,610000008486,
1431.48,µm,Spine,Spine Attachment Pt Position,0,1,1,100000000,610000008489,
1431.76,µm,Spine,Spine Attachment Pt Position,2,2,1,100000003,610000008496,
1431.76,µm,Spine,Spine Attachment Pt Position,,,1,100000004,610000008504,
1433.53,µm,Spine,Spine Attachment Pt Position,7,2,1,100000000,610000008524,
1431.65,µm,Spine,Spine Attachment Pt Position,,,1,100000004,610000008529,
1431.43,µm,Spine,Spine Attachment Pt Position,6,2,1,100000001,610000008534,
1431,µm,Spine,Spine Attachment Pt Position,4,3,1,100000003,610000008538,
1431.28,µm,Spine,Spine Attachment Pt Position,,,1,100000004,610000008575,
1432.61,µm,Spine,Spine Attachment Pt Position,4,2,1,100000000,610000008584,
1432.81,µm,Spine,Spine Attachment Pt Position,2,3,1,100000001,610000008594,
1432.43,µm,Spine,Spine Attachment Pt Position,12,4,1,100000000,610000008596,
1433.13,µm,Spine,Spine Attachment Pt Position,,,1,100000004,610000008607,
1431.33,µm,Spine,Spine Attachment Pt Position,0,1,1,100000000,610000008609,
1431.24,µm,Spine,Spine Attachment Pt Position,0,1,1,100000003,610000008647,
1432.48,µm,Spine,Spine Attachment Pt Position,0,1,1,100000003,610000008652,
1431.16,µm,Spine,Spine Attachment Pt Position,6,2,1,100000000,610000008658,
1434.08,µm,Spine,Spine Attachment Pt Position,28,10,1,100000001,610000008663,
1431.59,µm,Spine,Spine Attachment Pt Position,9,5,1,100000000,610000008666,
1435.11,µm,Spine,Spine Attachment Pt Position,9,4,1,100000000,610000008673,
1435.04,µm,Spine,Spine Attachment Pt Position,1,1,1,100000001,610000008678,
1432.36,µm,Spine,Spine Attachment Pt Position,4,2,1,100000001,610000008687,
1431.21,µm,Spine,Spine Attachment Pt Position,6,2,1,100000000,610000008700,
1431.01,µm,Spine,Spine Attachment Pt Position,,,1,100000004,610000008710,
1434.03,µm,Spine,Spine Attachment Pt Position,5,2,1,100000001,610000008714,
1434.57,µm,Spine,Spine Attachment Pt Position,2,1,1,100000001,610000008741,
1431.65,µm,Spine,Spine Attachment Pt Position,7,3,1,100000000,610000008773,
1430.96,µm,Spine,Spine Attachment Pt Position,,,1,100000004,610000008799,
1431.96,µm,Spine,Spine Attachment Pt Position,17,7,1,100000001,610000008822,
1433.03,µm,Spine,Spine Attachment Pt Position,,,1,100000004,610000009810,
1432.93,µm,Spine,Spine Attachment Pt Position,,,1,100000004,610000009811,
1432.85,µm,Spine,Spine Attachment Pt Position,,,1,100000004,610000009812,
1432.79,µm,Spine,Spine Attachment Pt Position,,,1,100000004,610000009813,
1432.87,µm,Spine,Spine Attachment Pt Position,,,1,100000004,610000009814,
1432.78,µm,Spine,Spine Attachment Pt Position,,,1,100000004,610000009815,
1431.41,µm,Spine,Spine Attachment Pt Position,,,1,100000004,610000009816,
1431.56,µm,Spine,Spine Attachment Pt Position,,,1,100000004,610000009817,
1431.96,µm,Spine,Spine Attachment Pt Position,,,1,100000004,610000009819,
1432.16,µm,Spine,Spine Attachment Pt Position,,,1,100000004,610000009820,
1432.68,µm,Spine,Spine Attachment Pt Position,,,1,100000004,610000009821,
1432.4,µm,Spine,Spine Attachment Pt Position,,,1,100000004,610000009822,
1432.3,µm,Spine,Spine Attachment Pt Position,,,1,100000004,610000009823,
1432.31,µm,Spine,Spine Attachment Pt Position,,,1,100000004,610000009824,
1432.49,µm,Spine,Spine Attachment Pt Position,,,1,100000004,610000009825,
1432.51,µm,Spine,Spine Attachment Pt Position,,,1,100000004,610000009826,
1434.75,µm,Spine,Spine Attachment Pt Position,,,1,100000004,610000009827,
1432.6,µm,Spine,Spine Attachment Pt Position,,,1,100000004,610000009828,
1432.87,µm,Spine,Spine Attachment Pt Position,,,1,100000004,610000009829,
1430.9,µm,Spine,Spine Attachment Pt Position,,,1,100000004,610000009830,
1431.51,µm,Spine,Spine Attachment Pt Position,,,1,100000004,610000009831,
1431.88,µm,Spine,Spine Attachment Pt Position,,,1,100000004,610000009832,
1432.28,µm,Spine,Spine Attachment Pt Position,,,1,100000004,610000009833,
1432.39,µm,Spine,Spine Attachment Pt Position,,,1,100000004,610000009834,
1432.49,µm,Spine,Spine Attachment Pt Position,,,1,100000004,610000009835,
1433.03,µm,Spine,Spine Attachment Pt Position,,,1,100000004,610000009836,
1433.23,µm,Spine,Spine Attachment Pt Position,,,1,100000004,610000009837,
1433.51,µm,Spine,Spine Attachment Pt Position,,,1,100000004,610000009838,
1433.38,µm,Spine,Spine Attachment Pt Position,,,1,100000004,610000009839,
1432.88,µm,Spine,Spine Attachment Pt Position,,,1,100000004,610000009840,
1432.87,µm,Spine,Spine Attachment Pt Position,,,1,100000004,610000009841,
1432.87,µm,Spine,Spine Attachment Pt Position,,,1,100000004,610000009842,
1432.87,µm,Spine,Spine Attachment Pt Position,,,1,100000004,610000009843,
1432.9,µm,Spine,Spine Attachment Pt Position,,,1,100000004,610000009844,
1432.68,µm,Spine,Spine Attachment Pt Position,,,1,100000004,610000009845,
1432.32,µm,Spine,Spine Attachment Pt Position,,,1,100000004,610000009846,
1432.35,µm,Spine,Spine Attachment Pt Position,,,1,100000004,610000009847,
1434.42,µm,Spine,Spine Attachment Pt Position,,,1,100000004,610000009848,
1434.17,µm,Spine,Spine Attachment Pt Position,,,1,100000004,610000009849,
1434.08,µm,Spine,Spine Attachment Pt Position,,,1,100000004,610000009850,
1434.57,µm,Spine,Spine Attachment Pt Position,,,1,100000004,610000009851,
1434.38,µm,Spine,Spine Attachment Pt Position,,,1,100000004,610000009853,
1433.27,µm,Spine,Spine Attachment Pt Position,,,1,100000004,610000009854,
1431.52,µm,Spine,Spine Attachment Pt Position,,,1,100000004,610000009855,
1431.54,µm,Spine,Spine Attachment Pt Position,,,1,100000004,610000009856,
1431.74,µm,Spine,Spine Attachment Pt Position,,,1,100000004,610000009857,
1431.64,µm,Spine,Spine Attachment Pt Position,,,1,100000004,610000009859,
1431.67,µm,Spine,Spine Attachment Pt Position,,,1,100000004,610000009860,
1431.52,µm,Spine,Spine Attachment Pt Position,,,1,100000004,610000009861,
1431.49,µm,Spine,Spine Attachment Pt Position,,,1,100000004,610000009862,
1431.43,µm,Spine,Spine Attachment Pt Position,,,1,100000004,610000009864,
1431.4,µm,Spine,Spine Attachment Pt Position,,,1,100000004,610000009865,
1431.27,µm,Spine,Spine Attachment Pt Position,,,1,100000004,610000009866,
1431.76,µm,Spine,Spine Attachment Pt Position,,,1,100000004,610000009868,
1431.99,µm,Spine,Spine Attachment Pt Position,,,1,100000004,610000009869,
1431.8,µm,Spine,Spine Attachment Pt Position,,,1,100000004,610000009870,
1431.8,µm,Spine,Spine Attachment Pt Position,,,1,100000004,610000009871,
1431.78,µm,Spine,Spine Attachment Pt Position,,,1,100000004,610000009872,
1431.5,µm,Spine,Spine Attachment Pt Position,,,1,100000004,610000009873,
1431.75,µm,Spine,Spine Attachment Pt Position,,,1,100000004,610000009874,
1435.13,µm,Spine,Spine Attachment Pt Position,0,1,1,,610000009879,
1431.97,µm,Spine,Spine Attachment Pt Position,8,4,1,,610000009879,
1431.29,µm,Spine,Spine Attachment Pt Position,0,1,1,,610000009880,
1431.39,µm,Spine,Spine Attachment Pt Position,1,1,1,,610000009880,
1431.23,µm,Spine,Spine Attachment Pt Position,1,2,1,,610000009881,
1431.52,µm,Spine,Spine Attachment Pt Position,1,1,1,,610000009881,
1434.82,µm,Spine,Spine Attachment Pt Position,6,5,1,,610000009881,
1431.42,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000009882,
1431.66,µm,Spine,Spine Attachment Pt Position,1,2,1,,610000009882,
1434.76,µm,Spine,Spine Attachment Pt Position,6,5,1,,610000009882,
1431.63,µm,Spine,Spine Attachment Pt Position,1,2,1,,610000009883,
1434.62,µm,Spine,Spine Attachment Pt Position,5,4,1,,610000009883,
1432.47,µm,Spine,Spine Attachment Pt Position,11,6,1,,610000009883,
1431.36,µm,Spine,Spine Attachment Pt Position,1,2,1,,610000009884,
1434.64,µm,Spine,Spine Attachment Pt Position,5,4,1,,610000009884,
1431.55,µm,Spine,Spine Attachment Pt Position,1,2,1,,610000009885,
1434.69,µm,Spine,Spine Attachment Pt Position,5,4,1,,610000009885,
1432.33,µm,Spine,Spine Attachment Pt Position,11,6,1,,610000009885,
1431.77,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000009886,
1432.32,µm,Spine,Spine Attachment Pt Position,11,5,1,,610000009886,
1434.45,µm,Spine,Spine Attachment Pt Position,5,3,1,,610000009886,
1431.77,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000009887,
1431.35,µm,Spine,Spine Attachment Pt Position,8,3,1,,610000009887,
1433.82,µm,Spine,Spine Attachment Pt Position,9,3,1,,610000009888,
1433.6,µm,Spine,Spine Attachment Pt Position,7,4,1,,610000009888,
1432.77,µm,Spine,Spine Attachment Pt Position,2,3,1,,610000009888,
1433.44,µm,Spine,Spine Attachment Pt Position,9,3,1,,610000009889,
1432.66,µm,Spine,Spine Attachment Pt Position,2,3,1,,610000009889,
1433.23,µm,Spine,Spine Attachment Pt Position,1,2,1,,610000009890,
1432.08,µm,Spine,Spine Attachment Pt Position,9,4,1,,610000009890,
1433.23,µm,Spine,Spine Attachment Pt Position,6,3,1,,610000009890,
1433.79,µm,Spine,Spine Attachment Pt Position,1,2,1,,610000009891,
1431.81,µm,Spine,Spine Attachment Pt Position,7,3,1,,610000009891,
1432.41,µm,Spine,Spine Attachment Pt Position,4,3,1,,610000009891,
1434.7,µm,Spine,Spine Attachment Pt Position,1,1,1,,610000009892,
1432.13,µm,Spine,Spine Attachment Pt Position,4,4,1,,610000009892,
1431.02,µm,Spine,Spine Attachment Pt Position,6,3,1,,610000009892,
1431.98,µm,Spine,Spine Attachment Pt Position,3,3,1,,610000009893,
1434.6,µm,Spine,Spine Attachment Pt Position,1,1,1,,610000009893,
1431.04,µm,Spine,Spine Attachment Pt Position,5,2,1,,610000009893,
1430.95,µm,Spine,Spine Attachment Pt Position,4,2,1,,610000009894,
1434.57,µm,Spine,Spine Attachment Pt Position,2,1,1,,610000009894,
1431.34,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000009895,
1431.04,µm,Spine,Spine Attachment Pt Position,4,2,1,,610000009895,
1434.31,µm,Spine,Spine Attachment Pt Position,2,1,1,,610000009895,
1431.33,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000009896,
1431.29,µm,Spine,Spine Attachment Pt Position,4,2,1,,610000009896,
1431.37,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000009897,
1431.5,µm,Spine,Spine Attachment Pt Position,4,2,1,,610000009897,
1431.5,µm,Spine,Spine Attachment Pt Position,14,3,1,,610000009897,
1431.27,µm,Spine,Spine Attachment Pt Position,4,3,1,,610000009898,
1431.44,µm,Spine,Spine Attachment Pt Position,5,3,1,,610000009898,
1431.22,µm,Spine,Spine Attachment Pt Position,14,3,1,,610000009898,
