
Segment Intensity StdDev Ch=1 Img=1
 ==================== 
Segment Intensity StdDev,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
1.00561,,Segment,1,21,Image 1,9,1,100000001,510000000030,
1.57148,,Segment,1,20,Image 1,8,1,100000001,510000000049,
1.64717,,Segment,1,19,Image 1,8,1,100000001,510000000060,
1.21492,,Segment,1,18,Image 1,8,1,100000001,510000000094,
1.38321,,Segment,1,17,Image 1,8,1,100000001,510000000098,
1.23396,,Segment,1,16,Image 1,7,1,100000001,510000000125,
13.5714,,Segment,1,14,Image 1,6,1,100000001,510000000141,
1.08199,,Segment,1,13,Image 1,6,1,100000001,510000000167,
3.4333,,Segment,1,12,Image 1,5,1,100000001,510000000183,
8.7653,,Segment,1,11,Image 1,5,1,100000001,510000000198,
1.46558,,Segment,1,10,Image 1,5,1,100000001,510000000208,
1.13928,,Segment,1,8,Image 1,5,1,100000001,510000000234,
1.05163,,Segment,1,7,Image 1,5,1,100000001,510000000239,
0.961587,,Segment,1,6,Image 1,4,1,100000001,510000000273,
4.08389,,Segment,1,5,Image 1,4,1,100000001,510000000321,
1.80062,,Segment,1,4,Image 1,3,1,100000001,510000000346,
4.19325,,Segment,1,3,Image 1,2,1,100000001,510000000362,
6.80369,,Segment,1,2,Image 1,1,1,100000001,510000000383,
10.2872,,Segment,1,1,Image 1,1,1,100000001,510000000399,
8.11796,,Segment,1,0,Image 1,1,1,100000001,510000000446,
3.92114,,Segment,1,21,Image 1,8,1,100000001,510000000470,
1.76873,,Segment,1,20,Image 1,9,1,100000001,510000000480,
1.00678,,Segment,1,19,Image 1,9,1,100000001,510000000482,
1.19817,,Segment,1,18,Image 1,9,1,100000001,510000000496,
1.22441,,Segment,1,17,Image 1,7,1,100000001,510000000511,
1.08556,,Segment,1,27,Image 1,11,1,100000001,510000000521,
1.02519,,Segment,1,26,Image 1,10,1,100000001,510000000532,
0.963047,,Segment,1,25,Image 1,10,1,100000001,510000000545,
1.0637,,Segment,1,24,Image 1,9,1,100000001,510000000551,
1.04281,,Segment,1,23,Image 1,9,1,100000001,510000000564,
1.12369,,Segment,1,22,Image 1,8,1,100000001,510000000574,
1.0704,,Segment,1,21,Image 1,8,1,100000001,510000000597,
1.04148,,Segment,1,20,Image 1,7,1,100000001,510000000601,
1.70213,,Segment,1,19,Image 1,7,1,100000001,510000000609,
1.86132,,Segment,1,18,Image 1,7,1,100000001,510000000621,
1.18161,,Segment,1,17,Image 1,7,1,100000001,510000000624,
1.47703,,Segment,1,16,Image 1,6,1,100000001,510000000633,
1.19165,,Segment,1,28,Image 1,11,1,100000001,510000000649,
0.958412,,Segment,1,28,Image 1,10,1,100000001,510000000660,
1.01245,,Segment,1,26,Image 1,11,1,100000001,510000000665,
1.01357,,Segment,1,24,Image 1,10,1,100000001,510000000674,
0.974292,,Segment,1,25,Image 1,9,1,100000001,510000000676,
1.06845,,Segment,1,24,Image 1,8,1,100000001,510000000690,
1.08564,,Segment,1,23,Image 1,8,1,100000001,510000000694,
1.01598,,Segment,1,24,Image 1,9,1,100000001,510000000702,
4.29978,,Segment,1,22,Image 1,8,1,100000001,510000000704,
1.39338,,Segment,1,21,Image 1,8,1,100000001,510000000709,
1.30206,,Segment,1,20,Image 1,8,1,100000001,510000000729,
1.53349,,Segment,1,22,Image 1,9,1,100000001,510000000733,
65.4111,,Segment,1,21,Image 1,9,1,100000001,510000000736,
1.80886,,Segment,1,15,Image 1,7,1,100000001,510000000809,
1.01864,,Segment,1,22,Image 1,9,1,100000001,510000000815,
0.74716,,Segment,1,22,Image 1,7,1,100000001,510000000819,
0.890046,,Segment,1,22,Image 1,8,1,100000001,510000000822,
0.944604,,Segment,1,19,Image 1,9,1,100000001,510000000832,
1.05837,,Segment,1,18,Image 1,8,1,100000001,510000000836,
9.58859,,Segment,1,19,Image 1,8,1,100000001,510000000840,
1.11742,,Segment,1,15,Image 1,6,1,100000001,510000000893,
1.08666,,Segment,1,13,Image 1,5,1,100000001,510000000900,
1.12607,,Segment,1,17,Image 1,6,1,100000001,510000000903,
0.925528,,Segment,1,19,Image 1,8,1,100000001,510000000906,
14.5002,,Segment,1,12,Image 1,6,1,100000001,510000000938,
1.19207,,Segment,1,14,Image 1,6,1,100000001,510000000947,
1.12142,,Segment,1,14,Image 1,7,1,100000001,510000000954,
2.32494,,Segment,1,16,Image 1,5,1,100000001,510000000959,
1.11024,,Segment,1,9,Image 1,6,1,100000001,510000001009,
1.16864,,Segment,1,16,Image 1,6,1,100000001,510000001011,
1.44617,,Segment,1,10,Image 1,8,1,100000001,510000001034,
3.80288,,Segment,1,9,Image 1,7,1,100000001,510000001045,
1.76687,,Segment,1,8,Image 1,6,1,100000001,510000001053,
1.15924,,Segment,1,11,Image 1,6,1,100000001,510000001065,
2.59857,,Segment,1,11,Image 1,8,1,100000001,510000001069,
4.18227,,Segment,1,11,Image 1,7,1,100000001,510000001072,
1.04167,,Segment,1,10,Image 1,6,1,100000001,510000001075,
1.28719,,Segment,1,9,Image 1,6,1,100000001,510000001084,
1.03065,,Segment,1,7,Image 1,4,1,100000001,510000001089,
