
Spine Number of Voxel Ch=2 Img=1
 ==================== 
Spine Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
126,,Spine,2,9,Image 1,3,1,100000000,610000007348,
208,,Spine,2,0,Image 1,1,1,100000004,610000007355,
61,,Spine,2,2,Image 1,3,1,100000001,610000007357,
125,,Spine,2,9,Image 1,3,1,100000000,610000007362,
61,,Spine,2,0,Image 1,1,1,100000004,610000007364,
94,,Spine,2,11,Image 1,5,1,100000000,610000007366,
134,,Spine,2,9,Image 1,3,1,100000000,610000007370,
141,,Spine,2,0,Image 1,1,1,100000004,610000007372,
35,,Spine,2,10,Image 1,3,1,100000003,610000007375,
230,,Spine,2,0,Image 1,1,1,100000003,610000007385,
64,,Spine,2,9,Image 1,3,1,100000000,610000007388,
159,,Spine,2,0,Image 1,1,1,100000004,610000007392,
138,,Spine,2,0,Image 1,1,1,100000004,610000007395,
210,,Spine,2,19,Image 1,9,1,100000001,610000007397,
56,,Spine,2,9,Image 1,3,1,100000003,610000007399,
134,,Spine,2,1,Image 1,2,1,100000000,610000007404,
212,,Spine,2,7,Image 1,4,1,100000001,610000007410,
82,,Spine,2,0,Image 1,1,1,100000004,610000007413,
70,,Spine,2,5,Image 1,2,1,100000001,610000007417,
278,,Spine,2,11,Image 1,3,1,100000001,610000007422,
41,,Spine,2,12,Image 1,6,1,100000001,610000007425,
205,,Spine,2,9,Image 1,5,1,100000000,610000007432,
115,,Spine,2,7,Image 1,1,1,100000000,610000007436,
38,,Spine,2,10,Image 1,4,1,100000000,610000007439,
64,,Spine,2,6,Image 1,3,1,100000003,610000007443,
54,,Spine,2,0,Image 1,1,1,100000003,610000007445,
126,,Spine,2,7,Image 1,1,1,100000000,610000007450,
70,,Spine,2,7,Image 1,3,1,100000003,610000007452,
162,,Spine,2,1,Image 1,2,1,100000000,610000007455,
223,,Spine,2,22,Image 1,8,1,100000001,610000007458,
52,,Spine,2,11,Image 1,3,1,100000003,610000007460,
108,,Spine,2,12,Image 1,5,1,100000001,610000007463,
145,,Spine,2,5,Image 1,3,1,100000000,610000007466,
160,,Spine,2,5,Image 1,3,1,100000000,610000007469,
65,,Spine,2,8,Image 1,3,1,100000000,610000007472,
66,,Spine,2,3,Image 1,2,1,100000003,610000007474,
55,,Spine,2,3,Image 1,3,1,100000003,610000007476,
61,,Spine,2,5,Image 1,2,1,100000003,610000007479,
83,,Spine,2,4,Image 1,3,1,100000000,610000007481,
50,,Spine,2,0,Image 1,1,1,100000001,610000007485,
192,,Spine,2,2,Image 1,3,1,100000003,610000007491,
152,,Spine,2,10,Image 1,2,1,100000003,610000007494,
161,,Spine,2,5,Image 1,2,1,100000003,610000007498,
158,,Spine,2,5,Image 1,2,1,100000003,610000007502,
65,,Spine,2,0,Image 1,1,1,100000003,610000007507,
58,,Spine,2,0,Image 1,1,1,100000004,610000007509,
89,,Spine,2,9,Image 1,3,1,100000000,610000007513,
228,,Spine,2,18,Image 1,7,1,100000000,610000007516,
205,,Spine,2,23,Image 1,8,1,100000001,610000007522,
292,,Spine,2,0,Image 1,1,1,100000003,610000007529,
233,,Spine,2,5,Image 1,4,1,100000003,610000007532,
137,,Spine,2,0,Image 1,1,1,100000004,610000007534,
86,,Spine,2,0,Image 1,1,1,100000004,610000007536,
80,,Spine,2,7,Image 1,4,1,100000001,610000007538,
