
Spine Attachment Pt Branching Angle
 ==================== 
Spine Attachment Pt Branching Angle,Unit,Category,Depth,Level,Time,FilamentID,ID,
82.0143,°,Spine,20,8,1,100000001,610000007550,
73.5369,°,Spine,9,3,1,100000003,610000007553,
89.6833,°,Spine,10,3,1,100000003,610000007557,
78.4307,°,Spine,12,6,1,100000001,610000007563,
83.475,°,Spine,17,5,1,100000000,610000007567,
108.868,°,Spine,18,7,1,100000000,610000007570,
85.4326,°,Spine,,,1,100000004,610000007574,
76.5135,°,Spine,3,2,1,100000000,610000007576,
59.8676,°,Spine,13,6,1,100000001,610000007579,
78.2059,°,Spine,2,1,1,100000003,610000007581,
79.7874,°,Spine,,,1,100000004,610000007583,
82.5504,°,Spine,2,2,1,100000003,610000007587,
83.4182,°,Spine,6,3,1,100000001,610000007589,
96.6704,°,Spine,4,3,1,100000003,610000007593,
86.4063,°,Spine,,,1,100000004,610000007597,
67.4097,°,Spine,10,4,1,100000000,610000007605,
77.3726,°,Spine,13,4,1,100000000,610000007607,
99.939,°,Spine,2,3,1,100000003,610000007611,
74.5667,°,Spine,3,3,1,100000000,610000007614,
73.5211,°,Spine,2,3,1,100000001,610000007616,
81.8798,°,Spine,,,1,100000004,610000007620,
69.6045,°,Spine,1,2,1,100000001,610000007629,
76.3349,°,Spine,6,3,1,100000003,610000007642,
75.0219,°,Spine,0,1,1,100000000,610000007647,
88.8622,°,Spine,5,2,1,100000003,610000007650,
90.4851,°,Spine,18,7,1,100000000,610000007656,
63.4147,°,Spine,,,1,100000004,610000007659,
64.7495,°,Spine,5,4,1,100000001,610000007665,
77.7616,°,Spine,4,2,1,100000000,610000007676,
88.7686,°,Spine,2,3,1,100000001,610000007688,
91.6052,°,Spine,5,4,1,100000001,610000007690,
79.5808,°,Spine,,,1,100000004,610000007692,
73.4361,°,Spine,5,3,1,100000000,610000007699,
121.035,°,Spine,4,3,1,100000003,610000007705,
93.2547,°,Spine,5,2,1,100000003,610000007708,
67.0045,°,Spine,3,1,1,100000001,610000007712,
86.6727,°,Spine,,,1,100000004,610000007718,
89.7224,°,Spine,,,1,100000004,610000007723,
81.1882,°,Spine,22,8,1,100000001,610000007728,
91.8931,°,Spine,9,3,1,100000003,610000007730,
79.0211,°,Spine,0,1,1,100000000,610000007734,
64.796,°,Spine,12,4,1,100000003,610000007736,
46.2615,°,Spine,,,1,100000004,610000007740,
89.3348,°,Spine,2,1,1,100000001,610000007744,
72.4771,°,Spine,8,4,1,100000001,610000007748,
85.4644,°,Spine,3,2,1,100000003,610000007751,
90.1162,°,Spine,,,1,100000004,610000007774,
62.264,°,Spine,9,6,1,100000001,610000007783,
81.5899,°,Spine,3,3,1,100000000,610000007790,
84.0299,°,Spine,5,2,1,100000003,610000007805,
70.2886,°,Spine,4,2,1,100000001,610000007811,
78.1345,°,Spine,1,1,1,100000000,610000007818,
90.5227,°,Spine,2,2,1,100000003,610000007821,
67.9988,°,Spine,10,2,1,100000003,610000007824,
56.9329,°,Spine,6,3,1,100000001,610000007829,
85.6179,°,Spine,5,1,1,100000000,610000007852,
70.1621,°,Spine,18,7,1,100000000,610000007857,
71.2781,°,Spine,5,4,1,100000003,610000007865,
72.2979,°,Spine,,,1,100000004,610000007870,
80.3375,°,Spine,3,2,1,100000001,610000007875,
77.5539,°,Spine,1,2,1,100000001,610000007888,
81.3988,°,Spine,14,6,1,100000001,610000007905,
68.6105,°,Spine,21,9,1,100000001,610000007911,
86.3145,°,Spine,,,1,100000004,610000007913,
76.5028,°,Spine,3,1,1,100000001,610000007916,
87.6636,°,Spine,6,3,1,100000003,610000007918,
60.4231,°,Spine,1,1,1,100000001,610000007935,
2.23143,°,Spine,0,1,1,100000003,610000007940,
90.7,°,Spine,12,4,1,100000003,610000007946,
74.5273,°,Spine,0,1,1,100000000,610000007948,
74.1685,°,Spine,10,5,1,100000001,610000007950,
92.097,°,Spine,5,3,1,100000003,610000007954,
74.553,°,Spine,2,1,1,100000000,610000007960,
102.412,°,Spine,6,2,1,100000003,610000007962,
76.1886,°,Spine,,,1,100000004,610000007977,
84.3359,°,Spine,21,8,1,100000001,610000007985,
85.1841,°,Spine,5,2,1,100000000,610000007991,
88.5847,°,Spine,5,1,1,100000001,610000007994,
74.2027,°,Spine,,,1,100000004,610000007997,
81.2695,°,Spine,10,4,1,100000000,610000007999,
88.551,°,Spine,2,1,1,100000000,610000008001,
69.1544,°,Spine,4,2,1,100000000,610000008004,
84.8874,°,Spine,3,1,1,100000001,610000008006,
76.2631,°,Spine,2,1,1,100000000,610000008009,
88.5288,°,Spine,8,3,1,100000000,610000008011,
95.3548,°,Spine,4,1,1,100000000,610000008015,
78.4416,°,Spine,1,2,1,100000003,610000008025,
63.795,°,Spine,18,7,1,100000001,610000008027,
80.0278,°,Spine,4,3,1,100000001,610000008038,
81.355,°,Spine,1,2,1,100000000,610000008047,
88.5816,°,Spine,4,2,1,100000000,610000008049,
77.8741,°,Spine,4,3,1,100000003,610000008053,
82.6346,°,Spine,4,3,1,100000003,610000008056,
70.0777,°,Spine,14,6,1,100000001,610000008058,
64.6876,°,Spine,18,7,1,100000000,610000008063,
82.486,°,Spine,,,1,100000004,610000008066,
76.7061,°,Spine,,,1,100000004,610000008069,
89.3658,°,Spine,4,2,1,100000001,610000008076,
88.2414,°,Spine,18,7,1,100000001,610000008081,
79.6345,°,Spine,3,2,1,100000003,610000008083,
70.1661,°,Spine,28,11,1,100000001,610000008085,
71.0926,°,Spine,1,1,1,100000001,610000008088,
60.0587,°,Spine,2,1,1,100000001,610000008097,
84.6668,°,Spine,1,1,1,100000001,610000008099,
75.2059,°,Spine,7,3,1,100000000,610000008103,
74.6613,°,Spine,16,6,1,100000001,610000008105,
80.9444,°,Spine,5,4,1,100000001,610000008107,
79.3468,°,Spine,,,1,100000004,610000008110,
90.5566,°,Spine,1,2,1,100000003,610000008118,
86.3812,°,Spine,6,4,1,100000001,610000008123,
82.7799,°,Spine,,,1,100000004,610000008129,
77.7913,°,Spine,4,2,1,100000000,610000008131,
83.6394,°,Spine,20,7,1,100000001,610000008137,
90.0938,°,Spine,9,6,1,100000001,610000008140,
90.452,°,Spine,2,2,1,100000003,610000008144,
97.5278,°,Spine,2,1,1,100000000,610000008148,
74.3885,°,Spine,1,1,1,100000000,610000008150,
83.2403,°,Spine,0,1,1,100000001,610000008161,
82.0062,°,Spine,4,1,1,100000003,610000008179,
84.3372,°,Spine,4,1,1,100000000,610000008204,
67.3198,°,Spine,8,3,1,100000003,610000008215,
73.1789,°,Spine,,,1,100000004,610000008218,
64.7856,°,Spine,6,3,1,100000001,610000008221,
67.0801,°,Spine,28,11,1,100000001,610000008226,
90.2773,°,Spine,21,8,1,100000001,610000008240,
83.7239,°,Spine,4,3,1,100000003,610000008250,
61.4045,°,Spine,11,5,1,100000001,610000008258,
77.2403,°,Spine,2,2,1,100000000,610000008262,
82.8086,°,Spine,3,2,1,100000001,610000008268,
83.7388,°,Spine,19,7,1,100000001,610000008270,
87.743,°,Spine,1,1,1,100000001,610000008283,
89.348,°,Spine,0,1,1,100000000,610000008296,
81.9174,°,Spine,6,2,1,100000001,610000008303,
89.692,°,Spine,1,1,1,100000000,610000008314,
86.8285,°,Spine,3,2,1,100000000,610000008320,
81.8237,°,Spine,5,2,1,100000003,610000008335,
73.1733,°,Spine,,,1,100000004,610000008341,
81.1781,°,Spine,1,1,1,100000000,610000008358,
86.8531,°,Spine,2,1,1,100000000,610000008364,
48.5347,°,Spine,2,3,1,100000001,610000008371,
85.8466,°,Spine,2,1,1,100000000,610000008373,
137.353,°,Spine,2,1,1,100000003,610000008380,
87.3038,°,Spine,0,1,1,100000000,610000008386,
62.6608,°,Spine,21,8,1,100000001,610000008388,
78.1683,°,Spine,,,1,100000004,610000008390,
90.8196,°,Spine,4,2,1,100000000,610000008396,
68.9411,°,Spine,5,1,1,100000000,610000008425,
81.1679,°,Spine,1,2,1,100000003,610000008429,
94.3242,°,Spine,,,1,100000004,610000008445,
72.6275,°,Spine,3,1,1,100000000,610000008448,
78.492,°,Spine,4,2,1,100000000,610000008459,
72.8764,°,Spine,1,1,1,100000001,610000008470,
87.3302,°,Spine,9,3,1,100000003,610000008472,
85.6198,°,Spine,5,2,1,100000001,610000008474,
89.2096,°,Spine,5,2,1,100000001,610000008486,
72.4007,°,Spine,0,1,1,100000000,610000008489,
61.899,°,Spine,2,2,1,100000003,610000008496,
86.5442,°,Spine,,,1,100000004,610000008504,
107.886,°,Spine,7,2,1,100000000,610000008524,
69.7317,°,Spine,,,1,100000004,610000008529,
82.7854,°,Spine,6,2,1,100000001,610000008534,
79.4626,°,Spine,4,3,1,100000003,610000008538,
70.6824,°,Spine,,,1,100000004,610000008575,
79.9976,°,Spine,4,2,1,100000000,610000008584,
73.7577,°,Spine,2,3,1,100000001,610000008594,
94.4885,°,Spine,12,4,1,100000000,610000008596,
88.2198,°,Spine,,,1,100000004,610000008607,
89.7698,°,Spine,0,1,1,100000003,610000008647,
93.8311,°,Spine,6,2,1,100000000,610000008658,
79.665,°,Spine,28,10,1,100000001,610000008663,
70.9754,°,Spine,9,4,1,100000000,610000008673,
79.912,°,Spine,1,1,1,100000001,610000008678,
73.0651,°,Spine,4,2,1,100000001,610000008687,
70.9031,°,Spine,6,2,1,100000000,610000008700,
89.9568,°,Spine,,,1,100000004,610000008710,
92.9303,°,Spine,2,1,1,100000001,610000008741,
70.6534,°,Spine,,,1,100000004,610000008799,
79.1168,°,Spine,13,6,1,100000000,610000008869,
108.461,°,Spine,13,6,1,100000000,610000008870,
56.0107,°,Spine,11,5,1,100000000,610000008871,
78.2314,°,Spine,11,5,1,100000000,610000008872,
53.3849,°,Spine,10,5,1,100000000,610000008874,
50.037,°,Spine,10,6,1,100000000,610000008875,
74.8833,°,Spine,18,6,1,100000000,610000008876,
38.379,°,Spine,18,6,1,100000000,610000008877,
58.644,°,Spine,17,5,1,100000000,610000008878,
63.6053,°,Spine,17,7,1,100000000,610000008879,
79.8639,°,Spine,14,5,1,100000000,610000008881,
87.2822,°,Spine,13,5,1,100000000,610000008882,
75.5587,°,Spine,13,4,1,100000000,610000008883,
56.6802,°,Spine,9,5,1,100000000,610000008884,
80.8111,°,Spine,9,5,1,100000000,610000008885,
79.0237,°,Spine,7,3,1,100000000,610000008886,
107.394,°,Spine,17,7,1,100000000,610000008888,
80.1841,°,Spine,15,6,1,100000000,610000008889,
88.4838,°,Spine,13,4,1,100000000,610000008890,
84.5756,°,Spine,12,4,1,100000000,610000008891,
64.924,°,Spine,10,4,1,100000000,610000008892,
85.7413,°,Spine,10,5,1,100000000,610000008893,
78.7267,°,Spine,8,3,1,100000000,610000008894,
69.9366,°,Spine,8,3,1,100000000,610000008895,
83.1998,°,Spine,5,2,1,100000000,610000008896,
78.8916,°,Spine,5,2,1,100000000,610000008897,
87.8656,°,Spine,5,1,1,100000000,610000008899,
89.7362,°,Spine,11,6,1,100000000,610000008900,
95.888,°,Spine,11,5,1,100000000,610000008903,
85.8418,°,Spine,8,3,1,100000000,610000008904,
64.2549,°,Spine,9,3,1,100000000,610000008905,
81.3648,°,Spine,9,3,1,100000000,610000008906,
71.9476,°,Spine,9,4,1,100000000,610000008907,
73.2691,°,Spine,7,3,1,100000000,610000008908,
118.915,°,Spine,6,3,1,100000000,610000008909,
75.9072,°,Spine,5,2,1,100000000,610000008910,
85.1715,°,Spine,4,2,1,100000000,610000008911,
50.192,°,Spine,4,2,1,100000000,610000008913,
88.2122,°,Spine,4,2,1,100000000,610000008914,
93.6493,°,Spine,4,3,1,100000000,610000008917,
77.1899,°,Spine,3,2,1,100000000,610000008918,
78.4416,°,Spine,3,2,1,100000000,610000008919,
80.8116,°,Spine,2,2,1,100000000,610000008920,
73.3625,°,Spine,1,2,1,100000000,610000008921,
92.193,°,Spine,2,1,1,100000000,610000008924,
91.3183,°,Spine,1,1,1,100000000,610000008925,
73.4548,°,Spine,0,1,1,100000000,610000008926,
91.1933,°,Spine,7,1,1,100000000,610000008929,
56.8887,°,Spine,7,1,1,100000000,610000008930,
88.2282,°,Spine,7,1,1,100000000,610000008931,
57.3186,°,Spine,7,1,1,100000000,610000008934,
119.207,°,Spine,7,2,1,100000000,610000008937,
63.1815,°,Spine,4,1,1,100000000,610000008940,
80.9926,°,Spine,4,1,1,100000000,610000008941,
69.4307,°,Spine,3,1,1,100000000,610000008942,
85.5497,°,Spine,2,1,1,100000000,610000008943,
94.7835,°,Spine,4,3,1,100000000,610000008944,
63.3581,°,Spine,4,2,1,100000000,610000008945,
49.0419,°,Spine,1,1,1,100000000,610000008946,
66.7373,°,Spine,1,1,1,100000000,610000008947,
56.0419,°,Spine,1,1,1,100000000,610000008948,
76.8155,°,Spine,1,2,1,100000000,610000008949,
78.1349,°,Spine,0,1,1,100000000,610000008950,
75.8369,°,Spine,0,1,1,100000000,610000008951,
72.34,°,Spine,0,1,1,100000000,610000008952,
80.577,°,Spine,5,3,1,100000000,610000008953,
95.3429,°,Spine,5,3,1,100000000,610000008954,
58.4675,°,Spine,5,3,1,100000000,610000008955,
75.7963,°,Spine,3,3,1,100000000,610000008956,
92.577,°,Spine,2,3,1,100000000,610000008957,
56.9105,°,Spine,1,2,1,100000000,610000008958,
60.5729,°,Spine,1,2,1,100000000,610000008959,
54.8763,°,Spine,1,2,1,100000000,610000008960,
82.5818,°,Spine,1,2,1,100000000,610000008961,
87.3379,°,Spine,1,2,1,100000000,610000008962,
76.8949,°,Spine,4,2,1,100000000,610000008965,
82.0379,°,Spine,3,2,1,100000000,610000008967,
77.5461,°,Spine,8,4,1,100000000,610000008970,
80.765,°,Spine,8,4,1,100000000,610000008971,
59.9148,°,Spine,5,1,1,100000000,610000008975,
57.1363,°,Spine,5,2,1,100000000,610000008976,
71.963,°,Spine,5,2,1,100000000,610000008977,
86.7439,°,Spine,4,1,1,100000000,610000008978,
78.6561,°,Spine,4,2,1,100000000,610000008979,
89.5325,°,Spine,3,1,1,100000000,610000008980,
86.6468,°,Spine,2,1,1,100000000,610000008984,
82.4215,°,Spine,0,1,1,100000000,610000008985,
76.1397,°,Spine,2,2,1,100000000,610000008986,
79.5372,°,Spine,2,1,1,100000000,610000008987,
39.6446,°,Spine,0,1,1,100000000,610000008988,
63.8869,°,Spine,0,1,1,100000000,610000008989,
63.8869,°,Spine,0,1,1,100000000,610000008990,
82.2917,°,Spine,21,9,1,100000001,610000008992,
66.3554,°,Spine,21,8,1,100000001,610000008993,
71.067,°,Spine,19,8,1,100000001,610000008994,
71.3819,°,Spine,18,8,1,100000001,610000008995,
78.5774,°,Spine,18,8,1,100000001,610000008997,
68.6464,°,Spine,18,8,1,100000001,610000008998,
92.7914,°,Spine,16,7,1,100000001,610000009000,
77.0585,°,Spine,16,7,1,100000001,610000009001,
76.9646,°,Spine,16,7,1,100000001,610000009002,
75.397,°,Spine,27,11,1,100000001,610000009003,
57.7515,°,Spine,28,10,1,100000001,610000009004,
80.398,°,Spine,28,10,1,100000001,610000009005,
85.5811,°,Spine,26,10,1,100000001,610000009006,
77.63,°,Spine,26,10,1,100000001,610000009007,
83.4173,°,Spine,24,9,1,100000001,610000009008,
82.9388,°,Spine,24,9,1,100000001,610000009009,
83.4977,°,Spine,22,8,1,100000001,610000009011,
94.0242,°,Spine,22,8,1,100000001,610000009012,
93.0946,°,Spine,19,7,1,100000001,610000009015,
79.467,°,Spine,18,8,1,100000001,610000009021,
64.3916,°,Spine,15,7,1,100000001,610000009023,
96.5318,°,Spine,15,7,1,100000001,610000009024,
76.3018,°,Spine,13,6,1,100000001,610000009028,
82.0734,°,Spine,13,6,1,100000001,610000009029,
63.489,°,Spine,15,6,1,100000001,610000009032,
83.9601,°,Spine,15,6,1,100000001,610000009033,
66.962,°,Spine,15,6,1,100000001,610000009034,
46.5878,°,Spine,16,5,1,100000001,610000009035,
70.7395,°,Spine,14,6,1,100000001,610000009036,
71.776,°,Spine,14,6,1,100000001,610000009037,
82.7785,°,Spine,13,5,1,100000001,610000009038,
105.337,°,Spine,13,5,1,100000001,610000009039,
73.7703,°,Spine,12,5,1,100000001,610000009040,
88.8661,°,Spine,12,5,1,100000001,610000009042,
108.052,°,Spine,12,6,1,100000001,610000009043,
83.6663,°,Spine,12,6,1,100000001,610000009048,
88.2465,°,Spine,11,5,1,100000001,610000009049,
74.6468,°,Spine,11,6,1,100000001,610000009050,
65.8566,°,Spine,10,5,1,100000001,610000009051,
86.8917,°,Spine,10,5,1,100000001,610000009052,
56.0343,°,Spine,10,6,1,100000001,610000009053,
65.449,°,Spine,9,6,1,100000001,610000009054,
72.9562,°,Spine,9,6,1,100000001,610000009055,
71.1257,°,Spine,9,6,1,100000001,610000009057,
69.9389,°,Spine,9,6,1,100000001,610000009058,
84.5101,°,Spine,9,6,1,100000001,610000009059,
88.921,°,Spine,10,8,1,100000001,610000009062,
82.5545,°,Spine,10,8,1,100000001,610000009063,
100.407,°,Spine,11,7,1,100000001,610000009064,
130.791,°,Spine,9,7,1,100000001,610000009066,
83.7024,°,Spine,9,6,1,100000001,610000009067,
72.6679,°,Spine,6,4,1,100000001,610000009069,
63.8784,°,Spine,14,3,1,100000001,610000009073,
97.186,°,Spine,13,2,1,100000001,610000009074,
65.6306,°,Spine,13,2,1,100000001,610000009077,
80.3867,°,Spine,13,2,1,100000001,610000009078,
76.7723,°,Spine,13,3,1,100000001,610000009079,
84.2619,°,Spine,12,2,1,100000001,610000009080,
55.6749,°,Spine,12,3,1,100000001,610000009081,
64.0642,°,Spine,11,2,1,100000001,610000009082,
80.5189,°,Spine,11,2,1,100000001,610000009083,
89.2872,°,Spine,13,4,1,100000001,610000009085,
65.0288,°,Spine,11,3,1,100000001,610000009088,
91.9721,°,Spine,9,2,1,100000001,610000009092,
73.3274,°,Spine,9,2,1,100000001,610000009093,
86.3726,°,Spine,8,3,1,100000001,610000009094,
79.5402,°,Spine,6,2,1,100000001,610000009095,
96.9827,°,Spine,5,2,1,100000001,610000009096,
93.3082,°,Spine,10,4,1,100000001,610000009097,
87.8569,°,Spine,6,3,1,100000001,610000009102,
75.0343,°,Spine,4,2,1,100000001,610000009103,
55.427,°,Spine,2,1,1,100000001,610000009105,
65.0483,°,Spine,1,1,1,100000001,610000009106,
69.1677,°,Spine,1,1,1,100000001,610000009107,
88.066,°,Spine,6,5,1,100000001,610000009108,
73.8796,°,Spine,6,5,1,100000001,610000009109,
76.572,°,Spine,5,4,1,100000001,610000009110,
78.7898,°,Spine,5,4,1,100000001,610000009111,
87.7792,°,Spine,5,4,1,100000001,610000009112,
50.2451,°,Spine,5,3,1,100000001,610000009113,
92.791,°,Spine,2,3,1,100000001,610000009116,
79.9183,°,Spine,1,2,1,100000001,610000009117,
85.136,°,Spine,1,2,1,100000001,610000009118,
84.286,°,Spine,2,2,1,100000001,610000009121,
90.1594,°,Spine,0,1,1,100000001,610000009122,
39.5833,°,Spine,0,1,1,100000001,610000009123,
72.5321,°,Spine,8,3,1,100000001,610000009127,
93.5502,°,Spine,5,2,1,100000001,610000009129,
56.7527,°,Spine,2,2,1,100000001,610000009132,
37.0553,°,Spine,1,1,1,100000001,610000009134,
89.7055,°,Spine,0,1,1,100000001,610000009135,
82.8622,°,Spine,6,3,1,100000001,610000009138,
87.4298,°,Spine,6,3,1,100000001,610000009139,
85.4382,°,Spine,6,2,1,100000001,610000009140,
68.2926,°,Spine,5,2,1,100000001,610000009141,
79.2448,°,Spine,5,2,1,100000001,610000009142,
91.1613,°,Spine,5,2,1,100000001,610000009143,
68.0258,°,Spine,5,1,1,100000001,610000009144,
59.8214,°,Spine,5,1,1,100000001,610000009145,
87.6007,°,Spine,1,1,1,100000001,610000009146,
74.4666,°,Spine,8,4,1,100000003,610000009674,
171.018,°,Spine,9,5,1,100000003,610000009675,
56.659,°,Spine,8,5,1,100000003,610000009676,
61.091,°,Spine,6,3,1,100000003,610000009677,
79.3567,°,Spine,6,3,1,100000003,610000009678,
83.569,°,Spine,6,3,1,100000003,610000009679,
80.2612,°,Spine,5,3,1,100000003,610000009682,
59.3668,°,Spine,3,2,1,100000003,610000009683,
61.6129,°,Spine,3,2,1,100000003,610000009684,
78.201,°,Spine,7,4,1,100000003,610000009687,
85.4716,°,Spine,6,3,1,100000003,610000009689,
63.0255,°,Spine,4,4,1,100000003,610000009691,
77.8167,°,Spine,3,3,1,100000003,610000009692,
81.6079,°,Spine,2,2,1,100000003,610000009693,
80.9087,°,Spine,1,2,1,100000003,610000009695,
84.9166,°,Spine,1,2,1,100000003,610000009696,
58.5303,°,Spine,1,2,1,100000003,610000009697,
75.4052,°,Spine,1,2,1,100000003,610000009698,
89.4904,°,Spine,1,1,1,100000003,610000009699,
72.1589,°,Spine,1,1,1,100000003,610000009700,
81.7182,°,Spine,10,2,1,100000003,610000009701,
78.0869,°,Spine,10,2,1,100000003,610000009702,
71.8054,°,Spine,12,5,1,100000003,610000009704,
77.9128,°,Spine,10,3,1,100000003,610000009708,
48.2199,°,Spine,10,3,1,100000003,610000009709,
86.1754,°,Spine,9,2,1,100000003,610000009711,
82.6867,°,Spine,9,2,1,100000003,610000009712,
76.9864,°,Spine,9,2,1,100000003,610000009713,
93.4085,°,Spine,9,3,1,100000003,610000009714,
66.025,°,Spine,8,3,1,100000003,610000009715,
62.9638,°,Spine,7,2,1,100000003,610000009716,
84.0641,°,Spine,5,2,1,100000003,610000009717,
71.6298,°,Spine,4,2,1,100000003,610000009719,
90.1719,°,Spine,5,3,1,100000003,610000009720,
77.3621,°,Spine,2,2,1,100000003,610000009722,
79.4462,°,Spine,2,3,1,100000003,610000009723,
69.0438,°,Spine,1,2,1,100000003,610000009724,
70.0448,°,Spine,6,3,1,100000003,610000009725,
88.9441,°,Spine,6,3,1,100000003,610000009726,
50.0012,°,Spine,6,3,1,100000003,610000009727,
68.0831,°,Spine,6,3,1,100000003,610000009728,
71.4584,°,Spine,6,2,1,100000003,610000009730,
83.9986,°,Spine,6,2,1,100000003,610000009731,
69.2602,°,Spine,6,2,1,100000003,610000009732,
69.4418,°,Spine,6,2,1,100000003,610000009733,
90.3951,°,Spine,6,1,1,100000003,610000009735,
63.8601,°,Spine,6,1,1,100000003,610000009736,
63.0739,°,Spine,6,2,1,100000003,610000009737,
74.0849,°,Spine,4,1,1,100000003,610000009739,
94.9868,°,Spine,5,2,1,100000003,610000009740,
61.0666,°,Spine,4,2,1,100000003,610000009745,
91.0451,°,Spine,2,1,1,100000003,610000009746,
95.1513,°,Spine,5,2,1,100000003,610000009747,
90.4573,°,Spine,3,2,1,100000003,610000009749,
87.0491,°,Spine,1,1,1,100000003,610000009751,
92.0453,°,Spine,2,1,1,100000003,610000009753,
102.295,°,Spine,2,2,1,100000003,610000009754,
74.135,°,Spine,0,1,1,100000003,610000009758,
72.0467,°,Spine,7,3,1,100000003,610000009768,
75.0019,°,Spine,7,3,1,100000003,610000009769,
89.5595,°,Spine,9,3,1,100000003,610000009770,
81.7208,°,Spine,9,3,1,100000003,610000009771,
67.212,°,Spine,9,3,1,100000003,610000009774,
52.1596,°,Spine,3,3,1,100000003,610000009778,
60.7843,°,Spine,2,2,1,100000003,610000009779,
57.9525,°,Spine,2,2,1,100000003,610000009780,
85.4074,°,Spine,2,2,1,100000003,610000009781,
89.2688,°,Spine,5,3,1,100000003,610000009784,
100.796,°,Spine,5,3,1,100000003,610000009785,
78.7014,°,Spine,4,3,1,100000003,610000009786,
71.5078,°,Spine,4,3,1,100000003,610000009787,
82.337,°,Spine,4,3,1,100000003,610000009788,
80.4423,°,Spine,3,2,1,100000003,610000009789,
72.2872,°,Spine,2,2,1,100000003,610000009790,
93.1599,°,Spine,0,1,1,100000003,610000009797,
62.0012,°,Spine,0,1,1,100000003,610000009798,
91.1548,°,Spine,0,1,1,100000003,610000009800,
84.4667,°,Spine,0,1,1,100000003,610000009803,
38.8895,°,Spine,,,1,100000004,610000009810,
90.1218,°,Spine,,,1,100000004,610000009811,
66.3553,°,Spine,,,1,100000004,610000009812,
88.7338,°,Spine,,,1,100000004,610000009813,
87.1978,°,Spine,,,1,100000004,610000009814,
89.7011,°,Spine,,,1,100000004,610000009815,
96.9848,°,Spine,,,1,100000004,610000009816,
69.5972,°,Spine,,,1,100000004,610000009817,
71.0912,°,Spine,,,1,100000004,610000009819,
73.1053,°,Spine,,,1,100000004,610000009820,
68.2631,°,Spine,,,1,100000004,610000009821,
88.8548,°,Spine,,,1,100000004,610000009822,
65.6836,°,Spine,,,1,100000004,610000009823,
79.2559,°,Spine,,,1,100000004,610000009825,
72.6436,°,Spine,,,1,100000004,610000009826,
97.007,°,Spine,,,1,100000004,610000009827,
73.5202,°,Spine,,,1,100000004,610000009828,
59.1889,°,Spine,,,1,100000004,610000009829,
80.6151,°,Spine,,,1,100000004,610000009830,
64.4627,°,Spine,,,1,100000004,610000009831,
91.3069,°,Spine,,,1,100000004,610000009833,
65.0297,°,Spine,,,1,100000004,610000009834,
60.1719,°,Spine,,,1,100000004,610000009836,
74.3993,°,Spine,,,1,100000004,610000009837,
77.2862,°,Spine,,,1,100000004,610000009838,
61.7209,°,Spine,,,1,100000004,610000009839,
77.5106,°,Spine,,,1,100000004,610000009840,
87.0202,°,Spine,,,1,100000004,610000009841,
78.8079,°,Spine,,,1,100000004,610000009844,
88.8487,°,Spine,,,1,100000004,610000009845,
98.9518,°,Spine,,,1,100000004,610000009847,
82.234,°,Spine,,,1,100000004,610000009848,
74.706,°,Spine,,,1,100000004,610000009849,
87.5059,°,Spine,,,1,100000004,610000009850,
86.2147,°,Spine,,,1,100000004,610000009851,
69.6479,°,Spine,,,1,100000004,610000009855,
