
Spine Terminal Pt Intensity Center Ch=2 Img=1
 ==================== 
Spine Terminal Pt Intensity Center,Unit,Category,Channel,Depth,Image,Time,FilamentID,ID,
56,,Spine,2,9,Image 1,1,100000000,610000007348,
51,,Spine,2,,Image 1,1,100000004,610000007355,
44,,Spine,2,2,Image 1,1,100000001,610000007357,
49,,Spine,2,9,Image 1,1,100000000,610000007362,
47,,Spine,2,,Image 1,1,100000004,610000007364,
16,,Spine,2,11,Image 1,1,100000000,610000007366,
28,,Spine,2,9,Image 1,1,100000000,610000007370,
39,,Spine,2,,Image 1,1,100000004,610000007372,
37,,Spine,2,10,Image 1,1,100000003,610000007375,
33,,Spine,2,0,Image 1,1,100000003,610000007385,
50,,Spine,2,9,Image 1,1,100000000,610000007388,
55,,Spine,2,,Image 1,1,100000004,610000007392,
39,,Spine,2,,Image 1,1,100000004,610000007395,
27,,Spine,2,19,Image 1,1,100000001,610000007397,
28,,Spine,2,9,Image 1,1,100000003,610000007399,
96,,Spine,2,1,Image 1,1,100000000,610000007404,
52,,Spine,2,7,Image 1,1,100000001,610000007410,
49,,Spine,2,,Image 1,1,100000004,610000007413,
90,,Spine,2,5,Image 1,1,100000001,610000007417,
38,,Spine,2,11,Image 1,1,100000001,610000007422,
126,,Spine,2,12,Image 1,1,100000001,610000007425,
42,,Spine,2,9,Image 1,1,100000000,610000007432,
40,,Spine,2,7,Image 1,1,100000000,610000007436,
176,,Spine,2,10,Image 1,1,100000000,610000007439,
64,,Spine,2,6,Image 1,1,100000003,610000007443,
37,,Spine,2,0,Image 1,1,100000003,610000007445,
30,,Spine,2,7,Image 1,1,100000000,610000007450,
63,,Spine,2,7,Image 1,1,100000003,610000007452,
44,,Spine,2,1,Image 1,1,100000000,610000007455,
61,,Spine,2,22,Image 1,1,100000001,610000007458,
41,,Spine,2,11,Image 1,1,100000003,610000007460,
32,,Spine,2,12,Image 1,1,100000001,610000007463,
36,,Spine,2,5,Image 1,1,100000000,610000007466,
39,,Spine,2,5,Image 1,1,100000000,610000007469,
40,,Spine,2,8,Image 1,1,100000000,610000007472,
49,,Spine,2,3,Image 1,1,100000003,610000007474,
46,,Spine,2,3,Image 1,1,100000003,610000007476,
34,,Spine,2,5,Image 1,1,100000003,610000007479,
69,,Spine,2,4,Image 1,1,100000000,610000007481,
24,,Spine,2,0,Image 1,1,100000001,610000007485,
40,,Spine,2,2,Image 1,1,100000003,610000007491,
62,,Spine,2,10,Image 1,1,100000003,610000007494,
45,,Spine,2,5,Image 1,1,100000003,610000007498,
40,,Spine,2,5,Image 1,1,100000003,610000007502,
110,,Spine,2,0,Image 1,1,100000003,610000007507,
36,,Spine,2,,Image 1,1,100000004,610000007509,
45,,Spine,2,9,Image 1,1,100000000,610000007513,
39,,Spine,2,18,Image 1,1,100000000,610000007516,
42,,Spine,2,23,Image 1,1,100000001,610000007522,
61,,Spine,2,0,Image 1,1,100000003,610000007529,
129,,Spine,2,5,Image 1,1,100000003,610000007532,
34,,Spine,2,,Image 1,1,100000004,610000007534,
16,,Spine,2,,Image 1,1,100000004,610000007536,
115,,Spine,2,7,Image 1,1,100000001,610000007538,
28,,Spine,2,0,Image 1,1,100000003,610000007542,
19,,Spine,2,18,Image 1,1,100000001,610000007544,
34,,Spine,2,5,Image 1,1,100000003,610000007546,
16,,Spine,2,2,Image 1,1,100000001,610000007548,
42,,Spine,2,20,Image 1,1,100000001,610000007550,
88,,Spine,2,9,Image 1,1,100000003,610000007553,
31,,Spine,2,10,Image 1,1,100000003,610000007557,
28,,Spine,2,6,Image 1,1,100000001,610000007560,
36,,Spine,2,12,Image 1,1,100000001,610000007563,
63,,Spine,2,17,Image 1,1,100000000,610000007567,
140,,Spine,2,18,Image 1,1,100000000,610000007570,
29,,Spine,2,,Image 1,1,100000004,610000007574,
60,,Spine,2,3,Image 1,1,100000000,610000007576,
44,,Spine,2,13,Image 1,1,100000001,610000007579,
38,,Spine,2,2,Image 1,1,100000003,610000007581,
34,,Spine,2,,Image 1,1,100000004,610000007583,
57,,Spine,2,2,Image 1,1,100000003,610000007587,
38,,Spine,2,6,Image 1,1,100000001,610000007589,
48,,Spine,2,,Image 1,1,100000004,610000007591,
26,,Spine,2,4,Image 1,1,100000003,610000007593,
33,,Spine,2,,Image 1,1,100000004,610000007597,
53,,Spine,2,8,Image 1,1,100000003,610000007601,
61,,Spine,2,10,Image 1,1,100000000,610000007605,
39,,Spine,2,13,Image 1,1,100000000,610000007607,
46,,Spine,2,2,Image 1,1,100000003,610000007611,
66,,Spine,2,3,Image 1,1,100000000,610000007614,
38,,Spine,2,2,Image 1,1,100000001,610000007616,
72,,Spine,2,,Image 1,1,100000004,610000007620,
94,,Spine,2,9,Image 1,1,100000001,610000007622,
37,,Spine,2,9,Image 1,1,100000001,610000007626,
41,,Spine,2,1,Image 1,1,100000001,610000007629,
24,,Spine,2,0,Image 1,1,100000001,610000007632,
38,,Spine,2,4,Image 1,1,100000000,610000007635,
31,,Spine,2,3,Image 1,1,100000003,610000007638,
39,,Spine,2,6,Image 1,1,100000003,610000007642,
50,,Spine,2,0,Image 1,1,100000000,610000007647,
42,,Spine,2,5,Image 1,1,100000003,610000007650,
32,,Spine,2,18,Image 1,1,100000000,610000007656,
48,,Spine,2,,Image 1,1,100000004,610000007659,
46,,Spine,2,6,Image 1,1,100000001,610000007661,
88,,Spine,2,6,Image 1,1,100000001,610000007663,
8,,Spine,2,5,Image 1,1,100000001,610000007665,
36,,Spine,2,13,Image 1,1,100000001,610000007668,
57,,Spine,2,21,Image 1,1,100000001,610000007674,
38,,Spine,2,4,Image 1,1,100000000,610000007676,
64,,Spine,2,12,Image 1,1,100000001,610000007681,
26,,Spine,2,,Image 1,1,100000004,610000007683,
40,,Spine,2,8,Image 1,1,100000001,610000007686,
36,,Spine,2,2,Image 1,1,100000001,610000007688,
28,,Spine,2,5,Image 1,1,100000001,610000007690,
23,,Spine,2,,Image 1,1,100000004,610000007692,
49,,Spine,2,9,Image 1,1,100000000,610000007696,
45,,Spine,2,5,Image 1,1,100000000,610000007699,
26,,Spine,2,5,Image 1,1,100000001,610000007701,
37,,Spine,2,4,Image 1,1,100000001,610000007703,
44,,Spine,2,4,Image 1,1,100000003,610000007705,
42,,Spine,2,5,Image 1,1,100000003,610000007708,
68,,Spine,2,11,Image 1,1,100000003,610000007710,
51,,Spine,2,3,Image 1,1,100000001,610000007712,
77,,Spine,2,4,Image 1,1,100000000,610000007716,
25,,Spine,2,,Image 1,1,100000004,610000007718,
39,,Spine,2,9,Image 1,1,100000000,610000007720,
37,,Spine,2,,Image 1,1,100000004,610000007723,
25,,Spine,2,,Image 1,1,100000005,610000007725,
50,,Spine,2,22,Image 1,1,100000001,610000007728,
33,,Spine,2,9,Image 1,1,100000003,610000007730,
62,,Spine,2,0,Image 1,1,100000000,610000007734,
46,,Spine,2,12,Image 1,1,100000003,610000007736,
47,,Spine,2,,Image 1,1,100000004,610000007740,
64,,Spine,2,2,Image 1,1,100000001,610000007744,
50,,Spine,2,8,Image 1,1,100000001,610000007748,
52,,Spine,2,3,Image 1,1,100000003,610000007751,
21,,Spine,2,,Image 1,1,100000006,610000007755,
39,,Spine,2,9,Image 1,1,100000000,610000007759,
51,,Spine,2,,Image 1,1,100000004,610000007763,
53,,Spine,2,6,Image 1,1,100000001,610000007765,
43,,Spine,2,17,Image 1,1,100000000,610000007768,
25,,Spine,2,5,Image 1,1,100000003,610000007771,
50,,Spine,2,,Image 1,1,100000004,610000007774,
68,,Spine,2,18,Image 1,1,100000001,610000007777,
15,,Spine,2,0,Image 1,1,100000003,610000007780,
53,,Spine,2,9,Image 1,1,100000001,610000007783,
87,,Spine,2,,Image 1,1,100000004,610000007788,
29,,Spine,2,3,Image 1,1,100000000,610000007790,
56,,Spine,2,0,Image 1,1,100000003,610000007793,
40,,Spine,2,4,Image 1,1,100000003,610000007798,
48,,Spine,2,4,Image 1,1,100000001,610000007800,
57,,Spine,2,5,Image 1,1,100000003,610000007805,
36,,Spine,2,2,Image 1,1,100000000,610000007808,
36,,Spine,2,4,Image 1,1,100000001,610000007811,
47,,Spine,2,,Image 1,1,100000004,610000007813,
64,,Spine,2,9,Image 1,1,100000001,610000007815,
57,,Spine,2,1,Image 1,1,100000000,610000007818,
33,,Spine,2,2,Image 1,1,100000003,610000007821,
35,,Spine,2,10,Image 1,1,100000003,610000007824,
35,,Spine,2,4,Image 1,1,100000000,610000007826,
