
Spine Max Diameter
 ==================== 
Spine Max Diameter,Unit,Category,Depth,Level,Time,FilamentID,ID,
0.33606,µm,Spine,4,2,1,100000000,610000008966,
0.263453,µm,Spine,3,2,1,100000000,610000008967,
0.31953,µm,Spine,9,3,1,100000000,610000008968,
0.381487,µm,Spine,9,3,1,100000000,610000008969,
0.379274,µm,Spine,8,4,1,100000000,610000008970,
0.304171,µm,Spine,8,4,1,100000000,610000008971,
0.382307,µm,Spine,8,4,1,100000000,610000008972,
0.442438,µm,Spine,6,1,1,100000000,610000008973,
0.356612,µm,Spine,6,1,1,100000000,610000008974,
0.392909,µm,Spine,5,1,1,100000000,610000008975,
0.402726,µm,Spine,5,2,1,100000000,610000008976,
0.417357,µm,Spine,5,2,1,100000000,610000008977,
0.349667,µm,Spine,4,1,1,100000000,610000008978,
0.36803,µm,Spine,4,2,1,100000000,610000008979,
0.36699,µm,Spine,3,1,1,100000000,610000008980,
0.300168,µm,Spine,2,1,1,100000000,610000008981,
0.398376,µm,Spine,2,1,1,100000000,610000008982,
0.344948,µm,Spine,2,1,1,100000000,610000008983,
0.411518,µm,Spine,2,1,1,100000000,610000008984,
0.515071,µm,Spine,0,1,1,100000000,610000008985,
0.332617,µm,Spine,2,2,1,100000000,610000008986,
0.408723,µm,Spine,2,1,1,100000000,610000008987,
0.609375,µm,Spine,0,1,1,100000000,610000008988,
0.431059,µm,Spine,0,1,1,100000000,610000008989,
0.711522,µm,Spine,0,1,1,100000000,610000008990,
0.306016,µm,Spine,21,9,1,100000001,610000008992,
0.464354,µm,Spine,21,8,1,100000001,610000008993,
0.294669,µm,Spine,19,8,1,100000001,610000008994,
0.355656,µm,Spine,18,8,1,100000001,610000008995,
0.299006,µm,Spine,18,8,1,100000001,610000008996,
0.302644,µm,Spine,18,8,1,100000001,610000008997,
0.265888,µm,Spine,18,8,1,100000001,610000008998,
0.265851,µm,Spine,16,7,1,100000001,610000008999,
0.367282,µm,Spine,16,7,1,100000001,610000009000,
0.423583,µm,Spine,16,7,1,100000001,610000009001,
0.317591,µm,Spine,16,7,1,100000001,610000009002,
0.217792,µm,Spine,27,11,1,100000001,610000009003,
0.366559,µm,Spine,28,10,1,100000001,610000009004,
0.34056,µm,Spine,28,10,1,100000001,610000009005,
0.360895,µm,Spine,26,10,1,100000001,610000009006,
0.308731,µm,Spine,26,10,1,100000001,610000009007,
0.387982,µm,Spine,24,9,1,100000001,610000009008,
0.331701,µm,Spine,24,9,1,100000001,610000009009,
0.411772,µm,Spine,22,8,1,100000001,610000009010,
0.406301,µm,Spine,22,8,1,100000001,610000009011,
0.44146,µm,Spine,22,8,1,100000001,610000009012,
0.425835,µm,Spine,21,8,1,100000001,610000009013,
0.336197,µm,Spine,21,8,1,100000001,610000009014,
0.423045,µm,Spine,19,7,1,100000001,610000009015,
0.474824,µm,Spine,19,7,1,100000001,610000009016,
0.480943,µm,Spine,18,7,1,100000001,610000009017,
0.480328,µm,Spine,18,7,1,100000001,610000009018,
0.419422,µm,Spine,19,9,1,100000001,610000009019,
0.431701,µm,Spine,19,8,1,100000001,610000009020,
0.371289,µm,Spine,18,8,1,100000001,610000009021,
0.37262,µm,Spine,18,7,1,100000001,610000009022,
0.194713,µm,Spine,15,7,1,100000001,610000009023,
0.330659,µm,Spine,15,7,1,100000001,610000009024,
0.474608,µm,Spine,15,7,1,100000001,610000009025,
0.492011,µm,Spine,14,6,1,100000001,610000009026,
0.492011,µm,Spine,14,6,1,100000001,610000009027,
0.419641,µm,Spine,13,6,1,100000001,610000009028,
0.381142,µm,Spine,13,6,1,100000001,610000009029,
0.340316,µm,Spine,13,6,1,100000001,610000009030,
0.409657,µm,Spine,13,6,1,100000001,610000009031,
0.270836,µm,Spine,15,6,1,100000001,610000009032,
0.33406,µm,Spine,15,6,1,100000001,610000009033,
0.341184,µm,Spine,15,6,1,100000001,610000009034,
0.446875,µm,Spine,16,5,1,100000001,610000009035,
0.284022,µm,Spine,14,6,1,100000001,610000009036,
0.275559,µm,Spine,14,6,1,100000001,610000009037,
0.352706,µm,Spine,13,5,1,100000001,610000009038,
0.353131,µm,Spine,13,5,1,100000001,610000009039,
0.396061,µm,Spine,12,5,1,100000001,610000009040,
0.377205,µm,Spine,12,5,1,100000001,610000009041,
0.323557,µm,Spine,12,5,1,100000001,610000009042,
0.416934,µm,Spine,12,6,1,100000001,610000009043,
0.452081,µm,Spine,12,6,1,100000001,610000009044,
0.254245,µm,Spine,12,6,1,100000001,610000009045,
0.254245,µm,Spine,12,6,1,100000001,610000009046,
0.28606,µm,Spine,12,6,1,100000001,610000009047,
0.244661,µm,Spine,12,6,1,100000001,610000009048,
0.296684,µm,Spine,11,5,1,100000001,610000009049,
0.260687,µm,Spine,11,6,1,100000001,610000009050,
0.273298,µm,Spine,10,5,1,100000001,610000009051,
0.320618,µm,Spine,10,5,1,100000001,610000009052,
0.275299,µm,Spine,10,6,1,100000001,610000009053,
0.261415,µm,Spine,9,6,1,100000001,610000009054,
0.250125,µm,Spine,9,6,1,100000001,610000009055,
0.253722,µm,Spine,9,6,1,100000001,610000009056,
0.227909,µm,Spine,9,6,1,100000001,610000009057,
0.285552,µm,Spine,9,6,1,100000001,610000009058,
0.270206,µm,Spine,9,6,1,100000001,610000009059,
0.30795,µm,Spine,8,5,1,100000001,610000009060,
0.30795,µm,Spine,8,5,1,100000001,610000009061,
0.224863,µm,Spine,10,8,1,100000001,610000009062,
0.262176,µm,Spine,10,8,1,100000001,610000009063,
0.325,µm,Spine,11,7,1,100000001,610000009064,
0.266751,µm,Spine,9,7,1,100000001,610000009065,
0.274821,µm,Spine,9,7,1,100000001,610000009066,
0.319739,µm,Spine,9,6,1,100000001,610000009067,
0.384381,µm,Spine,7,4,1,100000001,610000009068,
0.270282,µm,Spine,6,4,1,100000001,610000009069,
0.40625,µm,Spine,6,4,1,100000001,610000009070,
0.21765,µm,Spine,14,3,1,100000001,610000009071,
0.21765,µm,Spine,14,3,1,100000001,610000009072,
0.242089,µm,Spine,14,3,1,100000001,610000009073,
0.214839,µm,Spine,13,2,1,100000001,610000009074,
0.262593,µm,Spine,13,2,1,100000001,610000009075,
0.262593,µm,Spine,13,2,1,100000001,610000009076,
0.269798,µm,Spine,13,2,1,100000001,610000009077,
0.223438,µm,Spine,13,2,1,100000001,610000009078,
0.194056,µm,Spine,13,3,1,100000001,610000009079,
0.256196,µm,Spine,12,2,1,100000001,610000009080,
0.343729,µm,Spine,12,3,1,100000001,610000009081,
0.370602,µm,Spine,11,2,1,100000001,610000009082,
0.281197,µm,Spine,11,2,1,100000001,610000009083,
0.272485,µm,Spine,11,2,1,100000001,610000009084,
0.312487,µm,Spine,13,4,1,100000001,610000009085,
0.456257,µm,Spine,13,4,1,100000001,610000009086,
0.40625,µm,Spine,12,3,1,100000001,610000009087,
0.348708,µm,Spine,11,3,1,100000001,610000009088,
0.324705,µm,Spine,9,2,1,100000001,610000009089,
0.324705,µm,Spine,9,2,1,100000001,610000009090,
0.29917,µm,Spine,9,2,1,100000001,610000009091,
0.296198,µm,Spine,9,2,1,100000001,610000009092,
0.324528,µm,Spine,9,2,1,100000001,610000009093,
0.195984,µm,Spine,8,3,1,100000001,610000009094,
0.362583,µm,Spine,6,2,1,100000001,610000009095,
0.391749,µm,Spine,5,2,1,100000001,610000009096,
0.340802,µm,Spine,10,4,1,100000001,610000009097,
0.453971,µm,Spine,10,3,1,100000001,610000009098,
0.311706,µm,Spine,9,4,1,100000001,610000009099,
0.311706,µm,Spine,9,4,1,100000001,610000009100,
0.404969,µm,Spine,9,3,1,100000001,610000009101,
0.341616,µm,Spine,6,3,1,100000001,610000009102,
0.300018,µm,Spine,4,2,1,100000001,610000009103,
0.412139,µm,Spine,2,1,1,100000001,610000009104,
0.5094,µm,Spine,2,1,1,100000001,610000009105,
0.38068,µm,Spine,1,1,1,100000001,610000009106,
0.376417,µm,Spine,1,1,1,100000001,610000009107,
0.328599,µm,Spine,6,5,1,100000001,610000009108,
0.393141,µm,Spine,6,5,1,100000001,610000009109,
0.312355,µm,Spine,5,4,1,100000001,610000009110,
0.328303,µm,Spine,5,4,1,100000001,610000009111,
0.426675,µm,Spine,5,4,1,100000001,610000009112,
0.430173,µm,Spine,5,3,1,100000001,610000009113,
0.43509,µm,Spine,2,3,1,100000001,610000009114,
0.43509,µm,Spine,2,3,1,100000001,610000009115,
0.25402,µm,Spine,2,3,1,100000001,610000009116,
0.296201,µm,Spine,1,2,1,100000001,610000009117,
0.305444,µm,Spine,1,2,1,100000001,610000009118,
0.305131,µm,Spine,0,1,1,100000001,610000009119,
0.308268,µm,Spine,0,1,1,100000001,610000009120,
0.249098,µm,Spine,2,2,1,100000001,610000009121,
0.358692,µm,Spine,0,1,1,100000001,610000009122,
0.328419,µm,Spine,0,1,1,100000001,610000009123,
0.309776,µm,Spine,8,3,1,100000001,610000009127,
0.331441,µm,Spine,7,2,1,100000001,610000009128,
0.320874,µm,Spine,5,2,1,100000001,610000009129,
0.301846,µm,Spine,5,2,1,100000001,610000009130,
0.242492,µm,Spine,5,3,1,100000001,610000009131,
0.301198,µm,Spine,2,2,1,100000001,610000009132,
0.615111,µm,Spine,2,1,1,100000001,610000009133,
0.319494,µm,Spine,1,1,1,100000001,610000009134,
0.185315,µm,Spine,0,1,1,100000001,610000009135,
0.253068,µm,Spine,0,1,1,100000001,610000009136,
0.42626,µm,Spine,0,1,1,100000001,610000009137,
0.322689,µm,Spine,6,3,1,100000001,610000009138,
0.343381,µm,Spine,6,3,1,100000001,610000009139,
0.326697,µm,Spine,6,2,1,100000001,610000009140,
0.289758,µm,Spine,5,2,1,100000001,610000009141,
0.288062,µm,Spine,5,2,1,100000001,610000009142,
0.320018,µm,Spine,5,2,1,100000001,610000009143,
0.344907,µm,Spine,5,1,1,100000001,610000009144,
0.381917,µm,Spine,5,1,1,100000001,610000009145,
0.445352,µm,Spine,1,1,1,100000001,610000009146,
0.265504,µm,Spine,8,4,1,100000003,610000009674,
0.181991,µm,Spine,9,5,1,100000003,610000009675,
0.350453,µm,Spine,8,5,1,100000003,610000009676,
0.282428,µm,Spine,6,3,1,100000003,610000009677,
0.294766,µm,Spine,6,3,1,100000003,610000009678,
0.294682,µm,Spine,6,3,1,100000003,610000009679,
0.189812,µm,Spine,6,4,1,100000003,610000009680,
0.189812,µm,Spine,6,4,1,100000003,610000009681,
0.273937,µm,Spine,5,3,1,100000003,610000009682,
0.285503,µm,Spine,3,2,1,100000003,610000009683,
0.345313,µm,Spine,3,2,1,100000003,610000009684,
0.311859,µm,Spine,3,2,1,100000003,610000009685,
0.37892,µm,Spine,3,2,1,100000003,610000009686,
0.336645,µm,Spine,7,4,1,100000003,610000009687,
0.272093,µm,Spine,7,3,1,100000003,610000009688,
0.304049,µm,Spine,6,3,1,100000003,610000009689,
0.266725,µm,Spine,4,3,1,100000003,610000009690,
0.286776,µm,Spine,4,4,1,100000003,610000009691,
0.237583,µm,Spine,3,3,1,100000003,610000009692,
0.36664,µm,Spine,2,2,1,100000003,610000009693,
0.370327,µm,Spine,2,2,1,100000003,610000009694,
0.393462,µm,Spine,1,2,1,100000003,610000009695,
0.616083,µm,Spine,1,2,1,100000003,610000009696,
0.37464,µm,Spine,1,2,1,100000003,610000009697,
0.38125,µm,Spine,1,2,1,100000003,610000009698,
0.547922,µm,Spine,1,1,1,100000003,610000009699,
0.52774,µm,Spine,1,1,1,100000003,610000009700,
0.263537,µm,Spine,10,2,1,100000003,610000009701,
0.30673,µm,Spine,10,2,1,100000003,610000009702,
0.335259,µm,Spine,12,4,1,100000003,610000009703,
0.256543,µm,Spine,12,5,1,100000003,610000009704,
0.280659,µm,Spine,11,4,1,100000003,610000009705,
0.25118,µm,Spine,11,4,1,100000003,610000009706,
0.246982,µm,Spine,11,4,1,100000003,610000009707,
0.328495,µm,Spine,10,3,1,100000003,610000009708,
0.465703,µm,Spine,10,3,1,100000003,610000009709,
0.335167,µm,Spine,10,2,1,100000003,610000009710,
0.34293,µm,Spine,9,2,1,100000003,610000009711,
0.374248,µm,Spine,9,2,1,100000003,610000009712,
0.28838,µm,Spine,9,2,1,100000003,610000009713,
0.311786,µm,Spine,9,3,1,100000003,610000009714,
0.279898,µm,Spine,8,3,1,100000003,610000009715,
0.337749,µm,Spine,7,2,1,100000003,610000009716,
0.332644,µm,Spine,5,2,1,100000003,610000009717,
0.39694,µm,Spine,5,2,1,100000003,610000009718,
0.342323,µm,Spine,4,2,1,100000003,610000009719,
0.341116,µm,Spine,5,3,1,100000003,610000009720,
0.492291,µm,Spine,3,2,1,100000003,610000009721,
0.50669,µm,Spine,2,2,1,100000003,610000009722,
0.306801,µm,Spine,2,3,1,100000003,610000009723,
0.294396,µm,Spine,1,2,1,100000003,610000009724,
0.337633,µm,Spine,6,3,1,100000003,610000009725,
0.42779,µm,Spine,6,3,1,100000003,610000009726,
0.335156,µm,Spine,6,3,1,100000003,610000009727,
0.3302,µm,Spine,6,3,1,100000003,610000009728,
0.412512,µm,Spine,7,2,1,100000003,610000009729,
0.270694,µm,Spine,6,2,1,100000003,610000009730,
0.2839,µm,Spine,6,2,1,100000003,610000009731,
0.315305,µm,Spine,6,2,1,100000003,610000009732,
0.297183,µm,Spine,6,2,1,100000003,610000009733,
0.289004,µm,Spine,5,2,1,100000003,610000009734,
0.394271,µm,Spine,6,1,1,100000003,610000009735,
0.417665,µm,Spine,6,1,1,100000003,610000009736,
0.259987,µm,Spine,6,2,1,100000003,610000009737,
0.431647,µm,Spine,5,1,1,100000003,610000009738,
0.527136,µm,Spine,4,1,1,100000003,610000009739,
0.402215,µm,Spine,5,2,1,100000003,610000009740,
0.283409,µm,Spine,4,2,1,100000003,610000009743,
0.283409,µm,Spine,4,2,1,100000003,610000009744,
0.3314,µm,Spine,4,2,1,100000003,610000009745,
0.397758,µm,Spine,2,1,1,100000003,610000009746,
0.401284,µm,Spine,5,2,1,100000003,610000009747,
0.318818,µm,Spine,5,2,1,100000003,610000009748,
0.370279,µm,Spine,3,2,1,100000003,610000009749,
0.327391,µm,Spine,3,2,1,100000003,610000009750,
0.447162,µm,Spine,1,1,1,100000003,610000009751,
0.399454,µm,Spine,0,1,1,100000003,610000009752,
0.307016,µm,Spine,2,1,1,100000003,610000009753,
0.22549,µm,Spine,2,2,1,100000003,610000009754,
0.357138,µm,Spine,1,1,1,100000003,610000009755,
0.369237,µm,Spine,1,2,1,100000003,610000009756,
0.362582,µm,Spine,0,1,1,100000003,610000009757,
0.462733,µm,Spine,0,1,1,100000003,610000009758,
0.164202,µm,Spine,8,4,1,100000003,610000009766,
0.164882,µm,Spine,8,4,1,100000003,610000009767,
0.310766,µm,Spine,7,3,1,100000003,610000009768,
0.309303,µm,Spine,7,3,1,100000003,610000009769,
0.254513,µm,Spine,9,3,1,100000003,610000009770,
0.187809,µm,Spine,9,3,1,100000003,610000009771,
0.262636,µm,Spine,9,3,1,100000003,610000009772,
0.262636,µm,Spine,9,3,1,100000003,610000009773,
0.258207,µm,Spine,9,3,1,100000003,610000009774,
0.34899,µm,Spine,7,2,1,100000003,610000009775,
0.34899,µm,Spine,7,2,1,100000003,610000009776,
0.359583,µm,Spine,7,2,1,100000003,610000009777,
0.40625,µm,Spine,3,3,1,100000003,610000009778,
0.274886,µm,Spine,2,2,1,100000003,610000009779,
0.378885,µm,Spine,2,2,1,100000003,610000009780,
0.33932,µm,Spine,2,2,1,100000003,610000009781,
0.460674,µm,Spine,1,1,1,100000003,610000009782,
0.362367,µm,Spine,1,1,1,100000003,610000009783,
0.251121,µm,Spine,5,3,1,100000003,610000009784,
0.38229,µm,Spine,5,3,1,100000003,610000009785,
0.28484,µm,Spine,4,3,1,100000003,610000009786,
0.270622,µm,Spine,4,3,1,100000003,610000009787,
0.315206,µm,Spine,4,3,1,100000003,610000009788,
0.369132,µm,Spine,3,2,1,100000003,610000009789,
0.422403,µm,Spine,2,2,1,100000003,610000009790,
0.269542,µm,Spine,2,2,1,100000003,610000009791,
0.339426,µm,Spine,0,1,1,100000003,610000009792,
0.460888,µm,Spine,0,1,1,100000003,610000009797,
0.346387,µm,Spine,0,1,1,100000003,610000009798,
0.252604,µm,Spine,0,1,1,100000003,610000009800,
0.440484,µm,Spine,0,1,1,100000003,610000009801,
0.536551,µm,Spine,0,1,1,100000003,610000009802,
0.31156,µm,Spine,0,1,1,100000003,610000009803,
0.21165,µm,Spine,,,1,100000004,610000009810,
0.317588,µm,Spine,,,1,100000004,610000009811,
0.286542,µm,Spine,,,1,100000004,610000009812,
0.309582,µm,Spine,,,1,100000004,610000009813,
0.31979,µm,Spine,,,1,100000004,610000009814,
0.304294,µm,Spine,,,1,100000004,610000009815,
0.265027,µm,Spine,,,1,100000004,610000009816,
0.270268,µm,Spine,,,1,100000004,610000009817,
0.258506,µm,Spine,,,1,100000004,610000009818,
0.300989,µm,Spine,,,1,100000004,610000009819,
0.370738,µm,Spine,,,1,100000004,610000009820,
0.302255,µm,Spine,,,1,100000004,610000009821,
0.25828,µm,Spine,,,1,100000004,610000009822,
0.316072,µm,Spine,,,1,100000004,610000009823,
0.451888,µm,Spine,,,1,100000004,610000009824,
0.325,µm,Spine,,,1,100000004,610000009825,
0.363308,µm,Spine,,,1,100000004,610000009826,
0.279752,µm,Spine,,,1,100000004,610000009827,
0.24375,µm,Spine,,,1,100000004,610000009828,
0.253792,µm,Spine,,,1,100000004,610000009829,
0.185479,µm,Spine,,,1,100000004,610000009830,
0.271712,µm,Spine,,,1,100000004,610000009831,
0.252727,µm,Spine,,,1,100000004,610000009832,
0.288107,µm,Spine,,,1,100000004,610000009833,
0.319777,µm,Spine,,,1,100000004,610000009834,
0.302176,µm,Spine,,,1,100000004,610000009835,
0.361251,µm,Spine,,,1,100000004,610000009836,
0.376933,µm,Spine,,,1,100000004,610000009837,
0.34437,µm,Spine,,,1,100000004,610000009838,
0.400854,µm,Spine,,,1,100000004,610000009839,
0.394942,µm,Spine,,,1,100000004,610000009840,
0.365341,µm,Spine,,,1,100000004,610000009841,
0.375209,µm,Spine,,,1,100000004,610000009842,
0.37079,µm,Spine,,,1,100000004,610000009843,
0.383064,µm,Spine,,,1,100000004,610000009844,
0.340567,µm,Spine,,,1,100000004,610000009845,
0.267383,µm,Spine,,,1,100000004,610000009846,
0.356521,µm,Spine,,,1,100000004,610000009847,
0.28005,µm,Spine,,,1,100000004,610000009848,
0.307277,µm,Spine,,,1,100000004,610000009849,
0.30545,µm,Spine,,,1,100000004,610000009850,
0.313259,µm,Spine,,,1,100000004,610000009851,
0.404181,µm,Spine,,,1,100000004,610000009852,
0.408814,µm,Spine,,,1,100000004,610000009853,
0.429771,µm,Spine,,,1,100000004,610000009854,
0.332324,µm,Spine,,,1,100000004,610000009855,
0.318704,µm,Spine,,,1,100000004,610000009856,
0.345105,µm,Spine,,,1,100000004,610000009857,
0.299607,µm,Spine,,,1,100000004,610000009858,
0.383412,µm,Spine,,,1,100000004,610000009859,
0.342534,µm,Spine,,,1,100000004,610000009860,
0.274168,µm,Spine,,,1,100000004,610000009861,
0.267774,µm,Spine,,,1,100000004,610000009862,
0.248912,µm,Spine,,,1,100000004,610000009863,
0.248912,µm,Spine,,,1,100000004,610000009864,
0.29525,µm,Spine,,,1,100000004,610000009865,
0.356259,µm,Spine,,,1,100000004,610000009866,
0.419049,µm,Spine,,,1,100000004,610000009867,
0.492193,µm,Spine,,,1,100000004,610000009868,
0.484961,µm,Spine,,,1,100000004,610000009869,
0.325958,µm,Spine,,,1,100000004,610000009870,
0.268869,µm,Spine,,,1,100000004,610000009871,
0.248061,µm,Spine,,,1,100000004,610000009872,
0.430299,µm,Spine,,,1,100000004,610000009873,
0.308857,µm,Spine,,,1,100000004,610000009874,
0.1625,µm,Spine,,,1,100000007,610000009875,
0.233594,µm,Spine,,,1,100000008,610000009876,
0.337096,µm,Spine,,,1,100000009,610000009877,
0.238889,µm,Spine,,,1,100000010,610000009878,
