
Segment Spine Density
 ==================== 
Segment Spine Density,Unit,Category,Depth,Level,Time,FilamentID,ID,
9.06331,1/10µm,Segment,,,1,100000004,510000001979,
11.7481,1/10µm,Segment,,,1,100000004,510000001987,
24.5246,1/10µm,Segment,,,1,100000004,510000001996,
0,1/10µm,Segment,,,1,100000004,510000002014,
14.0526,1/10µm,Segment,,,1,100000004,510000002021,
0,1/10µm,Segment,,,1,100000004,510000002023,
0,1/10µm,Segment,,,1,100000004,510000002030,
0,1/10µm,Segment,,,1,100000004,510000002034,
18.8967,1/10µm,Segment,,,1,100000004,510000002038,
0,1/10µm,Segment,,,1,100000004,510000002041,
0,1/10µm,Segment,,,1,100000004,510000002043,
0,1/10µm,Segment,,,1,100000004,510000002048,
0,1/10µm,Segment,,,1,100000004,510000002050,
0,1/10µm,Segment,,,1,100000004,510000002052,
0,1/10µm,Segment,,,1,100000004,510000002057,
0,1/10µm,Segment,,,1,100000004,510000002061,
0,1/10µm,Segment,,,1,100000004,510000002065,
0,1/10µm,Segment,9,3,1,100000001,510000002069,
10.1332,1/10µm,Segment,8,3,1,100000001,510000002078,
13.7598,1/10µm,Segment,6,2,1,100000001,510000002084,
8.06814,1/10µm,Segment,5,2,1,100000001,510000002129,
0,1/10µm,Segment,4,2,1,100000001,510000002139,
0,1/10µm,Segment,3,2,1,100000001,510000002141,
18.9394,1/10µm,Segment,2,2,1,100000001,510000002146,
0,1/10µm,Segment,1,2,1,100000001,510000002166,
28.2628,1/10µm,Segment,0,1,1,100000001,510000002189,
0,1/10µm,Segment,9,4,1,100000001,510000002222,
0,1/10µm,Segment,8,2,1,100000001,510000002225,
0,1/10µm,Segment,7,3,1,100000001,510000002227,
0,1/10µm,Segment,6,3,1,100000001,510000002229,
36.9136,1/10µm,Segment,5,3,1,100000001,510000002232,
7.83148,1/10µm,Segment,2,3,1,100000001,510000002247,
0,1/10µm,Segment,3,3,1,100000001,510000002250,
0,1/10µm,Segment,4,3,1,100000001,510000002254,
0,1/10µm,Segment,11,4,1,100000003,510000002258,
0,1/10µm,Segment,10,4,1,100000003,510000002261,
0,1/10µm,Segment,9,3,1,100000003,510000002266,
11.5862,1/10µm,Segment,7,3,1,100000003,510000002282,
35.8033,1/10µm,Segment,6,2,1,100000003,510000002287,
25.2732,1/10µm,Segment,5,2,1,100000003,510000002290,
0,1/10µm,Segment,4,2,1,100000003,510000002292,
0,1/10µm,Segment,3,2,1,100000003,510000002294,
25.1668,1/10µm,Segment,2,2,1,100000003,510000002307,
18.6887,1/10µm,Segment,1,1,1,100000003,510000002319,
0,1/10µm,Segment,0,1,1,100000003,510000002345,
20.2993,1/10µm,Segment,9,3,1,100000003,510000002395,
0,1/10µm,Segment,8,3,1,100000003,510000002399,
16.6748,1/10µm,Segment,7,2,1,100000003,510000002409,
0,1/10µm,Segment,11,5,1,100000003,510000002411,
29.0702,1/10µm,Segment,10,3,1,100000003,510000002413,
47.489,1/10µm,Segment,8,4,1,100000003,510000002415,
0,1/10µm,Segment,8,2,1,100000003,510000002421,
0,1/10µm,Segment,9,4,1,100000003,510000002423,
0,1/10µm,Segment,5,3,1,100000003,510000002425,
0,1/10µm,Segment,6,3,1,100000003,510000002427,
22.8527,1/10µm,Segment,4,3,1,100000003,510000002429,
22.3033,1/10µm,Segment,3,3,1,100000003,510000002432,
7.60851,1/10µm,Segment,5,3,1,100000003,510000002446,
4.26364,1/10µm,Segment,4,3,1,100000003,510000002478,
0,1/10µm,Segment,3,3,1,100000003,510000002495,
10.3828,1/10µm,Segment,2,2,1,100000003,510000002517,
0,1/10µm,Segment,7,4,1,100000003,510000002524,
18.6078,1/10µm,Segment,5,4,1,100000003,510000002534,
22.0676,1/10µm,Segment,4,3,1,100000003,510000002552,
13.8495,1/10µm,Segment,3,2,1,100000003,510000002557,
0,1/10µm,Segment,5,4,1,100000003,510000002562,
0,1/10µm,Segment,7,5,1,100000003,510000002566,
0,1/10µm,Segment,6,5,1,100000003,510000002568,
23.7448,1/10µm,Segment,5,3,1,100000003,510000002570,
6.31638,1/10µm,Segment,4,3,1,100000003,510000002584,
0,1/10µm,Segment,4,4,1,100000003,510000002588,
0,1/10µm,Segment,4,2,1,100000003,510000002598,
24.2974,1/10µm,Segment,13,6,1,100000000,510000002606,
18.7802,1/10µm,Segment,11,5,1,100000000,510000002624,
5.51857,1/10µm,Segment,10,5,1,100000000,510000002641,
0,1/10µm,Segment,8,4,1,100000000,510000002647,
9.31555,1/10µm,Segment,7,3,1,100000000,510000002658,
0,1/10µm,Segment,6,3,1,100000000,510000002660,
13.156,1/10µm,Segment,5,2,1,100000000,510000002676,
0,1/10µm,Segment,4,1,1,100000000,510000002686,
0,1/10µm,Segment,3,1,1,100000000,510000002688,
19.0658,1/10µm,Segment,2,1,1,100000000,510000002707,
15.2712,1/10µm,Segment,1,1,1,100000000,510000002729,
35.8715,1/10µm,Segment,0,1,1,100000000,510000002752,
0,1/10µm,Segment,5,4,1,100000003,510000002771,
35.9453,1/10µm,Segment,14,3,1,100000001,510000002779,
39.1482,1/10µm,Segment,13,2,1,100000001,510000002796,
14.3763,1/10µm,Segment,12,2,1,100000001,510000002802,
25.5336,1/10µm,Segment,11,2,1,100000001,510000002823,
0,1/10µm,Segment,10,2,1,100000001,510000002827,
41.6965,1/10µm,Segment,9,2,1,100000001,510000002844,
30.9348,1/10µm,Segment,8,2,1,100000001,510000002847,
31.2726,1/10µm,Segment,7,2,1,100000001,510000002850,
14.6628,1/10µm,Segment,6,2,1,100000001,510000002870,
29.804,1/10µm,Segment,5,2,1,100000001,510000002872,
10.8209,1/10µm,Segment,4,2,1,100000001,510000002936,
4.22707,1/10µm,Segment,6,5,1,100000001,510000002994,
29.4357,1/10µm,Segment,5,4,1,100000001,510000003012,
0,1/10µm,Segment,4,3,1,100000001,510000003015,
0,1/10µm,Segment,3,2,1,100000001,510000003029,
0,1/10µm,Segment,2,2,1,100000001,510000003036,
6.3364,1/10µm,Segment,1,2,1,100000001,510000003109,
5.10366,1/10µm,Segment,8,4,1,100000001,510000003128,
0,1/10µm,Segment,7,3,1,100000001,510000003137,
34.0872,1/10µm,Segment,6,3,1,100000001,510000003150,
0,1/10µm,Segment,5,3,1,100000001,510000003165,
0,1/10µm,Segment,19,8,1,100000000,510000003169,
10.3238,1/10µm,Segment,18,7,1,100000000,510000003205,
0,1/10µm,Segment,17,6,1,100000000,510000003212,
0,1/10µm,Segment,15,5,1,100000000,510000003219,
0,1/10µm,Segment,14,5,1,100000000,510000003229,
22.438,1/10µm,Segment,13,4,1,100000000,510000003233,
17.0039,1/10µm,Segment,12,4,1,100000000,510000003242,
16.2633,1/10µm,Segment,10,4,1,100000000,510000003261,
0,1/10µm,Segment,9,4,1,100000000,510000003263,
11.4441,1/10µm,Segment,8,3,1,100000000,510000003306,
0,1/10µm,Segment,7,3,1,100000000,510000003317,
0,1/10µm,Segment,6,2,1,100000000,510000003327,
0,1/10µm,Segment,19,7,1,100000000,510000003330,
24.2129,1/10µm,Segment,7,1,1,100000000,510000003370,
0,1/10µm,Segment,6,1,1,100000000,510000003375,
13.3126,1/10µm,Segment,5,1,1,100000000,510000003380,
19.9982,1/10µm,Segment,4,1,1,100000000,510000003406,
5.64814,1/10µm,Segment,3,1,1,100000000,510000003427,
10.1466,1/10µm,Segment,2,1,1,100000000,510000003461,
16.5338,1/10µm,Segment,1,1,1,100000000,510000003488,
19.3827,1/10µm,Segment,0,1,1,100000000,510000003509,
0,1/10µm,Segment,11,2,1,100000003,510000003542,
23.1073,1/10µm,Segment,10,2,1,100000003,510000003559,
21.0505,1/10µm,Segment,9,2,1,100000003,510000003580,
0,1/10µm,Segment,8,2,1,100000003,510000003582,
17.6542,1/10µm,Segment,7,2,1,100000003,510000003586,
0,1/10µm,Segment,6,2,1,100000003,510000003618,
9.24408,1/10µm,Segment,5,2,1,100000003,510000003643,
26.4161,1/10µm,Segment,4,2,1,100000003,510000003649,
29.3614,1/10µm,Segment,2,2,1,100000003,510000003657,
7.91719,1/10µm,Segment,1,2,1,100000003,510000003672,
0,1/10µm,Segment,0,1,1,100000003,510000003678,
52.3553,1/10µm,Segment,11,6,1,100000000,510000003687,
0,1/10µm,Segment,10,5,1,100000000,510000003695,
4.231,1/10µm,Segment,8,3,1,100000000,510000003718,
11.5931,1/10µm,Segment,6,2,1,100000000,510000003740,
4.91722,1/10µm,Segment,5,2,1,100000000,510000003763,
28.8193,1/10µm,Segment,4,2,1,100000000,510000003785,
22.6317,1/10µm,Segment,3,2,1,100000000,510000003803,
15.0803,1/10µm,Segment,11,5,1,100000000,510000003810,
0,1/10µm,Segment,11,4,1,100000003,510000003819,
0,1/10µm,Segment,10,4,1,100000003,510000003823,
11.6459,1/10µm,Segment,9,3,1,100000003,510000003839,
18.5891,1/10µm,Segment,7,3,1,100000003,510000003852,
18.5157,1/10µm,Segment,6,3,1,100000003,510000003868,
0,1/10µm,Segment,5,3,1,100000003,510000003873,
11.1861,1/10µm,Segment,4,3,1,100000003,510000003887,
11.7784,1/10µm,Segment,3,3,1,100000003,510000003903,
24.7556,1/10µm,Segment,13,4,1,100000001,510000003918,
22.8982,1/10µm,Segment,12,3,1,100000001,510000003931,
29.7479,1/10µm,Segment,11,3,1,100000001,510000003945,
0,1/10µm,Segment,11,5,1,100000003,510000003947,
0,1/10µm,Segment,13,4,1,100000001,510000003963,
10.0311,1/10µm,Segment,10,4,1,100000000,510000003972,
13.0442,1/10µm,Segment,9,5,1,100000003,510000003980,
7.18865,1/10µm,Segment,8,5,1,100000003,510000003989,
0,1/10µm,Segment,18,6,1,100000000,510000003993,
17.1112,1/10µm,Segment,5,3,1,100000000,510000004035,
2.79999,1/10µm,Segment,4,3,1,100000000,510000004080,
0,1/10µm,Segment,3,3,1,100000000,510000004102,
0,1/10µm,Segment,2,3,1,100000000,510000004118,
17.6312,1/10µm,Segment,1,2,1,100000000,510000004154,
15.9408,1/10µm,Segment,0,1,1,100000000,510000004181,
0,1/10µm,Segment,10,3,1,100000003,510000004200,
28.5467,1/10µm,Segment,12,4,1,100000003,510000004218,
69.768,1/10µm,Segment,11,4,1,100000003,510000004224,
42.729,1/10µm,Segment,10,3,1,100000003,510000004233,
43.3286,1/10µm,Segment,17,7,1,100000000,510000004239,
14.6437,1/10µm,Segment,11,3,1,100000003,510000004245,
63.0519,1/10µm,Segment,4,2,1,100000000,510000004256,
12.9309,1/10µm,Segment,3,2,1,100000000,510000004283,
33.8643,1/10µm,Segment,2,1,1,100000000,510000004301,
5.09435,1/10µm,Segment,5,3,1,100000001,510000004329,
21.9401,1/10µm,Segment,4,2,1,100000001,510000004337,
0,1/10µm,Segment,4,3,1,100000000,510000004340,
20.7235,1/10µm,Segment,13,3,1,100000001,510000004344,
0,1/10µm,Segment,6,4,1,100000001,510000004346,
21.4122,1/10µm,Segment,9,3,1,100000000,510000004377,
41.3501,1/10µm,Segment,7,3,1,100000000,510000004382,
11.9444,1/10µm,Segment,12,3,1,100000001,510000004391,
20.5817,1/10µm,Segment,7,2,1,100000000,510000004394,
0,1/10µm,Segment,17,6,1,100000000,510000004396,
0,1/10µm,Segment,9,3,1,100000000,510000004402,
0,1/10µm,Segment,8,3,1,100000000,510000004404,
3.99147,1/10µm,Segment,7,3,1,100000000,510000004433,
0,1/10µm,Segment,6,2,1,100000000,510000004435,
0,1/10µm,Segment,17,5,1,100000000,510000004437,
0,1/10µm,Segment,13,3,1,100000001,510000004444,
19.1576,1/10µm,Segment,9,4,1,100000000,510000004448,
0,1/10µm,Segment,9,3,1,100000000,510000004450,
0,1/10µm,Segment,15,4,1,100000000,510000004454,
0,1/10µm,Segment,14,4,1,100000000,510000004468,
28.9376,1/10µm,Segment,9,3,1,100000000,510000004482,
0,1/10µm,Segment,8,3,1,100000000,510000004485,
0,1/10µm,Segment,6,2,1,100000000,510000004491,
10.9062,1/10µm,Segment,5,1,1,100000000,510000004501,
16.4316,1/10µm,Segment,4,1,1,100000000,510000004521,
15.2156,1/10µm,Segment,3,1,1,100000000,510000004532,
14.5435,1/10µm,Segment,12,5,1,100000003,510000004536,
0,1/10µm,Segment,15,5,1,100000000,510000004539,
10.1766,1/10µm,Segment,15,6,1,100000000,510000004546,
31.8134,1/10µm,Segment,8,4,1,100000000,510000004556,
4.61249,1/10µm,Segment,6,4,1,100000001,510000004577,
0,1/10µm,Segment,9,4,1,100000000,510000004586,
9.02927,1/10µm,Segment,10,4,1,100000001,510000004598,
20.8081,1/10µm,Segment,9,3,1,100000001,510000004601,
0,1/10µm,Segment,12,6,1,100000000,510000004614,
11.6349,1/10µm,Segment,18,6,1,100000000,510000004630,
26.0919,1/10µm,Segment,17,5,1,100000000,510000004638,
0,1/10µm,Segment,16,5,1,100000000,510000004640,
0,1/10µm,Segment,15,5,1,100000000,510000004648,
19.7151,1/10µm,Segment,14,5,1,100000000,510000004657,
9.68936,1/10µm,Segment,13,5,1,100000000,510000004665,
0,1/10µm,Segment,12,5,1,100000000,510000004667,
0,1/10µm,Segment,11,4,1,100000000,510000004672,
0,1/10µm,Segment,10,4,1,100000000,510000004677,
0,1/10µm,Segment,9,4,1,100000000,510000004680,
0,1/10µm,Segment,10,3,1,100000001,510000004683,
0,1/10µm,Segment,13,5,1,100000000,510000004690,
0,1/10µm,Segment,13,5,1,100000001,510000004692,
0,1/10µm,Segment,5,2,1,100000001,510000004694,
17.1539,1/10µm,Segment,6,1,1,100000000,510000004703,
0,1/10µm,Segment,13,5,1,100000000,510000004707,
0,1/10µm,Segment,8,4,1,100000000,510000004709,
0,1/10µm,Segment,11,3,1,100000003,510000004711,
0,1/10µm,Segment,5,4,1,100000000,510000004713,
19.5093,1/10µm,Segment,6,3,1,100000003,510000004744,
23.8711,1/10µm,Segment,5,2,1,100000003,510000004776,
15.6085,1/10µm,Segment,4,1,1,100000003,510000004788,
0,1/10µm,Segment,2,1,1,100000003,510000004797,
0,1/10µm,Segment,7,2,1,100000003,510000004803,
12.8151,1/10µm,Segment,6,2,1,100000003,510000004848,
0,1/10µm,Segment,7,2,1,100000000,510000004850,
0,1/10µm,Segment,6,3,1,100000001,510000004853,
34.8895,1/10µm,Segment,9,4,1,100000001,510000004859,
10.5337,1/10µm,Segment,4,2,1,100000000,510000004896,
0,1/10µm,Segment,18,5,1,100000000,510000004902,
0,1/10µm,Segment,12,5,1,100000000,510000004913,
20.5386,1/10µm,Segment,17,7,1,100000000,510000004917,
0,1/10µm,Segment,7,3,1,100000003,510000004920,
0,1/10µm,Segment,9,6,1,100000003,510000004922,
12.3245,1/10µm,Segment,7,4,1,100000001,510000004929,
11.1293,1/10µm,Segment,8,3,1,100000001,510000004937,
0,1/10µm,Segment,9,4,1,100000003,510000004946,
14.1146,1/10µm,Segment,8,3,1,100000003,510000004959,
0,1/10µm,Segment,18,6,1,100000000,510000004963,
0,1/10µm,Segment,17,6,1,100000000,510000004970,
32.1048,1/10µm,Segment,18,7,1,100000000,510000004973,
7.4969,1/10µm,Segment,9,3,1,100000003,510000004985,
25.0417,1/10µm,Segment,2,3,1,100000001,510000005014,
20.6931,1/10µm,Segment,5,2,1,100000000,510000005027,
0,1/10µm,Segment,11,5,1,100000000,510000005029,
0,1/10µm,Segment,6,4,1,100000001,510000005036,
0,1/10µm,Segment,17,6,1,100000000,510000005041,
0,1/10µm,Segment,10,3,1,100000001,510000005043,
5.30327,1/10µm,Segment,10,5,1,100000000,510000005057,
0,1/10µm,Segment,8,4,1,100000000,510000005061,
36.5341,1/10µm,Segment,7,2,1,100000000,510000005069,
0,1/10µm,Segment,11,6,1,100000000,510000005074,
20.6908,1/10µm,Segment,6,3,1,100000001,510000005096,
17.7211,1/10µm,Segment,5,2,1,100000001,510000005133,
0,1/10µm,Segment,4,1,1,100000001,510000005151,
6.59866,1/10µm,Segment,3,1,1,100000001,510000005186,
0,1/10µm,Segment,2,1,1,100000001,510000005195,
16.5678,1/10µm,Segment,1,1,1,100000001,510000005247,
0,1/10µm,Segment,0,1,1,100000001,510000005249,
17.4886,1/10µm,Segment,9,4,1,100000000,510000005253,
0,1/10µm,Segment,8,4,1,100000003,510000005255,
0,1/10µm,Segment,7,4,1,100000003,510000005262,
8.49676,1/10µm,Segment,6,2,1,100000001,510000005275,
0,1/10µm,Segment,9,3,1,100000001,510000005278,
0,1/10µm,Segment,15,6,1,100000000,510000005280,
0,1/10µm,Segment,7,3,1,100000001,510000005284,
29.5737,1/10µm,Segment,11,6,1,100000000,510000005288,
0,1/10µm,Segment,3,3,1,100000001,510000005294,
0,1/10µm,Segment,5,2,1,100000000,510000005297,
10.533,1/10µm,Segment,7,4,1,100000003,510000005303,
0,1/10µm,Segment,9,3,1,100000000,510000005306,
0,1/10µm,Segment,6,3,1,100000001,510000005312,
0,1/10µm,Segment,4,4,1,100000000,510000005331,
0,1/10µm,Segment,7,3,1,100000003,510000005335,
6.69603,1/10µm,Segment,4,2,1,100000003,510000005389,
0,1/10µm,Segment,3,2,1,100000003,510000005395,
17.9634,1/10µm,Segment,2,1,1,100000003,510000005400,
27.5207,1/10µm,Segment,1,1,1,100000003,510000005404,
16.2624,1/10µm,Segment,0,1,1,100000003,510000005419,
20.0079,1/10µm,Segment,6,3,1,100000000,510000005438,
0,1/10µm,Segment,2,3,1,100000001,510000005441,
0,1/10µm,Segment,10,6,1,100000000,510000005443,
35.2101,1/10µm,Segment,9,5,1,100000000,510000005462,
0,1/10µm,Segment,10,5,1,100000000,510000005464,
0,1/10µm,Segment,6,4,1,100000003,510000005471,
14.5516,1/10µm,Segment,13,4,1,100000000,510000005487,
0,1/10µm,Segment,8,4,1,100000000,510000005494,
0,1/10µm,Segment,13,5,1,100000000,510000005497,
0,1/10µm,Segment,3,3,1,100000001,510000005501,
3.74024,1/10µm,Segment,2,2,1,100000001,510000005532,
0,1/10µm,Segment,1,2,1,100000001,510000005539,
8.13866,1/10µm,Segment,0,1,1,100000001,510000005570,
0,1/10µm,Segment,3,2,1,100000001,510000005578,
9.47843,1/10µm,Segment,6,1,1,100000003,510000005600,
23.6554,1/10µm,Segment,5,1,1,100000003,510000005612,
0,1/10µm,Segment,4,3,1,100000000,510000005617,
0,1/10µm,Segment,3,2,1,100000000,510000005633,
21.4088,1/10µm,Segment,5,1,1,100000001,510000005650,
0,1/10µm,Segment,6,3,1,100000003,510000005654,
0,1/10µm,Segment,13,6,1,100000000,510000005656,
0,1/10µm,Segment,4,2,1,100000000,510000005658,
4.77738,1/10µm,Segment,5,2,1,100000003,510000005678,
10.7085,1/10µm,Segment,4,2,1,100000003,510000005686,
20.9535,1/10µm,Segment,3,2,1,100000003,510000005706,
9.13086,1/10µm,Segment,2,2,1,100000003,510000005713,
0,1/10µm,Segment,11,5,1,100000000,510000005718,
0,1/10µm,Segment,4,2,1,100000001,510000005728,
12.4668,1/10µm,Segment,3,3,1,100000000,510000005736,
9.00325,1/10µm,Segment,2,3,1,100000000,510000005746,
0,1/10µm,Segment,5,4,1,100000003,510000005748,
0,1/10µm,Segment,3,4,1,100000000,510000005755,
11.9975,1/10µm,Segment,5,3,1,100000003,510000005762,
8.29253,1/10µm,Segment,4,3,1,100000003,510000005772,
19.2394,1/10µm,Segment,9,2,1,100000000,510000005782,
0,1/10µm,Segment,7,2,1,100000000,510000005792,
0,1/10µm,Segment,6,1,1,100000000,510000005795,
40.8944,1/10µm,Segment,5,1,1,100000000,510000005798,
0,1/10µm,Segment,8,4,1,100000003,510000005807,
0,1/10µm,Segment,7,3,1,100000003,510000005811,
0,1/10µm,Segment,8,3,1,100000003,510000005814,
