
Soma Intensity StdDev Ch=2 Img=1
 ==================== 
Soma Intensity StdDev,Unit,Category,Channel,Image,Time,FilamentID,ID,
33.0686,,Soma,2,Image 1,1,100000000,800000000,
29.194,,Soma,2,Image 1,1,100000001,800000001,
29.3331,,Soma,2,Image 1,1,100000003,800002115,
