
Segment Number of Voxel Ch=5 Img=1
 ==================== 
Segment Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
77,,Segment,5,9,Image 1,4,1,100000001,510000002222,
155,,Segment,5,8,Image 1,2,1,100000001,510000002225,
86,,Segment,5,7,Image 1,3,1,100000001,510000002227,
82,,Segment,5,6,Image 1,3,1,100000001,510000002229,
91,,Segment,5,5,Image 1,3,1,100000001,510000002232,
189,,Segment,5,2,Image 1,3,1,100000001,510000002247,
89,,Segment,5,3,Image 1,3,1,100000001,510000002250,
96,,Segment,5,4,Image 1,3,1,100000001,510000002254,
34,,Segment,5,11,Image 1,4,1,100000003,510000002258,
30,,Segment,5,10,Image 1,4,1,100000003,510000002261,
60,,Segment,5,9,Image 1,3,1,100000003,510000002266,
284,,Segment,5,7,Image 1,3,1,100000003,510000002282,
153,,Segment,5,6,Image 1,2,1,100000003,510000002287,
81,,Segment,5,5,Image 1,2,1,100000003,510000002290,
69,,Segment,5,4,Image 1,2,1,100000003,510000002292,
84,,Segment,5,3,Image 1,2,1,100000003,510000002294,
351,,Segment,5,2,Image 1,2,1,100000003,510000002307,
283,,Segment,5,1,Image 1,1,1,100000003,510000002319,
104,,Segment,5,0,Image 1,1,1,100000003,510000002345,
486,,Segment,5,9,Image 1,3,1,100000003,510000002395,
77,,Segment,5,8,Image 1,3,1,100000003,510000002399,
294,,Segment,5,7,Image 1,2,1,100000003,510000002409,
29,,Segment,5,11,Image 1,5,1,100000003,510000002411,
34,,Segment,5,10,Image 1,3,1,100000003,510000002413,
35,,Segment,5,8,Image 1,4,1,100000003,510000002415,
125,,Segment,5,8,Image 1,2,1,100000003,510000002421,
72,,Segment,5,9,Image 1,4,1,100000003,510000002423,
51,,Segment,5,5,Image 1,3,1,100000003,510000002425,
86,,Segment,5,6,Image 1,3,1,100000003,510000002427,
76,,Segment,5,4,Image 1,3,1,100000003,510000002429,
110,,Segment,5,3,Image 1,3,1,100000003,510000002432,
209,,Segment,5,5,Image 1,3,1,100000003,510000002446,
403,,Segment,5,4,Image 1,3,1,100000003,510000002478,
279,,Segment,5,3,Image 1,3,1,100000003,510000002495,
408,,Segment,5,2,Image 1,2,1,100000003,510000002517,
77,,Segment,5,7,Image 1,4,1,100000003,510000002524,
690,,Segment,5,5,Image 1,4,1,100000003,510000002534,
658,,Segment,5,4,Image 1,3,1,100000003,510000002552,
178,,Segment,5,3,Image 1,2,1,100000003,510000002557,
82,,Segment,5,5,Image 1,4,1,100000003,510000002562,
67,,Segment,5,7,Image 1,5,1,100000003,510000002566,
92,,Segment,5,6,Image 1,5,1,100000003,510000002568,
469,,Segment,5,5,Image 1,3,1,100000003,510000002570,
316,,Segment,5,4,Image 1,3,1,100000003,510000002584,
108,,Segment,5,4,Image 1,4,1,100000003,510000002588,
283,,Segment,5,4,Image 1,2,1,100000003,510000002598,
84,,Segment,5,13,Image 1,6,1,100000000,510000002606,
334,,Segment,5,11,Image 1,5,1,100000000,510000002624,
263,,Segment,5,10,Image 1,5,1,100000000,510000002641,
128,,Segment,5,8,Image 1,4,1,100000000,510000002647,
240,,Segment,5,7,Image 1,3,1,100000000,510000002658,
91,,Segment,5,6,Image 1,3,1,100000000,510000002660,
432,,Segment,5,5,Image 1,2,1,100000000,510000002676,
394,,Segment,5,4,Image 1,1,1,100000000,510000002686,
161,,Segment,5,3,Image 1,1,1,100000000,510000002688,
776,,Segment,5,2,Image 1,1,1,100000000,510000002707,
905,,Segment,5,1,Image 1,1,1,100000000,510000002729,
1017,,Segment,5,0,Image 1,1,1,100000000,510000002752,
125,,Segment,5,5,Image 1,4,1,100000003,510000002771,
103,,Segment,5,14,Image 1,3,1,100000001,510000002779,
258,,Segment,5,13,Image 1,2,1,100000001,510000002796,
224,,Segment,5,12,Image 1,2,1,100000001,510000002802,
367,,Segment,5,11,Image 1,2,1,100000001,510000002823,
95,,Segment,5,10,Image 1,2,1,100000001,510000002827,
347,,Segment,5,9,Image 1,2,1,100000001,510000002844,
119,,Segment,5,8,Image 1,2,1,100000001,510000002847,
130,,Segment,5,7,Image 1,2,1,100000001,510000002850,
556,,Segment,5,6,Image 1,2,1,100000001,510000002870,
169,,Segment,5,5,Image 1,2,1,100000001,510000002872,
1288,,Segment,5,4,Image 1,2,1,100000001,510000002936,
522,,Segment,5,6,Image 1,5,1,100000001,510000002994,
482,,Segment,5,5,Image 1,4,1,100000001,510000003012,
129,,Segment,5,4,Image 1,3,1,100000001,510000003015,
287,,Segment,5,3,Image 1,2,1,100000001,510000003029,
166,,Segment,5,2,Image 1,2,1,100000001,510000003036,
1137,,Segment,5,1,Image 1,2,1,100000001,510000003109,
357,,Segment,5,8,Image 1,4,1,100000001,510000003128,
290,,Segment,5,7,Image 1,3,1,100000001,510000003137,
374,,Segment,5,6,Image 1,3,1,100000001,510000003150,
317,,Segment,5,5,Image 1,3,1,100000001,510000003165,
95,,Segment,5,19,Image 1,8,1,100000000,510000003169,
543,,Segment,5,18,Image 1,7,1,100000000,510000003205,
297,,Segment,5,17,Image 1,6,1,100000000,510000003212,
195,,Segment,5,15,Image 1,5,1,100000000,510000003219,
314,,Segment,5,14,Image 1,5,1,100000000,510000003229,
172,,Segment,5,13,Image 1,4,1,100000000,510000003233,
255,,Segment,5,12,Image 1,4,1,100000000,510000003242,
331,,Segment,5,10,Image 1,4,1,100000000,510000003261,
56,,Segment,5,9,Image 1,4,1,100000000,510000003263,
731,,Segment,5,8,Image 1,3,1,100000000,510000003306,
308,,Segment,5,7,Image 1,3,1,100000000,510000003317,
352,,Segment,5,6,Image 1,2,1,100000000,510000003327,
161,,Segment,5,19,Image 1,7,1,100000000,510000003330,
833,,Segment,5,7,Image 1,1,1,100000000,510000003370,
189,,Segment,5,6,Image 1,1,1,100000000,510000003375,
229,,Segment,5,5,Image 1,1,1,100000000,510000003380,
559,,Segment,5,4,Image 1,1,1,100000000,510000003406,
509,,Segment,5,3,Image 1,1,1,100000000,510000003427,
904,,Segment,5,2,Image 1,1,1,100000000,510000003461,
1075,,Segment,5,1,Image 1,1,1,100000000,510000003488,
537,,Segment,5,0,Image 1,1,1,100000000,510000003509,
364,,Segment,5,11,Image 1,2,1,100000003,510000003542,
403,,Segment,5,10,Image 1,2,1,100000003,510000003559,
407,,Segment,5,9,Image 1,2,1,100000003,510000003580,
121,,Segment,5,8,Image 1,2,1,100000003,510000003582,
178,,Segment,5,7,Image 1,2,1,100000003,510000003586,
443,,Segment,5,6,Image 1,2,1,100000003,510000003618,
486,,Segment,5,5,Image 1,2,1,100000003,510000003643,
287,,Segment,5,4,Image 1,2,1,100000003,510000003649,
527,,Segment,5,2,Image 1,2,1,100000003,510000003657,
335,,Segment,5,1,Image 1,2,1,100000003,510000003672,
330,,Segment,5,0,Image 1,1,1,100000003,510000003678,
142,,Segment,5,11,Image 1,6,1,100000000,510000003687,
131,,Segment,5,10,Image 1,5,1,100000000,510000003695,
465,,Segment,5,8,Image 1,3,1,100000000,510000003718,
515,,Segment,5,6,Image 1,2,1,100000000,510000003740,
354,,Segment,5,5,Image 1,2,1,100000000,510000003763,
746,,Segment,5,4,Image 1,2,1,100000000,510000003785,
524,,Segment,5,3,Image 1,2,1,100000000,510000003803,
157,,Segment,5,11,Image 1,5,1,100000000,510000003810,
137,,Segment,5,11,Image 1,4,1,100000003,510000003819,
119,,Segment,5,10,Image 1,4,1,100000003,510000003823,
410,,Segment,5,9,Image 1,3,1,100000003,510000003839,
167,,Segment,5,7,Image 1,3,1,100000003,510000003852,
254,,Segment,5,6,Image 1,3,1,100000003,510000003868,
103,,Segment,5,5,Image 1,3,1,100000003,510000003873,
291,,Segment,5,4,Image 1,3,1,100000003,510000003887,
279,,Segment,5,3,Image 1,3,1,100000003,510000003903,
416,,Segment,5,13,Image 1,4,1,100000001,510000003918,
367,,Segment,5,12,Image 1,3,1,100000001,510000003931,
269,,Segment,5,11,Image 1,3,1,100000001,510000003945,
65,,Segment,5,11,Image 1,5,1,100000003,510000003947,
226,,Segment,5,13,Image 1,4,1,100000001,510000003963,
134,,Segment,5,10,Image 1,4,1,100000000,510000003972,
57,,Segment,5,9,Image 1,5,1,100000003,510000003980,
244,,Segment,5,8,Image 1,5,1,100000003,510000003989,
141,,Segment,5,18,Image 1,6,1,100000000,510000003993,
930,,Segment,5,5,Image 1,3,1,100000000,510000004035,
799,,Segment,5,4,Image 1,3,1,100000000,510000004080,
517,,Segment,5,3,Image 1,3,1,100000000,510000004102,
452,,Segment,5,2,Image 1,3,1,100000000,510000004118,
1222,,Segment,5,1,Image 1,2,1,100000000,510000004154,
1471,,Segment,5,0,Image 1,1,1,100000000,510000004181,
140,,Segment,5,10,Image 1,3,1,100000003,510000004200,
361,,Segment,5,12,Image 1,4,1,100000003,510000004218,
112,,Segment,5,11,Image 1,4,1,100000003,510000004224,
184,,Segment,5,10,Image 1,3,1,100000003,510000004233,
144,,Segment,5,17,Image 1,7,1,100000000,510000004239,
139,,Segment,5,11,Image 1,3,1,100000003,510000004245,
419,,Segment,5,4,Image 1,2,1,100000000,510000004256,
331,,Segment,5,3,Image 1,2,1,100000000,510000004283,
461,,Segment,5,2,Image 1,1,1,100000000,510000004301,
379,,Segment,5,5,Image 1,3,1,100000001,510000004329,
355,,Segment,5,4,Image 1,2,1,100000001,510000004337,
144,,Segment,5,4,Image 1,3,1,100000000,510000004340,
48,,Segment,5,13,Image 1,3,1,100000001,510000004344,
168,,Segment,5,6,Image 1,4,1,100000001,510000004346,
709,,Segment,5,9,Image 1,3,1,100000000,510000004377,
248,,Segment,5,7,Image 1,3,1,100000000,510000004382,
231,,Segment,5,12,Image 1,3,1,100000001,510000004391,
156,,Segment,5,7,Image 1,2,1,100000000,510000004394,
113,,Segment,5,17,Image 1,6,1,100000000,510000004396,
155,,Segment,5,9,Image 1,3,1,100000000,510000004402,
43,,Segment,5,8,Image 1,3,1,100000000,510000004404,
437,,Segment,5,7,Image 1,3,1,100000000,510000004433,
122,,Segment,5,6,Image 1,2,1,100000000,510000004435,
248,,Segment,5,17,Image 1,5,1,100000000,510000004437,
341,,Segment,5,13,Image 1,3,1,100000001,510000004444,
41,,Segment,5,9,Image 1,4,1,100000000,510000004448,
106,,Segment,5,9,Image 1,3,1,100000000,510000004450,
165,,Segment,5,15,Image 1,4,1,100000000,510000004454,
430,,Segment,5,14,Image 1,4,1,100000000,510000004468,
394,,Segment,5,9,Image 1,3,1,100000000,510000004482,
218,,Segment,5,8,Image 1,3,1,100000000,510000004485,
130,,Segment,5,6,Image 1,2,1,100000000,510000004491,
383,,Segment,5,5,Image 1,1,1,100000000,510000004501,
734,,Segment,5,4,Image 1,1,1,100000000,510000004521,
347,,Segment,5,3,Image 1,1,1,100000000,510000004532,
118,,Segment,5,12,Image 1,5,1,100000003,510000004536,
178,,Segment,5,15,Image 1,5,1,100000000,510000004539,
243,,Segment,5,15,Image 1,6,1,100000000,510000004546,
306,,Segment,5,8,Image 1,4,1,100000000,510000004556,
349,,Segment,5,6,Image 1,4,1,100000001,510000004577,
292,,Segment,5,9,Image 1,4,1,100000000,510000004586,
210,,Segment,5,10,Image 1,4,1,100000001,510000004598,
153,,Segment,5,9,Image 1,3,1,100000001,510000004601,
165,,Segment,5,12,Image 1,6,1,100000000,510000004614,
418,,Segment,5,18,Image 1,6,1,100000000,510000004630,
167,,Segment,5,17,Image 1,5,1,100000000,510000004638,
80,,Segment,5,16,Image 1,5,1,100000000,510000004640,
157,,Segment,5,15,Image 1,5,1,100000000,510000004648,
156,,Segment,5,14,Image 1,5,1,100000000,510000004657,
175,,Segment,5,13,Image 1,5,1,100000000,510000004665,
78,,Segment,5,12,Image 1,5,1,100000000,510000004667,
144,,Segment,5,11,Image 1,4,1,100000000,510000004672,
119,,Segment,5,10,Image 1,4,1,100000000,510000004677,
107,,Segment,5,9,Image 1,4,1,100000000,510000004680,
160,,Segment,5,10,Image 1,3,1,100000001,510000004683,
112,,Segment,5,13,Image 1,5,1,100000000,510000004690,
58,,Segment,5,13,Image 1,5,1,100000001,510000004692,
121,,Segment,5,5,Image 1,2,1,100000001,510000004694,
319,,Segment,5,6,Image 1,1,1,100000000,510000004703,
139,,Segment,5,13,Image 1,5,1,100000000,510000004707,
62,,Segment,5,8,Image 1,4,1,100000000,510000004709,
107,,Segment,5,11,Image 1,3,1,100000003,510000004711,
155,,Segment,5,5,Image 1,4,1,100000000,510000004713,
573,,Segment,5,6,Image 1,3,1,100000003,510000004744,
635,,Segment,5,5,Image 1,2,1,100000003,510000004776,
499,,Segment,5,4,Image 1,1,1,100000003,510000004788,
296,,Segment,5,2,Image 1,1,1,100000003,510000004797,
183,,Segment,5,7,Image 1,2,1,100000003,510000004803,
723,,Segment,5,6,Image 1,2,1,100000003,510000004848,
125,,Segment,5,7,Image 1,2,1,100000000,510000004850,
188,,Segment,5,6,Image 1,3,1,100000001,510000004853,
227,,Segment,5,9,Image 1,4,1,100000001,510000004859,
703,,Segment,5,4,Image 1,2,1,100000000,510000004896,
165,,Segment,5,18,Image 1,5,1,100000000,510000004902,
185,,Segment,5,12,Image 1,5,1,100000000,510000004913,
64,,Segment,5,17,Image 1,7,1,100000000,510000004917,
225,,Segment,5,7,Image 1,3,1,100000003,510000004920,
27,,Segment,5,9,Image 1,6,1,100000003,510000004922,
194,,Segment,5,7,Image 1,4,1,100000001,510000004929,
146,,Segment,5,8,Image 1,3,1,100000001,510000004937,
144,,Segment,5,9,Image 1,4,1,100000003,510000004946,
281,,Segment,5,8,Image 1,3,1,100000003,510000004959,
133,,Segment,5,18,Image 1,6,1,100000000,510000004963,
161,,Segment,5,17,Image 1,6,1,100000000,510000004970,
101,,Segment,5,18,Image 1,7,1,100000000,510000004973,
214,,Segment,5,9,Image 1,3,1,100000003,510000004985,
525,,Segment,5,2,Image 1,3,1,100000001,510000005014,
528,,Segment,5,5,Image 1,2,1,100000000,510000005027,
136,,Segment,5,11,Image 1,5,1,100000000,510000005029,
182,,Segment,5,6,Image 1,4,1,100000001,510000005036,
93,,Segment,5,17,Image 1,6,1,100000000,510000005041,
64,,Segment,5,10,Image 1,3,1,100000001,510000005043,
318,,Segment,5,10,Image 1,5,1,100000000,510000005057,
114,,Segment,5,8,Image 1,4,1,100000000,510000005061,
307,,Segment,5,7,Image 1,2,1,100000000,510000005069,
88,,Segment,5,11,Image 1,6,1,100000000,510000005074,
499,,Segment,5,6,Image 1,3,1,100000001,510000005096,
1080,,Segment,5,5,Image 1,2,1,100000001,510000005133,
538,,Segment,5,4,Image 1,1,1,100000001,510000005151,
1017,,Segment,5,3,Image 1,1,1,100000001,510000005186,
356,,Segment,5,2,Image 1,1,1,100000001,510000005195,
1637,,Segment,5,1,Image 1,1,1,100000001,510000005247,
278,,Segment,5,0,Image 1,1,1,100000001,510000005249,
134,,Segment,5,9,Image 1,4,1,100000000,510000005253,
57,,Segment,5,8,Image 1,4,1,100000003,510000005255,
120,,Segment,5,7,Image 1,4,1,100000003,510000005262,
259,,Segment,5,6,Image 1,2,1,100000001,510000005275,
80,,Segment,5,9,Image 1,3,1,100000001,510000005278,
79,,Segment,5,15,Image 1,6,1,100000000,510000005280,
92,,Segment,5,7,Image 1,3,1,100000001,510000005284,
143,,Segment,5,11,Image 1,6,1,100000000,510000005288,
129,,Segment,5,3,Image 1,3,1,100000001,510000005294,
79,,Segment,5,5,Image 1,2,1,100000000,510000005297,
147,,Segment,5,7,Image 1,4,1,100000003,510000005303,
148,,Segment,5,9,Image 1,3,1,100000000,510000005306,
243,,Segment,5,6,Image 1,3,1,100000001,510000005312,
365,,Segment,5,4,Image 1,4,1,100000000,510000005331,
108,,Segment,5,7,Image 1,3,1,100000003,510000005335,
853,,Segment,5,4,Image 1,2,1,100000003,510000005389,
183,,Segment,5,3,Image 1,2,1,100000003,510000005395,
252,,Segment,5,2,Image 1,1,1,100000003,510000005400,
231,,Segment,5,1,Image 1,1,1,100000003,510000005404,
523,,Segment,5,0,Image 1,1,1,100000003,510000005419,
133,,Segment,5,6,Image 1,3,1,100000000,510000005438,
105,,Segment,5,2,Image 1,3,1,100000001,510000005441,
35,,Segment,5,10,Image 1,6,1,100000000,510000005443,
275,,Segment,5,9,Image 1,5,1,100000000,510000005462,
52,,Segment,5,10,Image 1,5,1,100000000,510000005464,
96,,Segment,5,6,Image 1,4,1,100000003,510000005471,
327,,Segment,5,13,Image 1,4,1,100000000,510000005487,
121,,Segment,5,8,Image 1,4,1,100000000,510000005494,
86,,Segment,5,13,Image 1,5,1,100000000,510000005497,
109,,Segment,5,3,Image 1,3,1,100000001,510000005501,
354,,Segment,5,2,Image 1,2,1,100000001,510000005532,
133,,Segment,5,1,Image 1,2,1,100000001,510000005539,
454,,Segment,5,0,Image 1,1,1,100000001,510000005570,
223,,Segment,5,3,Image 1,2,1,100000001,510000005578,
590,,Segment,5,6,Image 1,1,1,100000003,510000005600,
509,,Segment,5,5,Image 1,1,1,100000003,510000005612,
87,,Segment,5,4,Image 1,3,1,100000000,510000005617,
409,,Segment,5,3,Image 1,2,1,100000000,510000005633,
474,,Segment,5,5,Image 1,1,1,100000001,510000005650,
86,,Segment,5,6,Image 1,3,1,100000003,510000005654,
61,,Segment,5,13,Image 1,6,1,100000000,510000005656,
146,,Segment,5,4,Image 1,2,1,100000000,510000005658,
429,,Segment,5,5,Image 1,2,1,100000003,510000005678,
191,,Segment,5,4,Image 1,2,1,100000003,510000005686,
450,,Segment,5,3,Image 1,2,1,100000003,510000005706,
247,,Segment,5,2,Image 1,2,1,100000003,510000005713,
92,,Segment,5,11,Image 1,5,1,100000000,510000005718,
361,,Segment,5,4,Image 1,2,1,100000001,510000005728,
274,,Segment,5,3,Image 1,3,1,100000000,510000005736,
