
Segment Center Intensity Sum Ch=2 Img=1
 ==================== 
Segment Center Intensity Sum,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
637,,Segment,2,7,Image 1,5,1,100000000,510000000032,
184,,Segment,2,5,Image 1,4,1,100000000,510000000037,
1336,,Segment,2,4,Image 1,4,1,100000000,510000000089,
454,,Segment,2,3,Image 1,3,1,100000000,510000000100,
1159,,Segment,2,2,Image 1,2,1,100000000,510000000128,
430,,Segment,2,1,Image 1,1,1,100000000,510000000137,
446,,Segment,2,0,Image 1,1,1,100000000,510000000152,
125,,Segment,2,6,Image 1,5,1,100000000,510000000159,
78,,Segment,2,7,Image 1,4,1,100000000,510000000161,
94,,Segment,2,6,Image 1,6,1,100000000,510000000164,
234,,Segment,2,5,Image 1,5,1,100000000,510000000170,
1172,,Segment,2,7,Image 1,3,1,100000000,510000000194,
218,,Segment,2,6,Image 1,3,1,100000000,510000000207,
1287,,Segment,2,5,Image 1,3,1,100000000,510000000245,
485,,Segment,2,4,Image 1,3,1,100000000,510000000254,
258,,Segment,2,3,Image 1,2,1,100000000,510000000258,
819,,Segment,2,2,Image 1,2,1,100000000,510000000277,
966,,Segment,2,1,Image 1,2,1,100000000,510000000321,
2397,,Segment,2,0,Image 1,1,1,100000000,510000000379,
155,,Segment,2,7,Image 1,4,1,100000000,510000000393,
238,,Segment,2,6,Image 1,4,1,100000000,510000000399,
98,,Segment,2,5,Image 1,4,1,100000000,510000000401,
316,,Segment,2,4,Image 1,2,1,100000000,510000000407,
279,,Segment,2,3,Image 1,3,1,100000000,510000000412,
260,,Segment,2,2,Image 1,3,1,100000000,510000000419,
361,,Segment,2,3,Image 1,2,1,100000000,510000000429,
2462,,Segment,2,2,Image 1,2,1,100000000,510000000479,
1031,,Segment,2,1,Image 1,1,1,100000000,510000000523,
1318,,Segment,2,0,Image 1,1,1,100000000,510000000552,
133,,Segment,2,3,Image 1,3,1,100000000,510000000584,
91,,Segment,2,2,Image 1,1,1,100000000,510000000588,
2514,,Segment,2,1,Image 1,2,1,100000001,510000000654,
1907,,Segment,2,0,Image 1,1,1,100000001,510000000723,
113,,Segment,2,5,Image 1,1,1,100000001,510000000739,
220,,Segment,2,4,Image 1,1,1,100000001,510000000744,
877,,Segment,2,3,Image 1,1,1,100000001,510000000760,
392,,Segment,2,2,Image 1,1,1,100000001,510000000766,
127,,Segment,2,5,Image 1,2,1,100000001,510000000770,
326,,Segment,2,4,Image 1,2,1,100000001,510000000775,
313,,Segment,2,3,Image 1,2,1,100000001,510000000782,
136,,Segment,2,2,Image 1,2,1,100000001,510000000785,
320,,Segment,2,9,Image 1,5,1,100000000,510000000794,
344,,Segment,2,8,Image 1,4,1,100000000,510000000804,
216,,Segment,2,7,Image 1,3,1,100000000,510000000807,
170,,Segment,2,6,Image 1,3,1,100000000,510000000810,
500,,Segment,2,5,Image 1,2,1,100000000,510000000825,
419,,Segment,2,4,Image 1,2,1,100000000,510000000835,
168,,Segment,2,3,Image 1,2,1,100000000,510000000839,
120,,Segment,2,2,Image 1,1,1,100000000,510000000841,
165,,Segment,2,1,Image 1,1,1,100000000,510000000843,
3642,,Segment,2,0,Image 1,1,1,100000000,510000000895,
742,,Segment,2,7,Image 1,2,1,100000000,510000000914,
317,,Segment,2,6,Image 1,2,1,100000000,510000000922,
191,,Segment,2,9,Image 1,4,1,100000000,510000000926,
887,,Segment,2,7,Image 1,4,1,100000000,510000000946,
211,,Segment,2,7,Image 1,3,1,100000000,510000000950,
121,,Segment,2,8,Image 1,3,1,100000000,510000000953,
176,,Segment,2,4,Image 1,3,1,100000000,510000000960,
179,,Segment,2,3,Image 1,2,1,100000000,510000000964,
298,,Segment,2,2,Image 1,2,1,100000002,510000000979,
452,,Segment,2,1,Image 1,1,1,100000002,510000000994,
929,,Segment,2,0,Image 1,1,1,100000002,510000001045,
181,,Segment,2,3,Image 1,2,1,100000002,510000001070,
532,,Segment,2,2,Image 1,1,1,100000002,510000001081,
318,,Segment,2,3,Image 1,1,1,100000002,510000001088,
212,,Segment,2,1,Image 1,2,1,100000002,510000001094,
354,,Segment,2,5,Image 1,4,1,100000000,510000001099,
1173,,Segment,2,4,Image 1,3,1,100000000,510000001137,
120,,Segment,2,5,Image 1,3,1,100000000,510000001139,
251,,Segment,2,3,Image 1,2,1,100000002,510000001148,
577,,Segment,2,2,Image 1,1,1,100000002,510000001161,
692,,Segment,2,1,Image 1,1,1,100000002,510000001177,
293,,Segment,2,0,Image 1,1,1,100000002,510000001201,
103,,Segment,2,3,Image 1,2,1,100000000,510000001205,
569,,Segment,2,2,Image 1,1,1,100000000,510000001225,
512,,Segment,2,1,Image 1,1,1,100000000,510000001234,
3385,,Segment,2,4,Image 1,1,1,100000000,510000001282,
1245,,Segment,2,3,Image 1,1,1,100000000,510000001310,
1232,,Segment,2,3,Image 1,3,1,100000000,510000001365,
239,,Segment,2,2,Image 1,2,1,100000000,510000001369,
379,,Segment,2,1,Image 1,2,1,100000000,510000001373,
1169,,Segment,2,0,Image 1,1,1,100000000,510000001400,
1381,,Segment,2,3,Image 1,1,1,100000001,510000001440,
1309,,Segment,2,2,Image 1,1,1,100000001,510000001464,
408,,Segment,2,1,Image 1,1,1,100000001,510000001472,
3060,,Segment,2,0,Image 1,1,1,100000001,510000001518,
129,,Segment,2,3,Image 1,1,1,100000000,510000001520,
119,,Segment,2,3,Image 1,1,1,100000002,510000001523,
626,,Segment,2,2,Image 1,2,1,100000002,510000001540,
319,,Segment,2,2,Image 1,2,1,100000000,510000001548,
171,,Segment,2,4,Image 1,3,1,100000000,510000001553,
533,,Segment,2,3,Image 1,3,1,100000000,510000001569,
1108,,Segment,2,2,Image 1,3,1,100000000,510000001588,
911,,Segment,2,1,Image 1,2,1,100000000,510000001600,
122,,Segment,2,4,Image 1,2,1,100000000,510000001603,
310,,Segment,2,4,Image 1,4,1,100000000,510000001609,
606,,Segment,2,3,Image 1,2,1,100000001,510000001626,
494,,Segment,2,2,Image 1,2,1,100000001,510000001643,
140,,Segment,2,5,Image 1,3,1,100000000,510000001645,
87,,Segment,2,1,Image 1,2,1,100000002,510000001647,
212,,Segment,2,0,Image 1,1,1,100000002,510000001669,
537,,Segment,2,1,Image 1,2,1,100000001,510000001687,
175,,Segment,2,3,Image 1,4,1,100000000,510000001690,
447,,Segment,2,3,Image 1,3,1,100000000,510000001700,
1227,,Segment,2,2,Image 1,2,1,100000000,510000001714,
400,,Segment,2,1,Image 1,2,1,100000000,510000001722,
278,,Segment,2,2,Image 1,3,1,100000000,510000001729,
109,,Segment,2,2,Image 1,2,1,100000000,510000001732,
166,,Segment,2,3,Image 1,2,1,100000000,510000001734,
194,,Segment,2,3,Image 1,2,1,100000000,510000001738,
295,,Segment,2,1,Image 1,1,1,100000000,510000001744,
110,,Segment,2,3,Image 1,1,1,100000000,510000001747,
196,,Segment,2,3,Image 1,2,1,100000000,510000001751,
80,,Segment,2,1,Image 1,2,1,100000000,510000001754,
186,,Segment,2,2,Image 1,2,1,100000000,510000001758,
154,,Segment,2,2,Image 1,2,1,100000000,510000001760,
81,,Segment,2,2,Image 1,1,1,100000000,510000001762,
26,,Segment,2,0,Image 1,1,1,100000002,510000001786,
181,,Segment,2,0,Image 1,1,1,100000000,510000001789,
54,,Segment,2,6,Image 1,4,1,100000000,510000001873,
48,,Segment,2,6,Image 1,5,1,100000000,510000001874,
118,,Segment,2,2,Image 1,1,1,100000000,510000001876,
121,,Segment,2,1,Image 1,1,1,100000001,510000001878,
