
Segment Number of Voxel Ch=3 Img=1
 ==================== 
Segment Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
199,,Segment,3,2,Image 1,1,1,100000000,510000000841,
204,,Segment,3,1,Image 1,1,1,100000000,510000000843,
1299,,Segment,3,0,Image 1,1,1,100000000,510000000895,
574,,Segment,3,7,Image 1,2,1,100000000,510000000914,
352,,Segment,3,6,Image 1,2,1,100000000,510000000922,
129,,Segment,3,9,Image 1,4,1,100000000,510000000926,
393,,Segment,3,7,Image 1,4,1,100000000,510000000946,
200,,Segment,3,7,Image 1,3,1,100000000,510000000950,
85,,Segment,3,8,Image 1,3,1,100000000,510000000953,
177,,Segment,3,4,Image 1,3,1,100000000,510000000960,
198,,Segment,3,3,Image 1,2,1,100000000,510000000964,
205,,Segment,3,2,Image 1,2,1,100000002,510000000979,
286,,Segment,3,1,Image 1,1,1,100000002,510000000994,
763,,Segment,3,0,Image 1,1,1,100000002,510000001045,
84,,Segment,3,3,Image 1,2,1,100000002,510000001070,
190,,Segment,3,2,Image 1,1,1,100000002,510000001081,
168,,Segment,3,3,Image 1,1,1,100000002,510000001088,
158,,Segment,3,1,Image 1,2,1,100000002,510000001094,
253,,Segment,3,5,Image 1,4,1,100000000,510000001099,
858,,Segment,3,4,Image 1,3,1,100000000,510000001137,
224,,Segment,3,5,Image 1,3,1,100000000,510000001139,
95,,Segment,3,3,Image 1,2,1,100000002,510000001148,
235,,Segment,3,2,Image 1,1,1,100000002,510000001161,
610,,Segment,3,1,Image 1,1,1,100000002,510000001177,
131,,Segment,3,0,Image 1,1,1,100000002,510000001201,
135,,Segment,3,3,Image 1,2,1,100000000,510000001205,
425,,Segment,3,2,Image 1,1,1,100000000,510000001225,
288,,Segment,3,1,Image 1,1,1,100000000,510000001234,
751,,Segment,3,4,Image 1,1,1,100000000,510000001282,
618,,Segment,3,3,Image 1,1,1,100000000,510000001310,
597,,Segment,3,3,Image 1,3,1,100000000,510000001365,
191,,Segment,3,2,Image 1,2,1,100000000,510000001369,
237,,Segment,3,1,Image 1,2,1,100000000,510000001373,
699,,Segment,3,0,Image 1,1,1,100000000,510000001400,
665,,Segment,3,3,Image 1,1,1,100000001,510000001440,
753,,Segment,3,2,Image 1,1,1,100000001,510000001464,
414,,Segment,3,1,Image 1,1,1,100000001,510000001472,
1267,,Segment,3,0,Image 1,1,1,100000001,510000001518,
112,,Segment,3,3,Image 1,1,1,100000000,510000001520,
123,,Segment,3,3,Image 1,1,1,100000002,510000001523,
281,,Segment,3,2,Image 1,2,1,100000002,510000001540,
149,,Segment,3,2,Image 1,2,1,100000000,510000001548,
137,,Segment,3,4,Image 1,3,1,100000000,510000001553,
386,,Segment,3,3,Image 1,3,1,100000000,510000001569,
423,,Segment,3,2,Image 1,3,1,100000000,510000001588,
607,,Segment,3,1,Image 1,2,1,100000000,510000001600,
100,,Segment,3,4,Image 1,2,1,100000000,510000001603,
173,,Segment,3,4,Image 1,4,1,100000000,510000001609,
352,,Segment,3,3,Image 1,2,1,100000001,510000001626,
637,,Segment,3,2,Image 1,2,1,100000001,510000001643,
77,,Segment,3,5,Image 1,3,1,100000000,510000001645,
105,,Segment,3,1,Image 1,2,1,100000002,510000001647,
229,,Segment,3,0,Image 1,1,1,100000002,510000001669,
495,,Segment,3,1,Image 1,2,1,100000001,510000001687,
174,,Segment,3,3,Image 1,4,1,100000000,510000001690,
214,,Segment,3,3,Image 1,3,1,100000000,510000001700,
593,,Segment,3,2,Image 1,2,1,100000000,510000001714,
357,,Segment,3,1,Image 1,2,1,100000000,510000001722,
224,,Segment,3,2,Image 1,3,1,100000000,510000001729,
157,,Segment,3,2,Image 1,2,1,100000000,510000001732,
134,,Segment,3,3,Image 1,2,1,100000000,510000001734,
269,,Segment,3,3,Image 1,2,1,100000000,510000001738,
480,,Segment,3,1,Image 1,1,1,100000000,510000001744,
480,,Segment,3,3,Image 1,1,1,100000000,510000001747,
193,,Segment,3,3,Image 1,2,1,100000000,510000001751,
86,,Segment,3,1,Image 1,2,1,100000000,510000001754,
281,,Segment,3,2,Image 1,2,1,100000000,510000001758,
284,,Segment,3,2,Image 1,2,1,100000000,510000001760,
115,,Segment,3,2,Image 1,1,1,100000000,510000001762,
57,,Segment,3,0,Image 1,1,1,100000002,510000001786,
72,,Segment,3,0,Image 1,1,1,100000000,510000001789,
123,,Segment,3,6,Image 1,4,1,100000000,510000001873,
71,,Segment,3,6,Image 1,5,1,100000000,510000001874,
276,,Segment,3,2,Image 1,1,1,100000000,510000001876,
217,,Segment,3,1,Image 1,1,1,100000001,510000001878,
