
Pt Time Type=Segment Branch
 ==================== 
Pt Time,Unit,Category,Depth,Time,Type,FilamentID,ID,
0,s,Point,6,1,Segment Branch,100000000,800000004,
0,s,Point,5,1,Segment Branch,100000000,800000005,
0,s,Point,4,1,Segment Branch,100000000,800000006,
0,s,Point,3,1,Segment Branch,100000000,800000007,
0,s,Point,2,1,Segment Branch,100000000,800000008,
0,s,Point,1,1,Segment Branch,100000000,800000009,
0,s,Point,0,1,Segment Branch,100000000,800000010,
0,s,Point,5,1,Segment Branch,100000000,800000014,
0,s,Point,6,1,Segment Branch,100000000,800000017,
0,s,Point,5,1,Segment Branch,100000000,800000018,
0,s,Point,4,1,Segment Branch,100000000,800000019,
0,s,Point,3,1,Segment Branch,100000000,800000020,
0,s,Point,2,1,Segment Branch,100000000,800000021,
0,s,Point,1,1,Segment Branch,100000000,800000022,
0,s,Point,0,1,Segment Branch,100000000,800000023,
0,s,Point,2,1,Segment Branch,100000000,800000031,
0,s,Point,1,1,Segment Branch,100000000,800000033,
0,s,Point,0,1,Segment Branch,100000000,800000034,
0,s,Point,8,1,Segment Branch,100000000,800000039,
0,s,Point,7,1,Segment Branch,100000000,800000040,
0,s,Point,6,1,Segment Branch,100000000,800000041,
0,s,Point,5,1,Segment Branch,100000000,800000042,
0,s,Point,4,1,Segment Branch,100000000,800000043,
0,s,Point,3,1,Segment Branch,100000000,800000044,
0,s,Point,2,1,Segment Branch,100000000,800000045,
0,s,Point,1,1,Segment Branch,100000000,800000046,
0,s,Point,0,1,Segment Branch,100000000,800000047,
0,s,Point,6,1,Segment Branch,100000000,800000049,
0,s,Point,4,1,Segment Branch,100000000,800000057,
0,s,Point,2,1,Segment Branch,100000000,800000060,
0,s,Point,1,1,Segment Branch,100000000,800000061,
0,s,Point,3,1,Segment Branch,100000000,800000063,
0,s,Point,2,1,Segment Branch,100000000,800000065,
0,s,Point,1,1,Segment Branch,100000000,800000066,
0,s,Point,0,1,Segment Branch,100000000,800000067,
0,s,Point,3,1,Segment Branch,100000000,800000071,
0,s,Point,2,1,Segment Branch,100000000,800000072,
0,s,Point,1,1,Segment Branch,100000000,800000073,
0,s,Point,2,1,Segment Branch,100000000,800000079,
0,s,Point,2,1,Segment Branch,100000000,800000085,
0,s,Point,1,1,Segment Branch,100000000,800000086,
0,s,Point,0,1,Segment Branch,100000001,800000095,
0,s,Point,4,1,Segment Branch,100000001,800000097,
0,s,Point,3,1,Segment Branch,100000001,800000098,
0,s,Point,2,1,Segment Branch,100000001,800000099,
0,s,Point,1,1,Segment Branch,100000001,800000100,
0,s,Point,2,1,Segment Branch,100000001,800000106,
0,s,Point,1,1,Segment Branch,100000001,800000107,
0,s,Point,0,1,Segment Branch,100000001,800000108,
0,s,Point,1,1,Segment Branch,100000002,800000113,
0,s,Point,0,1,Segment Branch,100000002,800000114,
0,s,Point,2,1,Segment Branch,100000002,800000116,
0,s,Point,2,1,Segment Branch,100000002,800000120,
0,s,Point,1,1,Segment Branch,100000002,800000121,
0,s,Point,0,1,Segment Branch,100000002,800000122,
