
Spine Number of Voxel Ch=1 Img=1
 ==================== 
Spine Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
50,,Spine,1,3,Image 1,2,1,100000000,610000002044,
94,,Spine,1,4,Image 1,4,1,100000000,610000002048,
67,,Spine,1,1,Image 1,1,1,100000000,610000002051,
72,,Spine,1,2,Image 1,1,1,100000000,610000002053,
31,,Spine,1,6,Image 1,4,1,100000000,610000002055,
446,,Spine,1,0,Image 1,1,1,100000000,610000002066,
183,,Spine,1,0,Image 1,1,1,100000000,610000002069,
105,,Spine,1,4,Image 1,3,1,100000000,610000002071,
103,,Spine,1,1,Image 1,1,1,100000000,610000002073,
137,,Spine,1,7,Image 1,3,1,100000000,610000002075,
85,,Spine,1,3,Image 1,1,1,100000001,610000002077,
457,,Spine,1,0,Image 1,1,1,100000000,610000002080,
361,,Spine,1,0,Image 1,1,1,100000001,610000002084,
146,,Spine,1,2,Image 1,1,1,100000000,610000002086,
111,,Spine,1,2,Image 1,2,1,100000000,610000002088,
77,,Spine,1,7,Image 1,3,1,100000000,610000002091,
202,,Spine,1,1,Image 1,1,1,100000001,610000002094,
413,,Spine,1,0,Image 1,1,1,100000000,610000002103,
89,,Spine,1,2,Image 1,1,1,100000002,610000002106,
117,,Spine,1,2,Image 1,1,1,100000001,610000002108,
229,,Spine,1,0,Image 1,1,1,100000000,610000002111,
183,,Spine,1,2,Image 1,1,1,100000000,610000002113,
155,,Spine,1,0,Image 1,1,1,100000000,610000002119,
211,,Spine,1,2,Image 1,2,1,100000000,610000002125,
99,,Spine,1,4,Image 1,3,1,100000000,610000002127,
115,,Spine,1,2,Image 1,3,1,100000000,610000002129,
176,,Spine,1,0,Image 1,1,1,100000000,610000002132,
198,,Spine,1,0,Image 1,1,1,100000000,610000002136,
117,,Spine,1,6,Image 1,2,1,100000000,610000002141,
178,,Spine,1,3,Image 1,3,1,100000000,610000002144,
170,,Spine,1,1,Image 1,1,1,100000000,610000002146,
227,,Spine,1,2,Image 1,2,1,100000000,610000002148,
102,,Spine,1,3,Image 1,1,1,100000001,610000002150,
86,,Spine,1,3,Image 1,1,1,100000001,610000002155,
1714,,Spine,1,0,Image 1,1,1,100000000,610000002158,
422,,Spine,1,2,Image 1,2,1,100000000,610000002166,
164,,Spine,1,7,Image 1,2,1,100000000,610000002171,
48,,Spine,1,0,Image 1,1,1,100000000,610000002173,
129,,Spine,1,2,Image 1,2,1,100000000,610000002179,
43,,Spine,1,0,Image 1,1,1,100000000,610000002181,
267,,Spine,1,0,Image 1,1,1,100000000,610000002188,
30,,Spine,1,3,Image 1,1,1,100000001,610000002190,
689,,Spine,1,0,Image 1,1,1,100000000,610000002197,
136,,Spine,1,0,Image 1,1,1,100000000,610000002203,
836,,Spine,1,0,Image 1,1,1,100000000,610000002205,
138,,Spine,1,0,Image 1,1,1,100000000,610000002208,
76,,Spine,1,4,Image 1,1,1,100000000,610000002217,
91,,Spine,1,4,Image 1,4,1,100000000,610000002220,
114,,Spine,1,3,Image 1,3,1,100000000,610000002221,
166,,Spine,1,1,Image 1,2,1,100000000,610000002222,
40,,Spine,1,3,Image 1,3,1,100000000,610000002229,
38,,Spine,1,2,Image 1,3,1,100000000,610000002230,
161,,Spine,1,2,Image 1,1,1,100000000,610000002231,
94,,Spine,1,1,Image 1,1,1,100000000,610000002232,
53,,Spine,1,7,Image 1,2,1,100000000,610000002233,
143,,Spine,1,5,Image 1,3,1,100000000,610000002234,
85,,Spine,1,4,Image 1,3,1,100000000,610000002235,
94,,Spine,1,4,Image 1,3,1,100000000,610000002236,
162,,Spine,1,4,Image 1,1,1,100000000,610000002237,
64,,Spine,1,4,Image 1,1,1,100000000,610000002238,
138,,Spine,1,2,Image 1,1,1,100000000,610000002239,
35,,Spine,1,3,Image 1,3,1,100000000,610000002240,
167,,Spine,1,0,Image 1,1,1,100000000,610000002241,
148,,Spine,1,0,Image 1,1,1,100000000,610000002242,
87,,Spine,1,2,Image 1,2,1,100000000,610000002243,
163,,Spine,1,2,Image 1,2,1,100000000,610000002244,
193,,Spine,1,2,Image 1,2,1,100000000,610000002245,
172,,Spine,1,2,Image 1,2,1,100000000,610000002246,
187,,Spine,1,2,Image 1,2,1,100000000,610000002247,
239,,Spine,1,2,Image 1,2,1,100000000,610000002248,
96,,Spine,1,2,Image 1,2,1,100000000,610000002249,
53,,Spine,1,1,Image 1,1,1,100000000,610000002250,
116,,Spine,1,0,Image 1,1,1,100000000,610000002251,
95,,Spine,1,0,Image 1,1,1,100000000,610000002252,
71,,Spine,1,0,Image 1,1,1,100000000,610000002253,
60,,Spine,1,1,Image 1,2,1,100000001,610000002258,
209,,Spine,1,1,Image 1,1,1,100000001,610000002259,
343,,Spine,1,0,Image 1,1,1,100000001,610000002260,
137,,Spine,1,3,Image 1,1,1,100000001,610000002263,
88,,Spine,1,0,Image 1,1,1,100000002,610000002265,
165,,Spine,1,0,Image 1,1,1,100000002,610000002266,
88,,Spine,1,2,Image 1,2,1,100000002,610000002267,
76,,Spine,1,1,Image 1,1,1,100000002,610000002268,
