
Segment Intensity StdDev Ch=2 Img=1
 ==================== 
Segment Intensity StdDev,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
17.7222,,Segment,2,7,Image 1,5,1,100000000,510000000032,
14.6067,,Segment,2,5,Image 1,4,1,100000000,510000000037,
16.1759,,Segment,2,4,Image 1,4,1,100000000,510000000089,
18.4058,,Segment,2,3,Image 1,3,1,100000000,510000000100,
16.3941,,Segment,2,2,Image 1,2,1,100000000,510000000128,
21.0144,,Segment,2,1,Image 1,1,1,100000000,510000000137,
20.8546,,Segment,2,0,Image 1,1,1,100000000,510000000152,
14.0489,,Segment,2,6,Image 1,5,1,100000000,510000000159,
14.0076,,Segment,2,7,Image 1,4,1,100000000,510000000161,
10.7802,,Segment,2,6,Image 1,6,1,100000000,510000000164,
14.1697,,Segment,2,5,Image 1,5,1,100000000,510000000170,
20.2664,,Segment,2,7,Image 1,3,1,100000000,510000000194,
22.4228,,Segment,2,6,Image 1,3,1,100000000,510000000207,
15.0976,,Segment,2,5,Image 1,3,1,100000000,510000000245,
18.4181,,Segment,2,4,Image 1,3,1,100000000,510000000254,
16.8652,,Segment,2,3,Image 1,2,1,100000000,510000000258,
21.6295,,Segment,2,2,Image 1,2,1,100000000,510000000277,
14.3598,,Segment,2,1,Image 1,2,1,100000000,510000000321,
23.2243,,Segment,2,0,Image 1,1,1,100000000,510000000379,
22.0083,,Segment,2,7,Image 1,4,1,100000000,510000000393,
33.3462,,Segment,2,6,Image 1,4,1,100000000,510000000399,
17.348,,Segment,2,5,Image 1,4,1,100000000,510000000401,
21.3972,,Segment,2,4,Image 1,2,1,100000000,510000000407,
17.117,,Segment,2,3,Image 1,3,1,100000000,510000000412,
13.9788,,Segment,2,2,Image 1,3,1,100000000,510000000419,
19.01,,Segment,2,3,Image 1,2,1,100000000,510000000429,
20.6742,,Segment,2,2,Image 1,2,1,100000000,510000000479,
14.4174,,Segment,2,1,Image 1,1,1,100000000,510000000523,
24.0595,,Segment,2,0,Image 1,1,1,100000000,510000000552,
17.0113,,Segment,2,3,Image 1,3,1,100000000,510000000584,
14.9707,,Segment,2,2,Image 1,1,1,100000000,510000000588,
19.9816,,Segment,2,1,Image 1,2,1,100000001,510000000654,
27.0992,,Segment,2,0,Image 1,1,1,100000001,510000000723,
54.1044,,Segment,2,5,Image 1,1,1,100000001,510000000739,
24.5286,,Segment,2,4,Image 1,1,1,100000001,510000000744,
23.5219,,Segment,2,3,Image 1,1,1,100000001,510000000760,
22.2813,,Segment,2,2,Image 1,1,1,100000001,510000000766,
19.6507,,Segment,2,5,Image 1,2,1,100000001,510000000770,
22.5481,,Segment,2,4,Image 1,2,1,100000001,510000000775,
24.8627,,Segment,2,3,Image 1,2,1,100000001,510000000782,
16.1703,,Segment,2,2,Image 1,2,1,100000001,510000000785,
18.0244,,Segment,2,9,Image 1,5,1,100000000,510000000794,
