
Spine Center Intensity Min Ch=1 Img=1
 ==================== 
Spine Center Intensity Min,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
15,,Spine,1,3,Image 1,2,1,100000000,610000002044,
9,,Spine,1,4,Image 1,4,1,100000000,610000002048,
2,,Spine,1,1,Image 1,1,1,100000000,610000002051,
4,,Spine,1,2,Image 1,1,1,100000000,610000002053,
0,,Spine,1,6,Image 1,4,1,100000000,610000002055,
2,,Spine,1,0,Image 1,1,1,100000000,610000002066,
1,,Spine,1,0,Image 1,1,1,100000000,610000002069,
3,,Spine,1,4,Image 1,3,1,100000000,610000002071,
1,,Spine,1,1,Image 1,1,1,100000000,610000002073,
4,,Spine,1,7,Image 1,3,1,100000000,610000002075,
1,,Spine,1,3,Image 1,1,1,100000001,610000002077,
1,,Spine,1,0,Image 1,1,1,100000000,610000002080,
0,,Spine,1,0,Image 1,1,1,100000001,610000002084,
7,,Spine,1,2,Image 1,1,1,100000000,610000002086,
4,,Spine,1,2,Image 1,2,1,100000000,610000002088,
0,,Spine,1,7,Image 1,3,1,100000000,610000002091,
2,,Spine,1,1,Image 1,1,1,100000001,610000002094,
2,,Spine,1,0,Image 1,1,1,100000000,610000002103,
0,,Spine,1,2,Image 1,1,1,100000002,610000002106,
3,,Spine,1,2,Image 1,1,1,100000001,610000002108,
0,,Spine,1,0,Image 1,1,1,100000000,610000002111,
9,,Spine,1,2,Image 1,1,1,100000000,610000002113,
1,,Spine,1,0,Image 1,1,1,100000000,610000002119,
1,,Spine,1,2,Image 1,2,1,100000000,610000002125,
2,,Spine,1,4,Image 1,3,1,100000000,610000002127,
0,,Spine,1,2,Image 1,3,1,100000000,610000002129,
0,,Spine,1,0,Image 1,1,1,100000000,610000002132,
0,,Spine,1,0,Image 1,1,1,100000000,610000002136,
2,,Spine,1,6,Image 1,2,1,100000000,610000002141,
2,,Spine,1,3,Image 1,3,1,100000000,610000002144,
2,,Spine,1,1,Image 1,1,1,100000000,610000002146,
17,,Spine,1,2,Image 1,2,1,100000000,610000002148,
8,,Spine,1,3,Image 1,1,1,100000001,610000002150,
4,,Spine,1,3,Image 1,1,1,100000001,610000002155,
0,,Spine,1,0,Image 1,1,1,100000000,610000002158,
1,,Spine,1,2,Image 1,2,1,100000000,610000002166,
2,,Spine,1,7,Image 1,2,1,100000000,610000002171,
0,,Spine,1,0,Image 1,1,1,100000000,610000002173,
2,,Spine,1,2,Image 1,2,1,100000000,610000002179,
2,,Spine,1,0,Image 1,1,1,100000000,610000002181,
2,,Spine,1,0,Image 1,1,1,100000000,610000002188,
1,,Spine,1,3,Image 1,1,1,100000001,610000002190,
0,,Spine,1,0,Image 1,1,1,100000000,610000002197,
0,,Spine,1,0,Image 1,1,1,100000000,610000002203,
0,,Spine,1,0,Image 1,1,1,100000000,610000002205,
1,,Spine,1,0,Image 1,1,1,100000000,610000002208,
1,,Spine,1,4,Image 1,1,1,100000000,610000002217,
4,,Spine,1,4,Image 1,4,1,100000000,610000002220,
3,,Spine,1,3,Image 1,3,1,100000000,610000002221,
1,,Spine,1,1,Image 1,2,1,100000000,610000002222,
0,,Spine,1,3,Image 1,3,1,100000000,610000002229,
1,,Spine,1,2,Image 1,3,1,100000000,610000002230,
14,,Spine,1,2,Image 1,1,1,100000000,610000002231,
2,,Spine,1,1,Image 1,1,1,100000000,610000002232,
3,,Spine,1,7,Image 1,2,1,100000000,610000002233,
2,,Spine,1,5,Image 1,3,1,100000000,610000002234,
16,,Spine,1,4,Image 1,3,1,100000000,610000002235,
7,,Spine,1,4,Image 1,3,1,100000000,610000002236,
1,,Spine,1,4,Image 1,1,1,100000000,610000002237,
3,,Spine,1,4,Image 1,1,1,100000000,610000002238,
2,,Spine,1,2,Image 1,1,1,100000000,610000002239,
0,,Spine,1,3,Image 1,3,1,100000000,610000002240,
2,,Spine,1,0,Image 1,1,1,100000000,610000002241,
0,,Spine,1,0,Image 1,1,1,100000000,610000002242,
3,,Spine,1,2,Image 1,2,1,100000000,610000002243,
1,,Spine,1,2,Image 1,2,1,100000000,610000002244,
3,,Spine,1,2,Image 1,2,1,100000000,610000002245,
4,,Spine,1,2,Image 1,2,1,100000000,610000002246,
3,,Spine,1,2,Image 1,2,1,100000000,610000002247,
3,,Spine,1,2,Image 1,2,1,100000000,610000002248,
3,,Spine,1,2,Image 1,2,1,100000000,610000002249,
2,,Spine,1,1,Image 1,1,1,100000000,610000002250,
1,,Spine,1,0,Image 1,1,1,100000000,610000002251,
93,,Spine,1,0,Image 1,1,1,100000000,610000002252,
3,,Spine,1,0,Image 1,1,1,100000000,610000002253,
7,,Spine,1,1,Image 1,2,1,100000001,610000002258,
0,,Spine,1,1,Image 1,1,1,100000001,610000002259,
4,,Spine,1,0,Image 1,1,1,100000001,610000002260,
3,,Spine,1,3,Image 1,1,1,100000001,610000002263,
3,,Spine,1,0,Image 1,1,1,100000002,610000002265,
6,,Spine,1,0,Image 1,1,1,100000002,610000002266,
1,,Spine,1,2,Image 1,2,1,100000002,610000002267,
3,,Spine,1,1,Image 1,1,1,100000002,610000002268,
