
Spine Intensity Mean Ch=1 Img=1
 ==================== 
Spine Intensity Mean,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
34.58,,Spine,1,3,Image 1,2,1,100000000,610000002044,
29.1596,,Spine,1,4,Image 1,4,1,100000000,610000002048,
5.74627,,Spine,1,1,Image 1,1,1,100000000,610000002051,
11.5556,,Spine,1,2,Image 1,1,1,100000000,610000002053,
0.419355,,Spine,1,6,Image 1,4,1,100000000,610000002055,
2.52691,,Spine,1,0,Image 1,1,1,100000000,610000002066,
2.21858,,Spine,1,0,Image 1,1,1,100000000,610000002069,
7.4381,,Spine,1,4,Image 1,3,1,100000000,610000002071,
3.66019,,Spine,1,1,Image 1,1,1,100000000,610000002073,
5.0365,,Spine,1,7,Image 1,3,1,100000000,610000002075,
7.28235,,Spine,1,3,Image 1,1,1,100000001,610000002077,
1.95624,,Spine,1,0,Image 1,1,1,100000000,610000002080,
2.21607,,Spine,1,0,Image 1,1,1,100000001,610000002084,
28.2808,,Spine,1,2,Image 1,1,1,100000000,610000002086,
6.36937,,Spine,1,2,Image 1,2,1,100000000,610000002088,
3.49351,,Spine,1,7,Image 1,3,1,100000000,610000002091,
3.88614,,Spine,1,1,Image 1,1,1,100000001,610000002094,
2.30508,,Spine,1,0,Image 1,1,1,100000000,610000002103,
2.74157,,Spine,1,2,Image 1,1,1,100000002,610000002106,
14.7607,,Spine,1,2,Image 1,1,1,100000001,610000002108,
1.19651,,Spine,1,0,Image 1,1,1,100000000,610000002111,
26.4426,,Spine,1,2,Image 1,1,1,100000000,610000002113,
1.30968,,Spine,1,0,Image 1,1,1,100000000,610000002119,
2.52133,,Spine,1,2,Image 1,2,1,100000000,610000002125,
10.6263,,Spine,1,4,Image 1,3,1,100000000,610000002127,
1.77391,,Spine,1,2,Image 1,3,1,100000000,610000002129,
2.64205,,Spine,1,0,Image 1,1,1,100000000,610000002132,
1.43939,,Spine,1,0,Image 1,1,1,100000000,610000002136,
2.7094,,Spine,1,6,Image 1,2,1,100000000,610000002141,
2.05618,,Spine,1,3,Image 1,3,1,100000000,610000002144,
