
Spine Center Intensity Mean Ch=2 Img=1
 ==================== 
Spine Center Intensity Mean,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
22.5333,,Spine,2,8,Image 1,3,1,100000001,610000008355,
5.53846,,Spine,2,7,Image 1,4,1,100000003,610000008367,
1.33333,,Spine,2,7,Image 1,3,1,100000003,610000008384,
0.636364,,Spine,2,3,Image 1,2,1,100000000,610000008395,
1.6,,Spine,2,7,Image 1,3,1,100000003,610000008409,
0.6,,Spine,2,8,Image 1,4,1,100000003,610000008418,
1.125,,Spine,2,16,Image 1,7,1,100000001,610000008425,
1.1,,Spine,2,12,Image 1,7,1,100000002,610000008434,
0.428571,,Spine,2,12,Image 1,7,1,100000002,610000008448,
0.636364,,Spine,2,1,Image 1,1,1,100000002,610000008458,
2.28571,,Spine,2,4,Image 1,4,1,100000003,610000008464,
1,,Spine,2,12,Image 1,7,1,100000002,610000008469,
1.66667,,Spine,2,4,Image 1,4,1,100000003,610000008474,
1.375,,Spine,2,7,Image 1,3,1,100000003,610000008482,
0.6,,Spine,2,14,Image 1,6,1,100000001,610000008486,
2.2,,Spine,2,4,Image 1,4,1,100000003,610000008490,
1,,Spine,2,9,Image 1,5,1,100000002,610000008494,
0.25,,Spine,2,0,Image 1,1,1,100000001,610000008502,
0.833333,,Spine,2,5,Image 1,4,1,100000000,610000008507,
3,,Spine,2,15,Image 1,5,1,100000001,610000008512,
1.28571,,Spine,2,7,Image 1,3,1,100000003,610000008518,
2.4,,Spine,2,4,Image 1,1,1,100000001,610000008522,
1,,Spine,2,1,Image 1,1,1,100000002,610000008529,
1.6,,Spine,2,4,Image 1,3,1,100000002,610000008533,
0.6,,Spine,2,12,Image 1,7,1,100000002,610000008537,
6,,Spine,2,14,Image 1,5,1,100000001,610000008541,
0.636364,,Spine,2,12,Image 1,7,1,100000002,610000008552,
0.333333,,Spine,2,7,Image 1,6,1,100000000,610000008555,
0.714286,,Spine,2,12,Image 1,7,1,100000002,610000008562,
0.6,,Spine,2,0,Image 1,1,1,100000003,610000008567,
0.75,,Spine,2,2,Image 1,2,1,100000001,610000008570,
3.75,,Spine,2,1,Image 1,2,1,100000001,610000008573,
0.333333,,Spine,2,0,Image 1,1,1,100000001,610000008575,
2.66667,,Spine,2,6,Image 1,3,1,100000003,610000008577,
1.75,,Spine,2,4,Image 1,3,1,100000002,610000008580,
9.66667,,Spine,2,6,Image 1,3,1,100000002,610000008583,
1.25,,Spine,2,12,Image 1,6,1,100000002,610000008586,
0.666667,,Spine,2,6,Image 1,2,1,100000001,610000008588,
1.6,,Spine,2,1,Image 1,1,1,100000003,610000008593,
0.666667,,Spine,2,5,Image 1,2,1,100000003,610000008596,
1,,Spine,2,3,Image 1,2,1,100000002,610000008598,
1.66667,,Spine,2,16,Image 1,7,1,100000001,610000008600,
2.5,,Spine,2,5,Image 1,1,1,100000001,610000008603,
0.666667,,Spine,2,7,Image 1,3,1,100000003,610000008605,
16.6,,Spine,2,3,Image 1,2,1,100000002,610000008609,
0.666667,,Spine,2,3,Image 1,2,1,100000000,610000008612,
0,,Spine,2,1,Image 1,1,1,100000001,610000008614,
1,,Spine,2,15,Image 1,6,1,100000002,610000008616,
0.333333,,Spine,2,7,Image 1,2,1,100000001,610000008618,
0.4,,Spine,2,0,Image 1,1,1,100000001,610000008623,
2,,Spine,2,0,Image 1,1,1,100000003,610000008626,
0.4,,Spine,2,0,Image 1,1,1,100000001,610000008631,
0.5,,Spine,2,0,Image 1,1,1,100000001,610000008634,
0.333333,,Spine,2,9,Image 1,2,1,100000002,610000008637,
1,,Spine,2,11,Image 1,5,1,100000002,610000008639,
10.25,,Spine,2,6,Image 1,4,1,100000001,610000008643,
0.8,,Spine,2,0,Image 1,1,1,100000001,610000008648,
0.833333,,Spine,2,12,Image 1,7,1,100000002,610000008654,
2.66667,,Spine,2,10,Image 1,1,1,100000001,610000008656,
0.333333,,Spine,2,0,Image 1,1,1,100000003,610000008659,
0.75,,Spine,2,0,Image 1,1,1,100000003,610000008664,
0.5,,Spine,2,2,Image 1,2,1,100000001,610000008667,
6.75,,Spine,2,4,Image 1,2,1,100000003,610000008670,
0.25,,Spine,2,6,Image 1,1,1,100000002,610000008673,
0.5,,Spine,2,8,Image 1,3,1,100000002,610000008676,
1.16667,,Spine,2,0,Image 1,1,1,100000003,610000008681,
1,,Spine,2,5,Image 1,3,1,100000002,610000008684,
1,,Spine,2,0,Image 1,1,1,100000003,610000008688,
2.5,,Spine,2,14,Image 1,6,1,100000001,610000008691,
1,,Spine,2,2,Image 1,2,1,100000003,610000008693,
1,,Spine,2,0,Image 1,1,1,100000001,610000008695,
0,,Spine,2,0,Image 1,1,1,100000001,610000008698,
1,,Spine,2,6,Image 1,3,1,100000001,610000008700,
1.75,,Spine,2,7,Image 1,3,1,100000002,610000008703,
2.25,,Spine,2,0,Image 1,1,1,100000003,610000008711,
0.333333,,Spine,2,15,Image 1,4,1,100000001,610000008713,
0.5,,Spine,2,0,Image 1,1,1,100000003,610000008716,
3.33333,,Spine,2,5,Image 1,4,1,100000003,610000008719,
7,,Spine,2,3,Image 1,2,1,100000001,610000008721,
0.75,,Spine,2,7,Image 1,3,1,100000002,610000008726,
0,,Spine,2,1,Image 1,1,1,100000002,610000008730,
1.33333,,Spine,2,0,Image 1,1,1,100000003,610000008734,
0.333333,,Spine,2,0,Image 1,1,1,100000003,610000008737,
0.25,,Spine,2,1,Image 1,2,1,100000001,610000008740,
0,,Spine,2,9,Image 1,3,1,100000000,610000008743,
13.75,,Spine,2,6,Image 1,3,1,100000001,610000008746,
1.5,,Spine,2,0,Image 1,1,1,100000003,610000008750,
0,,Spine,2,1,Image 1,1,1,100000001,610000008752,
1.66667,,Spine,2,0,Image 1,1,1,100000001,610000008754,
0.333333,,Spine,2,4,Image 1,3,1,100000002,610000008756,
1.33333,,Spine,2,2,Image 1,1,1,100000001,610000008759,
1,,Spine,2,0,Image 1,1,1,100000003,610000008763,
1.66667,,Spine,2,13,Image 1,5,1,100000001,610000008766,
7.33333,,Spine,2,12,Image 1,6,1,100000001,610000008768,
1.33333,,Spine,2,0,Image 1,1,1,100000001,610000008770,
0.25,,Spine,2,2,Image 1,2,1,100000002,610000008774,
1.33333,,Spine,2,1,Image 1,1,1,100000003,610000008777,
1.5,,Spine,2,7,Image 1,4,1,100000001,610000008782,
0,,Spine,2,4,Image 1,3,1,100000001,610000008787,
2.33333,,Spine,2,7,Image 1,3,1,100000002,610000008794,
0.333333,,Spine,2,6,Image 1,1,1,100000002,610000008796,
2,,Spine,2,14,Image 1,5,1,100000001,610000008798,
1,,Spine,2,15,Image 1,4,1,100000001,610000008808,
6.33333,,Spine,2,3,Image 1,2,1,100000002,610000008810,
0,,Spine,2,0,Image 1,1,1,100000003,610000008812,
1.33333,,Spine,2,14,Image 1,5,1,100000001,610000008814,
1.33333,,Spine,2,14,Image 1,7,1,100000001,610000008817,
3,,Spine,2,12,Image 1,7,1,100000001,610000008824,
4,,Spine,2,2,Image 1,2,1,100000001,610000008829,
1.6,,Spine,2,3,Image 1,3,1,100000003,610000008834,
0.333333,,Spine,2,0,Image 1,1,1,100000001,610000008841,
0.333333,,Spine,2,0,Image 1,1,1,100000001,610000008843,
1.33333,,Spine,2,2,Image 1,2,1,100000003,610000008846,
2.25,,Spine,2,0,Image 1,1,1,100000003,610000008849,
0.666667,,Spine,2,0,Image 1,1,1,100000003,610000008852,
0.333333,,Spine,2,4,Image 1,1,1,100000002,610000008859,
2.75,,Spine,2,0,Image 1,1,1,100000003,610000008865,
1,,Spine,2,5,Image 1,2,1,100000001,610000008867,
0,,Spine,2,1,Image 1,1,1,100000002,610000008869,
0.5,,Spine,2,0,Image 1,1,1,100000002,610000008872,
1,,Spine,2,4,Image 1,1,1,100000001,610000008877,
2.33333,,Spine,2,14,Image 1,6,1,100000001,610000008884,
1.66667,,Spine,2,4,Image 1,2,1,100000002,610000008895,
1.66667,,Spine,2,0,Image 1,1,1,100000003,610000008907,
0.333333,,Spine,2,2,Image 1,1,1,100000001,610000008918,
0,,Spine,2,0,Image 1,1,1,100000001,610000008921,
2,,Spine,2,4,Image 1,3,1,100000003,610000008938,
1,,Spine,2,7,Image 1,6,1,100000000,610000008993,
0.5,,Spine,2,7,Image 1,5,1,100000000,610000008994,
0.5,,Spine,2,6,Image 1,5,1,100000000,610000008995,
0,,Spine,2,6,Image 1,4,1,100000000,610000008996,
0,,Spine,2,5,Image 1,4,1,100000000,610000008997,
1,,Spine,2,10,Image 1,2,1,100000000,610000008998,
1,,Spine,2,10,Image 1,2,1,100000000,610000008999,
0.5,,Spine,2,10,Image 1,2,1,100000000,610000009000,
1,,Spine,2,12,Image 1,4,1,100000000,610000009001,
114,,Spine,2,11,Image 1,3,1,100000000,610000009002,
1,,Spine,2,11,Image 1,5,1,100000000,610000009003,
1,,Spine,2,7,Image 1,2,1,100000000,610000009004,
1,,Spine,2,7,Image 1,2,1,100000000,610000009005,
5,,Spine,2,5,Image 1,2,1,100000000,610000009006,
1,,Spine,2,4,Image 1,3,1,100000000,610000009007,
0,,Spine,2,4,Image 1,3,1,100000000,610000009008,
0.5,,Spine,2,3,Image 1,2,1,100000000,610000009009,
1,,Spine,2,15,Image 1,6,1,100000001,610000009010,
0,,Spine,2,15,Image 1,5,1,100000001,610000009011,
1.5,,Spine,2,15,Image 1,5,1,100000001,610000009012,
4,,Spine,2,15,Image 1,5,1,100000001,610000009013,
2.5,,Spine,2,16,Image 1,7,1,100000001,610000009014,
1.5,,Spine,2,11,Image 1,5,1,100000001,610000009015,
2.5,,Spine,2,10,Image 1,6,1,100000001,610000009016,
3.5,,Spine,2,15,Image 1,6,1,100000001,610000009017,
16,,Spine,2,15,Image 1,6,1,100000001,610000009018,
3.5,,Spine,2,14,Image 1,7,1,100000001,610000009019,
2.5,,Spine,2,14,Image 1,8,1,100000001,610000009020,
3,,Spine,2,8,Image 1,4,1,100000001,610000009021,
1.5,,Spine,2,9,Image 1,5,1,100000001,610000009022,
1,,Spine,2,6,Image 1,4,1,100000001,610000009023,
0.5,,Spine,2,4,Image 1,3,1,100000001,610000009024,
1.5,,Spine,2,4,Image 1,4,1,100000001,610000009025,
1.5,,Spine,2,5,Image 1,2,1,100000001,610000009026,
0.5,,Spine,2,2,Image 1,2,1,100000001,610000009027,
1,,Spine,2,2,Image 1,3,1,100000001,610000009028,
0,,Spine,2,6,Image 1,3,1,100000001,610000009029,
0.5,,Spine,2,7,Image 1,3,1,100000001,610000009030,
1.5,,Spine,2,6,Image 1,2,1,100000001,610000009031,
0.5,,Spine,2,2,Image 1,3,1,100000001,610000009032,
1.5,,Spine,2,2,Image 1,3,1,100000001,610000009033,
19,,Spine,2,11,Image 1,1,1,100000001,610000009037,
10.5,,Spine,2,10,Image 1,1,1,100000001,610000009038,
0.5,,Spine,2,10,Image 1,2,1,100000001,610000009039,
2,,Spine,2,7,Image 1,2,1,100000001,610000009040,
1,,Spine,2,3,Image 1,2,1,100000001,610000009041,
1,,Spine,2,1,Image 1,2,1,100000001,610000009042,
4,,Spine,2,1,Image 1,2,1,100000001,610000009043,
0,,Spine,2,0,Image 1,1,1,100000001,610000009044,
0,,Spine,2,2,Image 1,2,1,100000001,610000009045,
0.5,,Spine,2,1,Image 1,1,1,100000001,610000009046,
0,,Spine,2,0,Image 1,1,1,100000001,610000009047,
0,,Spine,2,1,Image 1,2,1,100000001,610000009048,
0,,Spine,2,1,Image 1,1,1,100000001,610000009049,
0,,Spine,2,0,Image 1,1,1,100000001,610000009050,
1,,Spine,2,19,Image 1,7,1,100000001,610000009051,
3,,Spine,2,15,Image 1,4,1,100000001,610000009052,
0.5,,Spine,2,15,Image 1,4,1,100000001,610000009053,
2.5,,Spine,2,14,Image 1,5,1,100000001,610000009054,
4.5,,Spine,2,12,Image 1,4,1,100000001,610000009055,
1.5,,Spine,2,12,Image 1,4,1,100000001,610000009056,
1.5,,Spine,2,12,Image 1,3,1,100000001,610000009057,
0.5,,Spine,2,9,Image 1,3,1,100000001,610000009058,
2,,Spine,2,7,Image 1,2,1,100000001,610000009059,
2,,Spine,2,7,Image 1,2,1,100000001,610000009060,
1.5,,Spine,2,7,Image 1,3,1,100000001,610000009061,
0,,Spine,2,5,Image 1,2,1,100000001,610000009062,
0.5,,Spine,2,4,Image 1,2,1,100000001,610000009063,
1,,Spine,2,4,Image 1,2,1,100000001,610000009064,
0,,Spine,2,8,Image 1,5,1,100000001,610000009065,
0,,Spine,2,6,Image 1,4,1,100000001,610000009066,
1.5,,Spine,2,9,Image 1,5,1,100000001,610000009067,
0.5,,Spine,2,9,Image 1,4,1,100000001,610000009068,
0.5,,Spine,2,5,Image 1,2,1,100000001,610000009069,
0,,Spine,2,5,Image 1,2,1,100000001,610000009070,
0.5,,Spine,2,4,Image 1,2,1,100000001,610000009071,
1,,Spine,2,4,Image 1,2,1,100000001,610000009072,
0,,Spine,2,3,Image 1,2,1,100000001,610000009073,
0,,Spine,2,2,Image 1,2,1,100000001,610000009074,
0.5,,Spine,2,2,Image 1,2,1,100000001,610000009075,
1,,Spine,2,4,Image 1,3,1,100000001,610000009076,
0,,Spine,2,3,Image 1,3,1,100000001,610000009077,
1,,Spine,2,2,Image 1,2,1,100000001,610000009078,
0.5,,Spine,2,4,Image 1,2,1,100000001,610000009079,
0.5,,Spine,2,3,Image 1,1,1,100000001,610000009080,
1,,Spine,2,3,Image 1,1,1,100000001,610000009081,
0,,Spine,2,4,Image 1,2,1,100000001,610000009082,
0.5,,Spine,2,4,Image 1,2,1,100000001,610000009083,
0,,Spine,2,3,Image 1,2,1,100000001,610000009084,
0,,Spine,2,4,Image 1,2,1,100000001,610000009085,
2.5,,Spine,2,14,Image 1,6,1,100000002,610000009089,
0,,Spine,2,14,Image 1,7,1,100000002,610000009090,
0.5,,Spine,2,14,Image 1,7,1,100000002,610000009091,
4.5,,Spine,2,11,Image 1,7,1,100000002,610000009092,
1,,Spine,2,9,Image 1,5,1,100000002,610000009093,
0,,Spine,2,9,Image 1,5,1,100000002,610000009094,
1.5,,Spine,2,15,Image 1,6,1,100000002,610000009095,
