
Soma Intensity Sum Ch=4 Img=1
 ==================== 
Soma Intensity Sum,Unit,Category,Channel,Image,Time,FilamentID,ID,
427672,,Soma,4,Image 1,1,100000000,800000000,
2.23496e+06,,Soma,4,Image 1,1,100000001,800000001,
1.24418e+06,,Soma,4,Image 1,1,100000002,800000002,
1.40949e+06,,Soma,4,Image 1,1,100000003,800000003,
