
Spine Center Intensity Sum Ch=5 Img=1
 ==================== 
Spine Center Intensity Sum,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
298,,Spine,5,8,Image 1,3,1,100000001,610000008355,
106,,Spine,5,7,Image 1,4,1,100000003,610000008367,
955,,Spine,5,7,Image 1,3,1,100000003,610000008384,
673,,Spine,5,3,Image 1,2,1,100000000,610000008395,
920,,Spine,5,7,Image 1,3,1,100000003,610000008409,
562,,Spine,5,8,Image 1,4,1,100000003,610000008418,
294,,Spine,5,16,Image 1,7,1,100000001,610000008425,
512,,Spine,5,12,Image 1,7,1,100000002,610000008434,
1285,,Spine,5,12,Image 1,7,1,100000002,610000008448,
659,,Spine,5,1,Image 1,1,1,100000002,610000008458,
501,,Spine,5,4,Image 1,4,1,100000003,610000008464,
248,,Spine,5,12,Image 1,7,1,100000002,610000008469,
466,,Spine,5,4,Image 1,4,1,100000003,610000008474,
422,,Spine,5,7,Image 1,3,1,100000003,610000008482,
164,,Spine,5,14,Image 1,6,1,100000001,610000008486,
331,,Spine,5,4,Image 1,4,1,100000003,610000008490,
243,,Spine,5,9,Image 1,5,1,100000002,610000008494,
376,,Spine,5,0,Image 1,1,1,100000001,610000008502,
148,,Spine,5,5,Image 1,4,1,100000000,610000008507,
335,,Spine,5,15,Image 1,5,1,100000001,610000008512,
315,,Spine,5,7,Image 1,3,1,100000003,610000008518,
287,,Spine,5,4,Image 1,1,1,100000001,610000008522,
413,,Spine,5,1,Image 1,1,1,100000002,610000008529,
211,,Spine,5,4,Image 1,3,1,100000002,610000008533,
236,,Spine,5,12,Image 1,7,1,100000002,610000008537,
107,,Spine,5,14,Image 1,5,1,100000001,610000008541,
1106,,Spine,5,12,Image 1,7,1,100000002,610000008552,
82,,Spine,5,7,Image 1,6,1,100000000,610000008555,
697,,Spine,5,12,Image 1,7,1,100000002,610000008562,
220,,Spine,5,0,Image 1,1,1,100000003,610000008567,
244,,Spine,5,2,Image 1,2,1,100000001,610000008570,
217,,Spine,5,1,Image 1,2,1,100000001,610000008573,
96,,Spine,5,0,Image 1,1,1,100000001,610000008575,
160,,Spine,5,6,Image 1,3,1,100000003,610000008577,
221,,Spine,5,4,Image 1,3,1,100000002,610000008580,
117,,Spine,5,6,Image 1,3,1,100000002,610000008583,
325,,Spine,5,12,Image 1,6,1,100000002,610000008586,
199,,Spine,5,6,Image 1,2,1,100000001,610000008588,
321,,Spine,5,1,Image 1,1,1,100000003,610000008593,
171,,Spine,5,5,Image 1,2,1,100000003,610000008596,
68,,Spine,5,3,Image 1,2,1,100000002,610000008598,
114,,Spine,5,16,Image 1,7,1,100000001,610000008600,
199,,Spine,5,5,Image 1,1,1,100000001,610000008603,
68,,Spine,5,7,Image 1,3,1,100000003,610000008605,
289,,Spine,5,3,Image 1,2,1,100000002,610000008609,
138,,Spine,5,3,Image 1,2,1,100000000,610000008612,
47,,Spine,5,1,Image 1,1,1,100000001,610000008614,
208,,Spine,5,15,Image 1,6,1,100000002,610000008616,
