
Soma Center of Image Mass Ch=6 Img=1
 ==================== 
Soma Center of Image Mass X,Soma Center of Image Mass Y,Soma Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,FilamentID,ID,
309.084,20657.7,1408.16,µm,Soma,6,Soma Center of Image Mass,Image 1,1,100000000,800000000,
298.536,20703,1410.26,µm,Soma,6,Soma Center of Image Mass,Image 1,1,100000001,800000001,
389.663,20709.2,1412.36,µm,Soma,6,Soma Center of Image Mass,Image 1,1,100000002,800000002,
327.239,20743.1,1409.98,µm,Soma,6,Soma Center of Image Mass,Image 1,1,100000003,800000003,
