
Spine Intensity Max Ch=4 Img=1
 ==================== 
Spine Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
94,,Spine,4,8,Image 1,3,1,100000001,610000008355,
172,,Spine,4,7,Image 1,4,1,100000003,610000008367,
108,,Spine,4,7,Image 1,3,1,100000003,610000008384,
128,,Spine,4,3,Image 1,2,1,100000000,610000008395,
108,,Spine,4,7,Image 1,3,1,100000003,610000008409,
200,,Spine,4,8,Image 1,4,1,100000003,610000008418,
132,,Spine,4,16,Image 1,7,1,100000001,610000008425,
79,,Spine,4,12,Image 1,7,1,100000002,610000008434,
152,,Spine,4,12,Image 1,7,1,100000002,610000008448,
132,,Spine,4,1,Image 1,1,1,100000002,610000008458,
178,,Spine,4,4,Image 1,4,1,100000003,610000008464,
73,,Spine,4,12,Image 1,7,1,100000002,610000008469,
178,,Spine,4,4,Image 1,4,1,100000003,610000008474,
108,,Spine,4,7,Image 1,3,1,100000003,610000008482,
120,,Spine,4,14,Image 1,6,1,100000001,610000008486,
178,,Spine,4,4,Image 1,4,1,100000003,610000008490,
113,,Spine,4,9,Image 1,5,1,100000002,610000008494,
111,,Spine,4,0,Image 1,1,1,100000001,610000008502,
89,,Spine,4,5,Image 1,4,1,100000000,610000008507,
119,,Spine,4,15,Image 1,5,1,100000001,610000008512,
98,,Spine,4,7,Image 1,3,1,100000003,610000008518,
129,,Spine,4,4,Image 1,1,1,100000001,610000008522,
132,,Spine,4,1,Image 1,1,1,100000002,610000008529,
123,,Spine,4,4,Image 1,3,1,100000002,610000008533,
94,,Spine,4,12,Image 1,7,1,100000002,610000008537,
130,,Spine,4,14,Image 1,5,1,100000001,610000008541,
152,,Spine,4,12,Image 1,7,1,100000002,610000008552,
110,,Spine,4,7,Image 1,6,1,100000000,610000008555,
187,,Spine,4,12,Image 1,7,1,100000002,610000008562,
145,,Spine,4,0,Image 1,1,1,100000003,610000008567,
100,,Spine,4,2,Image 1,2,1,100000001,610000008570,
97,,Spine,4,1,Image 1,2,1,100000001,610000008573,
88,,Spine,4,0,Image 1,1,1,100000001,610000008575,
126,,Spine,4,6,Image 1,3,1,100000003,610000008577,
123,,Spine,4,4,Image 1,3,1,100000002,610000008580,
104,,Spine,4,6,Image 1,3,1,100000002,610000008583,
121,,Spine,4,12,Image 1,6,1,100000002,610000008586,
122,,Spine,4,6,Image 1,2,1,100000001,610000008588,
139,,Spine,4,1,Image 1,1,1,100000003,610000008593,
125,,Spine,4,5,Image 1,2,1,100000003,610000008596,
76,,Spine,4,3,Image 1,2,1,100000002,610000008598,
132,,Spine,4,16,Image 1,7,1,100000001,610000008600,
176,,Spine,4,5,Image 1,1,1,100000001,610000008603,
92,,Spine,4,7,Image 1,3,1,100000003,610000008605,
136,,Spine,4,3,Image 1,2,1,100000002,610000008609,
126,,Spine,4,3,Image 1,2,1,100000000,610000008612,
97,,Spine,4,1,Image 1,1,1,100000001,610000008614,
137,,Spine,4,15,Image 1,6,1,100000002,610000008616,
105,,Spine,4,7,Image 1,2,1,100000001,610000008618,
104,,Spine,4,0,Image 1,1,1,100000001,610000008623,
161,,Spine,4,0,Image 1,1,1,100000003,610000008626,
151,,Spine,4,0,Image 1,1,1,100000001,610000008631,
136,,Spine,4,0,Image 1,1,1,100000001,610000008634,
130,,Spine,4,9,Image 1,2,1,100000002,610000008637,
115,,Spine,4,11,Image 1,5,1,100000002,610000008639,
146,,Spine,4,6,Image 1,4,1,100000001,610000008643,
143,,Spine,4,0,Image 1,1,1,100000001,610000008648,
169,,Spine,4,12,Image 1,7,1,100000002,610000008654,
154,,Spine,4,10,Image 1,1,1,100000001,610000008656,
142,,Spine,4,0,Image 1,1,1,100000003,610000008659,
157,,Spine,4,0,Image 1,1,1,100000003,610000008664,
129,,Spine,4,2,Image 1,2,1,100000001,610000008667,
145,,Spine,4,4,Image 1,2,1,100000003,610000008670,
161,,Spine,4,6,Image 1,1,1,100000002,610000008673,
167,,Spine,4,8,Image 1,3,1,100000002,610000008676,
162,,Spine,4,0,Image 1,1,1,100000003,610000008681,
126,,Spine,4,5,Image 1,3,1,100000002,610000008684,
142,,Spine,4,0,Image 1,1,1,100000003,610000008688,
126,,Spine,4,14,Image 1,6,1,100000001,610000008691,
100,,Spine,4,2,Image 1,2,1,100000003,610000008693,
88,,Spine,4,0,Image 1,1,1,100000001,610000008695,
141,,Spine,4,0,Image 1,1,1,100000001,610000008698,
102,,Spine,4,6,Image 1,3,1,100000001,610000008700,
146,,Spine,4,7,Image 1,3,1,100000002,610000008703,
144,,Spine,4,0,Image 1,1,1,100000003,610000008711,
144,,Spine,4,15,Image 1,4,1,100000001,610000008713,
157,,Spine,4,0,Image 1,1,1,100000003,610000008716,
165,,Spine,4,5,Image 1,4,1,100000003,610000008719,
158,,Spine,4,3,Image 1,2,1,100000001,610000008721,
146,,Spine,4,7,Image 1,3,1,100000002,610000008726,
151,,Spine,4,1,Image 1,1,1,100000002,610000008730,
95,,Spine,4,0,Image 1,1,1,100000003,610000008734,
158,,Spine,4,0,Image 1,1,1,100000003,610000008737,
97,,Spine,4,1,Image 1,2,1,100000001,610000008740,
104,,Spine,4,9,Image 1,3,1,100000000,610000008743,
110,,Spine,4,6,Image 1,3,1,100000001,610000008746,
140,,Spine,4,0,Image 1,1,1,100000003,610000008750,
198,,Spine,4,1,Image 1,1,1,100000001,610000008752,
156,,Spine,4,0,Image 1,1,1,100000001,610000008754,
134,,Spine,4,4,Image 1,3,1,100000002,610000008756,
100,,Spine,4,2,Image 1,1,1,100000001,610000008759,
140,,Spine,4,0,Image 1,1,1,100000003,610000008763,
158,,Spine,4,13,Image 1,5,1,100000001,610000008766,
93,,Spine,4,12,Image 1,6,1,100000001,610000008768,
159,,Spine,4,0,Image 1,1,1,100000001,610000008770,
136,,Spine,4,2,Image 1,2,1,100000002,610000008774,
139,,Spine,4,1,Image 1,1,1,100000003,610000008777,
119,,Spine,4,7,Image 1,4,1,100000001,610000008782,
154,,Spine,4,4,Image 1,3,1,100000001,610000008787,
157,,Spine,4,7,Image 1,3,1,100000002,610000008794,
161,,Spine,4,6,Image 1,1,1,100000002,610000008796,
131,,Spine,4,14,Image 1,5,1,100000001,610000008798,
156,,Spine,4,15,Image 1,4,1,100000001,610000008808,
147,,Spine,4,3,Image 1,2,1,100000002,610000008810,
162,,Spine,4,0,Image 1,1,1,100000003,610000008812,
144,,Spine,4,14,Image 1,5,1,100000001,610000008814,
94,,Spine,4,14,Image 1,7,1,100000001,610000008817,
114,,Spine,4,12,Image 1,7,1,100000001,610000008824,
158,,Spine,4,2,Image 1,2,1,100000001,610000008829,
190,,Spine,4,3,Image 1,3,1,100000003,610000008834,
104,,Spine,4,0,Image 1,1,1,100000001,610000008841,
130,,Spine,4,0,Image 1,1,1,100000001,610000008843,
149,,Spine,4,2,Image 1,2,1,100000003,610000008846,
142,,Spine,4,0,Image 1,1,1,100000003,610000008849,
153,,Spine,4,0,Image 1,1,1,100000003,610000008852,
147,,Spine,4,4,Image 1,1,1,100000002,610000008859,
148,,Spine,4,0,Image 1,1,1,100000003,610000008865,
122,,Spine,4,5,Image 1,2,1,100000001,610000008867,
176,,Spine,4,1,Image 1,1,1,100000002,610000008869,
153,,Spine,4,0,Image 1,1,1,100000002,610000008872,
129,,Spine,4,4,Image 1,1,1,100000001,610000008877,
144,,Spine,4,14,Image 1,6,1,100000001,610000008884,
158,,Spine,4,4,Image 1,2,1,100000002,610000008895,
161,,Spine,4,0,Image 1,1,1,100000003,610000008907,
163,,Spine,4,2,Image 1,1,1,100000001,610000008918,
147,,Spine,4,0,Image 1,1,1,100000001,610000008921,
132,,Spine,4,4,Image 1,3,1,100000003,610000008938,
68,,Spine,4,7,Image 1,6,1,100000000,610000008993,
127,,Spine,4,7,Image 1,5,1,100000000,610000008994,
101,,Spine,4,6,Image 1,5,1,100000000,610000008995,
124,,Spine,4,6,Image 1,4,1,100000000,610000008996,
89,,Spine,4,5,Image 1,4,1,100000000,610000008997,
120,,Spine,4,10,Image 1,2,1,100000000,610000008998,
100,,Spine,4,10,Image 1,2,1,100000000,610000008999,
91,,Spine,4,10,Image 1,2,1,100000000,610000009000,
161,,Spine,4,12,Image 1,4,1,100000000,610000009001,
130,,Spine,4,11,Image 1,3,1,100000000,610000009002,
94,,Spine,4,11,Image 1,5,1,100000000,610000009003,
124,,Spine,4,7,Image 1,2,1,100000000,610000009004,
133,,Spine,4,7,Image 1,2,1,100000000,610000009005,
137,,Spine,4,5,Image 1,2,1,100000000,610000009006,
84,,Spine,4,4,Image 1,3,1,100000000,610000009007,
68,,Spine,4,4,Image 1,3,1,100000000,610000009008,
107,,Spine,4,3,Image 1,2,1,100000000,610000009009,
115,,Spine,4,15,Image 1,6,1,100000001,610000009010,
87,,Spine,4,15,Image 1,5,1,100000001,610000009011,
119,,Spine,4,15,Image 1,5,1,100000001,610000009012,
119,,Spine,4,15,Image 1,5,1,100000001,610000009013,
132,,Spine,4,16,Image 1,7,1,100000001,610000009014,
132,,Spine,4,11,Image 1,5,1,100000001,610000009015,
70,,Spine,4,10,Image 1,6,1,100000001,610000009016,
170,,Spine,4,15,Image 1,6,1,100000001,610000009017,
97,,Spine,4,15,Image 1,6,1,100000001,610000009018,
72,,Spine,4,14,Image 1,7,1,100000001,610000009019,
64,,Spine,4,14,Image 1,8,1,100000001,610000009020,
92,,Spine,4,8,Image 1,4,1,100000001,610000009021,
98,,Spine,4,9,Image 1,5,1,100000001,610000009022,
146,,Spine,4,6,Image 1,4,1,100000001,610000009023,
136,,Spine,4,4,Image 1,3,1,100000001,610000009024,
137,,Spine,4,4,Image 1,4,1,100000001,610000009025,
157,,Spine,4,5,Image 1,2,1,100000001,610000009026,
149,,Spine,4,2,Image 1,2,1,100000001,610000009027,
184,,Spine,4,2,Image 1,3,1,100000001,610000009028,
126,,Spine,4,6,Image 1,3,1,100000001,610000009029,
117,,Spine,4,7,Image 1,3,1,100000001,610000009030,
166,,Spine,4,6,Image 1,2,1,100000001,610000009031,
134,,Spine,4,2,Image 1,3,1,100000001,610000009032,
93,,Spine,4,2,Image 1,3,1,100000001,610000009033,
150,,Spine,4,11,Image 1,1,1,100000001,610000009037,
154,,Spine,4,10,Image 1,1,1,100000001,610000009038,
141,,Spine,4,10,Image 1,2,1,100000001,610000009039,
74,,Spine,4,7,Image 1,2,1,100000001,610000009040,
122,,Spine,4,3,Image 1,2,1,100000001,610000009041,
107,,Spine,4,1,Image 1,2,1,100000001,610000009042,
96,,Spine,4,1,Image 1,2,1,100000001,610000009043,
142,,Spine,4,0,Image 1,1,1,100000001,610000009044,
104,,Spine,4,2,Image 1,2,1,100000001,610000009045,
97,,Spine,4,1,Image 1,1,1,100000001,610000009046,
118,,Spine,4,0,Image 1,1,1,100000001,610000009047,
144,,Spine,4,1,Image 1,2,1,100000001,610000009048,
126,,Spine,4,1,Image 1,1,1,100000001,610000009049,
126,,Spine,4,0,Image 1,1,1,100000001,610000009050,
122,,Spine,4,19,Image 1,7,1,100000001,610000009051,
106,,Spine,4,15,Image 1,4,1,100000001,610000009052,
140,,Spine,4,15,Image 1,4,1,100000001,610000009053,
144,,Spine,4,14,Image 1,5,1,100000001,610000009054,
102,,Spine,4,12,Image 1,4,1,100000001,610000009055,
92,,Spine,4,12,Image 1,4,1,100000001,610000009056,
142,,Spine,4,12,Image 1,3,1,100000001,610000009057,
117,,Spine,4,9,Image 1,3,1,100000001,610000009058,
153,,Spine,4,7,Image 1,2,1,100000001,610000009059,
160,,Spine,4,7,Image 1,2,1,100000001,610000009060,
150,,Spine,4,7,Image 1,3,1,100000001,610000009061,
126,,Spine,4,5,Image 1,2,1,100000001,610000009062,
160,,Spine,4,4,Image 1,2,1,100000001,610000009063,
140,,Spine,4,4,Image 1,2,1,100000001,610000009064,
125,,Spine,4,8,Image 1,5,1,100000001,610000009065,
87,,Spine,4,6,Image 1,4,1,100000001,610000009066,
150,,Spine,4,9,Image 1,5,1,100000001,610000009067,
128,,Spine,4,9,Image 1,4,1,100000001,610000009068,
102,,Spine,4,5,Image 1,2,1,100000001,610000009069,
154,,Spine,4,5,Image 1,2,1,100000001,610000009070,
103,,Spine,4,4,Image 1,2,1,100000001,610000009071,
100,,Spine,4,4,Image 1,2,1,100000001,610000009072,
129,,Spine,4,3,Image 1,2,1,100000001,610000009073,
129,,Spine,4,2,Image 1,2,1,100000001,610000009074,
144,,Spine,4,2,Image 1,2,1,100000001,610000009075,
152,,Spine,4,4,Image 1,3,1,100000001,610000009076,
144,,Spine,4,3,Image 1,3,1,100000001,610000009077,
179,,Spine,4,2,Image 1,2,1,100000001,610000009078,
115,,Spine,4,4,Image 1,2,1,100000001,610000009079,
129,,Spine,4,3,Image 1,1,1,100000001,610000009080,
129,,Spine,4,3,Image 1,1,1,100000001,610000009081,
95,,Spine,4,4,Image 1,2,1,100000001,610000009082,
100,,Spine,4,4,Image 1,2,1,100000001,610000009083,
141,,Spine,4,3,Image 1,2,1,100000001,610000009084,
109,,Spine,4,4,Image 1,2,1,100000001,610000009085,
112,,Spine,4,14,Image 1,6,1,100000002,610000009089,
122,,Spine,4,14,Image 1,7,1,100000002,610000009090,
164,,Spine,4,14,Image 1,7,1,100000002,610000009091,
126,,Spine,4,11,Image 1,7,1,100000002,610000009092,
97,,Spine,4,9,Image 1,5,1,100000002,610000009093,
118,,Spine,4,9,Image 1,5,1,100000002,610000009094,
147,,Spine,4,15,Image 1,6,1,100000002,610000009095,
125,,Spine,4,14,Image 1,6,1,100000002,610000009096,
121,,Spine,4,15,Image 1,7,1,100000002,610000009097,
