
Spine Center Intensity Max Ch=1 Img=1
 ==================== 
Spine Center Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
94,,Spine,1,8,Image 1,3,1,100000001,610000008355,
49,,Spine,1,7,Image 1,4,1,100000003,610000008367,
104,,Spine,1,7,Image 1,3,1,100000003,610000008384,
111,,Spine,1,3,Image 1,2,1,100000000,610000008395,
104,,Spine,1,7,Image 1,3,1,100000003,610000008409,
175,,Spine,1,8,Image 1,4,1,100000003,610000008418,
78,,Spine,1,16,Image 1,7,1,100000001,610000008425,
77,,Spine,1,12,Image 1,7,1,100000002,610000008434,
120,,Spine,1,12,Image 1,7,1,100000002,610000008448,
121,,Spine,1,1,Image 1,1,1,100000002,610000008458,
138,,Spine,1,4,Image 1,4,1,100000003,610000008464,
60,,Spine,1,12,Image 1,7,1,100000002,610000008469,
138,,Spine,1,4,Image 1,4,1,100000003,610000008474,
93,,Spine,1,7,Image 1,3,1,100000003,610000008482,
77,,Spine,1,14,Image 1,6,1,100000001,610000008486,
138,,Spine,1,4,Image 1,4,1,100000003,610000008490,
78,,Spine,1,9,Image 1,5,1,100000002,610000008494,
79,,Spine,1,0,Image 1,1,1,100000001,610000008502,
53,,Spine,1,5,Image 1,4,1,100000000,610000008507,
93,,Spine,1,15,Image 1,5,1,100000001,610000008512,
91,,Spine,1,7,Image 1,3,1,100000003,610000008518,
128,,Spine,1,4,Image 1,1,1,100000001,610000008522,
121,,Spine,1,1,Image 1,1,1,100000002,610000008529,
99,,Spine,1,4,Image 1,3,1,100000002,610000008533,
66,,Spine,1,12,Image 1,7,1,100000002,610000008537,
62,,Spine,1,14,Image 1,5,1,100000001,610000008541,
120,,Spine,1,12,Image 1,7,1,100000002,610000008552,
65,,Spine,1,7,Image 1,6,1,100000000,610000008555,
176,,Spine,1,12,Image 1,7,1,100000002,610000008562,
93,,Spine,1,0,Image 1,1,1,100000003,610000008567,
97,,Spine,1,2,Image 1,2,1,100000001,610000008570,
91,,Spine,1,1,Image 1,2,1,100000001,610000008573,
46,,Spine,1,0,Image 1,1,1,100000001,610000008575,
83,,Spine,1,6,Image 1,3,1,100000003,610000008577,
99,,Spine,1,4,Image 1,3,1,100000002,610000008580,
73,,Spine,1,6,Image 1,3,1,100000002,610000008583,
100,,Spine,1,12,Image 1,6,1,100000002,610000008586,
74,,Spine,1,6,Image 1,2,1,100000001,610000008588,
96,,Spine,1,1,Image 1,1,1,100000003,610000008593,
91,,Spine,1,5,Image 1,2,1,100000003,610000008596,
44,,Spine,1,3,Image 1,2,1,100000002,610000008598,
45,,Spine,1,16,Image 1,7,1,100000001,610000008600,
99,,Spine,1,5,Image 1,1,1,100000001,610000008603,
41,,Spine,1,7,Image 1,3,1,100000003,610000008605,
86,,Spine,1,3,Image 1,2,1,100000002,610000008609,
111,,Spine,1,3,Image 1,2,1,100000000,610000008612,
31,,Spine,1,1,Image 1,1,1,100000001,610000008614,
133,,Spine,1,15,Image 1,6,1,100000002,610000008616,
54,,Spine,1,7,Image 1,2,1,100000001,610000008618,
104,,Spine,1,0,Image 1,1,1,100000001,610000008623,
105,,Spine,1,0,Image 1,1,1,100000003,610000008626,
74,,Spine,1,0,Image 1,1,1,100000001,610000008631,
131,,Spine,1,0,Image 1,1,1,100000001,610000008634,
91,,Spine,1,9,Image 1,2,1,100000002,610000008637,
92,,Spine,1,11,Image 1,5,1,100000002,610000008639,
98,,Spine,1,6,Image 1,4,1,100000001,610000008643,
109,,Spine,1,0,Image 1,1,1,100000001,610000008648,
153,,Spine,1,12,Image 1,7,1,100000002,610000008654,
133,,Spine,1,10,Image 1,1,1,100000001,610000008656,
110,,Spine,1,0,Image 1,1,1,100000003,610000008659,
116,,Spine,1,0,Image 1,1,1,100000003,610000008664,
69,,Spine,1,2,Image 1,2,1,100000001,610000008667,
127,,Spine,1,4,Image 1,2,1,100000003,610000008670,
147,,Spine,1,6,Image 1,1,1,100000002,610000008673,
135,,Spine,1,8,Image 1,3,1,100000002,610000008676,
118,,Spine,1,0,Image 1,1,1,100000003,610000008681,
56,,Spine,1,5,Image 1,3,1,100000002,610000008684,
118,,Spine,1,0,Image 1,1,1,100000003,610000008688,
85,,Spine,1,14,Image 1,6,1,100000001,610000008691,
57,,Spine,1,2,Image 1,2,1,100000003,610000008693,
48,,Spine,1,0,Image 1,1,1,100000001,610000008695,
136,,Spine,1,0,Image 1,1,1,100000001,610000008698,
87,,Spine,1,6,Image 1,3,1,100000001,610000008700,
95,,Spine,1,7,Image 1,3,1,100000002,610000008703,
133,,Spine,1,0,Image 1,1,1,100000003,610000008711,
79,,Spine,1,15,Image 1,4,1,100000001,610000008713,
116,,Spine,1,0,Image 1,1,1,100000003,610000008716,
130,,Spine,1,5,Image 1,4,1,100000003,610000008719,
124,,Spine,1,3,Image 1,2,1,100000001,610000008721,
95,,Spine,1,7,Image 1,3,1,100000002,610000008726,
96,,Spine,1,1,Image 1,1,1,100000002,610000008730,
83,,Spine,1,0,Image 1,1,1,100000003,610000008734,
116,,Spine,1,0,Image 1,1,1,100000003,610000008737,
91,,Spine,1,1,Image 1,2,1,100000001,610000008740,
93,,Spine,1,9,Image 1,3,1,100000000,610000008743,
90,,Spine,1,6,Image 1,3,1,100000001,610000008746,
122,,Spine,1,0,Image 1,1,1,100000003,610000008750,
148,,Spine,1,1,Image 1,1,1,100000001,610000008752,
114,,Spine,1,0,Image 1,1,1,100000001,610000008754,
116,,Spine,1,4,Image 1,3,1,100000002,610000008756,
65,,Spine,1,2,Image 1,1,1,100000001,610000008759,
121,,Spine,1,0,Image 1,1,1,100000003,610000008763,
110,,Spine,1,13,Image 1,5,1,100000001,610000008766,
66,,Spine,1,12,Image 1,6,1,100000001,610000008768,
133,,Spine,1,0,Image 1,1,1,100000001,610000008770,
129,,Spine,1,2,Image 1,2,1,100000002,610000008774,
111,,Spine,1,1,Image 1,1,1,100000003,610000008777,
81,,Spine,1,7,Image 1,4,1,100000001,610000008782,
138,,Spine,1,4,Image 1,3,1,100000001,610000008787,
138,,Spine,1,7,Image 1,3,1,100000002,610000008794,
147,,Spine,1,6,Image 1,1,1,100000002,610000008796,
105,,Spine,1,14,Image 1,5,1,100000001,610000008798,
116,,Spine,1,15,Image 1,4,1,100000001,610000008808,
130,,Spine,1,3,Image 1,2,1,100000002,610000008810,
112,,Spine,1,0,Image 1,1,1,100000003,610000008812,
120,,Spine,1,14,Image 1,5,1,100000001,610000008814,
88,,Spine,1,14,Image 1,7,1,100000001,610000008817,
75,,Spine,1,12,Image 1,7,1,100000001,610000008824,
158,,Spine,1,2,Image 1,2,1,100000001,610000008829,
171,,Spine,1,3,Image 1,3,1,100000003,610000008834,
104,,Spine,1,0,Image 1,1,1,100000001,610000008841,
113,,Spine,1,0,Image 1,1,1,100000001,610000008843,
130,,Spine,1,2,Image 1,2,1,100000003,610000008846,
129,,Spine,1,0,Image 1,1,1,100000003,610000008849,
99,,Spine,1,0,Image 1,1,1,100000003,610000008852,
102,,Spine,1,4,Image 1,1,1,100000002,610000008859,
115,,Spine,1,0,Image 1,1,1,100000003,610000008865,
68,,Spine,1,5,Image 1,2,1,100000001,610000008867,
139,,Spine,1,1,Image 1,1,1,100000002,610000008869,
100,,Spine,1,0,Image 1,1,1,100000002,610000008872,
128,,Spine,1,4,Image 1,1,1,100000001,610000008877,
114,,Spine,1,14,Image 1,6,1,100000001,610000008884,
105,,Spine,1,4,Image 1,2,1,100000002,610000008895,
132,,Spine,1,0,Image 1,1,1,100000003,610000008907,
149,,Spine,1,2,Image 1,1,1,100000001,610000008918,
108,,Spine,1,0,Image 1,1,1,100000001,610000008921,
123,,Spine,1,4,Image 1,3,1,100000003,610000008938,
38,,Spine,1,7,Image 1,6,1,100000000,610000008993,
93,,Spine,1,7,Image 1,5,1,100000000,610000008994,
101,,Spine,1,6,Image 1,5,1,100000000,610000008995,
99,,Spine,1,6,Image 1,4,1,100000000,610000008996,
25,,Spine,1,5,Image 1,4,1,100000000,610000008997,
94,,Spine,1,10,Image 1,2,1,100000000,610000008998,
33,,Spine,1,10,Image 1,2,1,100000000,610000008999,
91,,Spine,1,10,Image 1,2,1,100000000,610000009000,
139,,Spine,1,12,Image 1,4,1,100000000,610000009001,
68,,Spine,1,11,Image 1,3,1,100000000,610000009002,
74,,Spine,1,11,Image 1,5,1,100000000,610000009003,
112,,Spine,1,7,Image 1,2,1,100000000,610000009004,
