
Spine Intensity StdDev Ch=1 Img=1
 ==================== 
Spine Intensity StdDev,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
23.4483,,Spine,1,8,Image 1,3,1,100000001,610000008355,
40.4161,,Spine,1,7,Image 1,4,1,100000003,610000008367,
30.392,,Spine,1,7,Image 1,3,1,100000003,610000008384,
21.3338,,Spine,1,3,Image 1,2,1,100000000,610000008395,
25.9597,,Spine,1,7,Image 1,3,1,100000003,610000008409,
61.6526,,Spine,1,8,Image 1,4,1,100000003,610000008418,
24.3254,,Spine,1,16,Image 1,7,1,100000001,610000008425,
16.7812,,Spine,1,12,Image 1,7,1,100000002,610000008434,
34.7389,,Spine,1,12,Image 1,7,1,100000002,610000008448,
30.4056,,Spine,1,1,Image 1,1,1,100000002,610000008458,
42.401,,Spine,1,4,Image 1,4,1,100000003,610000008464,
13.0249,,Spine,1,12,Image 1,7,1,100000002,610000008469,
41.2362,,Spine,1,4,Image 1,4,1,100000003,610000008474,
27.5245,,Spine,1,7,Image 1,3,1,100000003,610000008482,
25.3506,,Spine,1,14,Image 1,6,1,100000001,610000008486,
46.2013,,Spine,1,4,Image 1,4,1,100000003,610000008490,
23.3824,,Spine,1,9,Image 1,5,1,100000002,610000008494,
17.0821,,Spine,1,0,Image 1,1,1,100000001,610000008502,
16.2899,,Spine,1,5,Image 1,4,1,100000000,610000008507,
23.3776,,Spine,1,15,Image 1,5,1,100000001,610000008512,
24.9793,,Spine,1,7,Image 1,3,1,100000003,610000008518,
31.2752,,Spine,1,4,Image 1,1,1,100000001,610000008522,
29.7789,,Spine,1,1,Image 1,1,1,100000002,610000008529,
26.2564,,Spine,1,4,Image 1,3,1,100000002,610000008533,
19.805,,Spine,1,12,Image 1,7,1,100000002,610000008537,
27.443,,Spine,1,14,Image 1,5,1,100000001,610000008541,
33.209,,Spine,1,12,Image 1,7,1,100000002,610000008552,
19.6295,,Spine,1,7,Image 1,6,1,100000000,610000008555,
55.0403,,Spine,1,12,Image 1,7,1,100000002,610000008562,
26.7212,,Spine,1,0,Image 1,1,1,100000003,610000008567,
19.3166,,Spine,1,2,Image 1,2,1,100000001,610000008570,
23.0142,,Spine,1,1,Image 1,2,1,100000001,610000008573,
16.6482,,Spine,1,0,Image 1,1,1,100000001,610000008575,
30.9759,,Spine,1,6,Image 1,3,1,100000003,610000008577,
27.0413,,Spine,1,4,Image 1,3,1,100000002,610000008580,
28.9119,,Spine,1,6,Image 1,3,1,100000002,610000008583,
24.0807,,Spine,1,12,Image 1,6,1,100000002,610000008586,
24.7184,,Spine,1,6,Image 1,2,1,100000001,610000008588,
27.3765,,Spine,1,1,Image 1,1,1,100000003,610000008593,
26.95,,Spine,1,5,Image 1,2,1,100000003,610000008596,
16.6361,,Spine,1,3,Image 1,2,1,100000002,610000008598,
26.2771,,Spine,1,16,Image 1,7,1,100000001,610000008600,
32.1869,,Spine,1,5,Image 1,1,1,100000001,610000008603,
20.2877,,Spine,1,7,Image 1,3,1,100000003,610000008605,
25.9105,,Spine,1,3,Image 1,2,1,100000002,610000008609,
33.2235,,Spine,1,3,Image 1,2,1,100000000,610000008612,
20.0965,,Spine,1,1,Image 1,1,1,100000001,610000008614,
35.318,,Spine,1,15,Image 1,6,1,100000002,610000008616,
20.7637,,Spine,1,7,Image 1,2,1,100000001,610000008618,
14.3686,,Spine,1,0,Image 1,1,1,100000001,610000008623,
27.3442,,Spine,1,0,Image 1,1,1,100000003,610000008626,
30.0936,,Spine,1,0,Image 1,1,1,100000001,610000008631,
28.7095,,Spine,1,0,Image 1,1,1,100000001,610000008634,
30.8112,,Spine,1,9,Image 1,2,1,100000002,610000008637,
24.1709,,Spine,1,11,Image 1,5,1,100000002,610000008639,
30.2465,,Spine,1,6,Image 1,4,1,100000001,610000008643,
22.665,,Spine,1,0,Image 1,1,1,100000001,610000008648,
46.7562,,Spine,1,12,Image 1,7,1,100000002,610000008654,
30.2058,,Spine,1,10,Image 1,1,1,100000001,610000008656,
