
Spine Terminal Pt Distance from Origin
 ==================== 
Spine Terminal Pt Distance from Origin,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
20707.9,µm,Spine,Spine Terminal Pt Distance from Origin,16,7,1,100000001,610000008600,
20767.6,µm,Spine,Spine Terminal Pt Distance from Origin,5,1,1,100000001,610000008603,
20813.7,µm,Spine,Spine Terminal Pt Distance from Origin,7,3,1,100000003,610000008605,
20764,µm,Spine,Spine Terminal Pt Distance from Origin,3,2,1,100000002,610000008609,
20709.5,µm,Spine,Spine Terminal Pt Distance from Origin,,,1,,610000008611,
20745.1,µm,Spine,Spine Terminal Pt Distance from Origin,1,1,1,100000001,610000008614,
20727.5,µm,Spine,Spine Terminal Pt Distance from Origin,15,6,1,100000002,610000008616,
20773.7,µm,Spine,Spine Terminal Pt Distance from Origin,7,2,1,100000001,610000008618,
20792.2,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,100000003,610000008626,
20748.1,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,100000001,610000008631,
20761.1,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,100000001,610000008634,
20771.9,µm,Spine,Spine Terminal Pt Distance from Origin,9,2,1,100000002,610000008637,
20731.8,µm,Spine,Spine Terminal Pt Distance from Origin,11,5,1,100000002,610000008639,
20734.5,µm,Spine,Spine Terminal Pt Distance from Origin,6,4,1,100000001,610000008643,
20756.5,µm,Spine,Spine Terminal Pt Distance from Origin,,,1,,610000008650,
20737.2,µm,Spine,Spine Terminal Pt Distance from Origin,10,1,1,100000001,610000008656,
20795.3,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,100000003,610000008664,
20766.7,µm,Spine,Spine Terminal Pt Distance from Origin,2,2,1,100000001,610000008667,
20782.9,µm,Spine,Spine Terminal Pt Distance from Origin,4,2,1,100000003,610000008670,
20779.7,µm,Spine,Spine Terminal Pt Distance from Origin,6,1,1,100000002,610000008673,
20793.8,µm,Spine,Spine Terminal Pt Distance from Origin,8,3,1,100000002,610000008676,
20793.6,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,100000003,610000008681,
20764.1,µm,Spine,Spine Terminal Pt Distance from Origin,5,3,1,100000002,610000008684,
20796.4,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,100000003,610000008688,
20707,µm,Spine,Spine Terminal Pt Distance from Origin,14,6,1,100000001,610000008691,
20783.8,µm,Spine,Spine Terminal Pt Distance from Origin,2,2,1,100000003,610000008693,
20752.4,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,100000001,610000008695,
20774.4,µm,Spine,Spine Terminal Pt Distance from Origin,6,3,1,100000001,610000008700,
20791.4,µm,Spine,Spine Terminal Pt Distance from Origin,7,3,1,100000002,610000008703,
20790.8,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,100000003,610000008711,
20790.2,µm,Spine,Spine Terminal Pt Distance from Origin,15,4,1,100000001,610000008713,
20795.4,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,100000003,610000008716,
20792.3,µm,Spine,Spine Terminal Pt Distance from Origin,5,4,1,100000003,610000008719,
20736,µm,Spine,Spine Terminal Pt Distance from Origin,3,2,1,100000001,610000008721,
20790.9,µm,Spine,Spine Terminal Pt Distance from Origin,7,3,1,100000002,610000008726,
20766.4,µm,Spine,Spine Terminal Pt Distance from Origin,1,1,1,100000002,610000008730,
20790.8,µm,Spine,Spine Terminal Pt Distance from Origin,,,1,,610000008733,
20748.5,µm,Spine,Spine Terminal Pt Distance from Origin,1,2,1,100000001,610000008740,
20715,µm,Spine,Spine Terminal Pt Distance from Origin,9,3,1,100000000,610000008743,
20735.9,µm,Spine,Spine Terminal Pt Distance from Origin,6,3,1,100000001,610000008746,
20791.7,µm,Spine,Spine Terminal Pt Distance from Origin,,,1,,610000008748,
20740.2,µm,Spine,Spine Terminal Pt Distance from Origin,1,1,1,100000001,610000008752,
20760.1,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,100000001,610000008754,
20768.8,µm,Spine,Spine Terminal Pt Distance from Origin,4,3,1,100000002,610000008756,
20756.1,µm,Spine,Spine Terminal Pt Distance from Origin,2,1,1,100000001,610000008759,
20712.4,µm,Spine,Spine Terminal Pt Distance from Origin,13,5,1,100000001,610000008766,
20716.9,µm,Spine,Spine Terminal Pt Distance from Origin,12,6,1,100000001,610000008768,
20751.7,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,100000001,610000008770,
20762.9,µm,Spine,Spine Terminal Pt Distance from Origin,2,2,1,100000002,610000008774,
20788.3,µm,Spine,Spine Terminal Pt Distance from Origin,1,1,1,100000003,610000008777,
20734.7,µm,Spine,Spine Terminal Pt Distance from Origin,7,4,1,100000001,610000008782,
20771.1,µm,Spine,Spine Terminal Pt Distance from Origin,4,3,1,100000001,610000008787,
20789.8,µm,Spine,Spine Terminal Pt Distance from Origin,7,3,1,100000002,610000008794,
20779.7,µm,Spine,Spine Terminal Pt Distance from Origin,6,1,1,100000002,610000008796,
20713.8,µm,Spine,Spine Terminal Pt Distance from Origin,14,5,1,100000001,610000008798,
20788.1,µm,Spine,Spine Terminal Pt Distance from Origin,15,4,1,100000001,610000008808,
20764.2,µm,Spine,Spine Terminal Pt Distance from Origin,3,2,1,100000002,610000008810,
20785.4,µm,Spine,Spine Terminal Pt Distance from Origin,14,5,1,100000001,610000008814,
20708.5,µm,Spine,Spine Terminal Pt Distance from Origin,14,7,1,100000001,610000008817,
20721.9,µm,Spine,Spine Terminal Pt Distance from Origin,12,7,1,100000001,610000008824,
20763.7,µm,Spine,Spine Terminal Pt Distance from Origin,2,2,1,100000001,610000008829,
20789.9,µm,Spine,Spine Terminal Pt Distance from Origin,3,3,1,100000003,610000008834,
20748,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,100000001,610000008841,
20749.2,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,100000001,610000008843,
20777.4,µm,Spine,Spine Terminal Pt Distance from Origin,2,2,1,100000003,610000008846,
20793.5,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,100000003,610000008852,
20770.6,µm,Spine,Spine Terminal Pt Distance from Origin,4,1,1,100000002,610000008859,
20790.7,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,100000003,610000008865,
20770.5,µm,Spine,Spine Terminal Pt Distance from Origin,5,2,1,100000001,610000008867,
20766.2,µm,Spine,Spine Terminal Pt Distance from Origin,1,1,1,100000002,610000008869,
20763.1,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,100000002,610000008872,
20752.7,µm,Spine,Spine Terminal Pt Distance from Origin,4,1,1,100000001,610000008877,
20707.6,µm,Spine,Spine Terminal Pt Distance from Origin,14,6,1,100000001,610000008884,
20769,µm,Spine,Spine Terminal Pt Distance from Origin,4,2,1,100000002,610000008895,
20792.4,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,100000003,610000008907,
20764.8,µm,Spine,Spine Terminal Pt Distance from Origin,2,1,1,100000001,610000008918,
20782.6,µm,Spine,Spine Terminal Pt Distance from Origin,4,3,1,100000003,610000008938,
20747.4,µm,Spine,Spine Terminal Pt Distance from Origin,4,3,1,,610000009170,
20711.2,µm,Spine,Spine Terminal Pt Distance from Origin,10,2,1,,610000009170,
20757.9,µm,Spine,Spine Terminal Pt Distance from Origin,6,3,1,,610000009170,
20710.9,µm,Spine,Spine Terminal Pt Distance from Origin,10,2,1,,610000009171,
20789,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,,610000009171,
20749.6,µm,Spine,Spine Terminal Pt Distance from Origin,1,1,1,,610000009171,
20758.8,µm,Spine,Spine Terminal Pt Distance from Origin,7,3,1,,610000009171,
20712.4,µm,Spine,Spine Terminal Pt Distance from Origin,10,2,1,,610000009172,
20760.6,µm,Spine,Spine Terminal Pt Distance from Origin,6,2,1,,610000009172,
20750.5,µm,Spine,Spine Terminal Pt Distance from Origin,1,1,1,,610000009172,
20788.4,µm,Spine,Spine Terminal Pt Distance from Origin,3,3,1,,610000009172,
20721,µm,Spine,Spine Terminal Pt Distance from Origin,12,4,1,,610000009173,
20794,µm,Spine,Spine Terminal Pt Distance from Origin,2,2,1,,610000009173,
20751.3,µm,Spine,Spine Terminal Pt Distance from Origin,1,2,1,,610000009173,
20749.3,µm,Spine,Spine Terminal Pt Distance from Origin,2,3,1,,610000009173,
20742.6,µm,Spine,Spine Terminal Pt Distance from Origin,4,3,1,,610000009174,
20718,µm,Spine,Spine Terminal Pt Distance from Origin,11,3,1,,610000009174,
20777.5,µm,Spine,Spine Terminal Pt Distance from Origin,6,3,1,,610000009174,
20751.4,µm,Spine,Spine Terminal Pt Distance from Origin,2,3,1,,610000009174,
20717.3,µm,Spine,Spine Terminal Pt Distance from Origin,11,5,1,,610000009175,
20726.7,µm,Spine,Spine Terminal Pt Distance from Origin,15,6,1,,610000009175,
20740.9,µm,Spine,Spine Terminal Pt Distance from Origin,2,3,1,,610000009175,
20774.6,µm,Spine,Spine Terminal Pt Distance from Origin,7,3,1,,610000009175,
20709.3,µm,Spine,Spine Terminal Pt Distance from Origin,7,2,1,,610000009176,
20727.6,µm,Spine,Spine Terminal Pt Distance from Origin,14,6,1,,610000009176,
20738.5,µm,Spine,Spine Terminal Pt Distance from Origin,2,2,1,,610000009176,
20773.5,µm,Spine,Spine Terminal Pt Distance from Origin,8,4,1,,610000009176,
20735.5,µm,Spine,Spine Terminal Pt Distance from Origin,5,2,1,,610000009177,
20708.4,µm,Spine,Spine Terminal Pt Distance from Origin,7,2,1,,610000009177,
20798.4,µm,Spine,Spine Terminal Pt Distance from Origin,1,1,1,,610000009177,
20729.3,µm,Spine,Spine Terminal Pt Distance from Origin,15,7,1,,610000009177,
20709.3,µm,Spine,Spine Terminal Pt Distance from Origin,5,2,1,,610000009178,
20799.9,µm,Spine,Spine Terminal Pt Distance from Origin,1,1,1,,610000009178,
20732.1,µm,Spine,Spine Terminal Pt Distance from Origin,12,6,1,,610000009178,
20738.6,µm,Spine,Spine Terminal Pt Distance from Origin,4,4,1,,610000009178,
20712.8,µm,Spine,Spine Terminal Pt Distance from Origin,4,3,1,,610000009179,
20732.3,µm,Spine,Spine Terminal Pt Distance from Origin,11,5,1,,610000009179,
20803.2,µm,Spine,Spine Terminal Pt Distance from Origin,2,2,1,,610000009179,
20711,µm,Spine,Spine Terminal Pt Distance from Origin,4,3,1,,610000009180,
20732.9,µm,Spine,Spine Terminal Pt Distance from Origin,11,5,1,,610000009180,
20733.7,µm,Spine,Spine Terminal Pt Distance from Origin,6,4,1,,610000009180,
20805.1,µm,Spine,Spine Terminal Pt Distance from Origin,5,3,1,,610000009180,
20809.6,µm,Spine,Spine Terminal Pt Distance from Origin,5,2,1,,610000009181,
20711,µm,Spine,Spine Terminal Pt Distance from Origin,3,2,1,,610000009181,
20725.7,µm,Spine,Spine Terminal Pt Distance from Origin,9,5,1,,610000009181,
20722.2,µm,Spine,Spine Terminal Pt Distance from Origin,7,6,1,,610000009182,
20811.4,µm,Spine,Spine Terminal Pt Distance from Origin,5,1,1,,610000009182,
20724,µm,Spine,Spine Terminal Pt Distance from Origin,8,4,1,,610000009182,
20737.7,µm,Spine,Spine Terminal Pt Distance from Origin,9,5,1,,610000009182,
20818.3,µm,Spine,Spine Terminal Pt Distance from Origin,9,3,1,,610000009183,
20717.7,µm,Spine,Spine Terminal Pt Distance from Origin,7,5,1,,610000009183,
20720.3,µm,Spine,Spine Terminal Pt Distance from Origin,15,6,1,,610000009183,
20734.9,µm,Spine,Spine Terminal Pt Distance from Origin,11,7,1,,610000009183,
20718.9,µm,Spine,Spine Terminal Pt Distance from Origin,6,5,1,,610000009184,
20720.8,µm,Spine,Spine Terminal Pt Distance from Origin,15,6,1,,610000009184,
20740.8,µm,Spine,Spine Terminal Pt Distance from Origin,14,7,1,,610000009184,
20816.2,µm,Spine,Spine Terminal Pt Distance from Origin,8,1,1,,610000009184,
20718.1,µm,Spine,Spine Terminal Pt Distance from Origin,6,4,1,,610000009185,
20719.8,µm,Spine,Spine Terminal Pt Distance from Origin,14,7,1,,610000009185,
20812.6,µm,Spine,Spine Terminal Pt Distance from Origin,7,1,1,,610000009185,
20718,µm,Spine,Spine Terminal Pt Distance from Origin,5,4,1,,610000009186,
20738.3,µm,Spine,Spine Terminal Pt Distance from Origin,14,6,1,,610000009186,
20721.9,µm,Spine,Spine Terminal Pt Distance from Origin,14,8,1,,610000009186,
20812.4,µm,Spine,Spine Terminal Pt Distance from Origin,7,1,1,,610000009186,
20763.5,µm,Spine,Spine Terminal Pt Distance from Origin,2,2,1,,610000009187,
20720.2,µm,Spine,Spine Terminal Pt Distance from Origin,10,6,1,,610000009187,
20812.8,µm,Spine,Spine Terminal Pt Distance from Origin,7,3,1,,610000009187,
20719.5,µm,Spine,Spine Terminal Pt Distance from Origin,11,5,1,,610000009188,
20771.8,µm,Spine,Spine Terminal Pt Distance from Origin,4,1,1,,610000009188,
20804.5,µm,Spine,Spine Terminal Pt Distance from Origin,7,3,1,,610000009188,
20764.1,µm,Spine,Spine Terminal Pt Distance from Origin,3,2,1,,610000009189,
20721.2,µm,Spine,Spine Terminal Pt Distance from Origin,15,5,1,,610000009189,
20792.8,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,,610000009189,
20721.5,µm,Spine,Spine Terminal Pt Distance from Origin,15,5,1,,610000009190,
20768.2,µm,Spine,Spine Terminal Pt Distance from Origin,3,3,1,,610000009190,
20721.5,µm,Spine,Spine Terminal Pt Distance from Origin,15,5,1,,610000009191,
20793.3,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,,610000009191,
20768.1,µm,Spine,Spine Terminal Pt Distance from Origin,4,2,1,,610000009191,
20770.9,µm,Spine,Spine Terminal Pt Distance from Origin,7,2,1,,610000009192,
20708.1,µm,Spine,Spine Terminal Pt Distance from Origin,16,7,1,,610000009192,
20790.7,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,,610000009192,
20763.6,µm,Spine,Spine Terminal Pt Distance from Origin,3,2,1,,610000009193,
20772.2,µm,Spine,Spine Terminal Pt Distance from Origin,6,4,1,,610000009193,
20718.3,µm,Spine,Spine Terminal Pt Distance from Origin,15,6,1,,610000009193,
20765.7,µm,Spine,Spine Terminal Pt Distance from Origin,3,2,1,,610000009194,
20772.5,µm,Spine,Spine Terminal Pt Distance from Origin,6,4,1,,610000009194,
20766.2,µm,Spine,Spine Terminal Pt Distance from Origin,3,2,1,,610000009195,
20771.1,µm,Spine,Spine Terminal Pt Distance from Origin,6,4,1,,610000009195,
20749.7,µm,Spine,Spine Terminal Pt Distance from Origin,1,2,1,,610000009195,
20792.4,µm,Spine,Spine Terminal Pt Distance from Origin,6,5,1,,610000009196,
20782.7,µm,Spine,Spine Terminal Pt Distance from Origin,11,3,1,,610000009196,
20748.5,µm,Spine,Spine Terminal Pt Distance from Origin,1,2,1,,610000009196,
20755.9,µm,Spine,Spine Terminal Pt Distance from Origin,3,2,1,,610000009197,
20779.7,µm,Spine,Spine Terminal Pt Distance from Origin,9,2,1,,610000009197,
20801.8,µm,Spine,Spine Terminal Pt Distance from Origin,9,7,1,,610000009197,
20743.4,µm,Spine,Spine Terminal Pt Distance from Origin,7,2,1,,610000009198,
20802.8,µm,Spine,Spine Terminal Pt Distance from Origin,3,3,1,,610000009198,
20787.5,µm,Spine,Spine Terminal Pt Distance from Origin,13,2,1,,610000009198,
20795.7,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,,610000009199,
20734.3,µm,Spine,Spine Terminal Pt Distance from Origin,11,1,1,,610000009199,
20779.6,µm,Spine,Spine Terminal Pt Distance from Origin,11,2,1,,610000009199,
20737,µm,Spine,Spine Terminal Pt Distance from Origin,10,1,1,,610000009200,
20793.5,µm,Spine,Spine Terminal Pt Distance from Origin,12,2,1,,610000009200,
20739.3,µm,Spine,Spine Terminal Pt Distance from Origin,10,2,1,,610000009201,
20775.6,µm,Spine,Spine Terminal Pt Distance from Origin,7,2,1,,610000009201,
20789.4,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,,610000009201,
20770.5,µm,Spine,Spine Terminal Pt Distance from Origin,4,3,1,,610000009202,
20780.3,µm,Spine,Spine Terminal Pt Distance from Origin,5,2,1,,610000009202,
20790.1,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,,610000009202,
20788.4,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,,610000009203,
20763.6,µm,Spine,Spine Terminal Pt Distance from Origin,3,3,1,,610000009203,
20790.3,µm,Spine,Spine Terminal Pt Distance from Origin,7,3,1,,610000009203,
20794.2,µm,Spine,Spine Terminal Pt Distance from Origin,8,3,1,,610000009204,
20762.8,µm,Spine,Spine Terminal Pt Distance from Origin,2,2,1,,610000009204,
20797.4,µm,Spine,Spine Terminal Pt Distance from Origin,11,5,1,,610000009205,
20776.5,µm,Spine,Spine Terminal Pt Distance from Origin,8,5,1,,610000009205,
20784.5,µm,Spine,Spine Terminal Pt Distance from Origin,2,1,1,,610000009205,
20773.3,µm,Spine,Spine Terminal Pt Distance from Origin,6,4,1,,610000009206,
20784,µm,Spine,Spine Terminal Pt Distance from Origin,2,2,1,,610000009206,
20797.5,µm,Spine,Spine Terminal Pt Distance from Origin,12,6,1,,610000009206,
20780.3,µm,Spine,Spine Terminal Pt Distance from Origin,2,2,1,,610000009207,
20795.2,µm,Spine,Spine Terminal Pt Distance from Origin,12,7,1,,610000009207,
20775.9,µm,Spine,Spine Terminal Pt Distance from Origin,9,5,1,,610000009207,
20789.9,µm,Spine,Spine Terminal Pt Distance from Origin,12,7,1,,610000009208,
20777.1,µm,Spine,Spine Terminal Pt Distance from Origin,9,4,1,,610000009208,
20774.9,µm,Spine,Spine Terminal Pt Distance from Origin,5,2,1,,610000009209,
20790.8,µm,Spine,Spine Terminal Pt Distance from Origin,12,7,1,,610000009209,
20773.3,µm,Spine,Spine Terminal Pt Distance from Origin,5,2,1,,610000009210,
20790.8,µm,Spine,Spine Terminal Pt Distance from Origin,12,7,1,,610000009210,
20771.4,µm,Spine,Spine Terminal Pt Distance from Origin,4,2,1,,610000009211,
20791.1,µm,Spine,Spine Terminal Pt Distance from Origin,12,7,1,,610000009211,
20769.2,µm,Spine,Spine Terminal Pt Distance from Origin,4,2,1,,610000009212,
20767.2,µm,Spine,Spine Terminal Pt Distance from Origin,3,2,1,,610000009213,
20765.2,µm,Spine,Spine Terminal Pt Distance from Origin,2,2,1,,610000009214,
20764.3,µm,Spine,Spine Terminal Pt Distance from Origin,2,2,1,,610000009215,
20768.1,µm,Spine,Spine Terminal Pt Distance from Origin,4,2,1,,610000009216,
20768.1,µm,Spine,Spine Terminal Pt Distance from Origin,4,2,1,,610000009217,
20777.8,µm,Spine,Spine Terminal Pt Distance from Origin,7,2,1,,610000009218,
20777.3,µm,Spine,Spine Terminal Pt Distance from Origin,7,2,1,,610000009219,
20774.9,µm,Spine,Spine Terminal Pt Distance from Origin,7,3,1,,610000009220,
20768.7,µm,Spine,Spine Terminal Pt Distance from Origin,5,2,1,,610000009221,
20772.2,µm,Spine,Spine Terminal Pt Distance from Origin,9,3,1,,610000009222,
20776.8,µm,Spine,Spine Terminal Pt Distance from Origin,12,3,1,,610000009223,
20778.8,µm,Spine,Spine Terminal Pt Distance from Origin,12,4,1,,610000009224,
20781,µm,Spine,Spine Terminal Pt Distance from Origin,12,4,1,,610000009225,
20783.5,µm,Spine,Spine Terminal Pt Distance from Origin,14,5,1,,610000009226,
20786.7,µm,Spine,Spine Terminal Pt Distance from Origin,15,4,1,,610000009227,
20786.8,µm,Spine,Spine Terminal Pt Distance from Origin,15,4,1,,610000009228,
20791.8,µm,Spine,Spine Terminal Pt Distance from Origin,19,7,1,,610000009229,
20745.9,µm,Spine,Spine Terminal Pt Distance from Origin,1,1,1,,610000009231,
20748.8,µm,Spine,Spine Terminal Pt Distance from Origin,2,2,1,,610000009232,
20757.9,µm,Spine,Spine Terminal Pt Distance from Origin,4,2,1,,610000009233,
20770.6,µm,Spine,Spine Terminal Pt Distance from Origin,4,2,1,,610000009234,
20767,µm,Spine,Spine Terminal Pt Distance from Origin,4,2,1,,610000009235,
20762,µm,Spine,Spine Terminal Pt Distance from Origin,3,2,1,,610000009236,
20763.1,µm,Spine,Spine Terminal Pt Distance from Origin,3,1,1,,610000009237,
20763.4,µm,Spine,Spine Terminal Pt Distance from Origin,3,1,1,,610000009238,
20768.4,µm,Spine,Spine Terminal Pt Distance from Origin,4,2,1,,610000009239,
20747.5,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,,610000009240,
20747.8,µm,Spine,Spine Terminal Pt Distance from Origin,1,1,1,,610000009241,
20748,µm,Spine,Spine Terminal Pt Distance from Origin,1,2,1,,610000009242,
