
Spine Number of Voxel Ch=5 Img=1
 ==================== 
Spine Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
264,,Spine,5,0,Image 1,1,1,100000001,610000008634,
230,,Spine,5,9,Image 1,2,1,100000002,610000008637,
115,,Spine,5,11,Image 1,5,1,100000002,610000008639,
183,,Spine,5,6,Image 1,4,1,100000001,610000008643,
374,,Spine,5,0,Image 1,1,1,100000001,610000008648,
58,,Spine,5,12,Image 1,7,1,100000002,610000008654,
202,,Spine,5,10,Image 1,1,1,100000001,610000008656,
24,,Spine,5,0,Image 1,1,1,100000003,610000008659,
65,,Spine,5,0,Image 1,1,1,100000003,610000008664,
147,,Spine,5,2,Image 1,2,1,100000001,610000008667,
196,,Spine,5,4,Image 1,2,1,100000003,610000008670,
234,,Spine,5,6,Image 1,1,1,100000002,610000008673,
98,,Spine,5,8,Image 1,3,1,100000002,610000008676,
1261,,Spine,5,0,Image 1,1,1,100000003,610000008681,
196,,Spine,5,5,Image 1,3,1,100000002,610000008684,
88,,Spine,5,0,Image 1,1,1,100000003,610000008688,
33,,Spine,5,14,Image 1,6,1,100000001,610000008691,
93,,Spine,5,2,Image 1,2,1,100000003,610000008693,
122,,Spine,5,0,Image 1,1,1,100000001,610000008695,
102,,Spine,5,0,Image 1,1,1,100000001,610000008698,
83,,Spine,5,6,Image 1,3,1,100000001,610000008700,
250,,Spine,5,7,Image 1,3,1,100000002,610000008703,
178,,Spine,5,0,Image 1,1,1,100000003,610000008711,
122,,Spine,5,15,Image 1,4,1,100000001,610000008713,
70,,Spine,5,0,Image 1,1,1,100000003,610000008716,
66,,Spine,5,5,Image 1,4,1,100000003,610000008719,
113,,Spine,5,3,Image 1,2,1,100000001,610000008721,
231,,Spine,5,7,Image 1,3,1,100000002,610000008726,
279,,Spine,5,1,Image 1,1,1,100000002,610000008730,
35,,Spine,5,0,Image 1,1,1,100000003,610000008734,
33,,Spine,5,0,Image 1,1,1,100000003,610000008737,
82,,Spine,5,1,Image 1,2,1,100000001,610000008740,
121,,Spine,5,9,Image 1,3,1,100000000,610000008743,
340,,Spine,5,6,Image 1,3,1,100000001,610000008746,
56,,Spine,5,0,Image 1,1,1,100000003,610000008750,
102,,Spine,5,1,Image 1,1,1,100000001,610000008752,
223,,Spine,5,0,Image 1,1,1,100000001,610000008754,
66,,Spine,5,4,Image 1,3,1,100000002,610000008756,
197,,Spine,5,2,Image 1,1,1,100000001,610000008759,
25,,Spine,5,0,Image 1,1,1,100000003,610000008763,
257,,Spine,5,13,Image 1,5,1,100000001,610000008766,
139,,Spine,5,12,Image 1,6,1,100000001,610000008768,
217,,Spine,5,0,Image 1,1,1,100000001,610000008770,
147,,Spine,5,2,Image 1,2,1,100000002,610000008774,
376,,Spine,5,1,Image 1,1,1,100000003,610000008777,
136,,Spine,5,7,Image 1,4,1,100000001,610000008782,
89,,Spine,5,4,Image 1,3,1,100000001,610000008787,
164,,Spine,5,7,Image 1,3,1,100000002,610000008794,
199,,Spine,5,6,Image 1,1,1,100000002,610000008796,
137,,Spine,5,14,Image 1,5,1,100000001,610000008798,
306,,Spine,5,15,Image 1,4,1,100000001,610000008808,
127,,Spine,5,3,Image 1,2,1,100000002,610000008810,
29,,Spine,5,0,Image 1,1,1,100000003,610000008812,
81,,Spine,5,14,Image 1,5,1,100000001,610000008814,
59,,Spine,5,14,Image 1,7,1,100000001,610000008817,
71,,Spine,5,12,Image 1,7,1,100000001,610000008824,
126,,Spine,5,2,Image 1,2,1,100000001,610000008829,
60,,Spine,5,3,Image 1,3,1,100000003,610000008834,
38,,Spine,5,0,Image 1,1,1,100000001,610000008841,
184,,Spine,5,0,Image 1,1,1,100000001,610000008843,
107,,Spine,5,2,Image 1,2,1,100000003,610000008846,
163,,Spine,5,0,Image 1,1,1,100000003,610000008849,
243,,Spine,5,0,Image 1,1,1,100000003,610000008852,
139,,Spine,5,4,Image 1,1,1,100000002,610000008859,
100,,Spine,5,0,Image 1,1,1,100000003,610000008865,
404,,Spine,5,5,Image 1,2,1,100000001,610000008867,
236,,Spine,5,1,Image 1,1,1,100000002,610000008869,
313,,Spine,5,0,Image 1,1,1,100000002,610000008872,
234,,Spine,5,4,Image 1,1,1,100000001,610000008877,
31,,Spine,5,14,Image 1,6,1,100000001,610000008884,
108,,Spine,5,4,Image 1,2,1,100000002,610000008895,
606,,Spine,5,0,Image 1,1,1,100000003,610000008907,
124,,Spine,5,2,Image 1,1,1,100000001,610000008918,
168,,Spine,5,0,Image 1,1,1,100000001,610000008921,
139,,Spine,5,4,Image 1,3,1,100000003,610000008938,
54,,Spine,5,7,Image 1,6,1,100000000,610000008993,
122,,Spine,5,7,Image 1,5,1,100000000,610000008994,
50,,Spine,5,6,Image 1,5,1,100000000,610000008995,
54,,Spine,5,6,Image 1,4,1,100000000,610000008996,
118,,Spine,5,5,Image 1,4,1,100000000,610000008997,
62,,Spine,5,10,Image 1,2,1,100000000,610000008998,
76,,Spine,5,10,Image 1,2,1,100000000,610000008999,
59,,Spine,5,10,Image 1,2,1,100000000,610000009000,
139,,Spine,5,12,Image 1,4,1,100000000,610000009001,
55,,Spine,5,11,Image 1,3,1,100000000,610000009002,
77,,Spine,5,11,Image 1,5,1,100000000,610000009003,
269,,Spine,5,7,Image 1,2,1,100000000,610000009004,
277,,Spine,5,7,Image 1,2,1,100000000,610000009005,
356,,Spine,5,5,Image 1,2,1,100000000,610000009006,
105,,Spine,5,4,Image 1,3,1,100000000,610000009007,
99,,Spine,5,4,Image 1,3,1,100000000,610000009008,
366,,Spine,5,3,Image 1,2,1,100000000,610000009009,
55,,Spine,5,15,Image 1,6,1,100000001,610000009010,
98,,Spine,5,15,Image 1,5,1,100000001,610000009011,
106,,Spine,5,15,Image 1,5,1,100000001,610000009012,
127,,Spine,5,15,Image 1,5,1,100000001,610000009013,
151,,Spine,5,16,Image 1,7,1,100000001,610000009014,
107,,Spine,5,11,Image 1,5,1,100000001,610000009015,
70,,Spine,5,10,Image 1,6,1,100000001,610000009016,
39,,Spine,5,15,Image 1,6,1,100000001,610000009017,
48,,Spine,5,15,Image 1,6,1,100000001,610000009018,
55,,Spine,5,14,Image 1,7,1,100000001,610000009019,
28,,Spine,5,14,Image 1,8,1,100000001,610000009020,
139,,Spine,5,8,Image 1,4,1,100000001,610000009021,
44,,Spine,5,9,Image 1,5,1,100000001,610000009022,
116,,Spine,5,6,Image 1,4,1,100000001,610000009023,
122,,Spine,5,4,Image 1,3,1,100000001,610000009024,
61,,Spine,5,4,Image 1,4,1,100000001,610000009025,
90,,Spine,5,5,Image 1,2,1,100000001,610000009026,
89,,Spine,5,2,Image 1,2,1,100000001,610000009027,
36,,Spine,5,2,Image 1,3,1,100000001,610000009028,
61,,Spine,5,6,Image 1,3,1,100000001,610000009029,
58,,Spine,5,7,Image 1,3,1,100000001,610000009030,
166,,Spine,5,6,Image 1,2,1,100000001,610000009031,
167,,Spine,5,2,Image 1,3,1,100000001,610000009032,
90,,Spine,5,2,Image 1,3,1,100000001,610000009033,
60,,Spine,5,11,Image 1,1,1,100000001,610000009037,
208,,Spine,5,10,Image 1,1,1,100000001,610000009038,
106,,Spine,5,10,Image 1,2,1,100000001,610000009039,
56,,Spine,5,7,Image 1,2,1,100000001,610000009040,
111,,Spine,5,3,Image 1,2,1,100000001,610000009041,
99,,Spine,5,1,Image 1,2,1,100000001,610000009042,
151,,Spine,5,1,Image 1,2,1,100000001,610000009043,
46,,Spine,5,0,Image 1,1,1,100000001,610000009044,
107,,Spine,5,2,Image 1,2,1,100000001,610000009045,
101,,Spine,5,1,Image 1,1,1,100000001,610000009046,
58,,Spine,5,0,Image 1,1,1,100000001,610000009047,
131,,Spine,5,1,Image 1,2,1,100000001,610000009048,
78,,Spine,5,1,Image 1,1,1,100000001,610000009049,
25,,Spine,5,0,Image 1,1,1,100000001,610000009050,
63,,Spine,5,19,Image 1,7,1,100000001,610000009051,
103,,Spine,5,15,Image 1,4,1,100000001,610000009052,
197,,Spine,5,15,Image 1,4,1,100000001,610000009053,
93,,Spine,5,14,Image 1,5,1,100000001,610000009054,
77,,Spine,5,12,Image 1,4,1,100000001,610000009055,
66,,Spine,5,12,Image 1,4,1,100000001,610000009056,
179,,Spine,5,12,Image 1,3,1,100000001,610000009057,
149,,Spine,5,9,Image 1,3,1,100000001,610000009058,
66,,Spine,5,7,Image 1,2,1,100000001,610000009059,
112,,Spine,5,7,Image 1,2,1,100000001,610000009060,
73,,Spine,5,7,Image 1,3,1,100000001,610000009061,
106,,Spine,5,5,Image 1,2,1,100000001,610000009062,
130,,Spine,5,4,Image 1,2,1,100000001,610000009063,
130,,Spine,5,4,Image 1,2,1,100000001,610000009064,
106,,Spine,5,8,Image 1,5,1,100000001,610000009065,
70,,Spine,5,6,Image 1,4,1,100000001,610000009066,
91,,Spine,5,9,Image 1,5,1,100000001,610000009067,
119,,Spine,5,9,Image 1,4,1,100000001,610000009068,
132,,Spine,5,5,Image 1,2,1,100000001,610000009069,
57,,Spine,5,5,Image 1,2,1,100000001,610000009070,
84,,Spine,5,4,Image 1,2,1,100000001,610000009071,
68,,Spine,5,4,Image 1,2,1,100000001,610000009072,
156,,Spine,5,3,Image 1,2,1,100000001,610000009073,
150,,Spine,5,2,Image 1,2,1,100000001,610000009074,
86,,Spine,5,2,Image 1,2,1,100000001,610000009075,
74,,Spine,5,4,Image 1,3,1,100000001,610000009076,
167,,Spine,5,3,Image 1,3,1,100000001,610000009077,
81,,Spine,5,2,Image 1,2,1,100000001,610000009078,
107,,Spine,5,4,Image 1,2,1,100000001,610000009079,
100,,Spine,5,3,Image 1,1,1,100000001,610000009080,
81,,Spine,5,3,Image 1,1,1,100000001,610000009081,
129,,Spine,5,4,Image 1,2,1,100000001,610000009082,
261,,Spine,5,4,Image 1,2,1,100000001,610000009083,
160,,Spine,5,3,Image 1,2,1,100000001,610000009084,
100,,Spine,5,4,Image 1,2,1,100000001,610000009085,
74,,Spine,5,14,Image 1,6,1,100000002,610000009089,
64,,Spine,5,14,Image 1,7,1,100000002,610000009090,
166,,Spine,5,14,Image 1,7,1,100000002,610000009091,
59,,Spine,5,11,Image 1,7,1,100000002,610000009092,
77,,Spine,5,9,Image 1,5,1,100000002,610000009093,
123,,Spine,5,9,Image 1,5,1,100000002,610000009094,
47,,Spine,5,15,Image 1,6,1,100000002,610000009095,
117,,Spine,5,14,Image 1,6,1,100000002,610000009096,
131,,Spine,5,15,Image 1,7,1,100000002,610000009097,
261,,Spine,5,12,Image 1,6,1,100000002,610000009098,
82,,Spine,5,11,Image 1,5,1,100000002,610000009099,
72,,Spine,5,11,Image 1,5,1,100000002,610000009100,
97,,Spine,5,4,Image 1,3,1,100000002,610000009101,
174,,Spine,5,1,Image 1,2,1,100000002,610000009102,
107,,Spine,5,4,Image 1,3,1,100000002,610000009103,
209,,Spine,5,1,Image 1,1,1,100000002,610000009104,
256,,Spine,5,1,Image 1,1,1,100000002,610000009105,
89,,Spine,5,3,Image 1,3,1,100000002,610000009106,
74,,Spine,5,3,Image 1,2,1,100000002,610000009107,
97,,Spine,5,4,Image 1,1,1,100000002,610000009108,
115,,Spine,5,2,Image 1,2,1,100000002,610000009109,
37,,Spine,5,12,Image 1,7,1,100000002,610000009110,
125,,Spine,5,12,Image 1,7,1,100000002,610000009111,
125,,Spine,5,12,Image 1,7,1,100000002,610000009112,
111,,Spine,5,12,Image 1,7,1,100000002,610000009113,
44,,Spine,5,12,Image 1,7,1,100000002,610000009114,
83,,Spine,5,12,Image 1,6,1,100000002,610000009115,
48,,Spine,5,11,Image 1,5,1,100000002,610000009116,
71,,Spine,5,8,Image 1,3,1,100000002,610000009117,
131,,Spine,5,7,Image 1,3,1,100000002,610000009118,
131,,Spine,5,5,Image 1,2,1,100000002,610000009119,
63,,Spine,5,11,Image 1,3,1,100000002,610000009120,
73,,Spine,5,9,Image 1,2,1,100000002,610000009121,
51,,Spine,5,13,Image 1,2,1,100000002,610000009122,
49,,Spine,5,11,Image 1,2,1,100000002,610000009123,
174,,Spine,5,12,Image 1,2,1,100000002,610000009124,
85,,Spine,5,7,Image 1,2,1,100000002,610000009125,
256,,Spine,5,7,Image 1,2,1,100000002,610000009126,
58,,Spine,5,6,Image 1,4,1,100000002,610000009127,
40,,Spine,5,6,Image 1,4,1,100000002,610000009128,
129,,Spine,5,6,Image 1,4,1,100000002,610000009129,
108,,Spine,5,4,Image 1,2,1,100000002,610000009130,
235,,Spine,5,8,Image 1,4,1,100000003,610000009131,
79,,Spine,5,7,Image 1,3,1,100000003,610000009132,
201,,Spine,5,6,Image 1,3,1,100000003,610000009133,
65,,Spine,5,3,Image 1,3,1,100000003,610000009134,
107,,Spine,5,2,Image 1,2,1,100000003,610000009135,
125,,Spine,5,0,Image 1,1,1,100000003,610000009136,
102,,Spine,5,0,Image 1,1,1,100000003,610000009137,
151,,Spine,5,7,Image 1,3,1,100000003,610000009139,
47,,Spine,5,7,Image 1,3,1,100000003,610000009140,
145,,Spine,5,9,Image 1,3,1,100000003,610000009141,
189,,Spine,5,8,Image 1,1,1,100000003,610000009142,
96,,Spine,5,7,Image 1,1,1,100000003,610000009143,
165,,Spine,5,7,Image 1,1,1,100000003,610000009144,
193,,Spine,5,5,Image 1,1,1,100000003,610000009145,
36,,Spine,5,5,Image 1,2,1,100000003,610000009146,
68,,Spine,5,5,Image 1,3,1,100000003,610000009147,
89,,Spine,5,2,Image 1,2,1,100000003,610000009148,
133,,Spine,5,1,Image 1,1,1,100000003,610000009149,
122,,Spine,5,1,Image 1,1,1,100000003,610000009150,
61,,Spine,5,3,Image 1,3,1,100000003,610000009151,
106,,Spine,5,9,Image 1,7,1,100000003,610000009152,
69,,Spine,5,6,Image 1,5,1,100000003,610000009153,
105,,Spine,5,3,Image 1,2,1,100000003,610000009154,
267,,Spine,5,3,Image 1,2,1,100000003,610000009155,
213,,Spine,5,3,Image 1,2,1,100000003,610000009156,
130,,Spine,5,0,Image 1,1,1,100000003,610000009157,
574,,Spine,5,0,Image 1,1,1,100000003,610000009158,
145,,Spine,5,0,Image 1,1,1,100000003,610000009159,
155,,Spine,5,0,Image 1,1,1,100000003,610000009160,
170,,Spine,5,0,Image 1,1,1,100000003,610000009161,
219,,Spine,5,2,Image 1,2,1,100000003,610000009162,
277,,Spine,5,2,Image 1,2,1,100000003,610000009163,
134,,Spine,5,2,Image 1,2,1,100000003,610000009164,
322,,Spine,5,2,Image 1,1,1,100000003,610000009165,
310,,Spine,5,0,Image 1,1,1,100000003,610000009166,
88,,Spine,5,0,Image 1,1,1,100000003,610000009167,
363,,Spine,5,0,Image 1,1,1,100000003,610000009168,
149,,Spine,5,0,Image 1,1,1,100000003,610000009169,
