
Segment Center Intensity Mean Ch=2 Img=1
 ==================== 
Segment Center Intensity Mean,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
13.3571,,Segment,2,14,Image 1,7,1,100000001,510000000060,
1.83333,,Segment,2,13,Image 1,6,1,100000001,510000000065,
1.4,,Segment,2,12,Image 1,5,1,100000001,510000000069,
1.5,,Segment,2,11,Image 1,5,1,100000001,510000000074,
4,,Segment,2,10,Image 1,5,1,100000001,510000000076,
2.33333,,Segment,2,9,Image 1,5,1,100000001,510000000078,
2.77778,,Segment,2,8,Image 1,5,1,100000001,510000000086,
2.125,,Segment,2,7,Image 1,4,1,100000001,510000000093,
5.24324,,Segment,2,6,Image 1,4,1,100000001,510000000129,
1,,Segment,2,4,Image 1,3,1,100000001,510000000139,
1.1,,Segment,2,3,Image 1,3,1,100000001,510000000148,
1.2381,,Segment,2,2,Image 1,2,1,100000001,510000000168,
0.882353,,Segment,2,1,Image 1,2,1,100000001,510000000184,
0.577778,,Segment,2,0,Image 1,1,1,100000001,510000000228,
2.53125,,Segment,2,14,Image 1,6,1,100000002,510000000278,
2.04762,,Segment,2,13,Image 1,6,1,100000002,510000000298,
0.363636,,Segment,2,12,Image 1,6,1,100000002,510000000319,
0.666667,,Segment,2,11,Image 1,5,1,100000002,510000000321,
1.77778,,Segment,2,10,Image 1,5,1,100000002,510000000356,
1,,Segment,2,9,Image 1,5,1,100000002,510000000395,
1.4,,Segment,2,7,Image 1,4,1,100000002,510000000400,
1.33333,,Segment,2,6,Image 1,4,1,100000002,510000000402,
0.95,,Segment,2,5,Image 1,3,1,100000002,510000000421,
2,,Segment,2,4,Image 1,3,1,100000002,510000000438,
4,,Segment,2,3,Image 1,3,1,100000002,510000000443,
0.944444,,Segment,2,2,Image 1,2,1,100000002,510000000496,
0.454545,,Segment,2,1,Image 1,2,1,100000002,510000000517,
0.6,,Segment,2,0,Image 1,1,1,100000002,510000000546,
1.07692,,Segment,2,14,Image 1,7,1,100000002,510000000558,
1.16667,,Segment,2,13,Image 1,7,1,100000002,510000000563,
0.307692,,Segment,2,12,Image 1,5,1,100000002,510000000575,
4.46512,,Segment,2,12,Image 1,7,1,100000002,510000000617,
1,,Segment,2,11,Image 1,6,1,100000002,510000000653,
0.833333,,Segment,2,12,Image 1,6,1,100000002,510000000658,
0.842105,,Segment,2,11,Image 1,6,1,100000002,510000000676,
1.15,,Segment,2,10,Image 1,6,1,100000002,510000000695,
2.73333,,Segment,2,11,Image 1,7,1,100000002,510000000709,
0.85,,Segment,2,4,Image 1,4,1,100000002,510000000728,
0.428571,,Segment,2,3,Image 1,3,1,100000002,510000000734,
14.2083,,Segment,2,2,Image 1,3,1,100000002,510000000757,
3.39583,,Segment,2,8,Image 1,4,1,100000003,510000000804,
2.875,,Segment,2,7,Image 1,3,1,100000003,510000000811,
2.1,,Segment,2,6,Image 1,3,1,100000003,510000000820,
3.55556,,Segment,2,5,Image 1,3,1,100000003,510000000828,
8,,Segment,2,4,Image 1,2,1,100000003,510000000840,
34.6667,,Segment,2,3,Image 1,2,1,100000003,510000000842,
4.10526,,Segment,2,2,Image 1,2,1,100000003,510000000860,
1.63636,,Segment,2,0,Image 1,1,1,100000003,510000000877,
3.33333,,Segment,2,3,Image 1,4,1,100000002,510000000888,
0.959184,,Segment,2,15,Image 1,6,1,100000002,510000000936,
0.75,,Segment,2,14,Image 1,6,1,100000002,510000000947,
0.75,,Segment,2,13,Image 1,6,1,100000002,510000000950,
0.363636,,Segment,2,12,Image 1,6,1,100000002,510000000960,
0.5,,Segment,2,11,Image 1,6,1,100000002,510000000967,
0.6,,Segment,2,10,Image 1,5,1,100000002,510000000971,
1,,Segment,2,9,Image 1,5,1,100000002,510000000976,
1,,Segment,2,8,Image 1,5,1,100000002,510000000981,
0.5,,Segment,2,15,Image 1,7,1,100000002,510000000992,
0.565217,,Segment,2,9,Image 1,4,1,100000002,510000001014,
1,,Segment,2,15,Image 1,7,1,100000002,510000001045,
0.375,,Segment,2,14,Image 1,7,1,100000002,510000001052,
0.333333,,Segment,2,15,Image 1,8,1,100000002,510000001054,
0.388889,,Segment,2,12,Image 1,7,1,100000002,510000001071,
1,,Segment,2,13,Image 1,7,1,100000002,510000001076,
0.416667,,Segment,2,11,Image 1,5,1,100000002,510000001087,
0.7,,Segment,2,9,Image 1,6,1,100000002,510000001096,
0.5,,Segment,2,11,Image 1,6,1,100000002,510000001099,
1.66667,,Segment,2,9,Image 1,5,1,100000002,510000001112,
0.428571,,Segment,2,7,Image 1,5,1,100000002,510000001118,
1,,Segment,2,5,Image 1,4,1,100000002,510000001123,
1.64286,,Segment,2,3,Image 1,2,1,100000002,510000001136,
