
Spine Center Intensity Mean Ch=5 Img=1
 ==================== 
Spine Center Intensity Mean,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
19.8667,,Spine,5,8,Image 1,3,1,100000001,610000008355,
8.15385,,Spine,5,7,Image 1,4,1,100000003,610000008367,
53.0556,,Spine,5,7,Image 1,3,1,100000003,610000008384,
61.1818,,Spine,5,3,Image 1,2,1,100000000,610000008395,
61.3333,,Spine,5,7,Image 1,3,1,100000003,610000008409,
56.2,,Spine,5,8,Image 1,4,1,100000003,610000008418,
36.75,,Spine,5,16,Image 1,7,1,100000001,610000008425,
51.2,,Spine,5,12,Image 1,7,1,100000002,610000008434,
91.7857,,Spine,5,12,Image 1,7,1,100000002,610000008448,
59.9091,,Spine,5,1,Image 1,1,1,100000002,610000008458,
71.5714,,Spine,5,4,Image 1,4,1,100000003,610000008464,
41.3333,,Spine,5,12,Image 1,7,1,100000002,610000008469,
77.6667,,Spine,5,4,Image 1,4,1,100000003,610000008474,
52.75,,Spine,5,7,Image 1,3,1,100000003,610000008482,
32.8,,Spine,5,14,Image 1,6,1,100000001,610000008486,
66.2,,Spine,5,4,Image 1,4,1,100000003,610000008490,
48.6,,Spine,5,9,Image 1,5,1,100000002,610000008494,
47,,Spine,5,0,Image 1,1,1,100000001,610000008502,
24.6667,,Spine,5,5,Image 1,4,1,100000000,610000008507,
55.8333,,Spine,5,15,Image 1,5,1,100000001,610000008512,
45,,Spine,5,7,Image 1,3,1,100000003,610000008518,
57.4,,Spine,5,4,Image 1,1,1,100000001,610000008522,
51.625,,Spine,5,1,Image 1,1,1,100000002,610000008529,
42.2,,Spine,5,4,Image 1,3,1,100000002,610000008533,
47.2,,Spine,5,12,Image 1,7,1,100000002,610000008537,
21.4,,Spine,5,14,Image 1,5,1,100000001,610000008541,
100.545,,Spine,5,12,Image 1,7,1,100000002,610000008552,
27.3333,,Spine,5,7,Image 1,6,1,100000000,610000008555,
99.5714,,Spine,5,12,Image 1,7,1,100000002,610000008562,
44,,Spine,5,0,Image 1,1,1,100000003,610000008567,
61,,Spine,5,2,Image 1,2,1,100000001,610000008570,
54.25,,Spine,5,1,Image 1,2,1,100000001,610000008573,
32,,Spine,5,0,Image 1,1,1,100000001,610000008575,
53.3333,,Spine,5,6,Image 1,3,1,100000003,610000008577,
55.25,,Spine,5,4,Image 1,3,1,100000002,610000008580,
39,,Spine,5,6,Image 1,3,1,100000002,610000008583,
81.25,,Spine,5,12,Image 1,6,1,100000002,610000008586,
66.3333,,Spine,5,6,Image 1,2,1,100000001,610000008588,
64.2,,Spine,5,1,Image 1,1,1,100000003,610000008593,
57,,Spine,5,5,Image 1,2,1,100000003,610000008596,
22.6667,,Spine,5,3,Image 1,2,1,100000002,610000008598,
38,,Spine,5,16,Image 1,7,1,100000001,610000008600,
49.75,,Spine,5,5,Image 1,1,1,100000001,610000008603,
22.6667,,Spine,5,7,Image 1,3,1,100000003,610000008605,
57.8,,Spine,5,3,Image 1,2,1,100000002,610000008609,
46,,Spine,5,3,Image 1,2,1,100000000,610000008612,
23.5,,Spine,5,1,Image 1,1,1,100000001,610000008614,
69.3333,,Spine,5,15,Image 1,6,1,100000002,610000008616,
