
Soma Intensity Mean Ch=1 Img=1
 ==================== 
Soma Intensity Mean,Unit,Category,Channel,Image,Time,FilamentID,ID,
83.1723,,Soma,1,Image 1,1,100000000,800000000,
42.4147,,Soma,1,Image 1,1,100000001,800000001,
102.36,,Soma,1,Image 1,1,100000002,800000002,
89.8221,,Soma,1,Image 1,1,100000003,800000003,
