
Spine Part Max Diameter Head
 ==================== 
Spine Part Max Diameter Head,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0.416667,µm,Spine,Spine Part Max Diameter,14,6,1,100000001,610000008691,
0.888814,µm,Spine,Spine Part Max Diameter,2,2,1,100000003,610000008693,
0.820312,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000008695,
1.32487,µm,Spine,Spine Part Max Diameter,1,2,1,100000001,610000008698,
0.64866,µm,Spine,Spine Part Max Diameter,6,3,1,100000001,610000008700,
0.917969,µm,Spine,Spine Part Max Diameter,7,3,1,100000002,610000008703,
0.520833,µm,Spine,Spine Part Max Diameter,0,1,1,100000003,610000008711,
0.416667,µm,Spine,Spine Part Max Diameter,15,4,1,100000001,610000008713,
0.859056,µm,Spine,Spine Part Max Diameter,0,1,1,100000003,610000008716,
0.416667,µm,Spine,Spine Part Max Diameter,5,4,1,100000003,610000008719,
0.46875,µm,Spine,Spine Part Max Diameter,3,2,1,100000001,610000008721,
0.84273,µm,Spine,Spine Part Max Diameter,7,3,1,100000002,610000008726,
0.694927,µm,Spine,Spine Part Max Diameter,1,1,1,100000002,610000008730,
0.574598,µm,Spine,Spine Part Max Diameter,0,1,1,100000003,610000008734,
0.416667,µm,Spine,Spine Part Max Diameter,0,1,1,100000003,610000008737,
0.492513,µm,Spine,Spine Part Max Diameter,1,2,1,100000001,610000008740,
0.637383,µm,Spine,Spine Part Max Diameter,9,3,1,100000000,610000008743,
0.921202,µm,Spine,Spine Part Max Diameter,6,3,1,100000001,610000008746,
0.550471,µm,Spine,Spine Part Max Diameter,0,1,1,100000003,610000008750,
0.700034,µm,Spine,Spine Part Max Diameter,1,1,1,100000001,610000008752,
0.833333,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000008754,
0.829119,µm,Spine,Spine Part Max Diameter,4,3,1,100000002,610000008756,
0.722576,µm,Spine,Spine Part Max Diameter,2,1,1,100000001,610000008759,
0.422998,µm,Spine,Spine Part Max Diameter,0,1,1,100000003,610000008763,
0.676681,µm,Spine,Spine Part Max Diameter,13,5,1,100000001,610000008766,
0.900782,µm,Spine,Spine Part Max Diameter,12,6,1,100000001,610000008768,
0.878906,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000008770,
0.625,µm,Spine,Spine Part Max Diameter,2,2,1,100000002,610000008774,
0.65465,µm,Spine,Spine Part Max Diameter,1,1,1,100000003,610000008777,
0.663973,µm,Spine,Spine Part Max Diameter,7,4,1,100000001,610000008782,
0.833333,µm,Spine,Spine Part Max Diameter,4,3,1,100000001,610000008787,
0.797526,µm,Spine,Spine Part Max Diameter,7,3,1,100000002,610000008794,
0.919855,µm,Spine,Spine Part Max Diameter,6,1,1,100000002,610000008796,
0.648068,µm,Spine,Spine Part Max Diameter,14,5,1,100000001,610000008798,
1.02865,µm,Spine,Spine Part Max Diameter,15,4,1,100000001,610000008808,
0.990536,µm,Spine,Spine Part Max Diameter,3,2,1,100000002,610000008810,
0.416667,µm,Spine,Spine Part Max Diameter,0,1,1,100000003,610000008812,
0.688193,µm,Spine,Spine Part Max Diameter,14,5,1,100000001,610000008814,
0.625,µm,Spine,Spine Part Max Diameter,14,7,1,100000001,610000008817,
0.71285,µm,Spine,Spine Part Max Diameter,12,7,1,100000001,610000008824,
0.416667,µm,Spine,Spine Part Max Diameter,2,2,1,100000001,610000008829,
0.781605,µm,Spine,Spine Part Max Diameter,3,3,1,100000003,610000008834,
0.516764,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000008841,
1.15172,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000008843,
0.613161,µm,Spine,Spine Part Max Diameter,2,2,1,100000003,610000008846,
0.481771,µm,Spine,Spine Part Max Diameter,0,1,1,100000003,610000008849,
1.37434,µm,Spine,Spine Part Max Diameter,0,1,1,100000003,610000008852,
0.769997,µm,Spine,Spine Part Max Diameter,4,1,1,100000002,610000008859,
0.888867,µm,Spine,Spine Part Max Diameter,0,1,1,100000003,610000008865,
1.01459,µm,Spine,Spine Part Max Diameter,5,2,1,100000001,610000008867,
0.852865,µm,Spine,Spine Part Max Diameter,1,1,1,100000002,610000008869,
1.32041,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000008872,
0.625,µm,Spine,Spine Part Max Diameter,4,1,1,100000001,610000008877,
0.497725,µm,Spine,Spine Part Max Diameter,14,6,1,100000001,610000008884,
0.416667,µm,Spine,Spine Part Max Diameter,4,2,1,100000002,610000008895,
1.24747,µm,Spine,Spine Part Max Diameter,0,1,1,100000003,610000008907,
0.625,µm,Spine,Spine Part Max Diameter,2,1,1,100000001,610000008918,
1.65365,µm,Spine,Spine Part Max Diameter,1,2,1,100000001,610000008921,
0.840848,µm,Spine,Spine Part Max Diameter,4,3,1,100000003,610000008938,
0.593997,µm,Spine,Spine Part Max Diameter,7,6,1,100000000,610000008993,
1.00206,µm,Spine,Spine Part Max Diameter,7,5,1,100000000,610000008994,
0.90213,µm,Spine,Spine Part Max Diameter,6,5,1,100000000,610000008995,
0.814228,µm,Spine,Spine Part Max Diameter,6,4,1,100000000,610000008996,
0.690532,µm,Spine,Spine Part Max Diameter,5,4,1,100000000,610000008997,
0.655464,µm,Spine,Spine Part Max Diameter,10,2,1,100000000,610000008998,
0.647169,µm,Spine,Spine Part Max Diameter,10,2,1,100000000,610000008999,
0.641276,µm,Spine,Spine Part Max Diameter,10,2,1,100000000,610000009000,
1.04376,µm,Spine,Spine Part Max Diameter,12,4,1,100000000,610000009001,
0.641309,µm,Spine,Spine Part Max Diameter,11,3,1,100000000,610000009002,
0.682338,µm,Spine,Spine Part Max Diameter,11,5,1,100000000,610000009003,
0.857957,µm,Spine,Spine Part Max Diameter,7,2,1,100000000,610000009004,
0.625,µm,Spine,Spine Part Max Diameter,7,2,1,100000000,610000009005,
0.833333,µm,Spine,Spine Part Max Diameter,5,2,1,100000000,610000009006,
0.636182,µm,Spine,Spine Part Max Diameter,4,3,1,100000000,610000009007,
0.853264,µm,Spine,Spine Part Max Diameter,4,3,1,100000000,610000009008,
1.65333,µm,Spine,Spine Part Max Diameter,3,2,1,100000000,610000009009,
0.722471,µm,Spine,Spine Part Max Diameter,15,6,1,100000001,610000009010,
0.833333,µm,Spine,Spine Part Max Diameter,15,5,1,100000001,610000009011,
1.13256,µm,Spine,Spine Part Max Diameter,15,5,1,100000001,610000009012,
1.09023,µm,Spine,Spine Part Max Diameter,15,5,1,100000001,610000009013,
1.22307,µm,Spine,Spine Part Max Diameter,16,7,1,100000001,610000009014,
0.94401,µm,Spine,Spine Part Max Diameter,11,5,1,100000001,610000009015,
0.775907,µm,Spine,Spine Part Max Diameter,10,6,1,100000001,610000009016,
0.625,µm,Spine,Spine Part Max Diameter,15,6,1,100000001,610000009017,
0.625,µm,Spine,Spine Part Max Diameter,15,6,1,100000001,610000009018,
0.416667,µm,Spine,Spine Part Max Diameter,14,7,1,100000001,610000009019,
0.5265,µm,Spine,Spine Part Max Diameter,14,8,1,100000001,610000009020,
0.586721,µm,Spine,Spine Part Max Diameter,8,4,1,100000001,610000009021,
0.542617,µm,Spine,Spine Part Max Diameter,9,5,1,100000001,610000009022,
0.983452,µm,Spine,Spine Part Max Diameter,6,4,1,100000001,610000009023,
0.926006,µm,Spine,Spine Part Max Diameter,4,3,1,100000001,610000009024,
0.571932,µm,Spine,Spine Part Max Diameter,4,4,1,100000001,610000009025,
0.445964,µm,Spine,Spine Part Max Diameter,5,2,1,100000001,610000009026,
0.768229,µm,Spine,Spine Part Max Diameter,2,2,1,100000001,610000009027,
0.833333,µm,Spine,Spine Part Max Diameter,2,3,1,100000001,610000009028,
0.848794,µm,Spine,Spine Part Max Diameter,6,3,1,100000001,610000009029,
0.679609,µm,Spine,Spine Part Max Diameter,7,3,1,100000001,610000009030,
0.656467,µm,Spine,Spine Part Max Diameter,6,2,1,100000001,610000009031,
1.44316,µm,Spine,Spine Part Max Diameter,2,3,1,100000001,610000009032,
0.777653,µm,Spine,Spine Part Max Diameter,2,3,1,100000001,610000009033,
0.605436,µm,Spine,Spine Part Max Diameter,11,1,1,100000001,610000009037,
0.833333,µm,Spine,Spine Part Max Diameter,10,1,1,100000001,610000009038,
0.890175,µm,Spine,Spine Part Max Diameter,10,2,1,100000001,610000009039,
0.720786,µm,Spine,Spine Part Max Diameter,7,2,1,100000001,610000009040,
0.696615,µm,Spine,Spine Part Max Diameter,3,2,1,100000001,610000009041,
0.833333,µm,Spine,Spine Part Max Diameter,1,2,1,100000001,610000009042,
0.860012,µm,Spine,Spine Part Max Diameter,1,2,1,100000001,610000009043,
0.67159,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000009044,
1.00752,µm,Spine,Spine Part Max Diameter,2,2,1,100000001,610000009045,
0.788333,µm,Spine,Spine Part Max Diameter,1,1,1,100000001,610000009046,
0.625,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000009047,
1.1998,µm,Spine,Spine Part Max Diameter,1,2,1,100000001,610000009048,
0.882161,µm,Spine,Spine Part Max Diameter,1,1,1,100000001,610000009049,
0.530599,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000009050,
0.625,µm,Spine,Spine Part Max Diameter,19,7,1,100000001,610000009051,
0.739466,µm,Spine,Spine Part Max Diameter,15,4,1,100000001,610000009052,
1.17234,µm,Spine,Spine Part Max Diameter,15,4,1,100000001,610000009053,
1.00858,µm,Spine,Spine Part Max Diameter,14,5,1,100000001,610000009054,
0.722003,µm,Spine,Spine Part Max Diameter,12,4,1,100000001,610000009055,
0.567562,µm,Spine,Spine Part Max Diameter,12,4,1,100000001,610000009056,
0.908071,µm,Spine,Spine Part Max Diameter,12,3,1,100000001,610000009057,
0.729167,µm,Spine,Spine Part Max Diameter,9,3,1,100000001,610000009058,
0.472005,µm,Spine,Spine Part Max Diameter,7,2,1,100000001,610000009059,
0.704498,µm,Spine,Spine Part Max Diameter,7,2,1,100000001,610000009060,
0.76496,µm,Spine,Spine Part Max Diameter,7,3,1,100000001,610000009061,
0.699141,µm,Spine,Spine Part Max Diameter,5,2,1,100000001,610000009062,
1.10804,µm,Spine,Spine Part Max Diameter,4,2,1,100000001,610000009063,
1.31547,µm,Spine,Spine Part Max Diameter,4,2,1,100000001,610000009064,
0.775077,µm,Spine,Spine Part Max Diameter,8,5,1,100000001,610000009065,
0.551657,µm,Spine,Spine Part Max Diameter,6,4,1,100000001,610000009066,
0.567324,µm,Spine,Spine Part Max Diameter,9,5,1,100000001,610000009067,
0.81701,µm,Spine,Spine Part Max Diameter,9,4,1,100000001,610000009068,
0.416667,µm,Spine,Spine Part Max Diameter,5,2,1,100000001,610000009069,
0.654976,µm,Spine,Spine Part Max Diameter,5,2,1,100000001,610000009070,
0.717733,µm,Spine,Spine Part Max Diameter,4,2,1,100000001,610000009071,
0.546875,µm,Spine,Spine Part Max Diameter,4,2,1,100000001,610000009072,
0.93529,µm,Spine,Spine Part Max Diameter,3,2,1,100000001,610000009073,
1.17595,µm,Spine,Spine Part Max Diameter,2,2,1,100000001,610000009074,
0.762202,µm,Spine,Spine Part Max Diameter,2,2,1,100000001,610000009075,
0.553385,µm,Spine,Spine Part Max Diameter,4,3,1,100000001,610000009076,
1.25801,µm,Spine,Spine Part Max Diameter,3,3,1,100000001,610000009077,
0.996094,µm,Spine,Spine Part Max Diameter,2,2,1,100000001,610000009078,
0.982209,µm,Spine,Spine Part Max Diameter,4,2,1,100000001,610000009079,
0.825624,µm,Spine,Spine Part Max Diameter,3,1,1,100000001,610000009080,
0.572917,µm,Spine,Spine Part Max Diameter,3,1,1,100000001,610000009081,
0.926227,µm,Spine,Spine Part Max Diameter,4,2,1,100000001,610000009082,
0.528971,µm,Spine,Spine Part Max Diameter,4,2,1,100000001,610000009083,
0.416667,µm,Spine,Spine Part Max Diameter,3,2,1,100000001,610000009084,
0.858622,µm,Spine,Spine Part Max Diameter,4,2,1,100000001,610000009085,
0.625,µm,Spine,Spine Part Max Diameter,14,6,1,100000002,610000009089,
0.609588,µm,Spine,Spine Part Max Diameter,14,7,1,100000002,610000009090,
1.10137,µm,Spine,Spine Part Max Diameter,14,7,1,100000002,610000009091,
0.788574,µm,Spine,Spine Part Max Diameter,11,7,1,100000002,610000009092,
0.911458,µm,Spine,Spine Part Max Diameter,9,5,1,100000002,610000009093,
0.625,µm,Spine,Spine Part Max Diameter,9,5,1,100000002,610000009094,
0.607096,µm,Spine,Spine Part Max Diameter,15,6,1,100000002,610000009095,
0.578784,µm,Spine,Spine Part Max Diameter,14,6,1,100000002,610000009096,
1.15099,µm,Spine,Spine Part Max Diameter,15,7,1,100000002,610000009097,
0.63626,µm,Spine,Spine Part Max Diameter,12,6,1,100000002,610000009098,
0.783326,µm,Spine,Spine Part Max Diameter,11,5,1,100000002,610000009099,
0.751953,µm,Spine,Spine Part Max Diameter,11,5,1,100000002,610000009100,
0.909989,µm,Spine,Spine Part Max Diameter,4,3,1,100000002,610000009101,
1.18187,µm,Spine,Spine Part Max Diameter,1,2,1,100000002,610000009102,
0.911458,µm,Spine,Spine Part Max Diameter,4,3,1,100000002,610000009103,
1.05215,µm,Spine,Spine Part Max Diameter,1,1,1,100000002,610000009104,
0.833333,µm,Spine,Spine Part Max Diameter,1,1,1,100000002,610000009105,
0.913257,µm,Spine,Spine Part Max Diameter,3,3,1,100000002,610000009106,
0.863185,µm,Spine,Spine Part Max Diameter,3,2,1,100000002,610000009107,
0.416667,µm,Spine,Spine Part Max Diameter,4,1,1,100000002,610000009108,
1.03841,µm,Spine,Spine Part Max Diameter,2,2,1,100000002,610000009109,
0.737116,µm,Spine,Spine Part Max Diameter,12,7,1,100000002,610000009110,
1.07736,µm,Spine,Spine Part Max Diameter,12,7,1,100000002,610000009111,
0.760714,µm,Spine,Spine Part Max Diameter,12,7,1,100000002,610000009112,
0.996867,µm,Spine,Spine Part Max Diameter,12,7,1,100000002,610000009113,
0.453644,µm,Spine,Spine Part Max Diameter,12,7,1,100000002,610000009114,
0.560093,µm,Spine,Spine Part Max Diameter,12,6,1,100000002,610000009115,
0.416667,µm,Spine,Spine Part Max Diameter,11,5,1,100000002,610000009116,
0.68172,µm,Spine,Spine Part Max Diameter,8,3,1,100000002,610000009117,
0.865423,µm,Spine,Spine Part Max Diameter,7,3,1,100000002,610000009118,
0.988498,µm,Spine,Spine Part Max Diameter,5,2,1,100000002,610000009119,
0.556641,µm,Spine,Spine Part Max Diameter,11,3,1,100000002,610000009120,
0.773212,µm,Spine,Spine Part Max Diameter,9,2,1,100000002,610000009121,
0.755208,µm,Spine,Spine Part Max Diameter,13,2,1,100000002,610000009122,
0.540365,µm,Spine,Spine Part Max Diameter,11,2,1,100000002,610000009123,
0.546827,µm,Spine,Spine Part Max Diameter,12,2,1,100000002,610000009124,
0.870946,µm,Spine,Spine Part Max Diameter,7,2,1,100000002,610000009125,
1.35417,µm,Spine,Spine Part Max Diameter,7,2,1,100000002,610000009126,
0.905938,µm,Spine,Spine Part Max Diameter,6,4,1,100000002,610000009127,
0.416667,µm,Spine,Spine Part Max Diameter,6,4,1,100000002,610000009128,
1.25,µm,Spine,Spine Part Max Diameter,6,4,1,100000002,610000009129,
0.85825,µm,Spine,Spine Part Max Diameter,4,2,1,100000002,610000009130,
1.07422,µm,Spine,Spine Part Max Diameter,8,4,1,100000003,610000009131,
0.625,µm,Spine,Spine Part Max Diameter,7,3,1,100000003,610000009132,
1.00252,µm,Spine,Spine Part Max Diameter,6,3,1,100000003,610000009133,
0.992413,µm,Spine,Spine Part Max Diameter,3,3,1,100000003,610000009134,
0.416667,µm,Spine,Spine Part Max Diameter,2,2,1,100000003,610000009135,
0.606107,µm,Spine,Spine Part Max Diameter,0,1,1,100000003,610000009136,
0.506044,µm,Spine,Spine Part Max Diameter,0,1,1,100000003,610000009137,
1.20937,µm,Spine,Spine Part Max Diameter,7,3,1,100000003,610000009139,
0.65748,µm,Spine,Spine Part Max Diameter,7,3,1,100000003,610000009140,
1.25,µm,Spine,Spine Part Max Diameter,9,3,1,100000003,610000009141,
1.07886,µm,Spine,Spine Part Max Diameter,8,1,1,100000003,610000009142,
0.625,µm,Spine,Spine Part Max Diameter,7,1,1,100000003,610000009143,
1.08439,µm,Spine,Spine Part Max Diameter,7,1,1,100000003,610000009144,
1.16214,µm,Spine,Spine Part Max Diameter,5,1,1,100000003,610000009145,
0.416667,µm,Spine,Spine Part Max Diameter,5,2,1,100000003,610000009146,
0.981445,µm,Spine,Spine Part Max Diameter,5,3,1,100000003,610000009147,
0.559896,µm,Spine,Spine Part Max Diameter,2,2,1,100000003,610000009148,
0.992781,µm,Spine,Spine Part Max Diameter,1,1,1,100000003,610000009149,
1.09096,µm,Spine,Spine Part Max Diameter,1,1,1,100000003,610000009150,
0.678687,µm,Spine,Spine Part Max Diameter,3,3,1,100000003,610000009151,
0.841467,µm,Spine,Spine Part Max Diameter,9,7,1,100000003,610000009152,
0.672252,µm,Spine,Spine Part Max Diameter,6,5,1,100000003,610000009153,
0.625,µm,Spine,Spine Part Max Diameter,3,2,1,100000003,610000009154,
1.10852,µm,Spine,Spine Part Max Diameter,3,2,1,100000003,610000009155,
1.47546,µm,Spine,Spine Part Max Diameter,3,2,1,100000003,610000009156,
1.17213,µm,Spine,Spine Part Max Diameter,0,1,1,100000003,610000009157,
0.846354,µm,Spine,Spine Part Max Diameter,0,1,1,100000003,610000009158,
1.39745,µm,Spine,Spine Part Max Diameter,0,1,1,100000003,610000009159,
1.52673,µm,Spine,Spine Part Max Diameter,0,1,1,100000003,610000009160,
0.416667,µm,Spine,Spine Part Max Diameter,0,1,1,100000003,610000009161,
1.20616,µm,Spine,Spine Part Max Diameter,2,2,1,100000003,610000009162,
1.23386,µm,Spine,Spine Part Max Diameter,2,2,1,100000003,610000009163,
0.986614,µm,Spine,Spine Part Max Diameter,2,2,1,100000003,610000009164,
1.32611,µm,Spine,Spine Part Max Diameter,2,1,1,100000003,610000009165,
1.75025,µm,Spine,Spine Part Max Diameter,0,1,1,100000003,610000009166,
0.416667,µm,Spine,Spine Part Max Diameter,0,1,1,100000003,610000009167,
1.21528,µm,Spine,Spine Part Max Diameter,0,1,1,100000003,610000009168,
1.50617,µm,Spine,Spine Part Max Diameter,0,1,1,100000003,610000009169,
