
Segment Position Z
 ==================== 
Segment Position Z,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
1408.04,µm,Segment,Segment Position,0,1,1,100000003,510000000877,
1398.67,µm,Segment,Segment Position,3,4,1,100000002,510000000888,
1397.06,µm,Segment,Segment Position,15,6,1,100000002,510000000936,
1397.37,µm,Segment,Segment Position,14,6,1,100000002,510000000947,
1398.82,µm,Segment,Segment Position,13,6,1,100000002,510000000950,
1398.63,µm,Segment,Segment Position,12,6,1,100000002,510000000960,
1398.7,µm,Segment,Segment Position,11,6,1,100000002,510000000967,
1398.84,µm,Segment,Segment Position,10,5,1,100000002,510000000971,
1398.84,µm,Segment,Segment Position,9,5,1,100000002,510000000976,
1398.32,µm,Segment,Segment Position,8,5,1,100000002,510000000981,
1396.18,µm,Segment,Segment Position,15,7,1,100000002,510000000992,
1397.38,µm,Segment,Segment Position,9,4,1,100000002,510000001014,
1398.94,µm,Segment,Segment Position,15,7,1,100000002,510000001045,
1398.72,µm,Segment,Segment Position,14,7,1,100000002,510000001052,
1398.43,µm,Segment,Segment Position,15,8,1,100000002,510000001054,
1398.04,µm,Segment,Segment Position,12,7,1,100000002,510000001071,
1399.64,µm,Segment,Segment Position,13,7,1,100000002,510000001076,
1399.84,µm,Segment,Segment Position,11,5,1,100000002,510000001087,
1399.58,µm,Segment,Segment Position,9,6,1,100000002,510000001096,
1398.94,µm,Segment,Segment Position,11,6,1,100000002,510000001099,
1396.68,µm,Segment,Segment Position,9,5,1,100000002,510000001112,
1400.36,µm,Segment,Segment Position,7,5,1,100000002,510000001118,
1400.11,µm,Segment,Segment Position,5,4,1,100000002,510000001123,
1407.11,µm,Segment,Segment Position,3,2,1,100000002,510000001136,
1403.28,µm,Segment,Segment Position,4,4,1,100000002,510000001148,
1406.32,µm,Segment,Segment Position,7,3,1,100000003,510000001196,
1407.34,µm,Segment,Segment Position,6,2,1,100000003,510000001212,
1408.59,µm,Segment,Segment Position,5,1,1,100000003,510000001236,
1409.01,µm,Segment,Segment Position,4,1,1,100000003,510000001242,
1409.05,µm,Segment,Segment Position,3,1,1,100000003,510000001246,
1409.06,µm,Segment,Segment Position,2,1,1,100000003,510000001251,
1409.61,µm,Segment,Segment Position,1,1,1,100000003,510000001279,
1410.11,µm,Segment,Segment Position,0,1,1,100000003,510000001301,
1415.06,µm,Segment,Segment Position,9,7,1,100000003,510000001337,
1414.78,µm,Segment,Segment Position,8,6,1,100000003,510000001365,
1414.53,µm,Segment,Segment Position,7,6,1,100000003,510000001387,
1413.24,µm,Segment,Segment Position,6,5,1,100000003,510000001389,
1409.7,µm,Segment,Segment Position,5,5,1,100000003,510000001397,
1407.27,µm,Segment,Segment Position,4,5,1,100000003,510000001399,
1407.64,µm,Segment,Segment Position,3,4,1,100000003,510000001410,
1409.77,µm,Segment,Segment Position,2,3,1,100000003,510000001457,
1410.66,µm,Segment,Segment Position,1,2,1,100000003,510000001470,
1414.16,µm,Segment,Segment Position,0,1,1,100000003,510000001520,
1410.37,µm,Segment,Segment Position,12,9,1,100000001,510000001532,
1412.18,µm,Segment,Segment Position,11,8,1,100000001,510000001536,
1413.99,µm,Segment,Segment Position,10,7,1,100000001,510000001553,
1412.49,µm,Segment,Segment Position,9,6,1,100000001,510000001568,
1407.67,µm,Segment,Segment Position,8,5,1,100000001,510000001595,
1402.34,µm,Segment,Segment Position,7,4,1,100000001,510000001598,
1400.83,µm,Segment,Segment Position,6,3,1,100000001,510000001611,
1400.2,µm,Segment,Segment Position,5,2,1,100000001,510000001613,
1401.79,µm,Segment,Segment Position,3,2,1,100000001,510000001637,
1403.83,µm,Segment,Segment Position,2,2,1,100000001,510000001656,
1404.78,µm,Segment,Segment Position,1,2,1,100000001,510000001661,
1405.35,µm,Segment,Segment Position,0,1,1,100000001,510000001665,
1413.44,µm,Segment,Segment Position,11,8,1,100000001,510000001676,
1412.87,µm,Segment,Segment Position,11,7,1,100000001,510000001678,
1399.2,µm,Segment,Segment Position,4,4,1,100000000,510000001735,
1406.37,µm,Segment,Segment Position,3,3,1,100000000,510000001750,
1405.96,µm,Segment,Segment Position,2,2,1,100000000,510000001756,
1405.87,µm,Segment,Segment Position,1,2,1,100000000,510000001758,
1406.24,µm,Segment,Segment Position,0,1,1,100000000,510000001781,
1398.35,µm,Segment,Segment Position,8,3,1,100000001,510000001833,
1399.34,µm,Segment,Segment Position,6,2,1,100000001,510000001838,
1413.23,µm,Segment,Segment Position,9,6,1,100000003,510000001858,
1411.9,µm,Segment,Segment Position,3,3,1,100000002,510000001878,
1408.37,µm,Segment,Segment Position,2,2,1,100000002,510000001892,
1409.77,µm,Segment,Segment Position,1,1,1,100000002,510000001897,
1410.55,µm,Segment,Segment Position,0,1,1,100000002,510000001910,
1399.12,µm,Segment,Segment Position,7,4,1,100000003,510000001951,
1397.81,µm,Segment,Segment Position,12,7,1,100000002,510000002012,
1403.86,µm,Segment,Segment Position,11,6,1,100000002,510000002016,
1404.89,µm,Segment,Segment Position,10,5,1,100000002,510000002022,
1406.43,µm,Segment,Segment Position,9,4,1,100000002,510000002038,
1408.67,µm,Segment,Segment Position,8,3,1,100000002,510000002055,
1409.74,µm,Segment,Segment Position,7,3,1,100000002,510000002089,
1410.06,µm,Segment,Segment Position,6,3,1,100000002,510000002123,
1409.87,µm,Segment,Segment Position,5,2,1,100000002,510000002132,
1408.69,µm,Segment,Segment Position,4,1,1,100000002,510000002159,
1410.13,µm,Segment,Segment Position,3,1,1,100000002,510000002167,
1413.04,µm,Segment,Segment Position,1,1,1,100000002,510000002186,
1414.36,µm,Segment,Segment Position,0,1,1,100000002,510000002206,
1414.49,µm,Segment,Segment Position,10,6,1,100000001,510000002226,
1410.94,µm,Segment,Segment Position,9,5,1,100000001,510000002229,
1414.26,µm,Segment,Segment Position,3,1,1,100000003,510000002262,
1411.67,µm,Segment,Segment Position,2,1,1,100000003,510000002270,
1409.47,µm,Segment,Segment Position,1,1,1,100000003,510000002274,
1409.23,µm,Segment,Segment Position,0,1,1,100000003,510000002321,
1414.83,µm,Segment,Segment Position,3,2,1,100000003,510000002351,
1403.28,µm,Segment,Segment Position,4,4,1,100000003,510000002364,
1406.16,µm,Segment,Segment Position,3,3,1,100000003,510000002395,
1409.79,µm,Segment,Segment Position,2,2,1,100000003,510000002401,
1403.86,µm,Segment,Segment Position,4,3,1,100000003,510000002403,
1415.44,µm,Segment,Segment Position,5,4,1,100000003,510000002409,
1412.73,µm,Segment,Segment Position,4,3,1,100000003,510000002417,
1410.01,µm,Segment,Segment Position,3,2,1,100000003,510000002421,
1410.63,µm,Segment,Segment Position,4,2,1,100000003,510000002432,
1408.83,µm,Segment,Segment Position,1,2,1,100000003,510000002436,
1405.54,µm,Segment,Segment Position,2,2,1,100000003,510000002450,
1414.9,µm,Segment,Segment Position,5,2,1,100000003,510000002502,
1409.63,µm,Segment,Segment Position,4,2,1,100000003,510000002504,
1408.87,µm,Segment,Segment Position,3,4,1,100000000,510000002529,
1406.72,µm,Segment,Segment Position,2,3,1,100000000,510000002542,
1412.55,µm,Segment,Segment Position,1,2,1,100000003,510000002554,
1414.48,µm,Segment,Segment Position,0,1,1,100000003,510000002585,
1412.1,µm,Segment,Segment Position,1,1,1,100000003,510000002590,
1403.64,µm,Segment,Segment Position,3,3,1,100000003,510000002603,
1407.99,µm,Segment,Segment Position,2,2,1,100000003,510000002657,
1409.8,µm,Segment,Segment Position,3,3,1,100000003,510000002706,
1400.79,µm,Segment,Segment Position,15,6,1,100000001,510000002716,
1402.43,µm,Segment,Segment Position,14,6,1,100000001,510000002720,
1405.48,µm,Segment,Segment Position,12,6,1,100000001,510000002739,
1407.5,µm,Segment,Segment Position,11,6,1,100000001,510000002743,
1406.52,µm,Segment,Segment Position,10,6,1,100000001,510000002747,
1405.62,µm,Segment,Segment Position,9,6,1,100000001,510000002759,
1398.54,µm,Segment,Segment Position,10,2,1,100000000,510000002794,
1401.86,µm,Segment,Segment Position,8,2,1,100000000,510000002797,
1402.55,µm,Segment,Segment Position,7,2,1,100000000,510000002819,
1403.93,µm,Segment,Segment Position,6,2,1,100000000,510000002822,
1404.4,µm,Segment,Segment Position,5,2,1,100000000,510000002824,
1405.06,µm,Segment,Segment Position,4,2,1,100000000,510000002832,
1405.81,µm,Segment,Segment Position,3,2,1,100000000,510000002835,
1409.66,µm,Segment,Segment Position,9,7,1,100000000,510000002852,
1409.73,µm,Segment,Segment Position,8,6,1,100000000,510000002858,
1408.23,µm,Segment,Segment Position,7,6,1,100000000,510000002888,
1410.63,µm,Segment,Segment Position,6,5,1,100000000,510000002899,
1408.95,µm,Segment,Segment Position,5,4,1,100000000,510000002915,
1406.69,µm,Segment,Segment Position,4,3,1,100000000,510000002917,
1397.78,µm,Segment,Segment Position,13,4,1,100000000,510000002939,
1400.1,µm,Segment,Segment Position,12,4,1,100000000,510000002975,
1403.22,µm,Segment,Segment Position,11,3,1,100000000,510000002993,
1402.32,µm,Segment,Segment Position,10,3,1,100000000,510000002995,
1401.87,µm,Segment,Segment Position,9,3,1,100000000,510000003026,
1410.57,µm,Segment,Segment Position,8,7,1,100000000,510000003031,
1408.22,µm,Segment,Segment Position,13,3,1,100000000,510000003050,
1405.67,µm,Segment,Segment Position,12,3,1,100000000,510000003072,
1398.42,µm,Segment,Segment Position,13,5,1,100000000,510000003074,
1407.46,µm,Segment,Segment Position,13,4,1,100000000,510000003078,
1398.26,µm,Segment,Segment Position,12,6,1,100000000,510000003086,
1400.4,µm,Segment,Segment Position,11,5,1,100000000,510000003092,
1401.55,µm,Segment,Segment Position,10,4,1,100000000,510000003099,
1401.63,µm,Segment,Segment Position,11,4,1,100000000,510000003105,
1402.9,µm,Segment,Segment Position,11,5,1,100000000,510000003117,
1402.04,µm,Segment,Segment Position,10,4,1,100000000,510000003119,
1402.95,µm,Segment,Segment Position,9,3,1,100000000,510000003132,
1402.2,µm,Segment,Segment Position,8,3,1,100000000,510000003134,
1407.34,µm,Segment,Segment Position,7,5,1,100000000,510000003138,
1405.21,µm,Segment,Segment Position,9,4,1,100000000,510000003158,
1401.15,µm,Segment,Segment Position,11,4,1,100000000,510000003163,
1401.32,µm,Segment,Segment Position,10,3,1,100000000,510000003168,
1414.71,µm,Segment,Segment Position,7,4,1,100000000,510000003171,
1412.9,µm,Segment,Segment Position,6,4,1,100000000,510000003174,
1398.63,µm,Segment,Segment Position,10,3,1,100000000,510000003189,
1406.27,µm,Segment,Segment Position,5,3,1,100000000,510000003193,
1404.28,µm,Segment,Segment Position,5,3,1,100000000,510000003200,
1403.33,µm,Segment,Segment Position,7,3,1,100000000,510000003203,
1404.28,µm,Segment,Segment Position,6,3,1,100000000,510000003209,
1405.27,µm,Segment,Segment Position,4,3,1,100000000,510000003221,
1406.71,µm,Segment,Segment Position,3,4,1,100000000,510000003232,
1407.11,µm,Segment,Segment Position,3,3,1,100000000,510000003235,
1405.78,µm,Segment,Segment Position,15,9,1,100000001,510000003238,
1404.69,µm,Segment,Segment Position,14,8,1,100000001,510000003245,
1403.73,µm,Segment,Segment Position,13,7,1,100000001,510000003256,
1405.64,µm,Segment,Segment Position,15,8,1,100000001,510000003258,
1414.15,µm,Segment,Segment Position,15,5,1,100000001,510000003311,
1411.34,µm,Segment,Segment Position,14,5,1,100000001,510000003332,
1406.85,µm,Segment,Segment Position,13,5,1,100000001,510000003341,
1404.85,µm,Segment,Segment Position,14,7,1,100000001,510000003347,
1399.86,µm,Segment,Segment Position,15,7,1,100000001,510000003361,
1401.9,µm,Segment,Segment Position,14,7,1,100000001,510000003370,
1405.73,µm,Segment,Segment Position,0,1,1,100000000,510000003376,
1412.35,µm,Segment,Segment Position,15,7,1,100000001,510000003385,
1409.33,µm,Segment,Segment Position,14,6,1,100000001,510000003406,
1397.02,µm,Segment,Segment Position,16,7,1,100000001,510000003417,
1400.18,µm,Segment,Segment Position,15,6,1,100000001,510000003431,
1402.84,µm,Segment,Segment Position,14,6,1,100000001,510000003435,
1413.21,µm,Segment,Segment Position,16,7,1,100000001,510000003437,
1413.14,µm,Segment,Segment Position,16,6,1,100000001,510000003440,
1397.26,µm,Segment,Segment Position,16,6,1,100000001,510000003442,
1408.88,µm,Segment,Segment Position,12,7,1,100000001,510000003455,
1401.02,µm,Segment,Segment Position,15,7,1,100000001,510000003468,
1412.14,µm,Segment,Segment Position,15,6,1,100000001,510000003473,
1408.45,µm,Segment,Segment Position,14,6,1,100000001,510000003482,
1406.23,µm,Segment,Segment Position,12,6,1,100000001,510000003492,
1405.28,µm,Segment,Segment Position,10,7,1,100000001,510000003499,
1406.8,µm,Segment,Segment Position,12,6,1,100000001,510000003511,
1405.01,µm,Segment,Segment Position,11,6,1,100000001,510000003516,
1404.89,µm,Segment,Segment Position,10,6,1,100000001,510000003519,
1402.11,µm,Segment,Segment Position,10,7,1,100000001,510000003531,
1404.29,µm,Segment,Segment Position,9,6,1,100000001,510000003536,
1405.46,µm,Segment,Segment Position,8,5,1,100000001,510000003540,
1405.11,µm,Segment,Segment Position,7,5,1,100000001,510000003543,
1405.75,µm,Segment,Segment Position,9,5,1,100000001,510000003552,
1405.55,µm,Segment,Segment Position,6,5,1,100000001,510000003579,
1404.61,µm,Segment,Segment Position,5,4,1,100000001,510000003583,
1405.81,µm,Segment,Segment Position,8,4,1,100000001,510000003594,
1405.62,µm,Segment,Segment Position,7,3,1,100000001,510000003600,
1404.66,µm,Segment,Segment Position,6,3,1,100000001,510000003604,
1398.74,µm,Segment,Segment Position,5,5,1,100000001,510000003606,
1401.97,µm,Segment,Segment Position,4,4,1,100000001,510000003638,
1405.22,µm,Segment,Segment Position,8,3,1,100000001,510000003647,
1408.08,µm,Segment,Segment Position,7,4,1,100000001,510000003658,
1406.01,µm,Segment,Segment Position,6,4,1,100000001,510000003660,
1397.94,µm,Segment,Segment Position,5,4,1,100000001,510000003667,
1408.82,µm,Segment,Segment Position,7,5,1,100000001,510000003673,
1406.51,µm,Segment,Segment Position,5,6,1,100000003,510000003716,
1397.88,µm,Segment,Segment Position,8,4,1,100000003,510000003718,
1396.78,µm,Segment,Segment Position,7,4,1,100000003,510000003720,
1397.09,µm,Segment,Segment Position,6,4,1,100000003,510000003734,
1398.91,µm,Segment,Segment Position,5,4,1,100000003,510000003738,
1403.94,µm,Segment,Segment Position,4,4,1,100000003,510000003757,
1398.82,µm,Segment,Segment Position,5,5,1,100000003,510000003778,
1396.6,µm,Segment,Segment Position,7,5,1,100000003,510000003780,
1397.6,µm,Segment,Segment Position,6,5,1,100000003,510000003793,
1412.94,µm,Segment,Segment Position,7,7,1,100000003,510000003800,
1413.72,µm,Segment,Segment Position,7,6,1,100000003,510000003805,
1398.39,µm,Segment,Segment Position,9,3,1,100000001,510000003818,
1398.48,µm,Segment,Segment Position,8,2,1,100000001,510000003826,
1398.22,µm,Segment,Segment Position,7,1,1,100000001,510000003830,
1397.63,µm,Segment,Segment Position,5,1,1,100000001,510000003843,
1397.87,µm,Segment,Segment Position,4,1,1,100000001,510000003863,
1399.86,µm,Segment,Segment Position,3,1,1,100000001,510000003868,
1401.59,µm,Segment,Segment Position,1,1,1,100000001,510000003873,
1404.05,µm,Segment,Segment Position,0,1,1,100000001,510000003880,
1398.44,µm,Segment,Segment Position,9,2,1,100000001,510000003897,
1406.61,µm,Segment,Segment Position,4,3,1,100000003,510000003909,
1398.82,µm,Segment,Segment Position,19,8,1,100000001,510000003922,
1399.93,µm,Segment,Segment Position,18,7,1,100000001,510000003925,
1400.26,µm,Segment,Segment Position,17,6,1,100000001,510000003931,
1400.52,µm,Segment,Segment Position,16,6,1,100000001,510000003934,
1400.13,µm,Segment,Segment Position,15,5,1,100000001,510000003940,
1399.98,µm,Segment,Segment Position,14,4,1,100000001,510000003943,
1399.81,µm,Segment,Segment Position,13,4,1,100000001,510000003948,
1400.07,µm,Segment,Segment Position,12,4,1,100000001,510000003965,
1401.54,µm,Segment,Segment Position,11,4,1,100000001,510000003971,
1401.3,µm,Segment,Segment Position,10,3,1,100000001,510000003995,
1400.12,µm,Segment,Segment Position,9,3,1,100000001,510000004029,
1402.09,µm,Segment,Segment Position,8,2,1,100000001,510000004051,
1402.71,µm,Segment,Segment Position,7,2,1,100000001,510000004059,
1403.07,µm,Segment,Segment Position,6,1,1,100000001,510000004061,
1403.63,µm,Segment,Segment Position,5,1,1,100000001,510000004064,
1404.33,µm,Segment,Segment Position,4,1,1,100000001,510000004066,
1405.2,µm,Segment,Segment Position,3,1,1,100000001,510000004076,
1407.38,µm,Segment,Segment Position,2,1,1,100000001,510000004093,
1409.35,µm,Segment,Segment Position,1,1,1,100000001,510000004096,
1410.24,µm,Segment,Segment Position,0,1,1,100000001,510000004108,
1400.67,µm,Segment,Segment Position,19,7,1,100000001,510000004148,
1398.24,µm,Segment,Segment Position,18,6,1,100000001,510000004159,
1397.67,µm,Segment,Segment Position,15,4,1,100000001,510000004183,
1401.13,µm,Segment,Segment Position,17,7,1,100000001,510000004188,
1401.9,µm,Segment,Segment Position,16,5,1,100000001,510000004193,
1402.52,µm,Segment,Segment Position,14,5,1,100000001,510000004210,
1398.97,µm,Segment,Segment Position,14,5,1,100000001,510000004229,
1403.93,µm,Segment,Segment Position,12,3,1,100000001,510000004239,
1400.99,µm,Segment,Segment Position,12,5,1,100000001,510000004242,
1402.88,µm,Segment,Segment Position,12,4,1,100000001,510000004245,
1398.31,µm,Segment,Segment Position,10,4,1,100000001,510000004260,
1401.54,µm,Segment,Segment Position,9,2,1,100000001,510000004275,
1402.63,µm,Segment,Segment Position,8,3,1,100000001,510000004278,
1401.17,µm,Segment,Segment Position,5,3,1,100000003,510000004281,
1401.55,µm,Segment,Segment Position,4,3,1,100000003,510000004285,
1403.46,µm,Segment,Segment Position,3,3,1,100000003,510000004291,
1396.41,µm,Segment,Segment Position,7,3,1,100000003,510000004330,
1401.28,µm,Segment,Segment Position,5,2,1,100000003,510000004336,
1406.33,µm,Segment,Segment Position,5,2,1,100000003,510000004374,
1397.59,µm,Segment,Segment Position,7,2,1,100000001,510000004390,
1401.4,µm,Segment,Segment Position,2,1,1,100000001,510000004414,
1403.95,µm,Segment,Segment Position,1,1,1,100000001,510000004419,
1401.67,µm,Segment,Segment Position,5,4,1,100000002,510000004435,
1404.58,µm,Segment,Segment Position,4,3,1,100000002,510000004439,
1407.02,µm,Segment,Segment Position,3,2,1,100000002,510000004455,
1397.86,µm,Segment,Segment Position,3,2,1,100000001,510000004495,
1411.09,µm,Segment,Segment Position,5,4,1,100000002,510000004505,
1412.33,µm,Segment,Segment Position,4,3,1,100000002,510000004525,
1412.22,µm,Segment,Segment Position,3,3,1,100000002,510000004532,
1414.27,µm,Segment,Segment Position,2,2,1,100000002,510000004537,
1414.93,µm,Segment,Segment Position,1,1,1,100000002,510000004579,
1414.03,µm,Segment,Segment Position,5,3,1,100000002,510000004594,
1410.14,µm,Segment,Segment Position,4,4,1,100000002,510000004604,
1410.77,µm,Segment,Segment Position,4,2,1,100000002,510000004612,
1412.25,µm,Segment,Segment Position,3,2,1,100000002,510000004615,
1412.28,µm,Segment,Segment Position,4,3,1,100000002,510000004621,
1415.43,µm,Segment,Segment Position,3,2,1,100000002,510000004627,
1404.5,µm,Segment,Segment Position,12,6,1,100000002,510000004644,
1410.97,µm,Segment,Segment Position,8,5,1,100000001,510000004670,
1411.27,µm,Segment,Segment Position,7,5,1,100000001,510000004680,
1409.64,µm,Segment,Segment Position,6,4,1,100000001,510000004695,
1409.55,µm,Segment,Segment Position,5,4,1,100000001,510000004705,
1409.78,µm,Segment,Segment Position,4,3,1,100000001,510000004716,
1409.71,µm,Segment,Segment Position,3,2,1,100000001,510000004718,
1409.07,µm,Segment,Segment Position,2,2,1,100000001,510000004731,
1414.22,µm,Segment,Segment Position,12,5,1,100000003,510000004750,
1411.47,µm,Segment,Segment Position,11,5,1,100000003,510000004756,
1410.53,µm,Segment,Segment Position,10,4,1,100000003,510000004764,
1410.45,µm,Segment,Segment Position,9,3,1,100000003,510000004770,
1409.65,µm,Segment,Segment Position,8,2,1,100000003,510000004792,
1408.69,µm,Segment,Segment Position,7,1,1,100000003,510000004795,
1414.2,µm,Segment,Segment Position,12,6,1,100000003,510000004823,
1402.72,µm,Segment,Segment Position,12,5,1,100000002,510000004827,
1403.72,µm,Segment,Segment Position,11,5,1,100000002,510000004829,
1412.79,µm,Segment,Segment Position,9,7,1,100000001,510000004848,
1411.57,µm,Segment,Segment Position,8,6,1,100000001,510000004851,
1400.65,µm,Segment,Segment Position,3,2,1,100000003,510000004905,
1397.37,µm,Segment,Segment Position,6,2,1,100000001,510000004931,
1402.72,µm,Segment,Segment Position,12,6,1,100000002,510000004933,
1403.82,µm,Segment,Segment Position,12,3,1,100000002,510000004935,
1400.49,µm,Segment,Segment Position,11,3,1,100000002,510000004964,
1399.45,µm,Segment,Segment Position,10,2,1,100000002,510000004970,
1401.88,µm,Segment,Segment Position,9,2,1,100000002,510000004981,
1404.47,µm,Segment,Segment Position,8,1,1,100000002,510000004991,
1405.71,µm,Segment,Segment Position,7,1,1,100000002,510000004997,
1408.15,µm,Segment,Segment Position,6,1,1,100000002,510000005026,
1409.05,µm,Segment,Segment Position,5,1,1,100000002,510000005030,
1413.08,µm,Segment,Segment Position,9,5,1,100000002,510000005062,
1410.11,µm,Segment,Segment Position,8,4,1,100000002,510000005065,
1412.02,µm,Segment,Segment Position,9,6,1,100000001,510000005072,
1405.01,µm,Segment,Segment Position,10,4,1,100000002,510000005074,
1406.14,µm,Segment,Segment Position,9,4,1,100000002,510000005096,
1409.29,µm,Segment,Segment Position,6,5,1,100000001,510000005100,
1408.59,µm,Segment,Segment Position,4,4,1,100000001,510000005128,
1408.12,µm,Segment,Segment Position,3,3,1,100000001,510000005130,
1406.87,µm,Segment,Segment Position,2,3,1,100000001,510000005174,
1413.6,µm,Segment,Segment Position,2,2,1,100000001,510000005202,
1413.75,µm,Segment,Segment Position,1,1,1,100000001,510000005263,
1412.99,µm,Segment,Segment Position,0,1,1,100000001,510000005272,
1404.93,µm,Segment,Segment Position,7,3,1,100000003,510000005339,
1407.72,µm,Segment,Segment Position,9,3,1,100000002,510000005353,
1404.7,µm,Segment,Segment Position,13,2,1,100000002,510000005370,
1403.71,µm,Segment,Segment Position,12,1,1,100000002,510000005374,
1403.64,µm,Segment,Segment Position,11,1,1,100000002,510000005376,
1403.98,µm,Segment,Segment Position,10,1,1,100000002,510000005382,
1403.94,µm,Segment,Segment Position,9,1,1,100000002,510000005388,
1408.99,µm,Segment,Segment Position,5,5,1,100000001,510000005391,
1410.02,µm,Segment,Segment Position,6,4,1,100000001,510000005394,
1406.11,µm,Segment,Segment Position,12,2,1,100000002,510000005404,
1405.47,µm,Segment,Segment Position,11,2,1,100000002,510000005412,
1404.08,µm,Segment,Segment Position,10,2,1,100000002,510000005425,
1403.6,µm,Segment,Segment Position,9,2,1,100000002,510000005439,
1404.07,µm,Segment,Segment Position,8,2,1,100000002,510000005449,
1403.36,µm,Segment,Segment Position,11,3,1,100000002,510000005468,
1407.71,µm,Segment,Segment Position,9,5,1,100000001,510000005488,
1406.85,µm,Segment,Segment Position,8,4,1,100000001,510000005491,
1406.07,µm,Segment,Segment Position,7,4,1,100000001,510000005493,
1406.14,µm,Segment,Segment Position,6,4,1,100000001,510000005499,
1408.17,µm,Segment,Segment Position,5,3,1,100000001,510000005509,
1410.86,µm,Segment,Segment Position,4,2,1,100000001,510000005538,
1406.69,µm,Segment,Segment Position,12,3,1,100000002,510000005540,
1405.55,µm,Segment,Segment Position,5,2,1,100000001,510000005548,
1408.47,µm,Segment,Segment Position,4,2,1,100000001,510000005577,
1410.05,µm,Segment,Segment Position,3,1,1,100000001,510000005582,
1410.61,µm,Segment,Segment Position,2,1,1,100000001,510000005604,
1410.36,µm,Segment,Segment Position,1,1,1,100000001,510000005607,
1410.9,µm,Segment,Segment Position,0,1,1,100000001,510000005627,
1404.79,µm,Segment,Segment Position,5,3,1,100000001,510000005646,
1405.01,µm,Segment,Segment Position,7,5,1,100000001,510000005652,
1405.19,µm,Segment,Segment Position,11,2,1,100000002,510000005674,
1404.9,µm,Segment,Segment Position,10,2,1,100000002,510000005679,
1407.24,µm,Segment,Segment Position,3,4,1,100000001,510000005696,
1408.44,µm,Segment,Segment Position,9,4,1,100000001,510000005700,
1399.96,µm,Segment,Segment Position,10,3,1,100000002,510000005724,
1405.44,µm,Segment,Segment Position,8,5,1,100000001,510000005734,
