
Segment Number of Voxel Ch=1 Img=1
 ==================== 
Segment Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
388,,Segment,1,14,Image 1,7,1,100000001,510000000060,
240,,Segment,1,13,Image 1,6,1,100000001,510000000065,
439,,Segment,1,12,Image 1,5,1,100000001,510000000069,
408,,Segment,1,11,Image 1,5,1,100000001,510000000074,
112,,Segment,1,10,Image 1,5,1,100000001,510000000076,
140,,Segment,1,9,Image 1,5,1,100000001,510000000078,
295,,Segment,1,8,Image 1,5,1,100000001,510000000086,
248,,Segment,1,7,Image 1,4,1,100000001,510000000093,
1315,,Segment,1,6,Image 1,4,1,100000001,510000000129,
389,,Segment,1,4,Image 1,3,1,100000001,510000000139,
179,,Segment,1,3,Image 1,3,1,100000001,510000000148,
310,,Segment,1,2,Image 1,2,1,100000001,510000000168,
252,,Segment,1,1,Image 1,2,1,100000001,510000000184,
621,,Segment,1,0,Image 1,1,1,100000001,510000000228,
572,,Segment,1,14,Image 1,6,1,100000002,510000000278,
524,,Segment,1,13,Image 1,6,1,100000002,510000000298,
361,,Segment,1,12,Image 1,6,1,100000002,510000000319,
111,,Segment,1,11,Image 1,5,1,100000002,510000000321,
454,,Segment,1,10,Image 1,5,1,100000002,510000000356,
549,,Segment,1,9,Image 1,5,1,100000002,510000000395,
142,,Segment,1,7,Image 1,4,1,100000002,510000000400,
53,,Segment,1,6,Image 1,4,1,100000002,510000000402,
213,,Segment,1,5,Image 1,3,1,100000002,510000000421,
325,,Segment,1,4,Image 1,3,1,100000002,510000000438,
129,,Segment,1,3,Image 1,3,1,100000002,510000000443,
413,,Segment,1,2,Image 1,2,1,100000002,510000000496,
668,,Segment,1,1,Image 1,2,1,100000002,510000000517,
432,,Segment,1,0,Image 1,1,1,100000002,510000000546,
274,,Segment,1,14,Image 1,7,1,100000002,510000000558,
155,,Segment,1,13,Image 1,7,1,100000002,510000000563,
332,,Segment,1,12,Image 1,5,1,100000002,510000000575,
576,,Segment,1,12,Image 1,7,1,100000002,510000000617,
454,,Segment,1,11,Image 1,6,1,100000002,510000000653,
257,,Segment,1,12,Image 1,6,1,100000002,510000000658,
382,,Segment,1,11,Image 1,6,1,100000002,510000000676,
303,,Segment,1,10,Image 1,6,1,100000002,510000000695,
285,,Segment,1,11,Image 1,7,1,100000002,510000000709,
104,,Segment,1,4,Image 1,4,1,100000002,510000000728,
128,,Segment,1,3,Image 1,3,1,100000002,510000000734,
432,,Segment,1,2,Image 1,3,1,100000002,510000000757,
585,,Segment,1,8,Image 1,4,1,100000003,510000000804,
352,,Segment,1,7,Image 1,3,1,100000003,510000000811,
635,,Segment,1,6,Image 1,3,1,100000003,510000000820,
219,,Segment,1,5,Image 1,3,1,100000003,510000000828,
559,,Segment,1,4,Image 1,2,1,100000003,510000000840,
194,,Segment,1,3,Image 1,2,1,100000003,510000000842,
695,,Segment,1,2,Image 1,2,1,100000003,510000000860,
786,,Segment,1,0,Image 1,1,1,100000003,510000000877,
48,,Segment,1,3,Image 1,4,1,100000002,510000000888,
508,,Segment,1,15,Image 1,6,1,100000002,510000000936,
411,,Segment,1,14,Image 1,6,1,100000002,510000000947,
332,,Segment,1,13,Image 1,6,1,100000002,510000000950,
484,,Segment,1,12,Image 1,6,1,100000002,510000000960,
144,,Segment,1,11,Image 1,6,1,100000002,510000000967,
267,,Segment,1,10,Image 1,5,1,100000002,510000000971,
269,,Segment,1,9,Image 1,5,1,100000002,510000000976,
254,,Segment,1,8,Image 1,5,1,100000002,510000000981,
30,,Segment,1,15,Image 1,7,1,100000002,510000000992,
346,,Segment,1,9,Image 1,4,1,100000002,510000001014,
445,,Segment,1,15,Image 1,7,1,100000002,510000001045,
382,,Segment,1,14,Image 1,7,1,100000002,510000001052,
78,,Segment,1,15,Image 1,8,1,100000002,510000001054,
359,,Segment,1,12,Image 1,7,1,100000002,510000001071,
268,,Segment,1,13,Image 1,7,1,100000002,510000001076,
257,,Segment,1,11,Image 1,5,1,100000002,510000001087,
285,,Segment,1,9,Image 1,6,1,100000002,510000001096,
170,,Segment,1,11,Image 1,6,1,100000002,510000001099,
171,,Segment,1,9,Image 1,5,1,100000002,510000001112,
158,,Segment,1,7,Image 1,5,1,100000002,510000001118,
119,,Segment,1,5,Image 1,4,1,100000002,510000001123,
246,,Segment,1,3,Image 1,2,1,100000002,510000001136,
130,,Segment,1,4,Image 1,4,1,100000002,510000001148,
327,,Segment,1,7,Image 1,3,1,100000003,510000001196,
368,,Segment,1,6,Image 1,2,1,100000003,510000001212,
624,,Segment,1,5,Image 1,1,1,100000003,510000001236,
224,,Segment,1,4,Image 1,1,1,100000003,510000001242,
353,,Segment,1,3,Image 1,1,1,100000003,510000001246,
494,,Segment,1,2,Image 1,1,1,100000003,510000001251,
844,,Segment,1,1,Image 1,1,1,100000003,510000001279,
251,,Segment,1,0,Image 1,1,1,100000003,510000001301,
366,,Segment,1,9,Image 1,7,1,100000003,510000001337,
575,,Segment,1,8,Image 1,6,1,100000003,510000001365,
194,,Segment,1,7,Image 1,6,1,100000003,510000001387,
122,,Segment,1,6,Image 1,5,1,100000003,510000001389,
378,,Segment,1,5,Image 1,5,1,100000003,510000001397,
72,,Segment,1,4,Image 1,5,1,100000003,510000001399,
126,,Segment,1,3,Image 1,4,1,100000003,510000001410,
566,,Segment,1,2,Image 1,3,1,100000003,510000001457,
239,,Segment,1,1,Image 1,2,1,100000003,510000001470,
1649,,Segment,1,0,Image 1,1,1,100000003,510000001520,
108,,Segment,1,12,Image 1,9,1,100000001,510000001532,
143,,Segment,1,11,Image 1,8,1,100000001,510000001536,
202,,Segment,1,10,Image 1,7,1,100000001,510000001553,
187,,Segment,1,9,Image 1,6,1,100000001,510000001568,
283,,Segment,1,8,Image 1,5,1,100000001,510000001595,
121,,Segment,1,7,Image 1,4,1,100000001,510000001598,
280,,Segment,1,6,Image 1,3,1,100000001,510000001611,
184,,Segment,1,5,Image 1,2,1,100000001,510000001613,
351,,Segment,1,3,Image 1,2,1,100000001,510000001637,
409,,Segment,1,2,Image 1,2,1,100000001,510000001656,
208,,Segment,1,1,Image 1,2,1,100000001,510000001661,
205,,Segment,1,0,Image 1,1,1,100000001,510000001665,
236,,Segment,1,11,Image 1,8,1,100000001,510000001676,
131,,Segment,1,11,Image 1,7,1,100000001,510000001678,
708,,Segment,1,4,Image 1,4,1,100000000,510000001735,
461,,Segment,1,3,Image 1,3,1,100000000,510000001750,
778,,Segment,1,2,Image 1,2,1,100000000,510000001756,
328,,Segment,1,1,Image 1,2,1,100000000,510000001758,
658,,Segment,1,0,Image 1,1,1,100000000,510000001781,
414,,Segment,1,8,Image 1,3,1,100000001,510000001833,
330,,Segment,1,6,Image 1,2,1,100000001,510000001838,
230,,Segment,1,9,Image 1,6,1,100000003,510000001858,
448,,Segment,1,3,Image 1,3,1,100000002,510000001878,
343,,Segment,1,2,Image 1,2,1,100000002,510000001892,
461,,Segment,1,1,Image 1,1,1,100000002,510000001897,
598,,Segment,1,0,Image 1,1,1,100000002,510000001910,
644,,Segment,1,7,Image 1,4,1,100000003,510000001951,
578,,Segment,1,12,Image 1,7,1,100000002,510000002012,
108,,Segment,1,11,Image 1,6,1,100000002,510000002016,
200,,Segment,1,10,Image 1,5,1,100000002,510000002022,
283,,Segment,1,9,Image 1,4,1,100000002,510000002038,
310,,Segment,1,8,Image 1,3,1,100000002,510000002055,
453,,Segment,1,7,Image 1,3,1,100000002,510000002089,
515,,Segment,1,6,Image 1,3,1,100000002,510000002123,
402,,Segment,1,5,Image 1,2,1,100000002,510000002132,
665,,Segment,1,4,Image 1,1,1,100000002,510000002159,
590,,Segment,1,3,Image 1,1,1,100000002,510000002167,
719,,Segment,1,1,Image 1,1,1,100000002,510000002186,
843,,Segment,1,0,Image 1,1,1,100000002,510000002206,
586,,Segment,1,10,Image 1,6,1,100000001,510000002226,
118,,Segment,1,9,Image 1,5,1,100000001,510000002229,
816,,Segment,1,3,Image 1,1,1,100000003,510000002262,
234,,Segment,1,2,Image 1,1,1,100000003,510000002270,
177,,Segment,1,1,Image 1,1,1,100000003,510000002274,
406,,Segment,1,0,Image 1,1,1,100000003,510000002321,
321,,Segment,1,3,Image 1,2,1,100000003,510000002351,
140,,Segment,1,4,Image 1,4,1,100000003,510000002364,
313,,Segment,1,3,Image 1,3,1,100000003,510000002395,
185,,Segment,1,2,Image 1,2,1,100000003,510000002401,
81,,Segment,1,4,Image 1,3,1,100000003,510000002403,
168,,Segment,1,5,Image 1,4,1,100000003,510000002409,
264,,Segment,1,4,Image 1,3,1,100000003,510000002417,
169,,Segment,1,3,Image 1,2,1,100000003,510000002421,
194,,Segment,1,4,Image 1,2,1,100000003,510000002432,
201,,Segment,1,1,Image 1,2,1,100000003,510000002436,
470,,Segment,1,2,Image 1,2,1,100000003,510000002450,
823,,Segment,1,5,Image 1,2,1,100000003,510000002502,
221,,Segment,1,4,Image 1,2,1,100000003,510000002504,
508,,Segment,1,3,Image 1,4,1,100000000,510000002529,
424,,Segment,1,2,Image 1,3,1,100000000,510000002542,
167,,Segment,1,1,Image 1,2,1,100000003,510000002554,
584,,Segment,1,0,Image 1,1,1,100000003,510000002585,
179,,Segment,1,1,Image 1,1,1,100000003,510000002590,
133,,Segment,1,3,Image 1,3,1,100000003,510000002603,
817,,Segment,1,2,Image 1,2,1,100000003,510000002657,
538,,Segment,1,3,Image 1,3,1,100000003,510000002706,
230,,Segment,1,15,Image 1,6,1,100000001,510000002716,
144,,Segment,1,14,Image 1,6,1,100000001,510000002720,
386,,Segment,1,12,Image 1,6,1,100000001,510000002739,
132,,Segment,1,11,Image 1,6,1,100000001,510000002743,
122,,Segment,1,10,Image 1,6,1,100000001,510000002747,
253,,Segment,1,9,Image 1,6,1,100000001,510000002759,
525,,Segment,1,10,Image 1,2,1,100000000,510000002794,
164,,Segment,1,8,Image 1,2,1,100000000,510000002797,
1331,,Segment,1,7,Image 1,2,1,100000000,510000002819,
591,,Segment,1,6,Image 1,2,1,100000000,510000002822,
545,,Segment,1,5,Image 1,2,1,100000000,510000002824,
506,,Segment,1,4,Image 1,2,1,100000000,510000002832,
414,,Segment,1,3,Image 1,2,1,100000000,510000002835,
138,,Segment,1,9,Image 1,7,1,100000000,510000002852,
150,,Segment,1,8,Image 1,6,1,100000000,510000002858,
670,,Segment,1,7,Image 1,6,1,100000000,510000002888,
289,,Segment,1,6,Image 1,5,1,100000000,510000002899,
666,,Segment,1,5,Image 1,4,1,100000000,510000002915,
170,,Segment,1,4,Image 1,3,1,100000000,510000002917,
273,,Segment,1,13,Image 1,4,1,100000000,510000002939,
983,,Segment,1,12,Image 1,4,1,100000000,510000002975,
926,,Segment,1,11,Image 1,3,1,100000000,510000002993,
92,,Segment,1,10,Image 1,3,1,100000000,510000002995,
730,,Segment,1,9,Image 1,3,1,100000000,510000003026,
146,,Segment,1,8,Image 1,7,1,100000000,510000003031,
158,,Segment,1,13,Image 1,3,1,100000000,510000003050,
1124,,Segment,1,12,Image 1,3,1,100000000,510000003072,
86,,Segment,1,13,Image 1,5,1,100000000,510000003074,
79,,Segment,1,13,Image 1,4,1,100000000,510000003078,
153,,Segment,1,12,Image 1,6,1,100000000,510000003086,
182,,Segment,1,11,Image 1,5,1,100000000,510000003092,
190,,Segment,1,10,Image 1,4,1,100000000,510000003099,
158,,Segment,1,11,Image 1,4,1,100000000,510000003105,
156,,Segment,1,11,Image 1,5,1,100000000,510000003117,
145,,Segment,1,10,Image 1,4,1,100000000,510000003119,
274,,Segment,1,9,Image 1,3,1,100000000,510000003132,
182,,Segment,1,8,Image 1,3,1,100000000,510000003134,
188,,Segment,1,7,Image 1,5,1,100000000,510000003138,
271,,Segment,1,9,Image 1,4,1,100000000,510000003158,
216,,Segment,1,11,Image 1,4,1,100000000,510000003163,
305,,Segment,1,10,Image 1,3,1,100000000,510000003168,
122,,Segment,1,7,Image 1,4,1,100000000,510000003171,
149,,Segment,1,6,Image 1,4,1,100000000,510000003174,
296,,Segment,1,10,Image 1,3,1,100000000,510000003189,
394,,Segment,1,5,Image 1,3,1,100000000,510000003193,
321,,Segment,1,5,Image 1,3,1,100000000,510000003200,
437,,Segment,1,7,Image 1,3,1,100000000,510000003203,
369,,Segment,1,6,Image 1,3,1,100000000,510000003209,
458,,Segment,1,4,Image 1,3,1,100000000,510000003221,
168,,Segment,1,3,Image 1,4,1,100000000,510000003232,
126,,Segment,1,3,Image 1,3,1,100000000,510000003235,
33,,Segment,1,15,Image 1,9,1,100000001,510000003238,
102,,Segment,1,14,Image 1,8,1,100000001,510000003245,
188,,Segment,1,13,Image 1,7,1,100000001,510000003256,
47,,Segment,1,15,Image 1,8,1,100000001,510000003258,
997,,Segment,1,15,Image 1,5,1,100000001,510000003311,
781,,Segment,1,14,Image 1,5,1,100000001,510000003332,
683,,Segment,1,13,Image 1,5,1,100000001,510000003341,
134,,Segment,1,14,Image 1,7,1,100000001,510000003347,
235,,Segment,1,15,Image 1,7,1,100000001,510000003361,
180,,Segment,1,14,Image 1,7,1,100000001,510000003370,
16,,Segment,1,0,Image 1,1,1,100000000,510000003376,
203,,Segment,1,15,Image 1,7,1,100000001,510000003385,
701,,Segment,1,14,Image 1,6,1,100000001,510000003406,
136,,Segment,1,16,Image 1,7,1,100000001,510000003417,
382,,Segment,1,15,Image 1,6,1,100000001,510000003431,
223,,Segment,1,14,Image 1,6,1,100000001,510000003435,
231,,Segment,1,16,Image 1,7,1,100000001,510000003437,
296,,Segment,1,16,Image 1,6,1,100000001,510000003440,
110,,Segment,1,16,Image 1,6,1,100000001,510000003442,
169,,Segment,1,12,Image 1,7,1,100000001,510000003455,
183,,Segment,1,15,Image 1,7,1,100000001,510000003468,
189,,Segment,1,15,Image 1,6,1,100000001,510000003473,
305,,Segment,1,14,Image 1,6,1,100000001,510000003482,
517,,Segment,1,12,Image 1,6,1,100000001,510000003492,
101,,Segment,1,10,Image 1,7,1,100000001,510000003499,
374,,Segment,1,12,Image 1,6,1,100000001,510000003511,
128,,Segment,1,11,Image 1,6,1,100000001,510000003516,
160,,Segment,1,10,Image 1,6,1,100000001,510000003519,
166,,Segment,1,10,Image 1,7,1,100000001,510000003531,
129,,Segment,1,9,Image 1,6,1,100000001,510000003536,
97,,Segment,1,8,Image 1,5,1,100000001,510000003540,
158,,Segment,1,7,Image 1,5,1,100000001,510000003543,
204,,Segment,1,9,Image 1,5,1,100000001,510000003552,
