
Spine Attachment Pt Position
 ==================== 
Spine Attachment Pt Position X,Spine Attachment Pt Position Y,Spine Attachment Pt Position Z,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
367.1,20737.3,1404.87,µm,Spine,Spine Attachment Pt Position,13,2,1,,610000009198,
314.092,20663.5,1406.66,µm,Spine,Spine Attachment Pt Position,13,5,1,100000001,610000008766,
307.215,20733.8,1405.02,µm,Spine,Spine Attachment Pt Position,14,5,1,100000001,610000008541,
313.8,20663.7,1411.84,µm,Spine,Spine Attachment Pt Position,14,5,1,100000001,610000008798,
307.608,20734.6,1402.25,µm,Spine,Spine Attachment Pt Position,14,5,1,100000001,610000008814,
307.599,20734.6,1402.67,µm,Spine,Spine Attachment Pt Position,14,5,1,,610000009226,
312.289,20662.7,1408.45,µm,Spine,Spine Attachment Pt Position,14,6,1,100000001,610000008486,
313.188,20658.1,1410.08,µm,Spine,Spine Attachment Pt Position,14,6,1,100000001,610000008884,
388.391,20676.7,1397.53,µm,Spine,Spine Attachment Pt Position,14,6,1,,610000009176,
363.026,20688,1399.05,µm,Spine,Spine Attachment Pt Position,14,6,1,,610000009186,
318.291,20659.9,1397.22,µm,Spine,Spine Attachment Pt Position,14,7,1,100000001,610000008817,
360.23,20690.2,1401.87,µm,Spine,Spine Attachment Pt Position,14,7,1,,610000009184,
326.138,20670.4,1401.24,µm,Spine,Spine Attachment Pt Position,14,7,1,,610000009185,
329.953,20671.5,1404.6,µm,Spine,Spine Attachment Pt Position,14,8,1,,610000009186,
307.413,20739.6,1397.36,µm,Spine,Spine Attachment Pt Position,15,4,1,100000001,610000008713,
307.743,20739,1397.44,µm,Spine,Spine Attachment Pt Position,15,4,1,100000001,610000008808,
307.765,20738,1397.42,µm,Spine,Spine Attachment Pt Position,15,4,1,,610000009227,
306.722,20737,1397.44,µm,Spine,Spine Attachment Pt Position,15,4,1,,610000009228,
305.375,20670.8,1412.76,µm,Spine,Spine Attachment Pt Position,15,5,1,,610000009189,
306.284,20671,1413.04,µm,Spine,Spine Attachment Pt Position,15,5,1,,610000009190,
307.162,20671.2,1413.27,µm,Spine,Spine Attachment Pt Position,15,5,1,,610000009191,
384.077,20675.7,1396.36,µm,Spine,Spine Attachment Pt Position,15,6,1,,610000009175,
330.216,20670.2,1399.51,µm,Spine,Spine Attachment Pt Position,15,6,1,,610000009184,
311.394,20667.9,1399.57,µm,Spine,Spine Attachment Pt Position,15,6,1,,610000009193,
397.078,20678,1399.06,µm,Spine,Spine Attachment Pt Position,15,7,1,,610000009177,
315.047,20658.5,1413.56,µm,Spine,Spine Attachment Pt Position,16,7,1,,610000009192,
300.704,20742.7,1400.65,µm,Spine,Spine Attachment Pt Position,19,7,1,,610000009229,
284.818,20705.5,1411.92,µm,Spine,Spine Attachment Pt Position,2,1,1,100000001,610000008759,
294.294,20715.5,1406.77,µm,Spine,Spine Attachment Pt Position,2,1,1,100000001,610000008918,
326.182,20734.7,1415.4,µm,Spine,Spine Attachment Pt Position,2,1,1,,610000009205,
286.659,20708.7,1414.9,µm,Spine,Spine Attachment Pt Position,2,2,1,100000001,610000008570,
289.514,20716.9,1409.56,µm,Spine,Spine Attachment Pt Position,2,2,1,100000001,610000008667,
337.178,20734.4,1411.19,µm,Spine,Spine Attachment Pt Position,2,2,1,100000003,610000008693,
289.528,20712.9,1411.23,µm,Spine,Spine Attachment Pt Position,2,2,1,100000001,610000008829,
347.937,20726.9,1406.29,µm,Spine,Spine Attachment Pt Position,2,2,1,100000003,610000008846,
320.306,20743.3,1402.23,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000009173,
319.934,20689.2,1401.84,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000009176,
318.057,20752.6,1402.8,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000009179,
386.026,20712.4,1409.67,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000009187,
288.969,20712.7,1410.45,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000009204,
327.604,20733.2,1414.52,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000009206,
329.511,20729.4,1414.78,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000009207,
289.707,20716.3,1409.34,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000009214,
290.215,20714.4,1408.88,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000009215,
316.431,20697.3,1414.01,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000009232,
317.483,20698.7,1408.53,µm,Spine,Spine Attachment Pt Position,2,3,1,,610000009173,
314.723,20700.7,1406.97,µm,Spine,Spine Attachment Pt Position,2,3,1,,610000009174,
317.977,20691.4,1400.64,µm,Spine,Spine Attachment Pt Position,2,3,1,,610000009175,
279.601,20713.6,1409.58,µm,Spine,Spine Attachment Pt Position,3,1,1,,610000009238,
394.233,20713,1407.4,µm,Spine,Spine Attachment Pt Position,3,2,1,100000002,610000008810,
394.876,20712.8,1406.84,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000009189,
349.076,20714,1399.8,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000009193,
349.68,20715.2,1399.35,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000009194,
349.993,20716.5,1399.4,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000009195,
300.957,20705.9,1399.05,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000009197,
279.017,20712.9,1411.25,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000009236,
317.647,20741.2,1396.36,µm,Spine,Spine Attachment Pt Position,3,3,1,100000003,610000008834,
317.61,20738.1,1396.41,µm,Spine,Spine Attachment Pt Position,3,3,1,,610000009172,
394.477,20716.6,1415.82,µm,Spine,Spine Attachment Pt Position,3,3,1,,610000009190,
331.692,20753.3,1408.35,µm,Spine,Spine Attachment Pt Position,3,3,1,,610000009198,
282.203,20715.1,1403.28,µm,Spine,Spine Attachment Pt Position,3,3,1,,610000009203,
297.521,20702.8,1397.51,µm,Spine,Spine Attachment Pt Position,4,1,1,100000001,610000008877,
392.766,20720.3,1403.12,µm,Spine,Spine Attachment Pt Position,4,1,1,,610000009188,
328.547,20732.3,1404.53,µm,Spine,Spine Attachment Pt Position,4,2,1,100000003,610000008670,
382.15,20716.8,1411.03,µm,Spine,Spine Attachment Pt Position,4,2,1,100000002,610000008895,
382.061,20716.6,1410.81,µm,Spine,Spine Attachment Pt Position,4,2,1,,610000009191,
286.734,20721,1411.15,µm,Spine,Spine Attachment Pt Position,4,2,1,,610000009211,
288.58,20718.8,1410.66,µm,Spine,Spine Attachment Pt Position,4,2,1,,610000009212,
295.412,20718.4,1405.41,µm,Spine,Spine Attachment Pt Position,4,2,1,,610000009216,
295.666,20718.4,1405.18,µm,Spine,Spine Attachment Pt Position,4,2,1,,610000009217,
275.108,20707.4,1412.77,µm,Spine,Spine Attachment Pt Position,4,2,1,,610000009233,
275.538,20719.9,1414.73,µm,Spine,Spine Attachment Pt Position,4,2,1,,610000009234,
276.054,20717.6,1414.89,µm,Spine,Spine Attachment Pt Position,4,2,1,,610000009235,
278.09,20718,1407.38,µm,Spine,Spine Attachment Pt Position,4,2,1,,610000009239,
382.21,20717.9,1412.54,µm,Spine,Spine Attachment Pt Position,4,3,1,100000002,610000008756,
283.971,20722.8,1397.65,µm,Spine,Spine Attachment Pt Position,4,3,1,100000001,610000008787,
326.808,20732.2,1406.44,µm,Spine,Spine Attachment Pt Position,4,3,1,100000003,610000008938,
397.418,20695.8,1411.89,µm,Spine,Spine Attachment Pt Position,4,3,1,,610000009170,
382.096,20691.8,1402.41,µm,Spine,Spine Attachment Pt Position,4,3,1,,610000009174,
294.99,20662.7,1404.76,µm,Spine,Spine Attachment Pt Position,4,3,1,,610000009179,
297.029,20661.5,1405.5,µm,Spine,Spine Attachment Pt Position,4,3,1,,610000009180,
282.557,20721.4,1399.91,µm,Spine,Spine Attachment Pt Position,4,3,1,,610000009202,
349.163,20742.7,1400.64,µm,Spine,Spine Attachment Pt Position,4,4,1,100000003,610000008490,
326.892,20688.6,1402.2,µm,Spine,Spine Attachment Pt Position,4,4,1,,610000009178,
311.524,20760.6,1408.38,µm,Spine,Spine Attachment Pt Position,5,1,1,,610000009182,
312.465,20754.2,1414.13,µm,Spine,Spine Attachment Pt Position,5,2,1,100000003,610000008596,
298.349,20720.6,1403.58,µm,Spine,Spine Attachment Pt Position,5,2,1,100000001,610000008867,
322.932,20685.3,1397.55,µm,Spine,Spine Attachment Pt Position,5,2,1,,610000009177,
294.899,20658.8,1404.28,µm,Spine,Spine Attachment Pt Position,5,2,1,,610000009178,
318.762,20760.2,1405.36,µm,Spine,Spine Attachment Pt Position,5,2,1,,610000009181,
382.236,20728.5,1410.51,µm,Spine,Spine Attachment Pt Position,5,2,1,,610000009202,
283.172,20724.6,1410.38,µm,Spine,Spine Attachment Pt Position,5,2,1,,610000009209,
298.007,20718.8,1403.79,µm,Spine,Spine Attachment Pt Position,5,2,1,,610000009221,
398.393,20712,1400.67,µm,Spine,Spine Attachment Pt Position,5,3,1,100000002,610000008684,
315.275,20754.7,1411.55,µm,Spine,Spine Attachment Pt Position,5,3,1,,610000009180,
349.494,20743.3,1398.29,µm,Spine,Spine Attachment Pt Position,5,4,1,100000003,610000008719,
294.417,20667.6,1410.81,µm,Spine,Spine Attachment Pt Position,5,4,1,,610000009186,
375.176,20727.9,1407.41,µm,Spine,Spine Attachment Pt Position,6,1,1,100000002,610000008796,
298.415,20721.4,1403.23,µm,Spine,Spine Attachment Pt Position,6,2,1,100000001,610000008588,
316.989,20710.1,1398.57,µm,Spine,Spine Attachment Pt Position,6,2,1,,610000009172,
378.703,20717.6,1403.75,µm,Spine,Spine Attachment Pt Position,6,3,1,100000002,610000008583,
281.234,20725.1,1405.76,µm,Spine,Spine Attachment Pt Position,6,3,1,100000001,610000008700,
321.831,20684.8,1405.42,µm,Spine,Spine Attachment Pt Position,6,3,1,100000001,610000008746,
317.763,20709.3,1401.05,µm,Spine,Spine Attachment Pt Position,6,3,1,,610000009170,
331.157,20728,1403.12,µm,Spine,Spine Attachment Pt Position,6,3,1,,610000009174,
324.365,20684.3,1406.83,µm,Spine,Spine Attachment Pt Position,6,4,1,,610000009180,
294.289,20668,1413.41,µm,Spine,Spine Attachment Pt Position,6,4,1,,610000009185,
383.076,20721.1,1400.29,µm,Spine,Spine Attachment Pt Position,6,4,1,,610000009193,
383.428,20720.9,1400.59,µm,Spine,Spine Attachment Pt Position,6,4,1,,610000009194,
383.617,20720.1,1401.92,µm,Spine,Spine Attachment Pt Position,6,4,1,,610000009195,
292.615,20723.9,1409.36,µm,Spine,Spine Attachment Pt Position,6,4,1,,610000009206,
295.76,20669,1409.12,µm,Spine,Spine Attachment Pt Position,6,5,1,,610000009184,
351.736,20743.2,1397.32,µm,Spine,Spine Attachment Pt Position,6,5,1,,610000009196,
296.699,20724.4,1403.64,µm,Spine,Spine Attachment Pt Position,7,2,1,100000001,610000008618,
290.518,20660,1402.43,µm,Spine,Spine Attachment Pt Position,7,2,1,,610000009176,
298.762,20694.4,1397.43,µm,Spine,Spine Attachment Pt Position,7,2,1,,610000009198,
374.512,20725.3,1404.44,µm,Spine,Spine Attachment Pt Position,7,2,1,,610000009201,
296.791,20728.3,1405.51,µm,Spine,Spine Attachment Pt Position,7,2,1,,610000009218,
297.01,20727.9,1404.82,µm,Spine,Spine Attachment Pt Position,7,2,1,,610000009219,
320.599,20729.1,1396.36,µm,Spine,Spine Attachment Pt Position,7,3,1,100000003,610000008518,
381.173,20738.8,1409.85,µm,Spine,Spine Attachment Pt Position,7,3,1,100000002,610000008726,
316.849,20709.1,1397.55,µm,Spine,Spine Attachment Pt Position,7,3,1,,610000009171,
333.776,20724.2,1404.06,µm,Spine,Spine Attachment Pt Position,7,3,1,,610000009175,
299.771,20762.4,1404.37,µm,Spine,Spine Attachment Pt Position,7,3,1,,610000009187,
305.653,20754.4,1406.23,µm,Spine,Spine Attachment Pt Position,7,3,1,,610000009188,
381.473,20739.3,1409.56,µm,Spine,Spine Attachment Pt Position,7,3,1,,610000009203,
298.55,20726,1398.46,µm,Spine,Spine Attachment Pt Position,7,3,1,,610000009220,
346.395,20746.3,1397.09,µm,Spine,Spine Attachment Pt Position,7,4,1,100000003,610000008367,
325.996,20684.4,1408.43,µm,Spine,Spine Attachment Pt Position,7,4,1,100000001,610000008782,
297.033,20668.2,1406.92,µm,Spine,Spine Attachment Pt Position,7,5,1,,610000009183,
296.127,20671.1,1407.21,µm,Spine,Spine Attachment Pt Position,7,6,1,100000000,610000008555,
296.168,20671.8,1407.43,µm,Spine,Spine Attachment Pt Position,7,6,1,,610000009182,
307.909,20765.9,1406.02,µm,Spine,Spine Attachment Pt Position,8,1,1,,610000009184,
320.621,20713.2,1398.08,µm,Spine,Spine Attachment Pt Position,8,3,1,100000001,610000008355,
383.829,20743.3,1408.77,µm,Spine,Spine Attachment Pt Position,8,3,1,,610000009204,
325.492,20718.7,1403.92,µm,Spine,Spine Attachment Pt Position,8,4,1,100000003,610000008418,
333.532,20723.7,1403.91,µm,Spine,Spine Attachment Pt Position,8,4,1,,610000009176,
290.9,20727.6,1411.31,µm,Spine,Spine Attachment Pt Position,8,5,1,,610000009205,
372.508,20719.9,1405.26,µm,Spine,Spine Attachment Pt Position,9,2,1,100000002,610000008637,
369.414,20730.5,1400.73,µm,Spine,Spine Attachment Pt Position,9,2,1,,610000009197,
284.524,20665.5,1401.9,µm,Spine,Spine Attachment Pt Position,9,3,1,100000000,610000008743,
303.75,20768.4,1410.43,µm,Spine,Spine Attachment Pt Position,9,3,1,,610000009183,
309.197,20723,1400.44,µm,Spine,Spine Attachment Pt Position,9,3,1,,610000009222,
310.692,20674.7,1405.53,µm,Spine,Spine Attachment Pt Position,9,5,1,,610000009181,
379.863,20686.6,1396.41,µm,Spine,Spine Attachment Pt Position,9,5,1,,610000009182,
276.397,20727.2,1408.13,µm,Spine,Spine Attachment Pt Position,9,5,1,,610000009207,
355.791,20751.5,1414.52,µm,Spine,Spine Attachment Pt Position,9,7,1,,610000009197,
