
Spine Part Length Neck
 ==================== 
Spine Part Length Neck,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0.676616,µm,Spine,Spine Part Length,1,1,1,100000000,610000001514,
1.10999,µm,Spine,Spine Part Length,6,2,1,100000000,610000001539,
0.552875,µm,Spine,Spine Part Length,1,1,1,100000000,610000001553,
0.878312,µm,Spine,Spine Part Length,6,2,1,100000000,610000001573,
1.10572,µm,Spine,Spine Part Length,1,1,1,100000000,610000001597,
0.581147,µm,Spine,Spine Part Length,5,3,1,100000000,610000001608,
0.840518,µm,Spine,Spine Part Length,0,1,1,100000000,610000001622,
1.02477,µm,Spine,Spine Part Length,5,3,1,100000000,610000001645,
0.805676,µm,Spine,Spine Part Length,5,3,1,100000000,610000001662,
0.835789,µm,Spine,Spine Part Length,6,2,1,100000000,610000001677,
0.878719,µm,Spine,Spine Part Length,5,3,1,100000000,610000001693,
1.06381,µm,Spine,Spine Part Length,0,1,1,100000000,610000001708,
0.561697,µm,Spine,Spine Part Length,5,3,1,100000000,610000001718,
0.899402,µm,Spine,Spine Part Length,0,1,1,100000000,610000001743,
0.760324,µm,Spine,Spine Part Length,5,3,1,100000000,610000001763,
0.76075,µm,Spine,Spine Part Length,0,1,1,100000000,610000001774,
1.03989,µm,Spine,Spine Part Length,1,1,1,100000000,610000001795,
0.425753,µm,Spine,Spine Part Length,5,3,1,100000000,610000001801,
0.651907,µm,Spine,Spine Part Length,5,3,1,100000000,610000001816,
0.852436,µm,Spine,Spine Part Length,5,3,1,100000000,610000001830,
0.774771,µm,Spine,Spine Part Length,5,3,1,100000000,610000001845,
1.07892,µm,Spine,Spine Part Length,1,1,1,100000000,610000001867,
0.962274,µm,Spine,Spine Part Length,1,1,1,100000000,610000001888,
0.797239,µm,Spine,Spine Part Length,5,3,1,100000000,610000001903,
0.98117,µm,Spine,Spine Part Length,1,1,1,100000000,610000001924,
0.91935,µm,Spine,Spine Part Length,6,1,1,100000000,610000001942,
0.812571,µm,Spine,Spine Part Length,1,1,1,100000000,610000001960,
0.981605,µm,Spine,Spine Part Length,1,1,1,100000000,610000001984,
1.05806,µm,Spine,Spine Part Length,1,1,1,100000000,610000002006,
0.805517,µm,Spine,Spine Part Length,1,1,1,100000000,610000002024,
0.856164,µm,Spine,Spine Part Length,0,1,1,100000000,610000002045,
0.947896,µm,Spine,Spine Part Length,1,1,1,100000000,610000002067,
1.05909,µm,Spine,Spine Part Length,1,1,1,100000000,610000002086,
0.856428,µm,Spine,Spine Part Length,5,3,1,100000000,610000002100,
0.460614,µm,Spine,Spine Part Length,6,3,1,100000000,610000002109,
0.945438,µm,Spine,Spine Part Length,6,2,1,100000000,610000002123,
1.21247,µm,Spine,Spine Part Length,6,3,1,100000000,610000002141,
1.03155,µm,Spine,Spine Part Length,1,1,1,100000000,610000002157,
0.588337,µm,Spine,Spine Part Length,5,3,1,100000000,610000002170,
0.871084,µm,Spine,Spine Part Length,6,2,1,100000000,610000002191,
0.953389,µm,Spine,Spine Part Length,6,1,1,100000000,610000002208,
0.706954,µm,Spine,Spine Part Length,1,1,1,100000000,610000002223,
0.922375,µm,Spine,Spine Part Length,0,1,1,100000000,610000002234,
0.828133,µm,Spine,Spine Part Length,6,1,1,100000000,610000002250,
0.895085,µm,Spine,Spine Part Length,1,1,1,100000000,610000002268,
1.05928,µm,Spine,Spine Part Length,1,1,1,100000000,610000002291,
0.940107,µm,Spine,Spine Part Length,1,1,1,100000000,610000002313,
0.741772,µm,Spine,Spine Part Length,1,1,1,100000000,610000002331,
1.20764,µm,Spine,Spine Part Length,1,1,1,100000000,610000002353,
0.704451,µm,Spine,Spine Part Length,1,1,1,100000000,610000002371,
1.0063,µm,Spine,Spine Part Length,1,1,1,100000000,610000002390,
0.63212,µm,Spine,Spine Part Length,1,1,1,100000000,610000002401,
0.80457,µm,Spine,Spine Part Length,7,3,1,100000000,610000002414,
0.450038,µm,Spine,Spine Part Length,5,3,1,100000000,610000002424,
0.990257,µm,Spine,Spine Part Length,1,1,1,100000000,610000002440,
0.816824,µm,Spine,Spine Part Length,0,1,1,100000000,610000002459,
0.685121,µm,Spine,Spine Part Length,0,1,1,100000000,610000002476,
0.694838,µm,Spine,Spine Part Length,1,1,1,100000000,610000002494,
0.721054,µm,Spine,Spine Part Length,1,1,1,100000000,610000002514,
0.990472,µm,Spine,Spine Part Length,1,1,1,100000000,610000002530,
0.46199,µm,Spine,Spine Part Length,6,2,1,100000000,610000002540,
0.61558,µm,Spine,Spine Part Length,1,1,1,100000000,610000002552,
0.91291,µm,Spine,Spine Part Length,1,1,1,100000000,610000002573,
1.13082,µm,Spine,Spine Part Length,1,1,1,100000000,610000002588,
0.248326,µm,Spine,Spine Part Length,1,1,1,100000000,610000002596,
0.845005,µm,Spine,Spine Part Length,5,2,1,100000000,610000002615,
0.990834,µm,Spine,Spine Part Length,5,3,1,100000000,610000002636,
0.412739,µm,Spine,Spine Part Length,5,3,1,100000000,610000002645,
0.607357,µm,Spine,Spine Part Length,0,1,1,100000000,610000002658,
0.871146,µm,Spine,Spine Part Length,1,1,1,100000000,610000002676,
1.09621,µm,Spine,Spine Part Length,6,3,1,100000000,610000002691,
0.85482,µm,Spine,Spine Part Length,6,3,1,100000000,610000002707,
0.978715,µm,Spine,Spine Part Length,1,1,1,100000000,610000002721,
0.686305,µm,Spine,Spine Part Length,6,2,1,100000000,610000002734,
0.723084,µm,Spine,Spine Part Length,1,1,1,100000000,610000002752,
0.209136,µm,Spine,Spine Part Length,6,3,1,100000000,610000002757,
1.10416,µm,Spine,Spine Part Length,5,3,1,100000000,610000002775,
0.587527,µm,Spine,Spine Part Length,0,1,1,100000000,610000002789,
0.670296,µm,Spine,Spine Part Length,1,1,1,100000000,610000002805,
0.565688,µm,Spine,Spine Part Length,1,1,1,100000000,610000002821,
0.146077,µm,Spine,Spine Part Length,6,3,1,100000000,610000002826,
0.296989,µm,Spine,Spine Part Length,5,3,1,100000000,610000002832,
0.853567,µm,Spine,Spine Part Length,0,1,1,100000000,610000002847,
0.77785,µm,Spine,Spine Part Length,6,2,1,100000000,610000002865,
1.0258,µm,Spine,Spine Part Length,5,2,1,100000000,610000002885,
0,µm,Spine,Spine Part Length,6,3,1,100000000,610000002889,
0.861706,µm,Spine,Spine Part Length,6,3,1,100000000,610000002908,
0.548415,µm,Spine,Spine Part Length,1,1,1,100000000,610000002924,
0.774332,µm,Spine,Spine Part Length,1,1,1,100000000,610000002941,
0.315811,µm,Spine,Spine Part Length,1,1,1,100000000,610000002948,
0.313256,µm,Spine,Spine Part Length,1,1,1,100000000,610000002955,
0.52971,µm,Spine,Spine Part Length,1,1,1,100000000,610000002966,
1.00948,µm,Spine,Spine Part Length,5,3,1,100000000,610000002986,
0.274362,µm,Spine,Spine Part Length,5,3,1,100000000,610000002993,
1.05546,µm,Spine,Spine Part Length,5,2,1,100000000,610000003011,
0.274376,µm,Spine,Spine Part Length,6,3,1,100000000,610000003017,
0.625507,µm,Spine,Spine Part Length,6,3,1,100000000,610000003034,
0.103319,µm,Spine,Spine Part Length,0,1,1,100000000,610000003039,
0.792754,µm,Spine,Spine Part Length,6,3,1,100000000,610000003050,
0.510334,µm,Spine,Spine Part Length,5,3,1,100000000,610000003060,
0.809751,µm,Spine,Spine Part Length,6,3,1,100000000,610000003071,
0.305136,µm,Spine,Spine Part Length,1,1,1,100000000,610000003077,
1.12644,µm,Spine,Spine Part Length,0,1,1,100000000,610000003093,
0.821649,µm,Spine,Spine Part Length,5,3,1,100000000,610000003107,
0.719254,µm,Spine,Spine Part Length,0,1,1,100000000,610000003124,
1.04225,µm,Spine,Spine Part Length,0,1,1,100000000,610000003138,
0.522539,µm,Spine,Spine Part Length,1,1,1,100000000,610000003148,
0.777031,µm,Spine,Spine Part Length,0,1,1,100000000,610000003168,
0.640764,µm,Spine,Spine Part Length,6,3,1,100000000,610000003183,
0.215367,µm,Spine,Spine Part Length,6,3,1,100000000,610000003189,
0.84171,µm,Spine,Spine Part Length,1,1,1,100000000,610000003207,
0.856092,µm,Spine,Spine Part Length,5,3,1,100000000,610000003224,
0.310518,µm,Spine,Spine Part Length,1,1,1,100000000,610000003232,
0.768314,µm,Spine,Spine Part Length,1,1,1,100000000,610000003249,
0.613333,µm,Spine,Spine Part Length,0,1,1,100000000,610000003266,
0.633948,µm,Spine,Spine Part Length,5,3,1,100000000,610000003282,
0.836791,µm,Spine,Spine Part Length,0,1,1,100000000,610000003298,
0.837494,µm,Spine,Spine Part Length,1,1,1,100000000,610000003313,
0.695693,µm,Spine,Spine Part Length,6,2,1,100000000,610000003326,
0.805723,µm,Spine,Spine Part Length,1,1,1,100000000,610000003341,
0.529009,µm,Spine,Spine Part Length,0,1,1,100000000,610000003348,
0.932171,µm,Spine,Spine Part Length,0,1,1,100000000,610000003364,
1.15616,µm,Spine,Spine Part Length,5,3,1,100000000,610000003386,
0.819705,µm,Spine,Spine Part Length,5,3,1,100000000,610000003401,
0.456482,µm,Spine,Spine Part Length,0,1,1,100000000,610000003408,
0.367954,µm,Spine,Spine Part Length,0,1,1,100000000,610000003414,
1.11734,µm,Spine,Spine Part Length,0,1,1,100000000,610000003429,
0.921213,µm,Spine,Spine Part Length,0,1,1,100000000,610000003446,
0.830893,µm,Spine,Spine Part Length,0,1,1,100000000,610000003461,
0.817136,µm,Spine,Spine Part Length,0,1,1,100000000,610000003481,
0.3626,µm,Spine,Spine Part Length,5,3,1,100000000,610000003490,
0.608844,µm,Spine,Spine Part Length,1,1,1,100000000,610000003501,
0.546991,µm,Spine,Spine Part Length,0,1,1,100000000,610000003514,
0.350302,µm,Spine,Spine Part Length,1,2,1,100000000,610000003521,
0.593466,µm,Spine,Spine Part Length,0,1,1,100000000,610000003531,
0.671497,µm,Spine,Spine Part Length,5,2,1,100000000,610000003544,
0.396017,µm,Spine,Spine Part Length,5,2,1,100000000,610000003554,
0.171165,µm,Spine,Spine Part Length,1,1,1,100000000,610000003560,
0.364982,µm,Spine,Spine Part Length,6,1,1,100000000,610000003572,
0.46722,µm,Spine,Spine Part Length,0,1,1,100000000,610000003584,
0.150145,µm,Spine,Spine Part Length,0,1,1,100000000,610000003589,
0.956946,µm,Spine,Spine Part Length,0,1,1,100000000,610000003604,
0.399539,µm,Spine,Spine Part Length,5,2,1,100000000,610000003614,
0.111326,µm,Spine,Spine Part Length,0,1,1,100000000,610000003619,
0.650871,µm,Spine,Spine Part Length,1,1,1,100000000,610000003635,
0.580265,µm,Spine,Spine Part Length,0,1,1,100000000,610000003647,
0.300716,µm,Spine,Spine Part Length,1,1,1,100000000,610000003653,
0.529521,µm,Spine,Spine Part Length,0,1,1,100000000,610000003663,
0,µm,Spine,Spine Part Length,6,3,1,100000000,610000003667,
0.754454,µm,Spine,Spine Part Length,0,1,1,100000000,610000003684,
0.561872,µm,Spine,Spine Part Length,0,1,1,100000000,610000003695,
0.380922,µm,Spine,Spine Part Length,0,1,1,100000000,610000003704,
0.816909,µm,Spine,Spine Part Length,1,1,1,100000000,610000003721,
0.50201,µm,Spine,Spine Part Length,5,3,1,100000000,610000003733,
0.584398,µm,Spine,Spine Part Length,5,2,1,100000000,610000003744,
0.315145,µm,Spine,Spine Part Length,5,3,1,100000000,610000003753,
0.791892,µm,Spine,Spine Part Length,0,1,1,100000000,610000003768,
0.474125,µm,Spine,Spine Part Length,1,1,1,100000000,610000003780,
0.685253,µm,Spine,Spine Part Length,1,1,1,100000000,610000003796,
0.308358,µm,Spine,Spine Part Length,6,1,1,100000000,610000003804,
0.722838,µm,Spine,Spine Part Length,0,1,1,100000000,610000003815,
0.838174,µm,Spine,Spine Part Length,0,1,1,100000000,610000003825,
0,µm,Spine,Spine Part Length,6,2,1,100000000,610000003829,
0.790658,µm,Spine,Spine Part Length,5,3,1,100000000,610000003846,
0.644244,µm,Spine,Spine Part Length,1,1,1,100000000,610000003860,
0.102608,µm,Spine,Spine Part Length,5,3,1,100000000,610000003865,
0.790873,µm,Spine,Spine Part Length,5,3,1,100000000,610000003882,
0.729645,µm,Spine,Spine Part Length,1,1,1,100000000,610000003903,
0.385477,µm,Spine,Spine Part Length,5,3,1,100000000,610000003912,
0.350323,µm,Spine,Spine Part Length,1,1,1,100000000,610000003919,
0.684379,µm,Spine,Spine Part Length,5,3,1,100000000,610000003935,
0.484694,µm,Spine,Spine Part Length,5,2,1,100000000,610000003945,
0.629561,µm,Spine,Spine Part Length,1,1,1,100000000,610000003965,
0.483995,µm,Spine,Spine Part Length,5,2,1,100000000,610000003975,
0.270528,µm,Spine,Spine Part Length,6,1,1,100000000,610000003983,
0.332591,µm,Spine,Spine Part Length,0,1,1,100000000,610000003991,
0.775111,µm,Spine,Spine Part Length,5,3,1,100000000,610000004006,
0.29318,µm,Spine,Spine Part Length,0,1,1,100000000,610000004013,
0.52175,µm,Spine,Spine Part Length,1,1,1,100000000,610000004026,
0,µm,Spine,Spine Part Length,4,2,1,100000000,610000004030,
0.692775,µm,Spine,Spine Part Length,1,1,1,100000000,610000004049,
0.161537,µm,Spine,Spine Part Length,5,3,1,100000000,610000004055,
0.588984,µm,Spine,Spine Part Length,0,1,1,100000000,610000004065,
0.328947,µm,Spine,Spine Part Length,5,2,1,100000000,610000004074,
0.511578,µm,Spine,Spine Part Length,1,1,1,100000000,610000004085,
0.103235,µm,Spine,Spine Part Length,0,1,1,100000000,610000004090,
0,µm,Spine,Spine Part Length,5,3,1,100000000,610000004094,
0.699039,µm,Spine,Spine Part Length,0,1,1,100000000,610000004106,
0,µm,Spine,Spine Part Length,5,3,1,100000000,610000004110,
0.312707,µm,Spine,Spine Part Length,1,1,1,100000000,610000004119,
0.393765,µm,Spine,Spine Part Length,1,1,1,100000000,610000004126,
0.159006,µm,Spine,Spine Part Length,6,3,1,100000000,610000004131,
0.232213,µm,Spine,Spine Part Length,1,1,1,100000000,610000004139,
0.234211,µm,Spine,Spine Part Length,1,1,1,100000000,610000004147,
0.417056,µm,Spine,Spine Part Length,6,2,1,100000000,610000004154,
0.362999,µm,Spine,Spine Part Length,0,1,1,100000000,610000004162,
0.331823,µm,Spine,Spine Part Length,1,1,1,100000000,610000004174,
0.224024,µm,Spine,Spine Part Length,1,1,1,100000000,610000004180,
0.429481,µm,Spine,Spine Part Length,5,3,1,100000000,610000004190,
0.212308,µm,Spine,Spine Part Length,1,1,1,100000000,610000004196,
0.22127,µm,Spine,Spine Part Length,6,3,1,100000000,610000004199,
0.271612,µm,Spine,Spine Part Length,5,3,1,100000000,610000004206,
0.291599,µm,Spine,Spine Part Length,5,3,1,100000000,610000004215,
0.217765,µm,Spine,Spine Part Length,1,1,1,100000000,610000004224,
0.302723,µm,Spine,Spine Part Length,0,1,1,100000000,610000004233,
0.12132,µm,Spine,Spine Part Length,1,1,1,100000000,610000004241,
0.222936,µm,Spine,Spine Part Length,5,3,1,100000000,610000004247,
0.214909,µm,Spine,Spine Part Length,1,1,1,100000000,610000004254,
0.376185,µm,Spine,Spine Part Length,6,2,1,100000000,610000004263,
0.162678,µm,Spine,Spine Part Length,0,1,1,100000000,610000004268,
0.169117,µm,Spine,Spine Part Length,1,1,1,100000000,610000004271,
0.0673648,µm,Spine,Spine Part Length,6,2,1,100000000,610000004276,
0.237462,µm,Spine,Spine Part Length,7,3,1,100000000,610000004283,
0.554263,µm,Spine,Spine Part Length,0,1,1,100000000,610000004293,
0.552865,µm,Spine,Spine Part Length,0,1,1,100000000,610000004300,
0.315517,µm,Spine,Spine Part Length,6,2,1,100000000,610000004307,
0.401166,µm,Spine,Spine Part Length,0,1,1,100000000,610000004313,
0.312393,µm,Spine,Spine Part Length,0,1,1,100000000,610000004321,
0.492556,µm,Spine,Spine Part Length,0,1,1,100000000,610000004328,
0.182165,µm,Spine,Spine Part Length,1,1,1,100000000,610000004331,
0,µm,Spine,Spine Part Length,1,1,1,100000000,610000004335,
0,µm,Spine,Spine Part Length,1,1,1,100000000,610000004339,
0,µm,Spine,Spine Part Length,1,1,1,100000000,610000004341,
0,µm,Spine,Spine Part Length,1,1,1,100000000,610000004343,
0.340813,µm,Spine,Spine Part Length,0,1,1,100000000,610000004349,
0,µm,Spine,Spine Part Length,0,1,1,100000000,610000004351,
0.108779,µm,Spine,Spine Part Length,1,1,1,100000000,610000004354,
0,µm,Spine,Spine Part Length,1,1,1,100000000,610000004358,
0,µm,Spine,Spine Part Length,5,3,1,100000000,610000004360,
0.269455,µm,Spine,Spine Part Length,0,1,1,100000000,610000004366,
0.165725,µm,Spine,Spine Part Length,5,3,1,100000000,610000004369,
0,µm,Spine,Spine Part Length,3,1,1,100000000,610000004371,
0,µm,Spine,Spine Part Length,1,1,1,100000000,610000004373,
0.14454,µm,Spine,Spine Part Length,0,1,1,100000000,610000004377,
0.164403,µm,Spine,Spine Part Length,5,3,1,100000000,610000004380,
0.0909149,µm,Spine,Spine Part Length,1,1,1,100000000,610000004383,
0,µm,Spine,Spine Part Length,1,1,1,100000000,610000004385,
0,µm,Spine,Spine Part Length,0,1,1,100000000,610000004387,
0.180853,µm,Spine,Spine Part Length,0,1,1,100000000,610000004390,
0,µm,Spine,Spine Part Length,5,3,1,100000000,610000004395,
0,µm,Spine,Spine Part Length,6,3,1,100000000,610000004396,
0,µm,Spine,Spine Part Length,6,2,1,100000000,610000004397,
0,µm,Spine,Spine Part Length,1,1,1,100000000,610000004398,
0,µm,Spine,Spine Part Length,1,1,1,100000000,610000004399,
