
Spine Part Max Diameter Ground
 ==================== 
Spine Part Max Diameter Ground,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0.33581,µm,Spine,Spine Part Max Diameter,1,2,1,100000000,610000000707,
0.333431,µm,Spine,Spine Part Max Diameter,1,1,1,100000000,610000000727,
0.366648,µm,Spine,Spine Part Max Diameter,5,3,1,100000000,610000000744,
0.315696,µm,Spine,Spine Part Max Diameter,6,2,1,100000000,610000000765,
0.288185,µm,Spine,Spine Part Max Diameter,5,2,1,100000000,610000000793,
0.366648,µm,Spine,Spine Part Max Diameter,5,3,1,100000000,610000000820,
0.369355,µm,Spine,Spine Part Max Diameter,7,3,1,100000000,610000000846,
0.333431,µm,Spine,Spine Part Max Diameter,1,1,1,100000000,610000000866,
0.33581,µm,Spine,Spine Part Max Diameter,1,2,1,100000000,610000000883,
0.358326,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000000904,
0.33581,µm,Spine,Spine Part Max Diameter,1,2,1,100000000,610000000919,
0.345313,µm,Spine,Spine Part Max Diameter,6,3,1,100000000,610000000936,
0.366648,µm,Spine,Spine Part Max Diameter,5,3,1,100000000,610000000955,
0.315696,µm,Spine,Spine Part Max Diameter,6,2,1,100000000,610000000961,
0.333431,µm,Spine,Spine Part Max Diameter,1,1,1,100000000,610000000977,
0.366648,µm,Spine,Spine Part Max Diameter,5,3,1,100000000,610000000992,
0.288185,µm,Spine,Spine Part Max Diameter,5,2,1,100000000,610000001008,
0.358326,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000001023,
0.308043,µm,Spine,Spine Part Max Diameter,1,1,1,100000000,610000001040,
0.369355,µm,Spine,Spine Part Max Diameter,7,3,1,100000000,610000001060,
0.492242,µm,Spine,Spine Part Max Diameter,5,3,1,100000000,610000001074,
0.364687,µm,Spine,Spine Part Max Diameter,5,2,1,100000000,610000001104,
0.299698,µm,Spine,Spine Part Max Diameter,1,1,1,100000000,610000001131,
0.345313,µm,Spine,Spine Part Max Diameter,6,3,1,100000000,610000001147,
0.322934,µm,Spine,Spine Part Max Diameter,1,1,1,100000000,610000001165,
0.425397,µm,Spine,Spine Part Max Diameter,1,1,1,100000000,610000001192,
0.322934,µm,Spine,Spine Part Max Diameter,1,1,1,100000000,610000001209,
0.364687,µm,Spine,Spine Part Max Diameter,5,2,1,100000000,610000001230,
0.345313,µm,Spine,Spine Part Max Diameter,6,3,1,100000000,610000001247,
0.345313,µm,Spine,Spine Part Max Diameter,6,3,1,100000000,610000001259,
0.377952,µm,Spine,Spine Part Max Diameter,6,3,1,100000000,610000001278,
0.405843,µm,Spine,Spine Part Max Diameter,6,2,1,100000000,610000001294,
0.283041,µm,Spine,Spine Part Max Diameter,6,2,1,100000000,610000001320,
