
Spine Intensity Median Ch=3 Img=1
 ==================== 
Spine Intensity Median,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
2.0625,,Spine,3,1,Image 1,2,1,100000000,610000000707,
4.03125,,Spine,3,1,Image 1,1,1,100000000,610000000727,
7.03125,,Spine,3,5,Image 1,3,1,100000000,610000000744,
8.0625,,Spine,3,6,Image 1,2,1,100000000,610000000765,
5.03125,,Spine,3,5,Image 1,2,1,100000000,610000000793,
7.53125,,Spine,3,5,Image 1,3,1,100000000,610000000820,
10.0312,,Spine,3,7,Image 1,3,1,100000000,610000000846,
6.03125,,Spine,3,1,Image 1,1,1,100000000,610000000866,
2.0625,,Spine,3,1,Image 1,2,1,100000000,610000000883,
4.0625,,Spine,3,0,Image 1,1,1,100000000,610000000904,
2.0625,,Spine,3,1,Image 1,2,1,100000000,610000000919,
2.53125,,Spine,3,6,Image 1,3,1,100000000,610000000936,
12.0312,,Spine,3,5,Image 1,3,1,100000000,610000000955,
13.0625,,Spine,3,6,Image 1,2,1,100000000,610000000961,
6.03125,,Spine,3,1,Image 1,1,1,100000000,610000000977,
14.0312,,Spine,3,5,Image 1,3,1,100000000,610000000992,
7.03125,,Spine,3,5,Image 1,2,1,100000000,610000001008,
10.0625,,Spine,3,0,Image 1,1,1,100000000,610000001023,
3.0625,,Spine,3,1,Image 1,1,1,100000000,610000001040,
13.0312,,Spine,3,7,Image 1,3,1,100000000,610000001060,
13.0625,,Spine,3,5,Image 1,3,1,100000000,610000001074,
3.0625,,Spine,3,5,Image 1,2,1,100000000,610000001104,
6.0625,,Spine,3,1,Image 1,1,1,100000000,610000001131,
2.03125,,Spine,3,6,Image 1,3,1,100000000,610000001147,
3.0625,,Spine,3,1,Image 1,1,1,100000000,610000001165,
9.03125,,Spine,3,1,Image 1,1,1,100000000,610000001192,
3.0625,,Spine,3,1,Image 1,1,1,100000000,610000001209,
4.0625,,Spine,3,5,Image 1,2,1,100000000,610000001230,
3.03125,,Spine,3,6,Image 1,3,1,100000000,610000001247,
2.03125,,Spine,3,6,Image 1,3,1,100000000,610000001259,
2.03125,,Spine,3,6,Image 1,3,1,100000000,610000001278,
9.03125,,Spine,3,6,Image 1,2,1,100000000,610000001294,
9.125,,Spine,3,6,Image 1,2,1,100000000,610000001320,
12.0625,,Spine,3,1,Image 1,1,1,100000000,610000001341,
12.0625,,Spine,3,0,Image 1,1,1,100000000,610000001357,
3.03125,,Spine,3,6,Image 1,3,1,100000000,610000001372,
9.125,,Spine,3,6,Image 1,2,1,100000000,610000001394,
21.0625,,Spine,3,0,Image 1,1,1,100000000,610000001412,
5.0625,,Spine,3,0,Image 1,1,1,100000000,610000001428,
3.03125,,Spine,3,6,Image 1,3,1,100000000,610000001441,
40.0625,,Spine,3,0,Image 1,1,1,100000000,610000001454,
2.03125,,Spine,3,5,Image 1,3,1,100000000,610000001473,
8.03125,,Spine,3,1,Image 1,1,1,100000000,610000001498,
22.0312,,Spine,3,5,Image 1,3,1,100000000,610000001503,
4.5625,,Spine,3,1,Image 1,1,1,100000000,610000001514,
6.03125,,Spine,3,6,Image 1,2,1,100000000,610000001539,
14.0625,,Spine,3,1,Image 1,1,1,100000000,610000001553,
6.03125,,Spine,3,6,Image 1,2,1,100000000,610000001573,
11.0312,,Spine,3,1,Image 1,1,1,100000000,610000001597,
10.0312,,Spine,3,5,Image 1,3,1,100000000,610000001608,
8.03125,,Spine,3,0,Image 1,1,1,100000000,610000001622,
10.0625,,Spine,3,5,Image 1,3,1,100000000,610000001645,
7.0625,,Spine,3,5,Image 1,3,1,100000000,610000001662,
9.03125,,Spine,3,6,Image 1,2,1,100000000,610000001677,
12.5625,,Spine,3,5,Image 1,3,1,100000000,610000001693,
7.03125,,Spine,3,0,Image 1,1,1,100000000,610000001708,
4.03125,,Spine,3,5,Image 1,3,1,100000000,610000001718,
10.0625,,Spine,3,0,Image 1,1,1,100000000,610000001743,
9.0625,,Spine,3,5,Image 1,3,1,100000000,610000001763,
20.5625,,Spine,3,0,Image 1,1,1,100000000,610000001774,
12.0625,,Spine,3,1,Image 1,1,1,100000000,610000001795,
6.03125,,Spine,3,5,Image 1,3,1,100000000,610000001801,
2.03125,,Spine,3,5,Image 1,3,1,100000000,610000001816,
13.5625,,Spine,3,5,Image 1,3,1,100000000,610000001830,
9.0625,,Spine,3,5,Image 1,3,1,100000000,610000001845,
5.03125,,Spine,3,1,Image 1,1,1,100000000,610000001867,
4.03125,,Spine,3,1,Image 1,1,1,100000000,610000001888,
7.0625,,Spine,3,5,Image 1,3,1,100000000,610000001903,
3.03125,,Spine,3,1,Image 1,1,1,100000000,610000001924,
8.0625,,Spine,3,6,Image 1,1,1,100000000,610000001942,
22.125,,Spine,3,1,Image 1,1,1,100000000,610000001960,
12.0625,,Spine,3,1,Image 1,1,1,100000000,610000001984,
12.0625,,Spine,3,1,Image 1,1,1,100000000,610000002006,
20.125,,Spine,3,1,Image 1,1,1,100000000,610000002024,
10.0625,,Spine,3,0,Image 1,1,1,100000000,610000002045,
3.0625,,Spine,3,1,Image 1,1,1,100000000,610000002067,
8.03125,,Spine,3,1,Image 1,1,1,100000000,610000002086,
5.03125,,Spine,3,5,Image 1,3,1,100000000,610000002100,
14.0312,,Spine,3,6,Image 1,3,1,100000000,610000002109,
13.125,,Spine,3,6,Image 1,2,1,100000000,610000002123,
2.03125,,Spine,3,6,Image 1,3,1,100000000,610000002141,
2.03125,,Spine,3,1,Image 1,1,1,100000000,610000002157,
7.0625,,Spine,3,5,Image 1,3,1,100000000,610000002170,
7.03125,,Spine,3,6,Image 1,2,1,100000000,610000002191,
6.0625,,Spine,3,6,Image 1,1,1,100000000,610000002208,
14.125,,Spine,3,1,Image 1,1,1,100000000,610000002223,
8.03125,,Spine,3,0,Image 1,1,1,100000000,610000002234,
5.0625,,Spine,3,6,Image 1,1,1,100000000,610000002250,
11.0312,,Spine,3,1,Image 1,1,1,100000000,610000002268,
3.0625,,Spine,3,1,Image 1,1,1,100000000,610000002291,
3.0625,,Spine,3,1,Image 1,1,1,100000000,610000002313,
6.0625,,Spine,3,1,Image 1,1,1,100000000,610000002331,
4.0625,,Spine,3,1,Image 1,1,1,100000000,610000002353,
6.9375,,Spine,3,1,Image 1,1,1,100000000,610000002371,
9.03125,,Spine,3,1,Image 1,1,1,100000000,610000002390,
5.0625,,Spine,3,1,Image 1,1,1,100000000,610000002401,
16.0312,,Spine,3,7,Image 1,3,1,100000000,610000002414,
4.03125,,Spine,3,5,Image 1,3,1,100000000,610000002424,
2.03125,,Spine,3,1,Image 1,1,1,100000000,610000002440,
13.0625,,Spine,3,0,Image 1,1,1,100000000,610000002459,
15.0625,,Spine,3,0,Image 1,1,1,100000000,610000002476,
8.0625,,Spine,3,1,Image 1,1,1,100000000,610000002494,
3.0625,,Spine,3,1,Image 1,1,1,100000000,610000002514,
2.03125,,Spine,3,1,Image 1,1,1,100000000,610000002530,
15.0312,,Spine,3,6,Image 1,2,1,100000000,610000002540,
4.03125,,Spine,3,1,Image 1,1,1,100000000,610000002552,
8.03125,,Spine,3,1,Image 1,1,1,100000000,610000002573,
2.03125,,Spine,3,1,Image 1,1,1,100000000,610000002588,
7.0625,,Spine,3,1,Image 1,1,1,100000000,610000002596,
6.03125,,Spine,3,5,Image 1,2,1,100000000,610000002615,
4.0625,,Spine,3,5,Image 1,3,1,100000000,610000002636,
6.03125,,Spine,3,5,Image 1,3,1,100000000,610000002645,
7.0625,,Spine,3,0,Image 1,1,1,100000000,610000002658,
8.03125,,Spine,3,1,Image 1,1,1,100000000,610000002676,
2.03125,,Spine,3,6,Image 1,3,1,100000000,610000002691,
3.03125,,Spine,3,6,Image 1,3,1,100000000,610000002707,
2.03125,,Spine,3,1,Image 1,1,1,100000000,610000002721,
8.03125,,Spine,3,6,Image 1,2,1,100000000,610000002734,
5.0625,,Spine,3,1,Image 1,1,1,100000000,610000002752,
10.0312,,Spine,3,6,Image 1,3,1,100000000,610000002757,
8.03125,,Spine,3,5,Image 1,3,1,100000000,610000002775,
14.0625,,Spine,3,0,Image 1,1,1,100000000,610000002789,
9.03125,,Spine,3,1,Image 1,1,1,100000000,610000002805,
14.0625,,Spine,3,1,Image 1,1,1,100000000,610000002821,
13.0312,,Spine,3,6,Image 1,3,1,100000000,610000002826,
10.5625,,Spine,3,5,Image 1,3,1,100000000,610000002832,
28.0625,,Spine,3,0,Image 1,1,1,100000000,610000002847,
8.03125,,Spine,3,6,Image 1,2,1,100000000,610000002865,
4.0625,,Spine,3,5,Image 1,2,1,100000000,610000002885,
14.0312,,Spine,3,6,Image 1,3,1,100000000,610000002889,
4.0625,,Spine,3,6,Image 1,3,1,100000000,610000002908,
6.0625,,Spine,3,1,Image 1,1,1,100000000,610000002924,
9.03125,,Spine,3,1,Image 1,1,1,100000000,610000002941,
12.0312,,Spine,3,1,Image 1,1,1,100000000,610000002948,
7.0625,,Spine,3,0,Image 1,1,1,100000000,610000002955,
4.03125,,Spine,3,1,Image 1,1,1,100000000,610000002966,
3.0625,,Spine,3,5,Image 1,3,1,100000000,610000002986,
7.03125,,Spine,3,5,Image 1,3,1,100000000,610000002993,
4.0625,,Spine,3,5,Image 1,2,1,100000000,610000003011,
9.0625,,Spine,3,6,Image 1,3,1,100000000,610000003017,
3.0625,,Spine,3,6,Image 1,3,1,100000000,610000003034,
25.0625,,Spine,3,0,Image 1,1,1,100000000,610000003039,
2.03125,,Spine,3,6,Image 1,3,1,100000000,610000003050,
19.0625,,Spine,3,5,Image 1,3,1,100000000,610000003060,
2.03125,,Spine,3,6,Image 1,3,1,100000000,610000003071,
13.0625,,Spine,3,1,Image 1,1,1,100000000,610000003077,
14.5625,,Spine,3,0,Image 1,1,1,100000000,610000003093,
6.03125,,Spine,3,5,Image 1,3,1,100000000,610000003107,
8.03125,,Spine,3,0,Image 1,1,1,100000000,610000003124,
15.0625,,Spine,3,0,Image 1,1,1,100000000,610000003138,
6.03125,,Spine,3,1,Image 1,1,1,100000000,610000003148,
13.0625,,Spine,3,0,Image 1,1,1,100000000,610000003168,
2.03125,,Spine,3,6,Image 1,3,1,100000000,610000003183,
8.03125,,Spine,3,6,Image 1,3,1,100000000,610000003189,
12.0625,,Spine,3,1,Image 1,1,1,100000000,610000003207,
4.0625,,Spine,3,5,Image 1,3,1,100000000,610000003224,
6.03125,,Spine,3,1,Image 1,1,1,100000000,610000003232,
12.0625,,Spine,3,1,Image 1,1,1,100000000,610000003249,
25.5625,,Spine,3,0,Image 1,1,1,100000000,610000003266,
5.0625,,Spine,3,5,Image 1,3,1,100000000,610000003282,
11.5625,,Spine,3,0,Image 1,1,1,100000000,610000003298,
3.03125,,Spine,3,1,Image 1,1,1,100000000,610000003313,
11.125,,Spine,3,6,Image 1,2,1,100000000,610000003326,
3.03125,,Spine,3,1,Image 1,1,1,100000000,610000003341,
9.03125,,Spine,3,0,Image 1,1,1,100000000,610000003348,
13.0625,,Spine,3,0,Image 1,1,1,100000000,610000003364,
9.0625,,Spine,3,5,Image 1,3,1,100000000,610000003386,
4.0625,,Spine,3,5,Image 1,3,1,100000000,610000003401,
28.0625,,Spine,3,0,Image 1,1,1,100000000,610000003408,
11.0312,,Spine,3,0,Image 1,1,1,100000000,610000003414,
18.0625,,Spine,3,0,Image 1,1,1,100000000,610000003429,
15.0625,,Spine,3,0,Image 1,1,1,100000000,610000003446,
21.0625,,Spine,3,0,Image 1,1,1,100000000,610000003461,
13.0625,,Spine,3,0,Image 1,1,1,100000000,610000003481,
13.0312,,Spine,3,5,Image 1,3,1,100000000,610000003490,
3.03125,,Spine,3,1,Image 1,1,1,100000000,610000003501,
9.03125,,Spine,3,0,Image 1,1,1,100000000,610000003514,
24.0625,,Spine,3,1,Image 1,2,1,100000000,610000003521,
11.0312,,Spine,3,0,Image 1,1,1,100000000,610000003531,
4.0625,,Spine,3,5,Image 1,2,1,100000000,610000003544,
13.0625,,Spine,3,5,Image 1,2,1,100000000,610000003554,
27.0625,,Spine,3,1,Image 1,1,1,100000000,610000003560,
3.03125,,Spine,3,6,Image 1,1,1,100000000,610000003572,
32.0625,,Spine,3,0,Image 1,1,1,100000000,610000003584,
33.0625,,Spine,3,0,Image 1,1,1,100000000,610000003589,
16.5625,,Spine,3,0,Image 1,1,1,100000000,610000003604,
7.01562,,Spine,3,5,Image 1,2,1,100000000,610000003614,
32.5625,,Spine,3,0,Image 1,1,1,100000000,610000003619,
13.0625,,Spine,3,1,Image 1,1,1,100000000,610000003635,
21.0625,,Spine,3,0,Image 1,1,1,100000000,610000003647,
8.03125,,Spine,3,1,Image 1,1,1,100000000,610000003653,
34.0625,,Spine,3,0,Image 1,1,1,100000000,610000003663,
10.0312,,Spine,3,6,Image 1,3,1,100000000,610000003667,
15.0625,,Spine,3,0,Image 1,1,1,100000000,610000003684,
29.0625,,Spine,3,0,Image 1,1,1,100000000,610000003695,
12.5312,,Spine,3,0,Image 1,1,1,100000000,610000003704,
11.0625,,Spine,3,1,Image 1,1,1,100000000,610000003721,
22.0625,,Spine,3,5,Image 1,3,1,100000000,610000003733,
9.0625,,Spine,3,5,Image 1,2,1,100000000,610000003744,
14.0312,,Spine,3,5,Image 1,3,1,100000000,610000003753,
17.0625,,Spine,3,0,Image 1,1,1,100000000,610000003768,
4.03125,,Spine,3,1,Image 1,1,1,100000000,610000003780,
12.0625,,Spine,3,1,Image 1,1,1,100000000,610000003796,
4.03125,,Spine,3,6,Image 1,1,1,100000000,610000003804,
27.5625,,Spine,3,0,Image 1,1,1,100000000,610000003815,
20.5625,,Spine,3,0,Image 1,1,1,100000000,610000003825,
15.0312,,Spine,3,6,Image 1,2,1,100000000,610000003829,
14.0625,,Spine,3,5,Image 1,3,1,100000000,610000003846,
13.0625,,Spine,3,1,Image 1,1,1,100000000,610000003860,
24.0625,,Spine,3,5,Image 1,3,1,100000000,610000003865,
13.0625,,Spine,3,5,Image 1,3,1,100000000,610000003882,
8.03125,,Spine,3,1,Image 1,1,1,100000000,610000003903,
3.03125,,Spine,3,5,Image 1,3,1,100000000,610000003912,
9.03125,,Spine,3,1,Image 1,1,1,100000000,610000003919,
8.0625,,Spine,3,5,Image 1,3,1,100000000,610000003935,
10.0625,,Spine,3,5,Image 1,2,1,100000000,610000003945,
8.03125,,Spine,3,1,Image 1,1,1,100000000,610000003965,
8.5625,,Spine,3,5,Image 1,2,1,100000000,610000003975,
4.03125,,Spine,3,6,Image 1,1,1,100000000,610000003983,
33.0625,,Spine,3,0,Image 1,1,1,100000000,610000003991,
6.0625,,Spine,3,5,Image 1,3,1,100000000,610000004006,
14.0312,,Spine,3,0,Image 1,1,1,100000000,610000004013,
13.0625,,Spine,3,1,Image 1,1,1,100000000,610000004026,
22.0625,,Spine,3,4,Image 1,2,1,100000000,610000004030,
7.03125,,Spine,3,1,Image 1,1,1,100000000,610000004049,
11.0625,,Spine,3,5,Image 1,3,1,100000000,610000004055,
30.0625,,Spine,3,0,Image 1,1,1,100000000,610000004065,
11.0625,,Spine,3,5,Image 1,2,1,100000000,610000004074,
14.0625,,Spine,3,1,Image 1,1,1,100000000,610000004085,
14.0312,,Spine,3,0,Image 1,1,1,100000000,610000004090,
13.0312,,Spine,3,5,Image 1,3,1,100000000,610000004094,
18.0625,,Spine,3,0,Image 1,1,1,100000000,610000004106,
8.0625,,Spine,3,5,Image 1,3,1,100000000,610000004110,
15.0625,,Spine,3,1,Image 1,1,1,100000000,610000004119,
5.03125,,Spine,3,1,Image 1,1,1,100000000,610000004126,
2.03125,,Spine,3,6,Image 1,3,1,100000000,610000004131,
16.0625,,Spine,3,1,Image 1,1,1,100000000,610000004139,
13.0312,,Spine,3,1,Image 1,1,1,100000000,610000004147,
9.53125,,Spine,3,6,Image 1,2,1,100000000,610000004154,
29.5625,,Spine,3,0,Image 1,1,1,100000000,610000004162,
10.0312,,Spine,3,1,Image 1,1,1,100000000,610000004174,
35.0625,,Spine,3,1,Image 1,1,1,100000000,610000004180,
13.0625,,Spine,3,5,Image 1,3,1,100000000,610000004190,
17.0312,,Spine,3,1,Image 1,1,1,100000000,610000004196,
5.03125,,Spine,3,6,Image 1,3,1,100000000,610000004199,
8.03125,,Spine,3,5,Image 1,3,1,100000000,610000004206,
4.0625,,Spine,3,5,Image 1,3,1,100000000,610000004215,
9.03125,,Spine,3,1,Image 1,1,1,100000000,610000004224,
32.0625,,Spine,3,0,Image 1,1,1,100000000,610000004233,
12.0312,,Spine,3,1,Image 1,1,1,100000000,610000004241,
8.03125,,Spine,3,5,Image 1,3,1,100000000,610000004247,
14.0312,,Spine,3,1,Image 1,1,1,100000000,610000004254,
20.125,,Spine,3,6,Image 1,2,1,100000000,610000004263,
37.0625,,Spine,3,0,Image 1,1,1,100000000,610000004268,
8.03125,,Spine,3,1,Image 1,1,1,100000000,610000004271,
14.0312,,Spine,3,6,Image 1,2,1,100000000,610000004276,
21.0312,,Spine,3,7,Image 1,3,1,100000000,610000004283,
26.0625,,Spine,3,0,Image 1,1,1,100000000,610000004293,
30.0625,,Spine,3,0,Image 1,1,1,100000000,610000004300,
11.125,,Spine,3,6,Image 1,2,1,100000000,610000004307,
30.0625,,Spine,3,0,Image 1,1,1,100000000,610000004313,
25.0625,,Spine,3,0,Image 1,1,1,100000000,610000004321,
26.0625,,Spine,3,0,Image 1,1,1,100000000,610000004328,
41.0625,,Spine,3,1,Image 1,1,1,100000000,610000004331,
10.0312,,Spine,3,1,Image 1,1,1,100000000,610000004335,
42.0625,,Spine,3,1,Image 1,1,1,100000000,610000004339,
47.0625,,Spine,3,1,Image 1,1,1,100000000,610000004341,
16.0312,,Spine,3,1,Image 1,1,1,100000000,610000004343,
26.0625,,Spine,3,0,Image 1,1,1,100000000,610000004349,
36.0625,,Spine,3,0,Image 1,1,1,100000000,610000004351,
47.0625,,Spine,3,1,Image 1,1,1,100000000,610000004354,
4.03125,,Spine,3,1,Image 1,1,1,100000000,610000004358,
14.0312,,Spine,3,5,Image 1,3,1,100000000,610000004360,
32.0625,,Spine,3,0,Image 1,1,1,100000000,610000004366,
22.0312,,Spine,3,5,Image 1,3,1,100000000,610000004369,
25.0312,,Spine,3,3,Image 1,1,1,100000000,610000004371,
49.0625,,Spine,3,1,Image 1,1,1,100000000,610000004373,
41.0625,,Spine,3,0,Image 1,1,1,100000000,610000004377,
23.0312,,Spine,3,5,Image 1,3,1,100000000,610000004380,
13.0312,,Spine,3,1,Image 1,1,1,100000000,610000004383,
10.0312,,Spine,3,1,Image 1,1,1,100000000,610000004385,
44.0625,,Spine,3,0,Image 1,1,1,100000000,610000004387,
40.0625,,Spine,3,0,Image 1,1,1,100000000,610000004390,
27.0312,,Spine,3,5,Image 1,3,1,100000000,610000004395,
20.5625,,Spine,3,6,Image 1,3,1,100000000,610000004396,
33.0625,,Spine,3,6,Image 1,2,1,100000000,610000004397,
39.0625,,Spine,3,1,Image 1,1,1,100000000,610000004398,
47.0625,,Spine,3,1,Image 1,1,1,100000000,610000004399,
