
Segment Time Index
 ==================== 
Segment Time Index,Unit,Category,Depth,Level,Time,FilamentID,ID,
1,,Segment,5,3,1,100000000,510000000123,
1,,Segment,4,2,1,100000000,510000000139,
1,,Segment,3,1,1,100000000,510000000166,
1,,Segment,2,1,1,100000000,510000000195,
1,,Segment,1,1,1,100000000,510000000204,
1,,Segment,0,1,1,100000000,510000000248,
1,,Segment,7,3,1,100000000,510000000264,
1,,Segment,6,2,1,100000000,510000000293,
1,,Segment,5,2,1,100000000,510000000317,
1,,Segment,4,1,1,100000000,510000000338,
1,,Segment,7,2,1,100000000,510000000345,
1,,Segment,6,3,1,100000000,510000000374,
1,,Segment,6,1,1,100000000,510000000415,
1,,Segment,5,1,1,100000000,510000000418,
1,,Segment,6,2,1,100000000,510000000427,
1,,Segment,5,2,1,100000000,510000000435,
1,,Segment,3,2,1,100000000,510000000441,
1,,Segment,2,2,1,100000000,510000000446,
1,,Segment,1,2,1,100000000,510000000455,
1,,Segment,1,1,1,100000000,510000000588,
1,,Segment,0,1,1,100000000,510000000628,
1,,Segment,1,2,1,100000000,510000000642,
1,,Segment,0,1,1,100000000,510000000654,
