
Spine Center Intensity Max Ch=2 Img=1
 ==================== 
Spine Center Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
69,,Spine,2,1,Image 1,2,1,100000000,610000000707,
40,,Spine,2,1,Image 1,1,1,100000000,610000000727,
47,,Spine,2,5,Image 1,3,1,100000000,610000000744,
72,,Spine,2,6,Image 1,2,1,100000000,610000000765,
35,,Spine,2,5,Image 1,2,1,100000000,610000000793,
47,,Spine,2,5,Image 1,3,1,100000000,610000000820,
38,,Spine,2,7,Image 1,3,1,100000000,610000000846,
40,,Spine,2,1,Image 1,1,1,100000000,610000000866,
69,,Spine,2,1,Image 1,2,1,100000000,610000000883,
54,,Spine,2,0,Image 1,1,1,100000000,610000000904,
69,,Spine,2,1,Image 1,2,1,100000000,610000000919,
40,,Spine,2,6,Image 1,3,1,100000000,610000000936,
47,,Spine,2,5,Image 1,3,1,100000000,610000000955,
33,,Spine,2,6,Image 1,2,1,100000000,610000000961,
40,,Spine,2,1,Image 1,1,1,100000000,610000000977,
47,,Spine,2,5,Image 1,3,1,100000000,610000000992,
35,,Spine,2,5,Image 1,2,1,100000000,610000001008,
54,,Spine,2,0,Image 1,1,1,100000000,610000001023,
63,,Spine,2,1,Image 1,1,1,100000000,610000001040,
38,,Spine,2,7,Image 1,3,1,100000000,610000001060,
49,,Spine,2,5,Image 1,3,1,100000000,610000001074,
19,,Spine,2,5,Image 1,2,1,100000000,610000001104,
37,,Spine,2,1,Image 1,1,1,100000000,610000001131,
40,,Spine,2,6,Image 1,3,1,100000000,610000001147,
71,,Spine,2,1,Image 1,1,1,100000000,610000001165,
22,,Spine,2,1,Image 1,1,1,100000000,610000001192,
71,,Spine,2,1,Image 1,1,1,100000000,610000001209,
19,,Spine,2,5,Image 1,2,1,100000000,610000001230,
40,,Spine,2,6,Image 1,3,1,100000000,610000001247,
40,,Spine,2,6,Image 1,3,1,100000000,610000001259,
40,,Spine,2,6,Image 1,3,1,100000000,610000001278,
30,,Spine,2,6,Image 1,2,1,100000000,610000001294,
91,,Spine,2,6,Image 1,2,1,100000000,610000001320,
55,,Spine,2,1,Image 1,1,1,100000000,610000001341,
41,,Spine,2,0,Image 1,1,1,100000000,610000001357,
40,,Spine,2,6,Image 1,3,1,100000000,610000001372,
91,,Spine,2,6,Image 1,2,1,100000000,610000001394,
63,,Spine,2,0,Image 1,1,1,100000000,610000001412,
88,,Spine,2,0,Image 1,1,1,100000000,610000001428,
40,,Spine,2,6,Image 1,3,1,100000000,610000001441,
67,,Spine,2,0,Image 1,1,1,100000000,610000001454,
41,,Spine,2,5,Image 1,3,1,100000000,610000001473,
24,,Spine,2,1,Image 1,1,1,100000000,610000001498,
47,,Spine,2,5,Image 1,3,1,100000000,610000001503,
71,,Spine,2,1,Image 1,1,1,100000000,610000001514,
25,,Spine,2,6,Image 1,2,1,100000000,610000001539,
53,,Spine,2,1,Image 1,1,1,100000000,610000001553,
25,,Spine,2,6,Image 1,2,1,100000000,610000001573,
37,,Spine,2,1,Image 1,1,1,100000000,610000001597,
36,,Spine,2,5,Image 1,3,1,100000000,610000001608,
37,,Spine,2,0,Image 1,1,1,100000000,610000001622,
64,,Spine,2,5,Image 1,3,1,100000000,610000001645,
44,,Spine,2,5,Image 1,3,1,100000000,610000001662,
30,,Spine,2,6,Image 1,2,1,100000000,610000001677,
49,,Spine,2,5,Image 1,3,1,100000000,610000001693,
21,,Spine,2,0,Image 1,1,1,100000000,610000001708,
16,,Spine,2,5,Image 1,3,1,100000000,610000001718,
88,,Spine,2,0,Image 1,1,1,100000000,610000001743,
63,,Spine,2,5,Image 1,3,1,100000000,610000001763,
46,,Spine,2,0,Image 1,1,1,100000000,610000001774,
33,,Spine,2,1,Image 1,1,1,100000000,610000001795,
30,,Spine,2,5,Image 1,3,1,100000000,610000001801,
41,,Spine,2,5,Image 1,3,1,100000000,610000001816,
49,,Spine,2,5,Image 1,3,1,100000000,610000001830,
32,,Spine,2,5,Image 1,3,1,100000000,610000001845,
40,,Spine,2,1,Image 1,1,1,100000000,610000001867,
44,,Spine,2,1,Image 1,1,1,100000000,610000001888,
17,,Spine,2,5,Image 1,3,1,100000000,610000001903,
40,,Spine,2,1,Image 1,1,1,100000000,610000001924,
44,,Spine,2,6,Image 1,1,1,100000000,610000001942,
57,,Spine,2,1,Image 1,1,1,100000000,610000001960,
33,,Spine,2,1,Image 1,1,1,100000000,610000001984,
104,,Spine,2,1,Image 1,1,1,100000000,610000002006,
63,,Spine,2,1,Image 1,1,1,100000000,610000002024,
88,,Spine,2,0,Image 1,1,1,100000000,610000002045,
49,,Spine,2,1,Image 1,1,1,100000000,610000002067,
24,,Spine,2,1,Image 1,1,1,100000000,610000002086,
29,,Spine,2,5,Image 1,3,1,100000000,610000002100,
40,,Spine,2,6,Image 1,3,1,100000000,610000002109,
91,,Spine,2,6,Image 1,2,1,100000000,610000002123,
40,,Spine,2,6,Image 1,3,1,100000000,610000002141,
40,,Spine,2,1,Image 1,1,1,100000000,610000002157,
17,,Spine,2,5,Image 1,3,1,100000000,610000002170,
25,,Spine,2,6,Image 1,2,1,100000000,610000002191,
116,,Spine,2,6,Image 1,1,1,100000000,610000002208,
71,,Spine,2,1,Image 1,1,1,100000000,610000002223,
21,,Spine,2,0,Image 1,1,1,100000000,610000002234,
60,,Spine,2,6,Image 1,1,1,100000000,610000002250,
25,,Spine,2,1,Image 1,1,1,100000000,610000002268,
49,,Spine,2,1,Image 1,1,1,100000000,610000002291,
49,,Spine,2,1,Image 1,1,1,100000000,610000002313,
35,,Spine,2,1,Image 1,1,1,100000000,610000002331,
40,,Spine,2,1,Image 1,1,1,100000000,610000002353,
35,,Spine,2,1,Image 1,1,1,100000000,610000002371,
27,,Spine,2,1,Image 1,1,1,100000000,610000002390,
35,,Spine,2,1,Image 1,1,1,100000000,610000002401,
39,,Spine,2,7,Image 1,3,1,100000000,610000002414,
15,,Spine,2,5,Image 1,3,1,100000000,610000002424,
40,,Spine,2,1,Image 1,1,1,100000000,610000002440,
88,,Spine,2,0,Image 1,1,1,100000000,610000002459,
51,,Spine,2,0,Image 1,1,1,100000000,610000002476,
35,,Spine,2,1,Image 1,1,1,100000000,610000002494,
49,,Spine,2,1,Image 1,1,1,100000000,610000002514,
40,,Spine,2,1,Image 1,1,1,100000000,610000002530,
35,,Spine,2,6,Image 1,2,1,100000000,610000002540,
40,,Spine,2,1,Image 1,1,1,100000000,610000002552,
24,,Spine,2,1,Image 1,1,1,100000000,610000002573,
40,,Spine,2,1,Image 1,1,1,100000000,610000002588,
63,,Spine,2,1,Image 1,1,1,100000000,610000002596,
16,,Spine,2,5,Image 1,2,1,100000000,610000002615,
120,,Spine,2,5,Image 1,3,1,100000000,610000002636,
16,,Spine,2,5,Image 1,3,1,100000000,610000002645,
46,,Spine,2,0,Image 1,1,1,100000000,610000002658,
24,,Spine,2,1,Image 1,1,1,100000000,610000002676,
40,,Spine,2,6,Image 1,3,1,100000000,610000002691,
40,,Spine,2,6,Image 1,3,1,100000000,610000002707,
40,,Spine,2,1,Image 1,1,1,100000000,610000002721,
25,,Spine,2,6,Image 1,2,1,100000000,610000002734,
49,,Spine,2,1,Image 1,1,1,100000000,610000002752,
30,,Spine,2,6,Image 1,3,1,100000000,610000002757,
39,,Spine,2,5,Image 1,3,1,100000000,610000002775,
40,,Spine,2,0,Image 1,1,1,100000000,610000002789,
22,,Spine,2,1,Image 1,1,1,100000000,610000002805,
33,,Spine,2,1,Image 1,1,1,100000000,610000002821,
30,,Spine,2,6,Image 1,3,1,100000000,610000002826,
57,,Spine,2,5,Image 1,3,1,100000000,610000002832,
63,,Spine,2,0,Image 1,1,1,100000000,610000002847,
25,,Spine,2,6,Image 1,2,1,100000000,610000002865,
19,,Spine,2,5,Image 1,2,1,100000000,610000002885,
30,,Spine,2,6,Image 1,3,1,100000000,610000002889,
61,,Spine,2,6,Image 1,3,1,100000000,610000002908,
35,,Spine,2,1,Image 1,1,1,100000000,610000002924,
24,,Spine,2,1,Image 1,1,1,100000000,610000002941,
40,,Spine,2,1,Image 1,1,1,100000000,610000002948,
88,,Spine,2,0,Image 1,1,1,100000000,610000002955,
40,,Spine,2,1,Image 1,1,1,100000000,610000002966,
