
Spine Terminal Pt Distance
 ==================== 
Spine Terminal Pt Distance,Unit,Category,Depth,Level,Time,FilamentID,ID,
12.1985,µm,Spine,1,1,1,100000000,610000001553,
15.1293,µm,Spine,6,2,1,100000000,610000001573,
10.6581,µm,Spine,1,1,1,100000000,610000001597,
14.4582,µm,Spine,5,3,1,100000000,610000001608,
2.64,µm,Spine,0,1,1,100000000,610000001622,
16.2322,µm,Spine,5,3,1,100000000,610000001645,
19.3031,µm,Spine,5,3,1,100000000,610000001662,
15.1725,µm,Spine,6,2,1,100000000,610000001677,
13.216,µm,Spine,5,3,1,100000000,610000001693,
2.86773,µm,Spine,0,1,1,100000000,610000001708,
18.4618,µm,Spine,5,3,1,100000000,610000001718,
4.57319,µm,Spine,0,1,1,100000000,610000001743,
15.7781,µm,Spine,5,3,1,100000000,610000001763,
2.78328,µm,Spine,0,1,1,100000000,610000001774,
11.7303,µm,Spine,1,1,1,100000000,610000001795,
16.1738,µm,Spine,5,3,1,100000000,610000001801,
15.5083,µm,Spine,5,3,1,100000000,610000001816,
12.9476,µm,Spine,5,3,1,100000000,610000001830,
18.7639,µm,Spine,5,3,1,100000000,610000001845,
7.38591,µm,Spine,1,1,1,100000000,610000001867,
7.42603,µm,Spine,1,1,1,100000000,610000001888,
18.8749,µm,Spine,5,3,1,100000000,610000001903,
7.28047,µm,Spine,1,1,1,100000000,610000001924,
14.3299,µm,Spine,6,1,1,100000000,610000001942,
11.8395,µm,Spine,1,1,1,100000000,610000001960,
11.7248,µm,Spine,1,1,1,100000000,610000001984,
14.4932,µm,Spine,1,1,1,100000000,610000002006,
11.7175,µm,Spine,1,1,1,100000000,610000002024,
4.48761,µm,Spine,0,1,1,100000000,610000002045,
14.4414,µm,Spine,1,1,1,100000000,610000002067,
10.2596,µm,Spine,1,1,1,100000000,610000002086,
14.7948,µm,Spine,5,3,1,100000000,610000002100,
14.6272,µm,Spine,6,3,1,100000000,610000002109,
13.5509,µm,Spine,6,2,1,100000000,610000002123,
17.4501,µm,Spine,6,3,1,100000000,610000002141,
7.08111,µm,Spine,1,1,1,100000000,610000002157,
18.5668,µm,Spine,5,3,1,100000000,610000002170,
15.554,µm,Spine,6,2,1,100000000,610000002191,
14.5254,µm,Spine,6,1,1,100000000,610000002208,
11.4858,µm,Spine,1,1,1,100000000,610000002223,
2.4585,µm,Spine,0,1,1,100000000,610000002234,
14.4483,µm,Spine,6,1,1,100000000,610000002250,
10.0481,µm,Spine,1,1,1,100000000,610000002268,
14.452,µm,Spine,1,1,1,100000000,610000002291,
14.3322,µm,Spine,1,1,1,100000000,610000002313,
14.0356,µm,Spine,1,1,1,100000000,610000002331,
7.54518,µm,Spine,1,1,1,100000000,610000002353,
13.7471,µm,Spine,1,1,1,100000000,610000002371,
10.1715,µm,Spine,1,1,1,100000000,610000002390,
13.3887,µm,Spine,1,1,1,100000000,610000002401,
17.8942,µm,Spine,7,3,1,100000000,610000002414,
18.3739,µm,Spine,5,3,1,100000000,610000002424,
7.09348,µm,Spine,1,1,1,100000000,610000002440,
4.18047,µm,Spine,0,1,1,100000000,610000002459,
2.43018,µm,Spine,0,1,1,100000000,610000002476,
13.7191,µm,Spine,1,1,1,100000000,610000002494,
14.0664,µm,Spine,1,1,1,100000000,610000002514,
7.09507,µm,Spine,1,1,1,100000000,610000002530,
14.5437,µm,Spine,6,2,1,100000000,610000002540,
6.5699,µm,Spine,1,1,1,100000000,610000002552,
10.0615,µm,Spine,1,1,1,100000000,610000002573,
6.93287,µm,Spine,1,1,1,100000000,610000002588,
7.76139,µm,Spine,1,1,1,100000000,610000002596,
12.0619,µm,Spine,5,2,1,100000000,610000002615,
19.062,µm,Spine,5,3,1,100000000,610000002636,
18.2945,µm,Spine,5,3,1,100000000,610000002645,
3.11669,µm,Spine,0,1,1,100000000,610000002658,
9.98417,µm,Spine,1,1,1,100000000,610000002676,
17.0629,µm,Spine,6,3,1,100000000,610000002691,
17.0724,µm,Spine,6,3,1,100000000,610000002707,
6.7435,µm,Spine,1,1,1,100000000,610000002721,
14.879,µm,Spine,6,2,1,100000000,610000002734,
13.8146,µm,Spine,1,1,1,100000000,610000002752,
14.2594,µm,Spine,6,3,1,100000000,610000002757,
17.2094,µm,Spine,5,3,1,100000000,610000002775,
2.17226,µm,Spine,0,1,1,100000000,610000002789,
9.84106,µm,Spine,1,1,1,100000000,610000002805,
11.0972,µm,Spine,1,1,1,100000000,610000002821,
14.0389,µm,Spine,6,3,1,100000000,610000002826,
17.438,µm,Spine,5,3,1,100000000,610000002832,
4.58235,µm,Spine,0,1,1,100000000,610000002847,
15.2147,µm,Spine,6,2,1,100000000,610000002865,
13.1429,µm,Spine,5,2,1,100000000,610000002885,
14.0302,µm,Spine,6,3,1,100000000,610000002889,
17.1236,µm,Spine,6,3,1,100000000,610000002908,
13.6032,µm,Spine,1,1,1,100000000,610000002924,
10.0648,µm,Spine,1,1,1,100000000,610000002941,
11.541,µm,Spine,1,1,1,100000000,610000002948,
5.97975,µm,Spine,1,1,1,100000000,610000002966,
19.2634,µm,Spine,5,3,1,100000000,610000002986,
15.2419,µm,Spine,5,3,1,100000000,610000002993,
12.7933,µm,Spine,5,2,1,100000000,610000003011,
15.1673,µm,Spine,6,3,1,100000000,610000003017,
16.713,µm,Spine,6,3,1,100000000,610000003034,
0.763675,µm,Spine,0,1,1,100000000,610000003039,
16.4819,µm,Spine,6,3,1,100000000,610000003050,
12.3477,µm,Spine,5,3,1,100000000,610000003060,
16.5839,µm,Spine,6,3,1,100000000,610000003071,
7.58753,µm,Spine,1,1,1,100000000,610000003077,
5.18503,µm,Spine,0,1,1,100000000,610000003093,
16.7018,µm,Spine,5,3,1,100000000,610000003107,
2.48719,µm,Spine,0,1,1,100000000,610000003124,
4.94135,µm,Spine,0,1,1,100000000,610000003138,
11.1286,µm,Spine,1,1,1,100000000,610000003148,
3.78959,µm,Spine,0,1,1,100000000,610000003168,
16.4185,µm,Spine,6,3,1,100000000,610000003183,
13.6892,µm,Spine,6,3,1,100000000,610000003189,
11.3431,µm,Spine,1,1,1,100000000,610000003207,
18.8517,µm,Spine,5,3,1,100000000,610000003224,
10.8863,µm,Spine,1,1,1,100000000,610000003232,
11.4409,µm,Spine,1,1,1,100000000,610000003249,
3.85758,µm,Spine,0,1,1,100000000,610000003266,
18.7137,µm,Spine,5,3,1,100000000,610000003282,
3.79061,µm,Spine,0,1,1,100000000,610000003298,
6.56946,µm,Spine,1,1,1,100000000,610000003313,
13.3404,µm,Spine,6,2,1,100000000,610000003326,
6.69007,µm,Spine,1,1,1,100000000,610000003341,
1.82242,µm,Spine,0,1,1,100000000,610000003348,
4.93528,µm,Spine,0,1,1,100000000,610000003364,
19.2926,µm,Spine,5,3,1,100000000,610000003386,
18.5942,µm,Spine,5,3,1,100000000,610000003401,
2.15148,µm,Spine,0,1,1,100000000,610000003408,
1.67912,µm,Spine,0,1,1,100000000,610000003414,
4.86993,µm,Spine,0,1,1,100000000,610000003429,
3.61957,µm,Spine,0,1,1,100000000,610000003446,
3.32962,µm,Spine,0,1,1,100000000,610000003461,
3.71905,µm,Spine,0,1,1,100000000,610000003481,
14.3181,µm,Spine,5,3,1,100000000,610000003490,
6.1005,µm,Spine,1,1,1,100000000,610000003501,
2.11739,µm,Spine,0,1,1,100000000,610000003514,
4.76096,µm,Spine,1,2,1,100000000,610000003521,
2.20596,µm,Spine,0,1,1,100000000,610000003531,
12.3632,µm,Spine,5,2,1,100000000,610000003544,
11.7904,µm,Spine,5,2,1,100000000,610000003554,
7.13759,µm,Spine,1,1,1,100000000,610000003560,
13.4769,µm,Spine,6,1,1,100000000,610000003572,
4.13906,µm,Spine,0,1,1,100000000,610000003584,
1.85653,µm,Spine,0,1,1,100000000,610000003589,
3.39664,µm,Spine,0,1,1,100000000,610000003604,
11.3361,µm,Spine,5,2,1,100000000,610000003614,
1.66321,µm,Spine,0,1,1,100000000,610000003619,
11.241,µm,Spine,1,1,1,100000000,610000003635,
4.4191,µm,Spine,0,1,1,100000000,610000003647,
10.5619,µm,Spine,1,1,1,100000000,610000003653,
4.01001,µm,Spine,0,1,1,100000000,610000003663,
13.5969,µm,Spine,6,3,1,100000000,610000003667,
3.37751,µm,Spine,0,1,1,100000000,610000003684,
3.90874,µm,Spine,0,1,1,100000000,610000003695,
1.84271,µm,Spine,0,1,1,100000000,610000003704,
11.3765,µm,Spine,1,1,1,100000000,610000003721,
16.3928,µm,Spine,5,3,1,100000000,610000003733,
11.9603,µm,Spine,5,2,1,100000000,610000003744,
14.0912,µm,Spine,5,3,1,100000000,610000003753,
3.17157,µm,Spine,0,1,1,100000000,610000003768,
6.13422,µm,Spine,1,1,1,100000000,610000003780,
11.1134,µm,Spine,1,1,1,100000000,610000003796,
13.4251,µm,Spine,6,1,1,100000000,610000003804,
4.18681,µm,Spine,0,1,1,100000000,610000003815,
4.62251,µm,Spine,0,1,1,100000000,610000003825,
13.9526,µm,Spine,6,2,1,100000000,610000003829,
18.7508,µm,Spine,5,3,1,100000000,610000003846,
10.9563,µm,Spine,1,1,1,100000000,610000003860,
11.577,µm,Spine,5,3,1,100000000,610000003865,
18.7738,µm,Spine,5,3,1,100000000,610000003882,
10.0554,µm,Spine,1,1,1,100000000,610000003903,
16.0683,µm,Spine,5,3,1,100000000,610000003912,
8.15601,µm,Spine,1,1,1,100000000,610000003919,
18.7193,µm,Spine,5,3,1,100000000,610000003935,
11.8971,µm,Spine,5,2,1,100000000,610000003945,
9.90233,µm,Spine,1,1,1,100000000,610000003965,
11.8848,µm,Spine,5,2,1,100000000,610000003975,
13.3439,µm,Spine,6,1,1,100000000,610000003983,
3.88802,µm,Spine,0,1,1,100000000,610000003991,
18.5133,µm,Spine,5,3,1,100000000,610000004006,
1.4584,µm,Spine,0,1,1,100000000,610000004013,
10.7804,µm,Spine,1,1,1,100000000,610000004026,
9.56275,µm,Spine,4,2,1,100000000,610000004030,
9.63582,µm,Spine,1,1,1,100000000,610000004049,
17.0883,µm,Spine,5,3,1,100000000,610000004055,
4.0982,µm,Spine,0,1,1,100000000,610000004065,
11.6456,µm,Spine,5,2,1,100000000,610000004074,
10.5486,µm,Spine,1,1,1,100000000,610000004085,
1.23603,µm,Spine,0,1,1,100000000,610000004090,
12.5213,µm,Spine,5,3,1,100000000,610000004094,
3.59543,µm,Spine,0,1,1,100000000,610000004106,
17.013,µm,Spine,5,3,1,100000000,610000004110,
10.3661,µm,Spine,1,1,1,100000000,610000004119,
5.75379,µm,Spine,1,1,1,100000000,610000004126,
15.5108,µm,Spine,6,3,1,100000000,610000004131,
10.3239,µm,Spine,1,1,1,100000000,610000004139,
10.3316,µm,Spine,1,1,1,100000000,610000004147,
14.0977,µm,Spine,6,2,1,100000000,610000004154,
4.03135,µm,Spine,0,1,1,100000000,610000004162,
9.23797,µm,Spine,1,1,1,100000000,610000004174,
4.10745,µm,Spine,1,1,1,100000000,610000004180,
18.0313,µm,Spine,5,3,1,100000000,610000004190,
10.0532,µm,Spine,1,1,1,100000000,610000004196,
15.2523,µm,Spine,6,3,1,100000000,610000004199,
15.5812,µm,Spine,5,3,1,100000000,610000004206,
17.8148,µm,Spine,5,3,1,100000000,610000004215,
8.91222,µm,Spine,1,1,1,100000000,610000004224,
3.24507,µm,Spine,0,1,1,100000000,610000004233,
8.69343,µm,Spine,1,1,1,100000000,610000004241,
15.5648,µm,Spine,5,3,1,100000000,610000004247,
8.65949,µm,Spine,1,1,1,100000000,610000004254,
12.7588,µm,Spine,6,2,1,100000000,610000004263,
3.10801,µm,Spine,0,1,1,100000000,610000004268,
10.2139,µm,Spine,1,1,1,100000000,610000004271,
13.5938,µm,Spine,6,2,1,100000000,610000004276,
16.7119,µm,Spine,7,3,1,100000000,610000004283,
2.79705,µm,Spine,0,1,1,100000000,610000004293,
2.55836,µm,Spine,0,1,1,100000000,610000004300,
12.3161,µm,Spine,6,2,1,100000000,610000004307,
2.43913,µm,Spine,0,1,1,100000000,610000004313,
2.57366,µm,Spine,0,1,1,100000000,610000004321,
2.46928,µm,Spine,0,1,1,100000000,610000004328,
3.61762,µm,Spine,1,1,1,100000000,610000004331,
5.30154,µm,Spine,1,1,1,100000000,610000004335,
3.63179,µm,Spine,1,1,1,100000000,610000004339,
3.40693,µm,Spine,1,1,1,100000000,610000004341,
11.0095,µm,Spine,1,1,1,100000000,610000004343,
2.3162,µm,Spine,0,1,1,100000000,610000004349,
2.25217,µm,Spine,0,1,1,100000000,610000004351,
3.35067,µm,Spine,1,1,1,100000000,610000004354,
5.30923,µm,Spine,1,1,1,100000000,610000004358,
14.6356,µm,Spine,5,3,1,100000000,610000004360,
2.25123,µm,Spine,0,1,1,100000000,610000004366,
13.5347,µm,Spine,5,3,1,100000000,610000004369,
8.48857,µm,Spine,3,1,1,100000000,610000004371,
3.42506,µm,Spine,1,1,1,100000000,610000004373,
2.76143,µm,Spine,0,1,1,100000000,610000004377,
13.6028,µm,Spine,5,3,1,100000000,610000004380,
4.51792,µm,Spine,1,1,1,100000000,610000004383,
5.0902,µm,Spine,1,1,1,100000000,610000004385,
2.5848,µm,Spine,0,1,1,100000000,610000004387,
1.8314,µm,Spine,0,1,1,100000000,610000004390,
13.1428,µm,Spine,5,3,1,100000000,610000004395,
14.536,µm,Spine,6,3,1,100000000,610000004396,
11.5711,µm,Spine,6,2,1,100000000,610000004397,
3.77817,µm,Spine,1,1,1,100000000,610000004398,
3.47632,µm,Spine,1,1,1,100000000,610000004399,
