
Segment Center Intensity Mean Ch=4 Img=1
 ==================== 
Segment Center Intensity Mean,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
38.6694,,Segment,4,5,Image 1,3,1,100000000,510000000123,
50.8824,,Segment,4,4,Image 1,2,1,100000000,510000000139,
53.0357,,Segment,4,3,Image 1,1,1,100000000,510000000166,
32.0333,,Segment,4,2,Image 1,1,1,100000000,510000000195,
53.2,,Segment,4,1,Image 1,1,1,100000000,510000000204,
43.2581,,Segment,4,0,Image 1,1,1,100000000,510000000248,
43.875,,Segment,4,7,Image 1,3,1,100000000,510000000264,
29.2667,,Segment,4,6,Image 1,2,1,100000000,510000000293,
40.04,,Segment,4,5,Image 1,2,1,100000000,510000000317,
38.0455,,Segment,4,4,Image 1,1,1,100000000,510000000338,
40.5,,Segment,4,7,Image 1,2,1,100000000,510000000345,
32.5,,Segment,4,6,Image 1,3,1,100000000,510000000374,
32.7143,,Segment,4,6,Image 1,1,1,100000000,510000000415,
19.75,,Segment,4,5,Image 1,1,1,100000000,510000000418,
43.6,,Segment,4,6,Image 1,2,1,100000000,510000000427,
32.1111,,Segment,4,5,Image 1,2,1,100000000,510000000435,
33.4286,,Segment,4,3,Image 1,2,1,100000000,510000000441,
94.1667,,Segment,4,2,Image 1,2,1,100000000,510000000446,
67.7,,Segment,4,1,Image 1,2,1,100000000,510000000455,
41.1493,,Segment,4,1,Image 1,1,1,100000000,510000000588,
50,,Segment,4,0,Image 1,1,1,100000000,510000000628,
37.1,,Segment,4,1,Image 1,2,1,100000000,510000000642,
92,,Segment,4,0,Image 1,1,1,100000000,510000000654,
