
Segment Center Intensity Max Ch=1 Img=1
 ==================== 
Segment Center Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
53,,Segment,1,5,Image 1,3,1,100000000,510000000123,
6,,Segment,1,4,Image 1,2,1,100000000,510000000139,
4,,Segment,1,3,Image 1,1,1,100000000,510000000166,
5,,Segment,1,2,Image 1,1,1,100000000,510000000195,
4,,Segment,1,1,Image 1,1,1,100000000,510000000204,
9,,Segment,1,0,Image 1,1,1,100000000,510000000248,
39,,Segment,1,7,Image 1,3,1,100000000,510000000264,
6,,Segment,1,6,Image 1,2,1,100000000,510000000293,
9,,Segment,1,5,Image 1,2,1,100000000,510000000317,
6,,Segment,1,4,Image 1,1,1,100000000,510000000338,
27,,Segment,1,7,Image 1,2,1,100000000,510000000345,
4,,Segment,1,6,Image 1,3,1,100000000,510000000374,
20,,Segment,1,6,Image 1,1,1,100000000,510000000415,
7,,Segment,1,5,Image 1,1,1,100000000,510000000418,
41,,Segment,1,6,Image 1,2,1,100000000,510000000427,
65,,Segment,1,5,Image 1,2,1,100000000,510000000435,
43,,Segment,1,3,Image 1,2,1,100000000,510000000441,
1,,Segment,1,2,Image 1,2,1,100000000,510000000446,
10,,Segment,1,1,Image 1,2,1,100000000,510000000455,
27,,Segment,1,1,Image 1,1,1,100000000,510000000588,
41,,Segment,1,0,Image 1,1,1,100000000,510000000628,
5,,Segment,1,1,Image 1,2,1,100000000,510000000642,
0,,Segment,1,0,Image 1,1,1,100000000,510000000654,
