
Spine Part Length Ground
 ==================== 
Spine Part Length Ground,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0.631214,µm,Spine,Spine Part Length,5,3,1,100000000,610000001830,
0.629398,µm,Spine,Spine Part Length,5,3,1,100000000,610000001845,
0.925534,µm,Spine,Spine Part Length,1,1,1,100000000,610000001867,
0.925534,µm,Spine,Spine Part Length,1,1,1,100000000,610000001888,
0.629386,µm,Spine,Spine Part Length,5,3,1,100000000,610000001903,
0.925534,µm,Spine,Spine Part Length,1,1,1,100000000,610000001924,
0.642426,µm,Spine,Spine Part Length,6,1,1,100000000,610000001942,
0.873296,µm,Spine,Spine Part Length,1,1,1,100000000,610000001960,
0.836885,µm,Spine,Spine Part Length,1,1,1,100000000,610000001984,
0.777915,µm,Spine,Spine Part Length,1,1,1,100000000,610000002006,
0.873296,µm,Spine,Spine Part Length,1,1,1,100000000,610000002024,
0.627942,µm,Spine,Spine Part Length,0,1,1,100000000,610000002045,
0.777915,µm,Spine,Spine Part Length,1,1,1,100000000,610000002067,
0.424216,µm,Spine,Spine Part Length,1,1,1,100000000,610000002086,
0.543395,µm,Spine,Spine Part Length,5,3,1,100000000,610000002100,
0.586487,µm,Spine,Spine Part Length,6,3,1,100000000,610000002109,
0.59488,µm,Spine,Spine Part Length,6,2,1,100000000,610000002123,
0.996725,µm,Spine,Spine Part Length,6,3,1,100000000,610000002141,
0.686256,µm,Spine,Spine Part Length,1,1,1,100000000,610000002157,
0.629294,µm,Spine,Spine Part Length,5,3,1,100000000,610000002170,
0.679295,µm,Spine,Spine Part Length,6,2,1,100000000,610000002191,
0.834543,µm,Spine,Spine Part Length,6,1,1,100000000,610000002208,
0.769013,µm,Spine,Spine Part Length,1,1,1,100000000,610000002223,
0.655224,µm,Spine,Spine Part Length,0,1,1,100000000,610000002234,
0.834543,µm,Spine,Spine Part Length,6,1,1,100000000,610000002250,
0.568445,µm,Spine,Spine Part Length,1,1,1,100000000,610000002268,
0.777915,µm,Spine,Spine Part Length,1,1,1,100000000,610000002291,
0.777915,µm,Spine,Spine Part Length,1,1,1,100000000,610000002313,
0.674873,µm,Spine,Spine Part Length,1,1,1,100000000,610000002331,
0.925524,µm,Spine,Spine Part Length,1,1,1,100000000,610000002353,
0.674873,µm,Spine,Spine Part Length,1,1,1,100000000,610000002371,
0.568447,µm,Spine,Spine Part Length,1,1,1,100000000,610000002390,
0.459459,µm,Spine,Spine Part Length,1,1,1,100000000,610000002401,
0.459928,µm,Spine,Spine Part Length,7,3,1,100000000,610000002414,
0.549446,µm,Spine,Spine Part Length,5,3,1,100000000,610000002424,
0.684943,µm,Spine,Spine Part Length,1,1,1,100000000,610000002440,
0.542983,µm,Spine,Spine Part Length,0,1,1,100000000,610000002459,
0.743817,µm,Spine,Spine Part Length,0,1,1,100000000,610000002476,
0.674873,µm,Spine,Spine Part Length,1,1,1,100000000,610000002494,
0.777915,µm,Spine,Spine Part Length,1,1,1,100000000,610000002514,
0.684942,µm,Spine,Spine Part Length,1,1,1,100000000,610000002530,
0.471945,µm,Spine,Spine Part Length,6,2,1,100000000,610000002540,
0.67102,µm,Spine,Spine Part Length,1,1,1,100000000,610000002552,
0.496809,µm,Spine,Spine Part Length,1,1,1,100000000,610000002573,
0.545583,µm,Spine,Spine Part Length,1,1,1,100000000,610000002588,
0.593581,µm,Spine,Spine Part Length,1,1,1,100000000,610000002596,
0.579277,µm,Spine,Spine Part Length,5,2,1,100000000,610000002615,
0.705117,µm,Spine,Spine Part Length,5,3,1,100000000,610000002636,
0.500507,µm,Spine,Spine Part Length,5,3,1,100000000,610000002645,
0.772234,µm,Spine,Spine Part Length,0,1,1,100000000,610000002658,
0.424248,µm,Spine,Spine Part Length,1,1,1,100000000,610000002676,
0.836434,µm,Spine,Spine Part Length,6,3,1,100000000,610000002691,
0.997373,µm,Spine,Spine Part Length,6,3,1,100000000,610000002707,
0.545583,µm,Spine,Spine Part Length,1,1,1,100000000,610000002721,
0.427379,µm,Spine,Spine Part Length,6,2,1,100000000,610000002734,
0.674873,µm,Spine,Spine Part Length,1,1,1,100000000,610000002752,
0.427989,µm,Spine,Spine Part Length,6,3,1,100000000,610000002757,
0.641965,µm,Spine,Spine Part Length,5,3,1,100000000,610000002775,
0.648434,µm,Spine,Spine Part Length,0,1,1,100000000,610000002789,
0.568447,µm,Spine,Spine Part Length,1,1,1,100000000,610000002805,
0.657327,µm,Spine,Spine Part Length,1,1,1,100000000,610000002821,
0.35033,µm,Spine,Spine Part Length,6,3,1,100000000,610000002826,
0.41918,µm,Spine,Spine Part Length,5,3,1,100000000,610000002832,
0.678029,µm,Spine,Spine Part Length,0,1,1,100000000,610000002847,
0.56367,µm,Spine,Spine Part Length,6,2,1,100000000,610000002865,
0.766186,µm,Spine,Spine Part Length,5,2,1,100000000,610000002885,
0.433538,µm,Spine,Spine Part Length,6,3,1,100000000,610000002889,
0.887758,µm,Spine,Spine Part Length,6,3,1,100000000,610000002908,
0.674873,µm,Spine,Spine Part Length,1,1,1,100000000,610000002924,
0.424216,µm,Spine,Spine Part Length,1,1,1,100000000,610000002941,
0.296693,µm,Spine,Spine Part Length,1,1,1,100000000,610000002948,
0.526649,µm,Spine,Spine Part Length,1,1,1,100000000,610000002955,
0.457667,µm,Spine,Spine Part Length,1,1,1,100000000,610000002966,
0.713573,µm,Spine,Spine Part Length,5,3,1,100000000,610000002986,
0.247555,µm,Spine,Spine Part Length,5,3,1,100000000,610000002993,
0.646884,µm,Spine,Spine Part Length,5,2,1,100000000,610000003011,
0.436571,µm,Spine,Spine Part Length,6,3,1,100000000,610000003017,
0.887758,µm,Spine,Spine Part Length,6,3,1,100000000,610000003034,
0.289623,µm,Spine,Spine Part Length,0,1,1,100000000,610000003039,
0.676339,µm,Spine,Spine Part Length,6,3,1,100000000,610000003050,
0.514908,µm,Spine,Spine Part Length,5,3,1,100000000,610000003060,
0.676238,µm,Spine,Spine Part Length,6,3,1,100000000,610000003071,
0.456381,µm,Spine,Spine Part Length,1,1,1,100000000,610000003077,
0.83513,µm,Spine,Spine Part Length,0,1,1,100000000,610000003093,
0.519409,µm,Spine,Spine Part Length,5,3,1,100000000,610000003107,
0.734704,µm,Spine,Spine Part Length,0,1,1,100000000,610000003124,
0.634221,µm,Spine,Spine Part Length,0,1,1,100000000,610000003138,
0.705377,µm,Spine,Spine Part Length,1,1,1,100000000,610000003148,
1.11774,µm,Spine,Spine Part Length,0,1,1,100000000,610000003168,
0.771044,µm,Spine,Spine Part Length,6,3,1,100000000,610000003183,
0.545745,µm,Spine,Spine Part Length,6,3,1,100000000,610000003189,
0.638439,µm,Spine,Spine Part Length,1,1,1,100000000,610000003207,
0.608889,µm,Spine,Spine Part Length,5,3,1,100000000,610000003224,
0.589428,µm,Spine,Spine Part Length,1,1,1,100000000,610000003232,
0.638439,µm,Spine,Spine Part Length,1,1,1,100000000,610000003249,
0.560109,µm,Spine,Spine Part Length,0,1,1,100000000,610000003266,
0.604967,µm,Spine,Spine Part Length,5,3,1,100000000,610000003282,
0.925749,µm,Spine,Spine Part Length,0,1,1,100000000,610000003298,
0.446322,µm,Spine,Spine Part Length,1,1,1,100000000,610000003313,
0.592124,µm,Spine,Spine Part Length,6,2,1,100000000,610000003326,
0.661292,µm,Spine,Spine Part Length,1,1,1,100000000,610000003341,
0.493623,µm,Spine,Spine Part Length,0,1,1,100000000,610000003348,
0.80887,µm,Spine,Spine Part Length,0,1,1,100000000,610000003364,
0.70807,µm,Spine,Spine Part Length,5,3,1,100000000,610000003386,
0.513946,µm,Spine,Spine Part Length,5,3,1,100000000,610000003401,
0.316332,µm,Spine,Spine Part Length,0,1,1,100000000,610000003408,
0.50136,µm,Spine,Spine Part Length,0,1,1,100000000,610000003414,
0.634705,µm,Spine,Spine Part Length,0,1,1,100000000,610000003429,
0.925734,µm,Spine,Spine Part Length,0,1,1,100000000,610000003446,
0.809454,µm,Spine,Spine Part Length,0,1,1,100000000,610000003461,
1.009,µm,Spine,Spine Part Length,0,1,1,100000000,610000003481,
0.634411,µm,Spine,Spine Part Length,5,3,1,100000000,610000003490,
0.51478,µm,Spine,Spine Part Length,1,1,1,100000000,610000003501,
0.62603,µm,Spine,Spine Part Length,0,1,1,100000000,610000003514,
0.394727,µm,Spine,Spine Part Length,1,2,1,100000000,610000003521,
0.542438,µm,Spine,Spine Part Length,0,1,1,100000000,610000003531,
0.534531,µm,Spine,Spine Part Length,5,2,1,100000000,610000003544,
0.488343,µm,Spine,Spine Part Length,5,2,1,100000000,610000003554,
0.272285,µm,Spine,Spine Part Length,1,1,1,100000000,610000003560,
0.55541,µm,Spine,Spine Part Length,6,1,1,100000000,610000003572,
0.585948,µm,Spine,Spine Part Length,0,1,1,100000000,610000003584,
0.331515,µm,Spine,Spine Part Length,0,1,1,100000000,610000003589,
0.777297,µm,Spine,Spine Part Length,0,1,1,100000000,610000003604,
0.380307,µm,Spine,Spine Part Length,5,2,1,100000000,610000003614,
0.297949,µm,Spine,Spine Part Length,0,1,1,100000000,610000003619,
0.639901,µm,Spine,Spine Part Length,1,1,1,100000000,610000003635,
0.669941,µm,Spine,Spine Part Length,0,1,1,100000000,610000003647,
0.444279,µm,Spine,Spine Part Length,1,1,1,100000000,610000003653,
0.462209,µm,Spine,Spine Part Length,0,1,1,100000000,610000003663,
0.586583,µm,Spine,Spine Part Length,6,3,1,100000000,610000003667,
0.879669,µm,Spine,Spine Part Length,0,1,1,100000000,610000003684,
0.458597,µm,Spine,Spine Part Length,0,1,1,100000000,610000003695,
0.542415,µm,Spine,Spine Part Length,0,1,1,100000000,610000003704,
0.640408,µm,Spine,Spine Part Length,1,1,1,100000000,610000003721,
0.512974,µm,Spine,Spine Part Length,5,3,1,100000000,610000003733,
0.423165,µm,Spine,Spine Part Length,5,2,1,100000000,610000003744,
0.447246,µm,Spine,Spine Part Length,5,3,1,100000000,610000003753,
0.743827,µm,Spine,Spine Part Length,0,1,1,100000000,610000003768,
0.446276,µm,Spine,Spine Part Length,1,1,1,100000000,610000003780,
0.640408,µm,Spine,Spine Part Length,1,1,1,100000000,610000003796,
0.607732,µm,Spine,Spine Part Length,6,1,1,100000000,610000003804,
0.503084,µm,Spine,Spine Part Length,0,1,1,100000000,610000003815,
0.475437,µm,Spine,Spine Part Length,0,1,1,100000000,610000003825,
0.398006,µm,Spine,Spine Part Length,6,2,1,100000000,610000003829,
0.606448,µm,Spine,Spine Part Length,5,3,1,100000000,610000003846,
0.53566,µm,Spine,Spine Part Length,1,1,1,100000000,610000003860,
0.361627,µm,Spine,Spine Part Length,5,3,1,100000000,610000003865,
0.606448,µm,Spine,Spine Part Length,5,3,1,100000000,610000003882,
0.48998,µm,Spine,Spine Part Length,1,1,1,100000000,610000003903,
0.403873,µm,Spine,Spine Part Length,5,3,1,100000000,610000003912,
0.333583,µm,Spine,Spine Part Length,1,1,1,100000000,610000003919,
0.606448,µm,Spine,Spine Part Length,5,3,1,100000000,610000003935,
0.42381,µm,Spine,Spine Part Length,5,2,1,100000000,610000003945,
0.48998,µm,Spine,Spine Part Length,1,1,1,100000000,610000003965,
0.42382,µm,Spine,Spine Part Length,5,2,1,100000000,610000003975,
0.573006,µm,Spine,Spine Part Length,6,1,1,100000000,610000003983,
0.504969,µm,Spine,Spine Part Length,0,1,1,100000000,610000003991,
0.513317,µm,Spine,Spine Part Length,5,3,1,100000000,610000004006,
0.454089,µm,Spine,Spine Part Length,0,1,1,100000000,610000004013,
0.5353,µm,Spine,Spine Part Length,1,1,1,100000000,610000004026,
0.441047,µm,Spine,Spine Part Length,4,2,1,100000000,610000004030,
0.426843,µm,Spine,Spine Part Length,1,1,1,100000000,610000004049,
0.344364,µm,Spine,Spine Part Length,5,3,1,100000000,610000004055,
0.45934,µm,Spine,Spine Part Length,0,1,1,100000000,610000004065,
0.423427,µm,Spine,Spine Part Length,5,2,1,100000000,610000004074,
0.435841,µm,Spine,Spine Part Length,1,1,1,100000000,610000004085,
0.443541,µm,Spine,Spine Part Length,0,1,1,100000000,610000004090,
0.396904,µm,Spine,Spine Part Length,5,3,1,100000000,610000004094,
0.71178,µm,Spine,Spine Part Length,0,1,1,100000000,610000004106,
0.402249,µm,Spine,Spine Part Length,5,3,1,100000000,610000004110,
0.436499,µm,Spine,Spine Part Length,1,1,1,100000000,610000004119,
0.405271,µm,Spine,Spine Part Length,1,1,1,100000000,610000004126,
0.493494,µm,Spine,Spine Part Length,6,3,1,100000000,610000004131,
0.444253,µm,Spine,Spine Part Length,1,1,1,100000000,610000004139,
0.455163,µm,Spine,Spine Part Length,1,1,1,100000000,610000004147,
0.22831,µm,Spine,Spine Part Length,6,2,1,100000000,610000004154,
0.475044,µm,Spine,Spine Part Length,0,1,1,100000000,610000004162,
0.36687,µm,Spine,Spine Part Length,1,1,1,100000000,610000004174,
0.341325,µm,Spine,Spine Part Length,1,1,1,100000000,610000004180,
0.423491,µm,Spine,Spine Part Length,5,3,1,100000000,610000004190,
0.346639,µm,Spine,Spine Part Length,1,1,1,100000000,610000004196,
0.330552,µm,Spine,Spine Part Length,6,3,1,100000000,610000004199,
0.281418,µm,Spine,Spine Part Length,5,3,1,100000000,610000004206,
0.423512,µm,Spine,Spine Part Length,5,3,1,100000000,610000004215,
0.306603,µm,Spine,Spine Part Length,1,1,1,100000000,610000004224,
0.376296,µm,Spine,Spine Part Length,0,1,1,100000000,610000004233,
0.304902,µm,Spine,Spine Part Length,1,1,1,100000000,610000004241,
0.287137,µm,Spine,Spine Part Length,5,3,1,100000000,610000004247,
0.231679,µm,Spine,Spine Part Length,1,1,1,100000000,610000004254,
0.479661,µm,Spine,Spine Part Length,6,2,1,100000000,610000004263,
0.442144,µm,Spine,Spine Part Length,0,1,1,100000000,610000004268,
0.390318,µm,Spine,Spine Part Length,1,1,1,100000000,610000004271,
0.194267,µm,Spine,Spine Part Length,6,2,1,100000000,610000004276,
0.179269,µm,Spine,Spine Part Length,7,3,1,100000000,610000004283,
0.537534,µm,Spine,Spine Part Length,0,1,1,100000000,610000004293,
0.452421,µm,Spine,Spine Part Length,0,1,1,100000000,610000004300,
0.363601,µm,Spine,Spine Part Length,6,2,1,100000000,610000004307,
0.464882,µm,Spine,Spine Part Length,0,1,1,100000000,610000004313,
0.592345,µm,Spine,Spine Part Length,0,1,1,100000000,610000004321,
0.445425,µm,Spine,Spine Part Length,0,1,1,100000000,610000004328,
0.349453,µm,Spine,Spine Part Length,1,1,1,100000000,610000004331,
0.35906,µm,Spine,Spine Part Length,1,1,1,100000000,610000004335,
0.375976,µm,Spine,Spine Part Length,1,1,1,100000000,610000004339,
0.320934,µm,Spine,Spine Part Length,1,1,1,100000000,610000004341,
0.290943,µm,Spine,Spine Part Length,1,1,1,100000000,610000004343,
0.431122,µm,Spine,Spine Part Length,0,1,1,100000000,610000004349,
0.338155,µm,Spine,Spine Part Length,0,1,1,100000000,610000004351,
0.155896,µm,Spine,Spine Part Length,1,1,1,100000000,610000004354,
0.369417,µm,Spine,Spine Part Length,1,1,1,100000000,610000004358,
0.216101,µm,Spine,Spine Part Length,5,3,1,100000000,610000004360,
0.403309,µm,Spine,Spine Part Length,0,1,1,100000000,610000004366,
0.293269,µm,Spine,Spine Part Length,5,3,1,100000000,610000004369,
0.155216,µm,Spine,Spine Part Length,3,1,1,100000000,610000004371,
0.162473,µm,Spine,Spine Part Length,1,1,1,100000000,610000004373,
0.280146,µm,Spine,Spine Part Length,0,1,1,100000000,610000004377,
0.362701,µm,Spine,Spine Part Length,5,3,1,100000000,610000004380,
0.192472,µm,Spine,Spine Part Length,1,1,1,100000000,610000004383,
0.280704,µm,Spine,Spine Part Length,1,1,1,100000000,610000004385,
0.248047,µm,Spine,Spine Part Length,0,1,1,100000000,610000004387,
0.287164,µm,Spine,Spine Part Length,0,1,1,100000000,610000004390,
0.211212,µm,Spine,Spine Part Length,5,3,1,100000000,610000004395,
0.311983,µm,Spine,Spine Part Length,6,3,1,100000000,610000004396,
0.236335,µm,Spine,Spine Part Length,6,2,1,100000000,610000004397,
0.101632,µm,Spine,Spine Part Length,1,1,1,100000000,610000004398,
0.117121,µm,Spine,Spine Part Length,1,1,1,100000000,610000004399,
