
Spine Time
 ==================== 
Spine Time,Unit,Category,Depth,Level,Time,FilamentID,ID,
0,s,Spine,1,2,1,100000000,610000000707,
0,s,Spine,1,1,1,100000000,610000000727,
0,s,Spine,5,3,1,100000000,610000000744,
0,s,Spine,6,2,1,100000000,610000000765,
0,s,Spine,5,2,1,100000000,610000000793,
0,s,Spine,5,3,1,100000000,610000000820,
0,s,Spine,7,3,1,100000000,610000000846,
0,s,Spine,1,1,1,100000000,610000000866,
0,s,Spine,1,2,1,100000000,610000000883,
0,s,Spine,0,1,1,100000000,610000000904,
0,s,Spine,1,2,1,100000000,610000000919,
0,s,Spine,6,3,1,100000000,610000000936,
0,s,Spine,5,3,1,100000000,610000000955,
0,s,Spine,6,2,1,100000000,610000000961,
0,s,Spine,1,1,1,100000000,610000000977,
0,s,Spine,5,3,1,100000000,610000000992,
0,s,Spine,5,2,1,100000000,610000001008,
0,s,Spine,0,1,1,100000000,610000001023,
0,s,Spine,1,1,1,100000000,610000001040,
0,s,Spine,7,3,1,100000000,610000001060,
0,s,Spine,5,3,1,100000000,610000001074,
0,s,Spine,5,2,1,100000000,610000001104,
0,s,Spine,1,1,1,100000000,610000001131,
0,s,Spine,6,3,1,100000000,610000001147,
0,s,Spine,1,1,1,100000000,610000001165,
0,s,Spine,1,1,1,100000000,610000001192,
0,s,Spine,1,1,1,100000000,610000001209,
0,s,Spine,5,2,1,100000000,610000001230,
0,s,Spine,6,3,1,100000000,610000001247,
0,s,Spine,6,3,1,100000000,610000001259,
0,s,Spine,6,3,1,100000000,610000001278,
0,s,Spine,6,2,1,100000000,610000001294,
0,s,Spine,6,2,1,100000000,610000001320,
0,s,Spine,1,1,1,100000000,610000001341,
0,s,Spine,0,1,1,100000000,610000001357,
0,s,Spine,6,3,1,100000000,610000001372,
0,s,Spine,6,2,1,100000000,610000001394,
0,s,Spine,0,1,1,100000000,610000001412,
0,s,Spine,1,1,1,100000000,610000001428,
0,s,Spine,6,3,1,100000000,610000001441,
0,s,Spine,0,1,1,100000000,610000001454,
0,s,Spine,5,3,1,100000000,610000001473,
0,s,Spine,1,1,1,100000000,610000001498,
0,s,Spine,5,3,1,100000000,610000001503,
0,s,Spine,1,1,1,100000000,610000001514,
0,s,Spine,6,2,1,100000000,610000001539,
0,s,Spine,1,1,1,100000000,610000001553,
0,s,Spine,6,2,1,100000000,610000001573,
0,s,Spine,1,1,1,100000000,610000001597,
0,s,Spine,5,3,1,100000000,610000001608,
0,s,Spine,0,1,1,100000000,610000001622,
0,s,Spine,5,3,1,100000000,610000001645,
0,s,Spine,5,3,1,100000000,610000001662,
0,s,Spine,6,2,1,100000000,610000001677,
0,s,Spine,5,3,1,100000000,610000001693,
0,s,Spine,0,1,1,100000000,610000001708,
0,s,Spine,5,3,1,100000000,610000001718,
0,s,Spine,0,1,1,100000000,610000001743,
0,s,Spine,5,3,1,100000000,610000001763,
0,s,Spine,0,1,1,100000000,610000001774,
0,s,Spine,1,1,1,100000000,610000001795,
0,s,Spine,5,3,1,100000000,610000001801,
0,s,Spine,5,3,1,100000000,610000001816,
0,s,Spine,5,3,1,100000000,610000001830,
0,s,Spine,5,3,1,100000000,610000001845,
0,s,Spine,1,1,1,100000000,610000001867,
0,s,Spine,1,1,1,100000000,610000001888,
0,s,Spine,5,3,1,100000000,610000001903,
0,s,Spine,1,1,1,100000000,610000001924,
0,s,Spine,6,1,1,100000000,610000001942,
0,s,Spine,1,1,1,100000000,610000001960,
0,s,Spine,1,1,1,100000000,610000001984,
0,s,Spine,1,1,1,100000000,610000002006,
0,s,Spine,1,1,1,100000000,610000002024,
0,s,Spine,0,1,1,100000000,610000002045,
0,s,Spine,1,1,1,100000000,610000002067,
0,s,Spine,1,1,1,100000000,610000002086,
0,s,Spine,5,3,1,100000000,610000002100,
0,s,Spine,6,3,1,100000000,610000002109,
0,s,Spine,6,2,1,100000000,610000002123,
0,s,Spine,6,3,1,100000000,610000002141,
0,s,Spine,1,1,1,100000000,610000002157,
0,s,Spine,5,3,1,100000000,610000002170,
0,s,Spine,6,2,1,100000000,610000002191,
0,s,Spine,6,1,1,100000000,610000002208,
0,s,Spine,1,1,1,100000000,610000002223,
0,s,Spine,0,1,1,100000000,610000002234,
0,s,Spine,6,1,1,100000000,610000002250,
0,s,Spine,1,1,1,100000000,610000002268,
0,s,Spine,1,1,1,100000000,610000002291,
0,s,Spine,1,1,1,100000000,610000002313,
0,s,Spine,1,1,1,100000000,610000002331,
0,s,Spine,1,1,1,100000000,610000002353,
0,s,Spine,1,1,1,100000000,610000002371,
0,s,Spine,1,1,1,100000000,610000002390,
0,s,Spine,1,1,1,100000000,610000002401,
0,s,Spine,7,3,1,100000000,610000002414,
0,s,Spine,5,3,1,100000000,610000002424,
0,s,Spine,1,1,1,100000000,610000002440,
0,s,Spine,0,1,1,100000000,610000002459,
0,s,Spine,0,1,1,100000000,610000002476,
0,s,Spine,1,1,1,100000000,610000002494,
0,s,Spine,1,1,1,100000000,610000002514,
0,s,Spine,1,1,1,100000000,610000002530,
0,s,Spine,6,2,1,100000000,610000002540,
0,s,Spine,1,1,1,100000000,610000002552,
0,s,Spine,1,1,1,100000000,610000002573,
0,s,Spine,1,1,1,100000000,610000002588,
0,s,Spine,1,1,1,100000000,610000002596,
0,s,Spine,5,2,1,100000000,610000002615,
0,s,Spine,5,3,1,100000000,610000002636,
0,s,Spine,5,3,1,100000000,610000002645,
0,s,Spine,0,1,1,100000000,610000002658,
0,s,Spine,1,1,1,100000000,610000002676,
0,s,Spine,6,3,1,100000000,610000002691,
0,s,Spine,6,3,1,100000000,610000002707,
0,s,Spine,1,1,1,100000000,610000002721,
0,s,Spine,6,2,1,100000000,610000002734,
0,s,Spine,1,1,1,100000000,610000002752,
0,s,Spine,6,3,1,100000000,610000002757,
0,s,Spine,5,3,1,100000000,610000002775,
0,s,Spine,0,1,1,100000000,610000002789,
0,s,Spine,1,1,1,100000000,610000002805,
0,s,Spine,1,1,1,100000000,610000002821,
