
Spine Center Intensity Mean Ch=5 Img=1
 ==================== 
Spine Center Intensity Mean,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
15.92,,Spine,5,1,Image 1,1,1,100000000,610000001597,
7.58333,,Spine,5,5,Image 1,3,1,100000000,610000001608,
9.2,,Spine,5,0,Image 1,1,1,100000000,610000001622,
11.625,,Spine,5,5,Image 1,3,1,100000000,610000001645,
14.2778,,Spine,5,5,Image 1,3,1,100000000,610000001662,
12.0625,,Spine,5,6,Image 1,2,1,100000000,610000001677,
9.76471,,Spine,5,5,Image 1,3,1,100000000,610000001693,
10.9375,,Spine,5,0,Image 1,1,1,100000000,610000001708,
0,,Spine,5,5,Image 1,3,1,100000000,610000001718,
8.15385,,Spine,5,0,Image 1,1,1,100000000,610000001743,
7.66667,,Spine,5,5,Image 1,3,1,100000000,610000001763,
9.16667,,Spine,5,0,Image 1,1,1,100000000,610000001774,
21.8636,,Spine,5,1,Image 1,1,1,100000000,610000001795,
4,,Spine,5,5,Image 1,3,1,100000000,610000001801,
1.9375,,Spine,5,5,Image 1,3,1,100000000,610000001816,
7.2,,Spine,5,5,Image 1,3,1,100000000,610000001830,
12.6875,,Spine,5,5,Image 1,3,1,100000000,610000001845,
11.9565,,Spine,5,1,Image 1,1,1,100000000,610000001867,
13.1818,,Spine,5,1,Image 1,1,1,100000000,610000001888,
13.4375,,Spine,5,5,Image 1,3,1,100000000,610000001903,
13,,Spine,5,1,Image 1,1,1,100000000,610000001924,
6.89474,,Spine,5,6,Image 1,1,1,100000000,610000001942,
22.4737,,Spine,5,1,Image 1,1,1,100000000,610000001960,
20.04,,Spine,5,1,Image 1,1,1,100000000,610000001984,
9.6087,,Spine,5,1,Image 1,1,1,100000000,610000002006,
24.9474,,Spine,5,1,Image 1,1,1,100000000,610000002024,
8.95455,,Spine,5,0,Image 1,1,1,100000000,610000002045,
7.21739,,Spine,5,1,Image 1,1,1,100000000,610000002067,
20.5,,Spine,5,1,Image 1,1,1,100000000,610000002086,
1.4,,Spine,5,5,Image 1,3,1,100000000,610000002100,
14.1,,Spine,5,6,Image 1,3,1,100000000,610000002109,
15.4667,,Spine,5,6,Image 1,2,1,100000000,610000002123,
16.9474,,Spine,5,6,Image 1,3,1,100000000,610000002141,
12.2353,,Spine,5,1,Image 1,1,1,100000000,610000002157,
8.28571,,Spine,5,5,Image 1,3,1,100000000,610000002170,
11.9091,,Spine,5,6,Image 1,2,1,100000000,610000002191,
10.3333,,Spine,5,6,Image 1,1,1,100000000,610000002208,
18.1875,,Spine,5,1,Image 1,1,1,100000000,610000002223,
10.5,,Spine,5,0,Image 1,1,1,100000000,610000002234,
7.11765,,Spine,5,6,Image 1,1,1,100000000,610000002250,
12.7895,,Spine,5,1,Image 1,1,1,100000000,610000002268,
12.3333,,Spine,5,1,Image 1,1,1,100000000,610000002291,
11.4348,,Spine,5,1,Image 1,1,1,100000000,610000002313,
2.57895,,Spine,5,1,Image 1,1,1,100000000,610000002331,
17.1304,,Spine,5,1,Image 1,1,1,100000000,610000002353,
2.84211,,Spine,5,1,Image 1,1,1,100000000,610000002371,
14.5,,Spine,5,1,Image 1,1,1,100000000,610000002390,
2.33333,,Spine,5,1,Image 1,1,1,100000000,610000002401,
10,,Spine,5,7,Image 1,3,1,100000000,610000002414,
0,,Spine,5,5,Image 1,3,1,100000000,610000002424,
21.6471,,Spine,5,1,Image 1,1,1,100000000,610000002440,
8.45,,Spine,5,0,Image 1,1,1,100000000,610000002459,
19.5556,,Spine,5,0,Image 1,1,1,100000000,610000002476,
2.63158,,Spine,5,1,Image 1,1,1,100000000,610000002494,
7,,Spine,5,1,Image 1,1,1,100000000,610000002514,
21.5294,,Spine,5,1,Image 1,1,1,100000000,610000002530,
8.09091,,Spine,5,6,Image 1,2,1,100000000,610000002540,
9.61539,,Spine,5,1,Image 1,1,1,100000000,610000002552,
17.5909,,Spine,5,1,Image 1,1,1,100000000,610000002573,
20.0625,,Spine,5,1,Image 1,1,1,100000000,610000002588,
0,,Spine,5,1,Image 1,1,1,100000000,610000002596,
1.3,,Spine,5,5,Image 1,2,1,100000000,610000002615,
10.5909,,Spine,5,5,Image 1,3,1,100000000,610000002636,
0,,Spine,5,5,Image 1,3,1,100000000,610000002645,
1.5,,Spine,5,0,Image 1,1,1,100000000,610000002658,
22.5789,,Spine,5,1,Image 1,1,1,100000000,610000002676,
16.3125,,Spine,5,6,Image 1,3,1,100000000,610000002691,
22.5882,,Spine,5,6,Image 1,3,1,100000000,610000002707,
15.5333,,Spine,5,1,Image 1,1,1,100000000,610000002721,
10.4286,,Spine,5,6,Image 1,2,1,100000000,610000002734,
2.10526,,Spine,5,1,Image 1,1,1,100000000,610000002752,
8,,Spine,5,6,Image 1,3,1,100000000,610000002757,
19.5789,,Spine,5,5,Image 1,3,1,100000000,610000002775,
15.7333,,Spine,5,0,Image 1,1,1,100000000,610000002789,
11.0588,,Spine,5,1,Image 1,1,1,100000000,610000002805,
15.3529,,Spine,5,1,Image 1,1,1,100000000,610000002821,
8.83333,,Spine,5,6,Image 1,3,1,100000000,610000002826,
0,,Spine,5,5,Image 1,3,1,100000000,610000002832,
8.625,,Spine,5,0,Image 1,1,1,100000000,610000002847,
10.6842,,Spine,5,6,Image 1,2,1,100000000,610000002865,
13.6667,,Spine,5,5,Image 1,2,1,100000000,610000002885,
11.8,,Spine,5,6,Image 1,3,1,100000000,610000002889,
24.25,,Spine,5,6,Image 1,3,1,100000000,610000002908,
2.58824,,Spine,5,1,Image 1,1,1,100000000,610000002924,
21.3889,,Spine,5,1,Image 1,1,1,100000000,610000002941,
12.5,,Spine,5,1,Image 1,1,1,100000000,610000002948,
3.42857,,Spine,5,0,Image 1,1,1,100000000,610000002955,
3.25,,Spine,5,1,Image 1,1,1,100000000,610000002966,
13.619,,Spine,5,5,Image 1,3,1,100000000,610000002986,
0,,Spine,5,5,Image 1,3,1,100000000,610000002993,
12.8947,,Spine,5,5,Image 1,2,1,100000000,610000003011,
3.42857,,Spine,5,6,Image 1,3,1,100000000,610000003017,
23.1111,,Spine,5,6,Image 1,3,1,100000000,610000003034,
0,,Spine,5,0,Image 1,1,1,100000000,610000003039,
20.5,,Spine,5,6,Image 1,3,1,100000000,610000003050,
6.36364,,Spine,5,5,Image 1,3,1,100000000,610000003060,
19.5833,,Spine,5,6,Image 1,3,1,100000000,610000003071,
0,,Spine,5,1,Image 1,1,1,100000000,610000003077,
10.9412,,Spine,5,0,Image 1,1,1,100000000,610000003093,
17.6,,Spine,5,5,Image 1,3,1,100000000,610000003107,
22.2222,,Spine,5,0,Image 1,1,1,100000000,610000003124,
4.46667,,Spine,5,0,Image 1,1,1,100000000,610000003138,
11.0909,,Spine,5,1,Image 1,1,1,100000000,610000003148,
15.0952,,Spine,5,0,Image 1,1,1,100000000,610000003168,
19.75,,Spine,5,6,Image 1,3,1,100000000,610000003183,
7.85714,,Spine,5,6,Image 1,3,1,100000000,610000003189,
24.3158,,Spine,5,1,Image 1,1,1,100000000,610000003207,
11.1111,,Spine,5,5,Image 1,3,1,100000000,610000003224,
3.44444,,Spine,5,1,Image 1,1,1,100000000,610000003232,
26.3889,,Spine,5,1,Image 1,1,1,100000000,610000003249,
9.27778,,Spine,5,0,Image 1,1,1,100000000,610000003266,
13.7647,,Spine,5,5,Image 1,3,1,100000000,610000003282,
9.23529,,Spine,5,0,Image 1,1,1,100000000,610000003298,
12.6875,,Spine,5,1,Image 1,1,1,100000000,610000003313,
14.5714,,Spine,5,6,Image 1,2,1,100000000,610000003326,
13.1875,,Spine,5,1,Image 1,1,1,100000000,610000003341,
10.25,,Spine,5,0,Image 1,1,1,100000000,610000003348,
14,,Spine,5,0,Image 1,1,1,100000000,610000003364,
20,,Spine,5,5,Image 1,3,1,100000000,610000003386,
12.5,,Spine,5,5,Image 1,3,1,100000000,610000003401,
9.125,,Spine,5,0,Image 1,1,1,100000000,610000003408,
9.42857,,Spine,5,0,Image 1,1,1,100000000,610000003414,
12.1875,,Spine,5,0,Image 1,1,1,100000000,610000003429,
12.7222,,Spine,5,0,Image 1,1,1,100000000,610000003446,
12.8125,,Spine,5,0,Image 1,1,1,100000000,610000003461,
17.9524,,Spine,5,0,Image 1,1,1,100000000,610000003481,
6.9,,Spine,5,5,Image 1,3,1,100000000,610000003490,
8.91667,,Spine,5,1,Image 1,1,1,100000000,610000003501,
27.5714,,Spine,5,0,Image 1,1,1,100000000,610000003514,
6.5,,Spine,5,1,Image 1,2,1,100000000,610000003521,
20.8182,,Spine,5,0,Image 1,1,1,100000000,610000003531,
8.64286,,Spine,5,5,Image 1,2,1,100000000,610000003544,
12.5455,,Spine,5,5,Image 1,2,1,100000000,610000003554,
18.8571,,Spine,5,1,Image 1,1,1,100000000,610000003560,
0,,Spine,5,6,Image 1,1,1,100000000,610000003572,
9.07692,,Spine,5,0,Image 1,1,1,100000000,610000003584,
3.33333,,Spine,5,0,Image 1,1,1,100000000,610000003589,
11.375,,Spine,5,0,Image 1,1,1,100000000,610000003604,
0,,Spine,5,5,Image 1,2,1,100000000,610000003614,
2.33333,,Spine,5,0,Image 1,1,1,100000000,610000003619,
28.1765,,Spine,5,1,Image 1,1,1,100000000,610000003635,
12.0769,,Spine,5,0,Image 1,1,1,100000000,610000003647,
4.42857,,Spine,5,1,Image 1,1,1,100000000,610000003653,
8.36364,,Spine,5,0,Image 1,1,1,100000000,610000003663,
0,,Spine,5,6,Image 1,3,1,100000000,610000003667,
15.8333,,Spine,5,0,Image 1,1,1,100000000,610000003684,
9.16667,,Spine,5,0,Image 1,1,1,100000000,610000003695,
22.1,,Spine,5,0,Image 1,1,1,100000000,610000003704,
30.2778,,Spine,5,1,Image 1,1,1,100000000,610000003721,
21.0769,,Spine,5,5,Image 1,3,1,100000000,610000003733,
4.16667,,Spine,5,5,Image 1,2,1,100000000,610000003744,
2.1,,Spine,5,5,Image 1,3,1,100000000,610000003753,
6.5625,,Spine,5,0,Image 1,1,1,100000000,610000003768,
15,,Spine,5,1,Image 1,1,1,100000000,610000003780,
28.5294,,Spine,5,1,Image 1,1,1,100000000,610000003796,
6.88889,,Spine,5,6,Image 1,1,1,100000000,610000003804,
11,,Spine,5,0,Image 1,1,1,100000000,610000003815,
8.36364,,Spine,5,0,Image 1,1,1,100000000,610000003825,
5.2,,Spine,5,6,Image 1,2,1,100000000,610000003829,
21.2222,,Spine,5,5,Image 1,3,1,100000000,610000003846,
26.5333,,Spine,5,1,Image 1,1,1,100000000,610000003860,
11.3333,,Spine,5,5,Image 1,3,1,100000000,610000003865,
21.7778,,Spine,5,5,Image 1,3,1,100000000,610000003882,
35.4545,,Spine,5,1,Image 1,1,1,100000000,610000003903,
14.2,,Spine,5,5,Image 1,3,1,100000000,610000003912,
6.875,,Spine,5,1,Image 1,1,1,100000000,610000003919,
21.8824,,Spine,5,5,Image 1,3,1,100000000,610000003935,
4.90909,,Spine,5,5,Image 1,2,1,100000000,610000003945,
34.381,,Spine,5,1,Image 1,1,1,100000000,610000003965,
2.90909,,Spine,5,5,Image 1,2,1,100000000,610000003975,
4.88889,,Spine,5,6,Image 1,1,1,100000000,610000003983,
6.11111,,Spine,5,0,Image 1,1,1,100000000,610000003991,
19.125,,Spine,5,5,Image 1,3,1,100000000,610000004006,
18,,Spine,5,0,Image 1,1,1,100000000,610000004013,
33.7143,,Spine,5,1,Image 1,1,1,100000000,610000004026,
0,,Spine,5,4,Image 1,2,1,100000000,610000004030,
32.6,,Spine,5,1,Image 1,1,1,100000000,610000004049,
8.71429,,Spine,5,5,Image 1,3,1,100000000,610000004055,
3.81818,,Spine,5,0,Image 1,1,1,100000000,610000004065,
3.4,,Spine,5,5,Image 1,2,1,100000000,610000004074,
31.3333,,Spine,5,1,Image 1,1,1,100000000,610000004085,
21.6667,,Spine,5,0,Image 1,1,1,100000000,610000004090,
11.8,,Spine,5,5,Image 1,3,1,100000000,610000004094,
16.9231,,Spine,5,0,Image 1,1,1,100000000,610000004106,
5.6,,Spine,5,5,Image 1,3,1,100000000,610000004110,
26.9,,Spine,5,1,Image 1,1,1,100000000,610000004119,
7.375,,Spine,5,1,Image 1,1,1,100000000,610000004126,
23,,Spine,5,6,Image 1,3,1,100000000,610000004131,
22.8889,,Spine,5,1,Image 1,1,1,100000000,610000004139,
22.4444,,Spine,5,1,Image 1,1,1,100000000,610000004147,
15.25,,Spine,5,6,Image 1,2,1,100000000,610000004154,
10,,Spine,5,0,Image 1,1,1,100000000,610000004162,
28.2308,,Spine,5,1,Image 1,1,1,100000000,610000004174,
2.42857,,Spine,5,1,Image 1,1,1,100000000,610000004180,
17.2727,,Spine,5,5,Image 1,3,1,100000000,610000004190,
22.2857,,Spine,5,1,Image 1,1,1,100000000,610000004196,
9.25,,Spine,5,6,Image 1,3,1,100000000,610000004199,
14,,Spine,5,5,Image 1,3,1,100000000,610000004206,
20.2,,Spine,5,5,Image 1,3,1,100000000,610000004215,
23.8,,Spine,5,1,Image 1,1,1,100000000,610000004224,
15.6,,Spine,5,0,Image 1,1,1,100000000,610000004233,
21.3333,,Spine,5,1,Image 1,1,1,100000000,610000004241,
16.5714,,Spine,5,5,Image 1,3,1,100000000,610000004247,
14.125,,Spine,5,1,Image 1,1,1,100000000,610000004254,
20.5,,Spine,5,6,Image 1,2,1,100000000,610000004263,
5.66667,,Spine,5,0,Image 1,1,1,100000000,610000004268,
18,,Spine,5,1,Image 1,1,1,100000000,610000004271,
13.6667,,Spine,5,6,Image 1,2,1,100000000,610000004276,
11.875,,Spine,5,7,Image 1,3,1,100000000,610000004283,
22.3636,,Spine,5,0,Image 1,1,1,100000000,610000004293,
15.75,,Spine,5,0,Image 1,1,1,100000000,610000004300,
20,,Spine,5,6,Image 1,2,1,100000000,610000004307,
14.7143,,Spine,5,0,Image 1,1,1,100000000,610000004313,
23,,Spine,5,0,Image 1,1,1,100000000,610000004321,
13.5,,Spine,5,0,Image 1,1,1,100000000,610000004328,
10,,Spine,5,1,Image 1,1,1,100000000,610000004331,
3.6,,Spine,5,1,Image 1,1,1,100000000,610000004335,
12.8,,Spine,5,1,Image 1,1,1,100000000,610000004339,
14,,Spine,5,1,Image 1,1,1,100000000,610000004341,
7.66667,,Spine,5,1,Image 1,1,1,100000000,610000004343,
18.4286,,Spine,5,0,Image 1,1,1,100000000,610000004349,
17.3333,,Spine,5,0,Image 1,1,1,100000000,610000004351,
17.75,,Spine,5,1,Image 1,1,1,100000000,610000004354,
17.2,,Spine,5,1,Image 1,1,1,100000000,610000004358,
8.66667,,Spine,5,5,Image 1,3,1,100000000,610000004360,
19.8571,,Spine,5,0,Image 1,1,1,100000000,610000004366,
16.25,,Spine,5,5,Image 1,3,1,100000000,610000004369,
10,,Spine,5,3,Image 1,1,1,100000000,610000004371,
0,,Spine,5,1,Image 1,1,1,100000000,610000004373,
11.25,,Spine,5,0,Image 1,1,1,100000000,610000004377,
17.25,,Spine,5,5,Image 1,3,1,100000000,610000004380,
0,,Spine,5,1,Image 1,1,1,100000000,610000004383,
22.3333,,Spine,5,1,Image 1,1,1,100000000,610000004385,
19,,Spine,5,0,Image 1,1,1,100000000,610000004387,
15.5,,Spine,5,0,Image 1,1,1,100000000,610000004390,
9.5,,Spine,5,5,Image 1,3,1,100000000,610000004395,
0,,Spine,5,6,Image 1,3,1,100000000,610000004396,
26,,Spine,5,6,Image 1,2,1,100000000,610000004397,
0,,Spine,5,1,Image 1,1,1,100000000,610000004398,
0,,Spine,5,1,Image 1,1,1,100000000,610000004399,
