
Spine Number of Voxel Ch=2 Img=1
 ==================== 
Spine Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
246,,Spine,2,0,Image 1,1,1,100000000,610000003481,
126,,Spine,2,5,Image 1,3,1,100000000,610000003490,
123,,Spine,2,1,Image 1,1,1,100000000,610000003501,
190,,Spine,2,0,Image 1,1,1,100000000,610000003514,
125,,Spine,2,1,Image 1,2,1,100000000,610000003521,
181,,Spine,2,0,Image 1,1,1,100000000,610000003531,
157,,Spine,2,5,Image 1,2,1,100000000,610000003544,
133,,Spine,2,5,Image 1,2,1,100000000,610000003554,
83,,Spine,2,1,Image 1,1,1,100000000,610000003560,
96,,Spine,2,6,Image 1,1,1,100000000,610000003572,
217,,Spine,2,0,Image 1,1,1,100000000,610000003584,
113,,Spine,2,0,Image 1,1,1,100000000,610000003589,
170,,Spine,2,0,Image 1,1,1,100000000,610000003604,
122,,Spine,2,5,Image 1,2,1,100000000,610000003614,
128,,Spine,2,0,Image 1,1,1,100000000,610000003619,
444,,Spine,2,1,Image 1,1,1,100000000,610000003635,
233,,Spine,2,0,Image 1,1,1,100000000,610000003647,
122,,Spine,2,1,Image 1,1,1,100000000,610000003653,
192,,Spine,2,0,Image 1,1,1,100000000,610000003663,
76,,Spine,2,6,Image 1,3,1,100000000,610000003667,
225,,Spine,2,0,Image 1,1,1,100000000,610000003684,
193,,Spine,2,0,Image 1,1,1,100000000,610000003695,
154,,Spine,2,0,Image 1,1,1,100000000,610000003704,
535,,Spine,2,1,Image 1,1,1,100000000,610000003721,
214,,Spine,2,5,Image 1,3,1,100000000,610000003733,
137,,Spine,2,5,Image 1,2,1,100000000,610000003744,
129,,Spine,2,5,Image 1,3,1,100000000,610000003753,
177,,Spine,2,0,Image 1,1,1,100000000,610000003768,
122,,Spine,2,1,Image 1,1,1,100000000,610000003780,
507,,Spine,2,1,Image 1,1,1,100000000,610000003796,
98,,Spine,2,6,Image 1,1,1,100000000,610000003804,
218,,Spine,2,0,Image 1,1,1,100000000,610000003815,
210,,Spine,2,0,Image 1,1,1,100000000,610000003825,
131,,Spine,2,6,Image 1,2,1,100000000,610000003829,
228,,Spine,2,5,Image 1,3,1,100000000,610000003846,
430,,Spine,2,1,Image 1,1,1,100000000,610000003860,
199,,Spine,2,5,Image 1,3,1,100000000,610000003865,
225,,Spine,2,5,Image 1,3,1,100000000,610000003882,
497,,Spine,2,1,Image 1,1,1,100000000,610000003903,
98,,Spine,2,5,Image 1,3,1,100000000,610000003912,
103,,Spine,2,1,Image 1,1,1,100000000,610000003919,
188,,Spine,2,5,Image 1,3,1,100000000,610000003935,
135,,Spine,2,5,Image 1,2,1,100000000,610000003945,
475,,Spine,2,1,Image 1,1,1,100000000,610000003965,
138,,Spine,2,5,Image 1,2,1,100000000,610000003975,
97,,Spine,2,6,Image 1,1,1,100000000,610000003983,
186,,Spine,2,0,Image 1,1,1,100000000,610000003991,
181,,Spine,2,5,Image 1,3,1,100000000,610000004006,
119,,Spine,2,0,Image 1,1,1,100000000,610000004013,
466,,Spine,2,1,Image 1,1,1,100000000,610000004026,
104,,Spine,2,4,Image 1,2,1,100000000,610000004030,
431,,Spine,2,1,Image 1,1,1,100000000,610000004049,
62,,Spine,2,5,Image 1,3,1,100000000,610000004055,
179,,Spine,2,0,Image 1,1,1,100000000,610000004065,
122,,Spine,2,5,Image 1,2,1,100000000,610000004074,
399,,Spine,2,1,Image 1,1,1,100000000,610000004085,
112,,Spine,2,0,Image 1,1,1,100000000,610000004090,
193,,Spine,2,5,Image 1,3,1,100000000,610000004094,
195,,Spine,2,0,Image 1,1,1,100000000,610000004106,
57,,Spine,2,5,Image 1,3,1,100000000,610000004110,
374,,Spine,2,1,Image 1,1,1,100000000,610000004119,
108,,Spine,2,1,Image 1,1,1,100000000,610000004126,
237,,Spine,2,6,Image 1,3,1,100000000,610000004131,
288,,Spine,2,1,Image 1,1,1,100000000,610000004139,
245,,Spine,2,1,Image 1,1,1,100000000,610000004147,
126,,Spine,2,6,Image 1,2,1,100000000,610000004154,
182,,Spine,2,0,Image 1,1,1,100000000,610000004162,
243,,Spine,2,1,Image 1,1,1,100000000,610000004174,
115,,Spine,2,1,Image 1,1,1,100000000,610000004180,
131,,Spine,2,5,Image 1,3,1,100000000,610000004190,
128,,Spine,2,1,Image 1,1,1,100000000,610000004196,
121,,Spine,2,6,Image 1,3,1,100000000,610000004199,
76,,Spine,2,5,Image 1,3,1,100000000,610000004206,
116,,Spine,2,5,Image 1,3,1,100000000,610000004215,
317,,Spine,2,1,Image 1,1,1,100000000,610000004224,
145,,Spine,2,0,Image 1,1,1,100000000,610000004233,
208,,Spine,2,1,Image 1,1,1,100000000,610000004241,
75,,Spine,2,5,Image 1,3,1,100000000,610000004247,
178,,Spine,2,1,Image 1,1,1,100000000,610000004254,
121,,Spine,2,6,Image 1,2,1,100000000,610000004263,
135,,Spine,2,0,Image 1,1,1,100000000,610000004268,
127,,Spine,2,1,Image 1,1,1,100000000,610000004271,
94,,Spine,2,6,Image 1,2,1,100000000,610000004276,
123,,Spine,2,7,Image 1,3,1,100000000,610000004283,
139,,Spine,2,0,Image 1,1,1,100000000,610000004293,
135,,Spine,2,0,Image 1,1,1,100000000,610000004300,
91,,Spine,2,6,Image 1,2,1,100000000,610000004307,
130,,Spine,2,0,Image 1,1,1,100000000,610000004313,
167,,Spine,2,0,Image 1,1,1,100000000,610000004321,
129,,Spine,2,0,Image 1,1,1,100000000,610000004328,
106,,Spine,2,1,Image 1,1,1,100000000,610000004331,
81,,Spine,2,1,Image 1,1,1,100000000,610000004335,
101,,Spine,2,1,Image 1,1,1,100000000,610000004339,
93,,Spine,2,1,Image 1,1,1,100000000,610000004341,
72,,Spine,2,1,Image 1,1,1,100000000,610000004343,
130,,Spine,2,0,Image 1,1,1,100000000,610000004349,
86,,Spine,2,0,Image 1,1,1,100000000,610000004351,
87,,Spine,2,1,Image 1,1,1,100000000,610000004354,
81,,Spine,2,1,Image 1,1,1,100000000,610000004358,
60,,Spine,2,5,Image 1,3,1,100000000,610000004360,
111,,Spine,2,0,Image 1,1,1,100000000,610000004366,
79,,Spine,2,5,Image 1,3,1,100000000,610000004369,
127,,Spine,2,3,Image 1,1,1,100000000,610000004371,
75,,Spine,2,1,Image 1,1,1,100000000,610000004373,
125,,Spine,2,0,Image 1,1,1,100000000,610000004377,
85,,Spine,2,5,Image 1,3,1,100000000,610000004380,
62,,Spine,2,1,Image 1,1,1,100000000,610000004383,
78,,Spine,2,1,Image 1,1,1,100000000,610000004385,
109,,Spine,2,0,Image 1,1,1,100000000,610000004387,
98,,Spine,2,0,Image 1,1,1,100000000,610000004390,
73,,Spine,2,5,Image 1,3,1,100000000,610000004395,
60,,Spine,2,6,Image 1,3,1,100000000,610000004396,
62,,Spine,2,6,Image 1,2,1,100000000,610000004397,
73,,Spine,2,1,Image 1,1,1,100000000,610000004398,
75,,Spine,2,1,Image 1,1,1,100000000,610000004399,
